"Time","Potential","Position","Velocity","Acceleration"
10.83,2.375,,,
10.84,2.375,0.418,0.080,-0.002
10.85,2.375,,,
10.86,2.375,0.419,0.080,-0.023
10.87,2.370,,,
10.88,2.370,0.421,0.080,-0.092
10.89,2.370,,,
10.90,2.370,0.423,0.077,-0.174
10.91,2.375,,,
10.92,2.370,0.424,0.073,-0.239
10.93,2.375,,,
10.94,2.370,0.426,0.067,-0.306
10.95,2.375,,,
10.96,2.370,0.427,0.060,-0.372
10.97,2.375,,,
10.98,2.375,0.428,0.054,-0.487
10.99,2.370,,,
11.00,2.375,0.429,0.040,-0.550
11.01,2.375,,,
11.02,2.375,0.430,0.030,-0.550
11.03,2.370,,,
11.04,2.370,0.430,0.019,-0.575
11.05,2.375,,,
11.06,2.375,0.430,0.006,-0.563
11.07,2.370,,,
11.08,2.375,0.430,-0.003,-0.597
11.09,2.375,,,
11.10,2.375,0.430,-0.017,-0.619
11.11,2.375,,,
11.12,2.375,0.430,-0.029,-0.583
11.13,2.375,,,
11.14,2.375,0.429,-0.041,-0.517
11.15,2.375,,,
11.16,2.375,0.428,-0.050,-0.439
11.17,2.370,,,
11.18,2.375,0.427,-0.058,-0.411
11.19,2.375,,,
11.20,2.370,0.426,-0.067,-0.368
11.21,2.370,,,
11.22,2.370,0.424,-0.074,-0.277
11.23,2.375,,,
11.24,2.375,0.423,-0.078,-0.161
11.25,2.370,,,
11.26,2.370,0.421,-0.080,-0.067
11.27,2.375,,,
11.28,2.370,0.420,-0.080,0.002
11.29,2.375,,,
11.30,2.370,0.418,-0.078,-0.003
11.31,2.375,,,
11.32,2.375,0.417,-0.081,0.029
11.33,2.370,,,
11.34,2.375,0.415,-0.079,0.153
11.35,2.370,,,
11.36,2.375,0.413,-0.074,0.229
11.37,2.375,,,
11.38,2.375,0.412,-0.069,0.286
11.39,2.370,,,
11.40,2.375,0.411,-0.063,0.356
11.41,2.370,,,
11.42,2.375,0.409,-0.055,0.435
11.43,2.375,,,
11.44,2.370,0.408,-0.045,0.506
11.45,2.375,,,
11.46,2.375,0.407,-0.034,0.559
11.47,2.375,,,
11.48,2.370,0.407,-0.023,0.587
11.49,2.375,,,
11.50,2.370,0.406,-0.011,0.619
11.51,2.375,,,
11.52,2.375,0.406,0.002,0.653
11.53,2.370,,,
11.54,2.375,0.406,0.016,0.654
11.55,2.375,,,
11.56,2.370,0.407,0.030,0.551
11.57,2.375,,,
11.58,2.370,0.408,0.037,0.455
11.59,2.375,,,
11.60,2.375,0.409,0.047,0.442
11.61,2.370,,,
11.62,2.375,0.410,0.055,0.415
11.63,2.370,,,
11.64,2.375,0.411,0.063,0.382
11.65,2.370,,,
11.66,2.375,0.412,0.073,0.269
11.67,2.375,,,
11.68,2.370,0.414,0.074,0.172
11.69,2.375,,,
11.70,1.853,0.415,0.076,0.197
11.71,1.057,,,
11.72,2.375,0.417,0.083,0.143
11.73,2.375,,,
11.74,2.375,0.419,0.084,0.017
11.75,2.375,,,
11.76,2.370,0.420,0.083,-0.076
11.77,2.375,,,
11.78,2.370,0.422,0.080,-0.142
11.79,2.375,,,
11.80,2.375,0.423,0.077,-0.197
11.81,2.370,,,
11.82,2.370,0.425,0.073,-0.268
11.83,2.375,,,
11.84,2.375,0.426,0.066,-0.329
11.85,2.375,,,
11.86,2.370,0.428,0.061,-0.466
11.87,2.375,,,
11.88,2.370,0.429,0.047,-0.590
11.89,2.375,,,
11.90,2.375,0.430,0.036,-0.622
11.91,2.375,,,
11.92,2.375,0.430,0.023,-0.635
11.93,2.375,,,
11.94,2.375,0.430,0.010,-0.617
11.95,2.375,,,
11.96,2.370,0.431,-0.002,-0.599
11.97,2.375,,,
11.98,2.375,0.430,-0.014,-0.590
11.99,2.370,,,
12.00,2.370,0.430,-0.026,-0.565
12.01,2.375,,,
12.02,2.375,0.429,-0.037,-0.522
12.03,2.375,,,
12.04,2.375,0.429,-0.047,-0.473
12.05,2.375,,,
12.06,2.370,0.427,-0.056,-0.412
12.07,2.375,,,
12.08,,0.426,-0.063,-0.385
12.10,,0.425,-0.071,-0.387
