"Time","Potential","Position","Velocity","Acceleration"
0.86,2.370,0.397,-0.214,1.713
0.87,2.375,,,
0.88,2.375,0.393,-0.174,2.230
0.89,2.370,,,
0.90,2.375,0.390,-0.124,2.648
0.91,2.375,,,
0.92,2.375,0.388,-0.064,2.843
0.93,2.375,,,
0.94,2.370,0.387,-0.008,2.903
0.95,2.375,,,
0.96,2.375,0.388,0.052,2.912
0.97,2.375,,,
0.98,2.375,0.389,0.113,2.687
0.99,2.370,,,
1.00,2.375,0.392,0.162,2.329
1.01,2.370,,,
1.02,2.375,0.396,0.206,1.928
1.03,2.375,,,
1.04,2.370,0.401,0.240,1.431
1.05,2.370,,,
1.06,2.375,0.406,0.264,0.877
1.07,2.370,,,
1.08,2.375,0.411,0.278,0.175
1.09,2.375,,,
1.10,2.370,0.417,0.271,-0.542
1.11,2.370,,,
1.12,2.375,0.422,0.254,-1.123
1.13,2.375,,,
1.14,2.375,0.428,0.226,-1.672
1.15,2.370,,,
1.16,2.375,0.432,0.186,-2.163
1.17,2.375,,,
1.18,2.375,0.435,0.139,-2.580
1.19,2.375,,,
1.20,2.370,0.437,0.081,-2.848
1.21,2.375,,,
1.22,2.370,0.438,0.021,-2.922
1.23,2.375,,,
1.24,2.370,0.438,-0.038,-2.892
1.25,2.375,,,
1.26,2.375,0.437,-0.097,-2.719
1.27,2.370,,,
1.28,2.375,0.434,-0.148,-2.424
1.29,2.375,,,
1.30,2.370,0.431,-0.195,-2.027
1.31,2.375,,,
1.32,2.370,0.426,-0.231,-1.517
1.33,2.375,,,
1.34,2.375,0.421,-0.256,-0.994
1.35,2.370,,,
1.36,2.375,0.416,-0.272,-0.428
1.37,2.360,,,
1.38,1.169,0.410,-0.274,0.203
1.39,2.375,,,
1.40,2.370,0.405,-0.263,0.823
1.41,2.375,,,
1.42,2.370,0.400,-0.241,1.425
1.43,2.375,,,
1.44,2.375,0.395,-0.205,1.955
1.45,2.370,,,
1.46,2.375,0.391,-0.161,2.382
1.47,2.370,,,
1.48,2.370,0.388,-0.109,2.741
1.49,2.370,,,
1.50,2.370,0.387,-0.050,2.995
1.51,2.375,,,
1.52,2.375,0.386,0.012,3.118
1.53,2.375,,,
1.54,2.375,0.387,0.079,2.994
1.55,2.370,,,
1.56,2.375,0.390,0.137,2.592
1.57,2.370,,,
1.58,2.375,0.393,0.183,2.156
1.59,2.370,,,
1.60,2.370,0.397,0.223,1.749
1.61,2.375,,,
1.62,2.375,0.402,0.254,1.279
1.63,2.370,,,
1.64,2.375,0.407,0.275,0.703
1.65,2.370,,,
1.66,2.375,0.413,0.286,-0.061
1.67,2.370,,,
1.68,2.375,0.419,0.273,-0.826
1.69,2.375,,,
1.70,2.370,0.424,0.249,-1.410
1.71,2.370,,,
1.72,2.375,0.429,0.215,-1.885
1.73,2.370,,,
1.74,2.375,0.433,0.172,-2.268
1.75,2.375,,,
1.76,2.370,0.436,0.124,-2.633
1.77,2.375,,,
1.78,2.370,0.438,0.065,-2.899
1.79,2.370,,,
1.80,2.370,0.439,0.004,-2.953
1.81,2.375,,,
1.82,2.370,0.438,-0.054,-2.920
1.83,2.370,,,
1.84,2.375,0.437,-0.115,-2.733
1.85,2.375,,,
1.86,2.370,0.433,-0.166,-2.381
1.87,2.375,,,
1.88,2.375,0.430,-0.209,-2.018
1.89,2.370,,,
1.90,2.375,0.425,-0.250,-1.506
1.91,2.370,,,
1.92,2.375,0.420,-0.272,-0.875
1.93,2.370,,,
1.94,2.375,0.414,-0.285,-0.210
1.95,1.133,,,
1.96,2.370,0.408,-0.281,0.510
1.97,2.375,,,
1.98,2.375,0.403,-0.263,1.178
1.99,2.375,,,
2.00,2.375,0.397,-0.233,1.784
2.01,2.370,,,
2.02,2.375,0.393,-0.189,2.224
2.03,2.370,,,
2.04,2.370,0.390,-0.143,2.557
2.05,2.375,,,
2.06,2.370,0.387,-0.087,2.865
2.07,2.375,,,
2.08,2.370,0.386,-0.025,3.015
2.09,2.375,,,
2.10,2.370,0.386,0.036,3.029
2.11,2.370,,,
2.12,2.375,0.387,0.099,2.847
2.13,2.370,,,
2.14,2.375,0.390,0.152,2.498
2.15,2.375,,,
2.16,2.375,0.394,0.199,2.105
2.17,2.370,,,
2.18,2.370,0.398,0.238,1.631
2.19,2.370,,,
2.20,2.370,0.403,0.266,1.063
2.21,2.375,,,
2.22,2.375,0.409,0.281,0.436
2.23,2.370,,,
2.24,2.375,0.415,0.283,-0.196
2.25,2.375,,,
2.26,2.370,0.421,0.274,-0.865
2.27,2.375,,,
2.28,2.375,0.426,0.250,-1.565
2.29,2.370,,,
2.30,2.375,0.431,0.211,-2.195
2.31,2.370,,,
2.32,2.375,0.435,0.158,-2.632
2.33,2.375,,,
2.34,2.370,0.437,0.101,-2.826
2.35,2.375,,,
2.36,2.370,0.439,0.044,-2.903
2.37,2.375,,,
2.38,2.375,0.439,-0.015,-2.964
2.39,2.375,,,
2.40,2.375,0.438,-0.078,-2.882
2.41,2.375,,,
2.42,2.375,0.436,-0.134,-2.608
2.43,2.375,,,
2.44,2.370,0.433,-0.181,-2.304
2.45,2.375,,,
2.46,2.370,0.429,-0.227,-1.886
2.47,2.375,,,
2.48,2.375,0.423,-0.260,-1.285
2.49,2.375,,,
2.50,2.375,0.418,-0.280,-0.597
2.51,2.375,,,
2.52,1.128,0.412,-0.285,0.108
2.53,2.370,,,
2.54,2.375,0.406,-0.273,0.689
2.55,2.375,,,
2.56,2.375,0.401,-0.257,1.245
2.57,2.370,,,
2.58,2.375,0.396,-0.225,1.844
2.59,2.370,,,
2.60,2.370,0.392,-0.181,2.335
2.61,2.375,,,
2.62,2.370,0.388,-0.130,2.725
2.63,2.375,,,
2.64,2.375,0.386,-0.070,3.005
2.65,2.370,,,
2.66,2.370,0.386,-0.007,3.121
2.67,2.375,,,
2.68,2.370,0.386,0.059,3.010
2.69,2.370,,,
2.70,2.375,0.388,0.115,2.767
2.71,2.375,,,
2.72,2.370,0.391,0.170,2.459
2.73,2.370,,,
2.74,2.370,0.395,0.216,2.016
2.75,2.375,,,
2.76,2.375,0.400,0.252,1.481
2.77,2.375,,,
2.78,2.375,0.405,0.277,0.828
2.79,2.375,,,
2.80,2.370,0.411,0.286,0.118
2.81,2.375,,,
2.82,2.370,0.417,0.282,-0.574
2.83,2.375,,,
2.84,2.375,0.423,0.261,-1.191
2.85,2.370,,,
2.86,2.375,0.427,0.233,-1.743
2.87,2.370,,,
2.88,2.375,0.432,0.192,-2.256
2.89,2.375,,,
2.90,2.370,0.435,0.140,-2.600
2.91,2.375,,,
2.92,2.375,0.438,0.087,-2.863
2.93,2.370,,,
2.94,2.375,0.439,0.024,-3.029
2.95,2.370,,,
2.96,2.375,0.439,-0.039,-2.967
2.97,2.375,,,
2.98,2.375,0.437,-0.097,-2.751
2.99,2.375,,,
3.00,2.375,0.435,-0.150,-2.430
3.01,2.375,,,
3.02,2.375,0.431,-0.194,-2.120
3.03,2.370,,,
3.04,2.375,0.427,-0.236,-1.722
3.05,2.375,,,
3.06,2.375,0.421,-0.267,-1.105
3.07,2.375,,,
3.08,2.370,0.416,-0.282,-0.410
3.09,1.159,,,
3.10,2.365,0.410,-0.283,0.284
3.11,2.375,,,
3.12,2.375,0.404,-0.270,0.961
3.13,2.370,,,
3.14,2.375,0.399,-0.244,1.587
3.15,2.375,,,
3.16,2.370,0.394,-0.204,2.051
3.17,2.375,,,
3.18,2.370,0.391,-0.161,2.434
3.19,2.375,,,
3.20,2.375,0.388,-0.106,2.786
3.21,2.370,,,
3.22,2.370,0.386,-0.047,2.989
3.23,2.370,,,
3.24,2.375,0.386,0.016,3.030
3.25,2.375,,,
3.26,2.370,0.387,0.077,2.913
3.27,2.370,,,
3.28,2.370,0.389,0.134,2.679
3.29,2.375,,,
3.30,2.375,0.392,0.188,2.256
3.31,2.370,,,
3.32,2.375,0.397,0.226,1.740
3.33,2.375,,,
3.34,2.370,0.402,0.256,1.227
3.35,2.375,,,
3.36,2.370,0.407,0.278,0.559
3.37,2.370,,,
3.38,2.370,0.413,0.280,-0.145
3.39,2.375,,,
3.40,2.370,0.419,0.271,-0.788
3.41,2.370,,,
3.42,2.375,0.424,0.247,-1.387
3.43,2.375,,,
3.44,2.375,0.429,0.214,-1.887
3.45,2.375,,,
3.46,2.370,0.433,0.171,-2.314
3.47,2.375,,,
3.48,2.375,0.436,0.119,-2.621
3.49,2.370,,,
3.50,2.375,0.438,0.065,-2.828
3.51,2.370,,,
3.52,2.375,0.438,0.005,-2.967
3.53,2.370,,,
3.54,2.375,0.438,-0.057,-2.923
3.55,2.375,,,
3.56,2.370,0.436,-0.116,-2.639
3.57,2.375,,,
3.58,2.375,0.433,-0.163,-2.286
3.59,2.375,,,
3.60,2.375,0.429,-0.207,-1.931
3.61,2.370,,,
3.62,2.375,0.425,-0.243,-1.457
3.63,2.375,,,
3.64,2.375,0.419,-0.267,-0.888
3.65,2.375,,,
3.66,1.488,0.414,-0.280,-0.209
3.67,2.117,,,
3.68,2.375,0.408,-0.276,0.493
3.69,2.370,,,
3.70,2.375,0.403,-0.259,1.137
3.71,2.375,,,
3.72,2.370,0.397,-0.229,1.736
3.73,2.370,,,
3.74,2.375,0.393,-0.189,2.255
3.75,2.375,,,
3.76,2.375,0.390,-0.138,2.676
3.77,2.375,,,
3.78,2.375,0.388,-0.077,2.858
3.79,2.375,,,
3.80,2.375,0.387,-0.021,2.893
3.81,2.375,,,
3.82,2.370,0.387,0.038,2.886
3.83,2.375,,,
3.84,2.375,0.388,0.096,2.746
3.85,2.375,,,
3.86,2.375,0.391,0.150,2.504
3.87,2.370,,,
3.88,2.375,0.394,0.198,2.137
3.89,2.375,,,
3.90,2.370,0.399,0.237,1.633
3.91,2.375,,,
3.92,2.370,0.404,0.267,0.940
3.93,2.375,,,
3.94,2.370,0.410,0.276,0.194
3.95,2.375,,,
3.96,2.375,0.415,0.273,-0.468
3.97,2.375,,,
3.98,2.375,0.421,0.256,-1.072
3.99,2.375,,,
4.00,2.375,0.426,0.229,-1.578
4.01,2.375,,,
4.02,2.370,0.430,0.192,-2.030
4.03,2.375,,,
4.04,2.375,0.433,0.147,-2.412
4.05,2.375,,,
4.06,2.375,0.436,0.095,-2.704
4.07,2.370,,,
4.08,2.375,0.437,0.035,-2.838
4.09,2.375,,,
4.10,2.370,0.437,-0.022,-2.799
4.11,2.375,,,
4.12,2.370,0.436,-0.076,-2.727
4.13,2.375,,,
4.14,2.375,0.434,-0.132,-2.558
4.15,2.370,,,
4.16,2.375,0.431,-0.182,-2.215
4.17,2.375,,,
4.18,2.375,0.427,-0.224,-1.710
4.19,2.375,,,
4.20,2.375,0.422,-0.251,-1.119
4.21,2.375,,,
4.22,2.370,0.417,-0.268,-0.528
4.23,1.812,,,
4.24,1.787,0.411,-0.274,0.121
4.25,2.370,,,
4.26,2.375,0.406,-0.264,0.812
4.27,2.375,,,
4.28,2.370,0.400,-0.240,1.456
4.29,2.370,,,
4.30,2.370,0.396,-0.202,1.922
4.31,2.375,,,
4.32,2.375,0.392,-0.163,2.316
4.33,2.375,,,
4.34,2.370,0.389,-0.110,2.685
4.35,2.375,,,
4.36,2.375,0.388,-0.053,2.903
4.37,2.375,,,
4.38,2.370,0.387,0.008,2.976
4.39,2.375,,,
4.40,2.370,0.388,0.071,2.802
4.41,2.375,,,
4.42,2.375,0.390,0.123,2.498
4.43,2.370,,,
4.44,2.375,0.393,0.169,2.228
4.45,2.370,,,
4.46,2.375,0.397,0.213,1.859
4.47,2.375,,,
4.48,2.370,0.402,0.248,1.277
4.49,2.375,,,
4.50,2.370,0.407,0.266,0.607
4.51,2.375,,,
4.52,2.375,0.412,0.271,-0.029
4.53,2.370,,,
4.54,2.375,0.418,0.264,-0.648
4.55,2.375,,,
4.56,2.370,0.423,0.245,-1.233
4.57,2.375,,,
4.58,2.375,0.428,0.216,-1.861
4.59,2.370,,,
4.60,2.375,0.432,0.168,-2.377
4.61,2.375,,,
4.62,2.375,0.435,0.116,-2.646
4.63,2.370,,,
4.64,2.375,0.437,0.061,-2.780
4.65,2.375,,,
4.66,2.370,0.437,0.004,-2.800
4.67,2.375,,,
4.68,2.370,0.437,-0.052,-2.740
4.69,2.375,,,
4.70,2.370,0.435,-0.108,-2.545
4.71,2.370,,,
4.72,2.375,0.432,-0.155,-2.279
4.73,2.375,,,
4.74,2.375,0.429,-0.200,-1.940
4.75,2.375,,,
4.76,2.370,0.424,-0.236,-1.432
4.77,2.375,,,
4.78,2.370,0.419,-0.260,-0.813
4.79,2.375,,,
4.80,2.142,0.414,-0.269,-0.128
4.81,1.447,,,
4.82,2.375,0.408,-0.263,0.473
4.83,2.370,,,
4.84,2.375,0.403,-0.250,1.047
4.85,2.375,,,
4.86,2.375,0.398,-0.222,1.635
4.87,2.375,,,
4.88,2.370,0.394,-0.183,2.114
4.89,2.375,,,
4.90,2.370,0.391,-0.135,2.477
4.91,2.375,,,
4.92,2.375,0.389,-0.083,2.759
4.93,2.370,,,
4.94,2.375,0.387,-0.023,2.946
4.95,2.375,,,
4.96,2.375,0.388,0.038,2.940
4.97,2.375,,,
4.98,2.375,0.389,0.097,2.767
4.99,2.370,,,
5.00,2.375,0.391,0.153,2.400
5.01,2.375,,,
5.02,2.375,0.395,0.194,1.950
5.03,2.375,,,
5.04,2.370,0.399,0.230,1.486
5.05,2.375,,,
5.06,2.375,0.404,0.255,0.930
5.07,2.375,,,
5.08,2.375,0.410,0.269,0.315
5.09,2.370,,,
5.10,2.375,0.415,0.268,-0.333
5.11,2.375,,,
5.12,2.375,0.421,0.254,-0.925
5.13,2.375,,,
5.14,2.370,0.426,0.232,-1.547
5.15,2.375,,,
5.16,2.375,0.430,0.191,-2.110
5.17,2.375,,,
5.18,2.375,0.433,0.144,-2.484
5.19,2.370,,,
5.20,2.375,0.436,0.090,-2.733
5.21,2.375,,,
5.22,2.375,0.437,0.032,-2.825
5.23,2.370,,,
5.24,2.370,0.437,-0.025,-2.791
5.25,2.375,,,
5.26,2.370,0.436,-0.081,-2.653
5.27,2.375,,,
5.28,2.370,0.434,-0.131,-2.486
5.29,2.375,,,
5.30,2.375,0.431,-0.182,-2.191
5.31,2.375,,,
5.32,2.370,0.427,-0.223,-1.672
5.33,2.375,,,
5.34,2.370,0.422,-0.251,-1.054
5.35,2.375,,,
5.36,2.375,0.416,-0.265,-0.405
5.37,2.360,,,
5.38,1.159,0.411,-0.265,0.147
5.39,2.370,,,
5.40,2.375,0.406,-0.260,0.700
5.41,2.375,,,
5.42,2.370,0.400,-0.239,1.321
5.43,2.375,,,
5.44,2.370,0.396,-0.206,1.895
5.45,2.375,,,
5.46,2.375,0.392,-0.161,2.380
5.47,2.375,,,
5.48,2.370,0.389,-0.108,2.720
5.49,2.370,,,
5.50,2.370,0.387,-0.050,2.893
5.51,2.375,,,
5.52,2.370,0.387,0.011,2.854
5.53,2.375,,,
5.54,2.375,0.388,0.065,2.750
5.55,2.375,,,
5.56,2.375,0.390,0.122,2.586
5.57,2.370,,,
5.58,2.375,0.393,0.171,2.263
5.59,2.375,,,
5.60,2.370,0.397,0.214,1.836
5.61,2.375,,,
5.62,2.370,0.402,0.247,1.292
5.63,2.370,,,
5.64,2.370,0.407,0.266,0.683
5.65,2.375,,,
5.66,2.375,0.413,0.276,-0.026
5.67,2.370,,,
5.68,2.375,0.418,0.266,-0.741
5.69,2.375,,,
5.70,2.370,0.423,0.244,-1.354
5.71,2.375,,,
5.72,2.370,0.428,0.210,-1.882
5.73,2.375,,,
5.74,2.375,0.432,0.167,-2.285
5.75,2.375,,,
5.76,2.370,0.435,0.117,-2.566
5.77,2.370,,,
5.78,2.370,0.437,0.062,-2.708
5.79,2.375,,,
5.80,2.370,0.437,0.008,-2.801
5.81,2.370,,,
5.82,2.375,0.437,-0.052,-2.795
5.83,2.375,,,
5.84,2.375,0.435,-0.107,-2.618
5.85,2.370,,,
5.86,2.375,0.433,-0.157,-2.367
5.87,2.375,,,
5.88,2.375,0.429,-0.203,-2.006
5.89,2.375,,,
5.90,2.370,0.424,-0.241,-1.453
5.91,2.375,,,
5.92,2.375,0.419,-0.263,-0.793
5.93,2.370,,,
5.94,2.370,0.414,-0.272,-0.135
5.95,1.128,,,
5.96,2.370,0.408,-0.268,0.524
5.97,2.375,,,
5.98,2.370,0.403,-0.249,1.079
5.99,2.370,,,
6.00,2.380,0.398,-0.225,1.604
6.01,2.375,,,
6.02,2.375,0.393,-0.186,2.129
6.03,2.375,,,
6.04,2.375,0.390,-0.137,2.524
6.05,2.375,,,
6.06,2.370,0.388,-0.083,2.798
6.07,2.375,,,
6.08,2.370,0.387,-0.024,2.938
6.09,2.375,,,
6.10,2.370,0.387,0.037,2.947
6.11,2.375,,,
6.12,2.370,0.388,0.098,2.751
6.13,2.370,,,
6.14,2.375,0.391,0.149,2.435
6.15,2.375,,,
6.16,2.370,0.394,0.196,2.043
6.17,2.375,,,
6.18,2.375,0.399,0.233,1.513
6.19,2.370,,,
6.20,2.370,0.404,0.257,0.949
6.21,2.375,,,
6.22,2.370,0.410,0.271,0.356
6.23,2.375,,,
6.24,2.370,0.415,0.272,-0.268
6.25,2.375,,,
6.26,2.375,0.421,0.262,-0.961
6.27,2.370,,,
6.28,2.375,0.426,0.232,-1.573
6.29,2.370,,,
6.30,2.375,0.430,0.195,-2.011
6.31,2.370,,,
6.32,2.375,0.434,0.152,-2.435
6.33,2.375,,,
6.34,2.370,0.436,0.097,-2.780
6.35,2.375,,,
6.36,2.370,0.438,0.037,-2.901
6.37,2.375,,,
6.38,2.375,0.438,-0.022,-2.821
6.39,2.370,,,
6.40,2.375,0.437,-0.078,-2.642
6.41,2.375,,,
6.42,2.375,0.434,-0.128,-2.417
6.43,2.375,,,
6.44,2.370,0.432,-0.174,-2.196
6.45,2.375,,,
6.46,2.375,0.428,-0.218,-1.865
6.47,2.375,,,
6.48,2.375,0.423,-0.252,-1.331
6.49,2.375,,,
6.50,2.375,0.417,-0.274,-0.639
6.51,2.375,,,
6.52,1.123,0.411,-0.278,0.104
6.53,2.375,,,
6.54,2.370,0.406,-0.269,0.789
6.55,2.375,,,
6.56,2.375,0.400,-0.246,1.433
6.57,2.370,,,
6.58,2.375,0.396,-0.208,1.912
6.59,2.375,,,
6.60,2.375,0.392,-0.168,2.289
6.61,2.375,,,
6.62,2.370,0.389,-0.117,2.669
6.63,2.375,,,
6.64,2.370,0.387,-0.059,2.919
6.65,2.375,,,
6.66,2.375,0.387,0.002,3.003
6.67,2.375,,,
6.68,2.375,0.387,0.064,2.921
6.69,2.375,,,
6.70,2.375,0.389,0.121,2.703
6.71,2.370,,,
6.72,2.375,0.392,0.175,2.307
6.73,2.375,,,
6.74,2.375,0.396,0.215,1.811
6.75,2.375,,,
6.76,2.375,0.401,0.247,1.282
6.77,2.370,,,
6.78,2.375,0.406,0.268,0.680
6.79,2.375,,,
6.80,2.370,0.412,0.275,0.049
6.81,2.375,,,
6.82,2.370,0.418,0.269,-0.577
6.83,2.375,,,
6.84,2.375,0.423,0.251,-1.161
6.85,2.375,,,
6.86,2.375,0.428,0.224,-1.796
6.87,2.370,,,
6.88,2.375,0.432,0.177,-2.313
6.89,2.380,,,
6.90,2.375,0.435,0.127,-2.588
6.91,2.370,,,
6.92,2.375,0.437,0.073,-2.794
6.93,2.375,,,
6.94,2.375,0.438,0.015,-2.925
6.95,2.370,,,
6.96,2.375,0.438,-0.047,-2.892
6.97,2.375,,,
6.98,2.375,0.436,-0.104,-2.687
6.99,2.375,,,
7.00,2.370,0.434,-0.156,-2.376
7.01,2.375,,,
7.02,2.375,0.430,-0.200,-1.977
7.03,2.375,,,
7.04,2.375,0.425,-0.236,-1.493
7.05,2.375,,,
7.06,2.375,0.420,-0.262,-0.912
7.07,2.375,,,
7.08,2.375,0.415,-0.272,-0.319
7.09,1.138,,,
7.10,2.370,0.409,-0.276,0.330
7.11,2.375,,,
7.12,2.375,0.403,-0.261,1.027
7.13,2.370,,,
7.14,2.375,0.398,-0.231,1.579
7.15,2.370,,,
7.16,2.375,0.394,-0.195,2.019
7.17,2.375,,,
7.18,2.370,0.391,-0.152,2.466
7.19,2.375,,,
7.20,2.370,0.388,-0.096,2.837
7.21,2.375,,,
7.22,2.375,0.387,-0.034,3.003
7.23,2.375,,,
7.24,2.375,0.386,0.027,3.013
7.25,2.370,,,
7.26,2.375,0.388,0.089,2.849
7.27,2.370,,,
7.28,2.375,0.390,0.143,2.550
7.29,2.375,,,
7.30,2.370,0.394,0.192,2.154
7.31,2.375,,,
7.32,2.375,0.398,0.231,1.665
7.33,2.370,,,
7.34,2.375,0.403,0.260,1.094
7.35,2.370,,,
7.36,2.375,0.409,0.276,0.430
7.37,2.375,,,
7.38,2.370,0.414,0.277,-0.239
7.39,2.375,,,
7.40,2.375,0.420,0.268,-0.954
7.41,2.375,,,
7.42,2.375,0.425,0.237,-1.560
7.43,2.370,,,
7.44,2.375,0.429,0.202,-1.977
7.45,2.375,,,
7.46,2.370,0.433,0.158,-2.368
7.47,2.375,,,
7.48,2.370,0.436,0.105,-2.621
7.49,2.375,,,
7.50,2.375,0.438,0.051,-2.735
7.51,2.370,,,
7.52,2.375,0.438,-0.005,-2.784
7.53,2.370,,,
7.54,2.375,0.437,-0.060,-2.793
7.55,2.375,,,
7.56,2.375,0.436,-0.119,-2.666
7.57,2.375,,,
7.58,2.375,0.432,-0.171,-2.330
7.59,2.375,,,
7.60,2.375,0.429,-0.214,-1.909
7.61,2.375,,,
7.62,2.370,0.424,-0.249,-1.402
7.63,2.375,,,
7.64,2.370,0.419,-0.271,-0.804
7.65,2.375,,,
7.66,1.453,0.413,-0.282,-0.142
7.67,2.152,,,
7.68,2.375,0.407,-0.278,0.593
7.69,2.375,,,
7.70,2.375,0.401,-0.259,1.344
7.71,2.370,,,
7.72,2.370,0.396,-0.223,1.982
7.73,2.370,,,
7.74,2.370,0.392,-0.176,2.445
7.75,2.375,,,
7.76,2.375,0.389,-0.121,2.690
7.77,2.375,,,
7.78,2.375,0.387,-0.067,2.833
7.79,2.370,,,
7.80,2.375,0.386,-0.008,2.945
7.81,2.370,,,
7.82,2.375,0.387,0.053,2.931
7.83,2.375,,,
7.84,2.370,0.389,0.111,2.808
7.85,2.375,,,
7.86,2.375,0.392,0.169,2.448
7.87,2.370,,,
7.88,2.375,0.396,0.212,1.905
7.89,2.370,,,
7.90,2.375,0.400,0.245,1.335
7.91,2.370,,,
7.92,2.375,0.406,0.266,0.722
7.93,2.375,,,
7.94,2.370,0.411,0.274,0.096
7.95,2.375,,,
7.96,2.370,0.417,0.269,-0.501
7.97,2.370,,,
7.98,2.375,0.422,0.254,-1.070
7.99,2.370,,,
8.00,2.375,0.427,0.227,-1.652
8.01,2.375,,,
8.02,2.370,0.431,0.187,-2.163
8.03,2.375,,,
8.04,2.370,0.435,0.138,-2.544
8.05,2.375,,,
8.06,2.375,0.437,0.083,-2.787
8.07,2.375,,,
8.08,2.375,0.438,0.025,-2.916
8.09,2.370,,,
8.10,2.375,0.438,-0.036,-2.917
8.11,2.375,,,
8.12,2.370,0.437,-0.094,-2.756
8.13,2.375,,,
8.14,2.375,0.434,-0.148,-2.472
8.15,2.370,,,
8.16,2.375,0.431,-0.195,-2.085
8.17,2.370,,,
8.18,2.375,0.426,-0.232,-1.636
8.19,2.370,,,
8.20,2.375,0.421,-0.261,-1.097
8.21,2.375,,,
8.22,2.370,0.416,-0.279,-0.422
8.23,1.777,,,
8.24,1.828,0.410,-0.280,0.326
8.25,2.370,,,
8.26,2.375,0.404,-0.264,0.989
8.27,2.370,,,
8.28,2.375,0.399,-0.238,1.551
8.29,2.375,,,
8.30,2.370,0.394,-0.200,2.017
8.31,2.375,,,
8.32,2.370,0.391,-0.157,2.413
8.33,2.375,,,
8.34,2.370,0.388,-0.103,2.768
8.35,2.370,,,
8.36,2.375,0.387,-0.044,2.998
8.37,2.375,,,
8.38,2.375,0.386,0.019,3.048
8.39,2.375,,,
8.40,2.370,0.387,0.083,2.836
8.41,2.375,,,
8.42,2.370,0.390,0.134,2.519
8.43,2.375,,,
8.44,2.375,0.393,0.183,2.196
8.45,2.370,,,
8.46,2.375,0.397,0.224,1.762
8.47,2.370,,,
8.48,2.375,0.402,0.256,1.200
8.49,2.375,,,
8.50,2.370,0.408,0.274,0.547
8.51,2.375,,,
8.52,2.370,0.413,0.278,-0.117
8.53,2.370,,,
8.54,2.375,0.419,0.269,-0.766
8.55,2.370,,,
8.56,2.375,0.424,0.246,-1.345
8.57,2.370,,,
8.58,2.375,0.429,0.215,-1.919
8.59,2.370,,,
8.60,2.370,0.433,0.168,-2.434
8.61,2.375,,,
8.62,2.370,0.436,0.113,-2.717
8.63,2.375,,,
8.64,2.375,0.438,0.056,-2.814
8.65,2.375,,,
8.66,2.375,0.438,0.000,-2.814
8.67,2.375,,,
8.68,2.370,0.438,-0.057,-2.736
8.69,2.370,,,
8.70,2.375,0.436,-0.112,-2.545
8.71,2.370,,,
