"Time","Potential","Position","Velocity","Acceleration"
1.67,2.370,,,
1.68,2.375,0.350,0.114,6.300
1.69,2.370,,,
1.70,2.365,0.354,0.238,5.956
1.71,0.981,,,
1.72,2.375,0.360,0.355,5.442
1.73,2.375,,,
1.74,2.375,0.368,0.462,4.626
1.75,2.370,,,
1.76,2.375,0.379,0.543,3.635
1.77,2.370,,,
1.78,2.375,0.390,0.606,2.615
1.79,2.375,,,
1.80,2.370,0.403,0.650,1.444
1.81,2.375,,,
1.82,2.375,0.417,0.665,0.203
1.83,2.375,,,
1.84,2.375,0.430,0.657,-1.012
1.85,2.370,,,
1.86,2.375,0.443,0.625,-2.225
1.87,2.375,,,
1.88,2.370,0.456,0.568,-3.367
1.89,2.375,,,
1.90,2.370,0.466,0.486,-4.273
1.91,2.375,,,
1.92,2.375,0.475,0.392,-4.946
1.93,2.370,,,
1.94,2.375,0.482,0.288,-5.524
1.95,2.370,,,
1.96,2.375,0.487,0.172,-6.039
1.97,2.375,,,
1.98,2.375,0.490,0.039,-6.190
1.99,2.375,,,
2.00,2.375,0.488,-0.084,-5.919
2.01,2.375,,,
2.02,2.375,0.486,-0.194,-5.709
2.03,2.370,,,
2.04,2.375,0.481,-0.314,-5.382
2.05,2.375,,,
2.06,2.370,0.473,-0.418,-4.671
2.07,2.375,,,
2.08,2.375,0.464,-0.502,-3.851
2.09,2.370,,,
2.10,2.375,0.453,-0.573,-2.932
2.11,2.375,,,
2.12,2.375,0.440,-0.622,-1.878
2.13,2.370,,,
2.14,2.375,0.428,-0.647,-0.813
2.15,2.370,,,
2.16,2.375,0.414,-0.656,0.333
2.17,2.375,,,
2.18,2.375,0.401,-0.636,1.557
2.19,2.375,,,
2.20,2.370,0.389,-0.592,2.715
2.21,2.375,,,
2.22,2.375,0.377,-0.525,3.769
2.23,2.370,,,
2.24,2.375,0.367,-0.439,4.665
2.25,2.370,,,
2.26,2.375,0.359,-0.337,5.420
2.27,2.375,,,
2.28,2.370,0.353,-0.218,5.945
2.29,2.375,,,
2.30,2.370,0.350,-0.095,6.238
2.31,2.375,,,
2.32,2.375,0.350,0.033,6.381
2.33,2.375,,,
2.34,2.370,0.352,0.165,6.231
2.35,2.375,,,
2.36,1.037,0.356,0.288,5.793
2.37,2.370,,,
2.38,2.375,0.363,0.398,5.240
2.39,2.370,,,
2.40,2.375,0.372,0.498,4.556
2.41,2.370,,,
2.42,2.375,0.383,0.587,3.484
2.43,2.370,,,
2.44,2.375,0.396,0.645,2.034
2.45,2.375,,,
2.46,2.370,0.410,0.667,0.593
2.47,2.375,,,
2.48,2.370,0.423,0.664,-0.619
2.49,2.370,,,
2.50,2.375,0.437,0.640,-1.680
2.51,2.375,,,
2.52,2.375,0.449,0.595,-2.654
2.53,2.375,,,
2.54,2.370,0.461,0.533,-3.561
2.55,2.375,,,
2.56,2.375,0.471,0.455,-4.505
2.57,2.375,,,
2.58,2.370,0.479,0.351,-5.323
2.59,2.375,,,
2.60,2.375,0.485,0.237,-5.881
2.61,2.370,,,
2.62,2.375,0.489,0.112,-6.216
2.63,2.375,,,
2.64,2.370,0.490,-0.019,-6.147
2.65,2.375,,,
2.66,2.370,0.488,-0.134,-5.970
2.67,2.375,,,
2.68,2.375,0.484,-0.256,-5.801
2.69,2.370,,,
2.70,2.370,0.478,-0.376,-5.161
2.71,2.370,,,
2.72,2.375,0.469,-0.468,-4.202
2.73,2.375,,,
2.74,2.370,0.459,-0.542,-3.267
2.75,2.375,,,
2.76,2.375,0.447,-0.599,-2.307
2.77,2.370,,,
2.78,2.375,0.434,-0.636,-1.280
2.79,2.370,,,
2.80,2.375,0.421,-0.652,-0.151
2.81,2.370,,,
2.82,2.375,0.408,-0.642,0.996
2.83,2.375,,,
2.84,2.375,0.395,-0.612,2.129
2.85,2.375,,,
2.86,2.375,0.383,-0.557,3.249
2.87,2.375,,,
2.88,2.375,0.373,-0.480,4.243
2.89,2.370,,,
2.90,2.375,0.364,-0.385,5.071
2.91,2.370,,,
2.92,2.370,0.357,-0.272,5.623
2.93,2.375,,,
2.94,2.375,0.353,-0.157,5.994
2.95,2.375,,,
2.96,2.375,0.350,-0.031,6.244
2.97,2.370,,,
2.98,2.375,0.351,0.099,6.132
2.99,2.375,,,
3.00,2.375,0.355,0.218,5.795
3.01,1.736,,,
3.02,1.731,0.360,0.332,5.348
3.03,2.375,,,
3.04,2.370,0.368,0.435,4.668
3.05,2.370,,,
3.06,2.375,0.378,0.523,3.763
3.07,2.375,,,
3.08,2.375,0.389,0.589,2.687
3.09,2.375,,,
3.10,2.370,0.402,0.630,1.591
3.11,2.370,,,
3.12,2.370,0.415,0.654,0.424
3.13,2.375,,,
3.14,2.370,0.428,0.649,-0.841
3.15,2.375,,,
3.16,2.375,0.441,0.617,-1.990
3.17,2.375,,,
3.18,2.375,0.453,0.568,-3.070
3.19,2.375,,,
3.20,2.375,0.464,0.494,-4.055
3.21,2.375,,,
3.22,2.375,0.473,0.402,-4.825
3.23,2.375,,,
3.24,2.375,0.481,0.298,-5.412
3.25,2.380,,,
3.26,2.375,0.485,0.182,-5.750
3.27,2.375,,,
3.28,2.370,0.488,0.065,-5.913
3.29,2.375,,,
3.30,2.370,0.488,-0.056,-5.943
3.31,2.375,,,
3.32,2.375,0.486,-0.177,-5.693
3.33,2.370,,,
3.34,2.375,0.481,-0.288,-5.232
3.35,2.375,,,
3.36,2.375,0.474,-0.388,-4.639
3.37,2.375,,,
3.38,2.370,0.465,-0.476,-3.893
3.39,2.375,,,
3.40,2.375,0.455,-0.545,-3.063
3.41,2.375,,,
3.42,2.375,0.443,-0.599,-2.147
3.43,2.375,,,
3.44,2.375,0.430,-0.633,-1.095
3.45,2.375,,,
3.46,2.375,0.417,-0.647,0.125
3.47,2.375,,,
3.48,2.370,0.404,-0.629,1.393
3.49,2.370,,,
3.50,2.375,0.392,-0.586,2.445
3.51,2.375,,,
3.52,2.375,0.380,-0.530,3.391
3.53,2.375,,,
3.54,2.375,0.370,-0.452,4.381
3.55,2.375,,,
3.56,2.370,0.362,-0.354,5.307
3.57,2.375,,,
3.58,2.375,0.356,-0.236,5.975
3.59,2.375,,,
3.60,2.370,0.352,-0.106,6.161
3.61,2.375,,,
3.62,2.375,0.352,0.014,6.106
3.63,2.370,,,
3.64,2.375,0.353,0.138,5.996
3.65,2.375,,,
3.66,2.350,0.357,0.258,5.659
3.67,1.093,,,
3.68,2.375,0.363,0.369,5.071
3.69,2.375,,,
3.70,2.375,0.372,0.466,4.193
3.71,2.370,,,
3.72,2.375,0.382,0.537,3.247
3.73,2.375,,,
3.74,2.370,0.394,0.595,2.305
3.75,2.375,,,
3.76,2.370,0.407,0.632,1.204
3.77,2.375,,,
3.78,2.375,0.419,0.644,0.027
3.79,2.375,,,
3.80,2.375,0.433,0.636,-1.288
3.81,2.370,,,
3.82,2.375,0.446,0.592,-2.528
3.83,2.375,,,
3.84,2.375,0.457,0.528,-3.451
3.85,2.375,,,
3.86,2.375,0.467,0.453,-4.284
3.87,2.375,,,
3.88,2.375,0.475,0.356,-4.995
3.89,2.370,,,
3.90,2.375,0.481,0.249,-5.470
3.91,2.375,,,
3.92,2.375,0.485,0.134,-5.764
3.93,2.375,,,
3.94,2.375,0.487,0.015,-5.829
3.95,2.375,,,
3.96,2.375,0.486,-0.103,-5.639
3.97,2.375,,,
3.98,2.375,0.482,-0.214,-5.274
3.99,2.370,,,
4.00,2.375,0.477,-0.314,-4.865
4.01,2.375,,,
4.02,2.370,0.470,-0.411,-4.278
4.03,2.375,,,
4.04,2.375,0.460,-0.490,-3.431
4.05,2.370,,,
4.06,2.375,0.450,-0.547,-2.598
4.07,2.375,,,
4.08,2.375,0.438,-0.595,-1.712
4.09,2.375,,,
4.10,2.375,0.426,-0.620,-0.610
4.11,2.375,,,
4.12,2.370,0.413,-0.621,0.583
4.13,2.375,,,
4.14,2.370,0.400,-0.596,1.742
4.15,2.375,,,
4.16,2.375,0.389,-0.547,2.712
4.17,2.370,,,
4.18,2.370,0.378,-0.487,3.604
4.19,2.375,,,
4.20,2.375,0.369,-0.403,4.467
4.21,2.375,,,
4.22,2.370,0.362,-0.304,5.135
4.23,2.375,,,
4.24,2.370,0.357,-0.195,5.614
4.25,2.375,,,
4.26,2.370,0.354,-0.077,5.912
4.27,2.370,,,
4.28,2.375,0.354,0.045,6.000
4.29,2.370,,,
4.30,2.370,0.356,0.169,5.773
4.31,2.375,,,
4.32,1.017,0.361,0.279,5.331
4.33,2.375,,,
4.34,2.375,0.367,0.382,4.797
4.35,2.370,,,
4.36,2.375,0.376,0.476,3.989
4.37,2.370,,,
4.38,2.375,0.387,0.545,2.969
4.39,2.375,,,
4.40,2.370,0.398,0.595,1.892
4.41,2.375,,,
4.42,2.370,0.411,0.622,0.757
4.43,2.375,,,
4.44,2.370,0.423,0.625,-0.361
4.45,2.375,,,
4.46,2.375,0.436,0.607,-1.460
4.47,2.370,,,
4.48,2.375,0.448,0.566,-2.501
4.49,2.370,,,
4.50,2.375,0.459,0.506,-3.472
4.51,2.375,,,
4.52,2.375,0.469,0.425,-4.302
4.53,2.375,,,
4.54,2.375,0.476,0.330,-4.882
4.55,2.370,,,
4.56,2.375,0.482,0.227,-5.318
4.57,2.370,,,
4.58,2.375,0.485,0.116,-5.631
4.59,2.375,,,
4.60,2.370,0.487,-0.001,-5.740
4.61,2.370,,,
4.62,2.375,0.485,-0.118,-5.634
4.63,2.370,,,
4.64,2.375,0.482,-0.229,-5.344
4.65,2.370,,,
4.66,2.370,0.476,-0.334,-4.890
4.67,2.375,,,
4.68,2.370,0.468,-0.429,-4.225
4.69,2.375,,,
4.70,2.370,0.459,-0.505,-3.392
4.71,2.375,,,
4.72,2.370,0.448,-0.565,-2.478
4.73,2.375,,,
4.74,2.375,0.436,-0.607,-1.436
4.75,2.370,,,
4.76,2.375,0.423,-0.622,-0.383
4.77,2.370,,,
4.78,2.375,0.411,-0.622,0.671
4.79,2.375,,,
4.80,2.370,0.398,-0.599,1.853
4.81,2.370,,,
4.82,2.375,0.386,-0.547,3.006
4.83,2.370,,,
4.84,2.375,0.376,-0.475,3.968
4.85,2.370,,,
4.86,2.375,0.367,-0.387,4.773
4.87,2.375,,,
4.88,2.370,0.360,-0.281,5.375
4.89,2.375,,,
4.90,2.375,0.356,-0.166,5.686
4.91,2.370,,,
4.92,2.375,0.353,-0.052,5.899
4.93,2.370,,,
4.94,2.375,0.353,0.071,6.011
4.95,2.375,,,
4.96,2.370,0.356,0.194,5.780
4.97,1.529,,,
4.98,1.884,0.361,0.307,5.272
4.99,2.375,,,
5.00,2.370,0.369,0.408,4.584
5.01,2.375,,,
5.02,2.375,0.378,0.491,3.771
5.03,2.370,,,
5.04,2.375,0.388,0.560,2.857
5.05,2.375,,,
5.06,2.375,0.401,0.610,1.745
5.07,2.370,,,
5.08,2.370,0.413,0.631,0.553
5.09,2.375,,,
5.10,2.375,0.426,0.632,-0.653
5.11,2.370,,,
5.12,2.375,0.439,0.605,-1.859
5.13,2.375,,,
5.14,2.370,0.451,0.554,-2.894
5.15,2.375,,,
5.16,2.370,0.461,0.485,-3.705
5.17,2.375,,,
5.18,2.370,0.470,0.404,-4.387
5.19,2.375,,,
5.20,2.375,0.478,0.311,-5.081
5.21,2.370,,,
5.22,2.370,0.483,0.199,-5.637
5.23,2.375,,,
5.24,2.375,0.486,0.079,-5.843
5.25,2.375,,,
5.26,2.370,0.486,-0.040,-5.764
5.27,2.375,,,
5.28,2.375,0.484,-0.153,-5.515
5.29,2.370,,,
5.30,2.375,0.480,-0.260,-5.213
5.31,2.370,,,
5.32,2.375,0.474,-0.366,-4.719
5.33,2.375,,,
5.34,2.370,0.465,-0.454,-3.971
5.35,2.375,,,
5.36,2.375,0.455,-0.524,-3.193
5.37,2.375,,,
5.38,2.375,0.444,-0.584,-2.276
5.39,2.370,,,
5.40,2.375,0.432,-0.619,-1.155
5.41,2.375,,,
5.42,2.375,0.419,-0.630,0.011
5.43,2.375,,,
5.44,2.375,0.406,-0.619,1.208
5.45,2.375,,,
5.46,2.370,0.394,-0.581,2.353
5.47,2.375,,,
5.48,2.375,0.382,-0.523,3.389
5.49,2.370,,,
5.50,2.375,0.373,-0.443,4.244
5.51,2.370,,,
5.52,2.375,0.364,-0.351,4.941
5.53,2.375,,,
5.54,2.370,0.358,-0.243,5.490
5.55,2.375,,,
5.56,2.375,0.355,-0.126,5.761
5.57,2.370,,,
5.58,2.375,0.353,-0.010,5.863
5.59,2.375,,,
5.60,2.375,0.354,0.109,5.890
5.61,2.375,,,
5.62,2.223,0.358,0.229,5.698
5.63,1.255,,,
5.64,2.370,0.363,0.343,5.183
5.65,2.375,,,
5.66,2.375,0.372,0.439,4.462
5.67,2.370,,,
5.68,2.375,0.381,0.522,3.623
5.69,2.375,,,
5.70,2.375,0.393,0.589,2.541
5.71,2.375,,,
5.72,2.370,0.405,0.626,1.320
5.73,2.375,,,
5.74,2.375,0.418,0.641,0.086
5.75,2.370,,,
5.76,2.375,0.431,0.630,-1.171
5.77,2.375,,,
5.78,2.375,0.444,0.592,-2.277
5.79,2.375,,,
5.80,2.375,0.455,0.535,-3.177
5.81,2.375,,,
5.82,2.370,0.465,0.463,-3.944
5.83,2.375,,,
5.84,2.375,0.474,0.378,-4.686
5.85,2.370,,,
5.86,2.375,0.481,0.273,-5.288
5.87,2.370,,,
5.88,2.370,0.485,0.161,-5.606
5.89,2.375,,,
5.90,2.370,0.487,0.049,-5.846
5.91,2.375,,,
5.92,2.370,0.487,-0.075,-5.894
5.93,2.375,,,
5.94,2.375,0.484,-0.193,-5.621
5.95,2.370,,,
5.96,2.375,0.479,-0.303,-5.144
5.97,2.370,,,
5.98,2.375,0.472,-0.402,-4.465
5.99,2.370,,,
6.00,2.375,0.463,-0.482,-3.745
6.01,2.375,,,
6.02,2.375,0.452,-0.553,-2.955
6.03,2.370,,,
6.04,2.370,0.441,-0.603,-1.988
6.05,2.375,,,
6.06,2.375,0.428,-0.635,-0.865
6.07,2.375,,,
6.08,2.370,0.415,-0.641,0.389
6.09,2.375,,,
6.10,2.370,0.402,-0.617,1.534
6.11,2.375,,,
6.12,2.370,0.390,-0.577,2.580
6.13,2.375,,,
6.14,2.375,0.378,-0.515,3.656
6.15,2.375,,,
6.16,2.375,0.369,-0.430,4.626
6.17,2.370,,,
6.18,2.375,0.361,-0.326,5.355
6.19,2.375,,,
6.20,2.370,0.356,-0.210,5.765
6.21,2.375,,,
6.22,2.370,0.353,-0.093,5.998
6.23,2.370,,,
6.24,2.370,0.352,0.032,6.104
6.25,2.375,,,
6.26,2.370,0.354,0.156,5.955
6.27,2.370,,,
6.28,0.926,0.358,0.274,5.575
6.29,2.375,,,
6.30,2.375,0.365,0.382,4.998
6.31,2.370,,,
6.32,2.375,0.374,0.476,4.246
6.33,2.375,,,
6.34,2.375,0.384,0.556,3.264
6.35,2.370,,,
6.36,2.375,0.396,0.609,2.149
6.37,2.375,,,
6.38,2.370,0.409,0.641,1.005
6.39,2.370,,,
6.40,2.375,0.422,0.652,-0.297
6.41,2.370,,,
6.42,2.370,0.436,0.630,-1.583
6.43,2.370,,,
6.44,2.375,0.448,0.585,-2.651
6.45,2.375,,,
6.46,2.370,0.459,0.520,-3.547
6.47,2.375,,,
6.48,2.370,0.469,0.441,-4.305
6.49,2.375,,,
6.50,2.370,0.477,0.349,-5.058
6.51,2.375,,,
6.52,2.375,0.483,0.236,-5.657
6.53,2.375,,,
6.54,2.375,0.487,0.116,-5.887
6.55,2.370,,,
6.56,2.375,0.488,-0.003,-5.886
6.57,2.375,,,
6.58,2.375,0.486,-0.121,-5.748
6.59,2.375,,,
6.60,2.375,0.483,-0.234,-5.511
6.61,2.375,,,
6.62,2.375,0.477,-0.345,-5.056
6.63,2.375,,,
6.64,2.370,0.469,-0.441,-4.318
6.65,2.375,,,
6.66,2.370,0.459,-0.520,-3.443
6.67,2.375,,,
6.68,2.375,0.448,-0.580,-2.478
6.69,2.375,,,
6.70,2.375,0.436,-0.621,-1.423
6.71,2.370,,,
6.72,2.375,0.423,-0.639,-0.276
6.73,2.375,,,
6.74,2.370,0.410,-0.631,0.841
6.75,2.375,,,
6.76,2.375,0.397,-0.604,1.904
6.77,2.375,,,
6.78,2.370,0.385,-0.555,2.983
6.79,2.375,,,
6.80,2.375,0.374,-0.483,3.960
6.81,2.375,,,
6.82,2.375,0.366,-0.394,4.782
6.83,2.375,,,
6.84,2.375,0.358,-0.291,5.499
6.85,2.375,,,
6.86,2.375,0.354,-0.171,6.000
6.87,2.375,,,
6.88,2.375,0.351,-0.044,6.163
6.89,2.370,,,
6.90,2.375,0.352,0.079,6.091
6.91,2.370,,,
6.92,2.370,0.355,0.201,5.877
6.93,1.331,,,
6.94,2.147,0.360,0.319,5.395
6.95,2.370,,,
6.96,2.375,0.368,0.420,4.700
6.97,2.370,,,
6.98,2.370,0.377,0.507,3.923
6.99,2.370,,,
7.00,2.375,0.388,0.581,2.905
7.01,2.375,,,
7.02,2.370,0.401,0.627,1.724
7.03,2.375,,,
7.04,2.370,0.414,0.650,0.538
7.05,2.375,,,
7.06,2.375,0.427,0.649,-0.694
7.07,2.370,,,
7.08,2.375,0.440,0.621,-1.877
7.09,2.370,,,
7.10,2.375,0.452,0.573,-2.986
7.11,2.375,,,
7.12,2.370,0.463,0.501,-3.996
7.13,2.375,,,
7.14,2.370,0.473,0.410,-4.810
7.15,2.370,,,
7.16,2.375,0.480,0.303,-5.318
7.17,2.375,,,
7.18,2.375,0.485,0.192,-5.551
7.19,2.370,,,
7.20,2.375,0.488,0.082,-5.785
7.21,2.375,,,
7.22,2.370,0.488,-0.039,-5.971
7.23,2.375,,,
7.24,2.370,0.486,-0.163,-5.840
7.25,2.375,,,
7.26,2.375,0.482,-0.280,-5.339
7.27,2.370,,,
7.28,2.375,0.475,-0.380,-4.624
7.29,2.370,,,
7.30,2.375,0.466,-0.463,-3.950
7.31,2.375,,,
7.32,2.370,0.456,-0.537,-3.274
7.33,2.370,,,
7.34,2.375,0.444,-0.598,-2.376
7.35,2.370,,,
7.36,2.375,0.432,-0.636,-1.258
7.37,2.375,,,
7.38,2.375,0.418,-0.650,-0.029
7.39,2.375,,,
7.40,2.375,0.405,-0.637,1.178
7.41,2.370,,,
7.42,2.375,0.393,-0.603,2.361
7.43,2.375,,,
7.44,2.375,0.381,-0.541,3.458
7.45,2.370,,,
7.46,2.375,0.371,-0.460,4.331
7.47,2.375,,,
7.48,2.370,0.362,-0.366,5.077
7.49,2.375,,,
7.50,2.370,0.356,-0.255,5.688
7.51,2.375,,,
7.52,2.375,0.352,-0.135,6.080
7.53,2.370,,,
7.54,2.375,0.350,-0.009,6.267
7.55,2.375,,,
7.56,2.370,0.352,0.119,6.213
7.57,2.370,,,
7.58,2.061,0.355,0.243,5.912
7.59,1.402,,,
7.60,2.375,0.361,0.361,5.298
7.61,2.370,,,
7.62,2.375,0.370,0.460,4.427
7.63,2.375,,,
7.64,2.375,0.380,0.539,3.484
7.65,2.375,,,
7.66,2.370,0.392,0.599,2.523
7.67,2.375,,,
7.68,2.370,0.404,0.642,1.451
7.69,2.375,,,
7.70,2.370,0.418,0.662,0.131
7.71,2.375,,,
7.72,2.375,0.431,0.647,-1.220
7.73,2.370,,,
7.74,2.375,0.444,0.609,-2.384
7.75,2.375,,,
7.76,2.375,0.456,0.549,-3.370
7.77,2.370,,,
7.78,2.375,0.466,0.472,-4.196
7.79,2.375,,,
7.80,2.370,0.475,0.379,-4.870
7.81,2.375,,,
7.82,2.375,0.482,0.275,-5.397
7.83,2.370,,,
7.84,2.375,0.486,0.162,-5.827
7.85,2.370,,,
7.86,2.375,0.488,0.037,-5.990
7.87,2.375,,,
7.88,2.370,0.488,-0.083,-5.864
7.89,2.375,,,
7.90,2.375,0.485,-0.197,-5.691
7.91,2.375,,,
7.92,2.375,0.480,-0.313,-5.352
7.93,2.370,,,
7.94,2.375,0.472,-0.418,-4.648
7.95,2.375,,,
7.96,2.370,0.463,-0.502,-3.747
7.97,2.375,,,
7.98,2.375,0.452,-0.566,-2.848
7.99,2.370,,,
8.00,2.375,0.440,-0.617,-1.866
8.01,2.370,,,
8.02,2.375,0.427,-0.645,-0.717
8.03,2.370,,,
8.04,2.375,0.414,-0.645,0.405
8.05,2.375,,,
8.06,2.375,0.401,-0.628,1.528
8.07,2.375,,,
8.08,2.375,0.388,-0.585,2.710
8.09,2.375,,,
8.10,2.375,0.377,-0.518,3.783
8.11,2.370,,,
8.12,2.375,0.367,-0.431,4.681
8.13,2.375,,,
8.14,2.370,0.360,-0.328,5.396
8.15,2.375,,,
8.16,2.375,0.354,-0.212,5.924
8.17,2.375,,,
8.18,2.370,0.351,-0.087,6.191
8.19,2.370,,,
8.20,2.375,0.350,0.039,6.229
8.21,2.375,,,
8.22,2.375,0.352,0.166,6.063
8.23,2.370,,,
8.24,0.981,0.357,0.285,5.689
8.25,2.370,,,
8.26,2.370,0.364,0.396,5.123
8.27,2.375,,,
8.28,2.375,0.373,0.495,4.265
8.29,2.370,,,
8.30,2.375,0.384,0.570,3.208
8.31,2.375,,,
8.32,2.370,0.396,0.623,2.094
8.33,2.375,,,
8.34,2.370,0.409,0.654,0.951
8.35,2.375,,,
8.36,2.370,0.423,0.663,-0.286
8.37,2.375,,,
8.38,2.375,0.436,0.645,-1.648
8.39,2.375,,,
8.40,2.375,0.449,0.594,-2.847
8.41,2.375,,,
8.42,2.370,0.460,0.525,-3.709
8.43,2.375,,,
8.44,2.375,0.470,0.444,-4.433
8.45,2.375,,,
8.46,2.370,0.478,0.349,-5.158
8.47,2.375,,,
8.48,2.375,0.484,0.234,-5.678
8.49,2.370,,,
8.50,2.375,0.488,0.116,-5.912
8.51,2.375,,,
8.52,2.370,0.489,-0.003,-6.056
8.53,2.375,,,
8.54,2.370,0.488,-0.129,-6.005
8.55,2.375,,,
8.56,2.375,0.484,-0.249,-5.647
8.57,2.375,,,
8.58,2.375,0.478,-0.358,-5.067
8.59,2.370,,,
8.60,2.375,0.469,-0.454,-4.326
8.61,2.370,,,
8.62,2.370,0.459,-0.533,-3.487
8.63,2.375,,,
8.64,2.375,0.448,-0.595,-2.548
8.65,2.370,,,
8.66,2.375,0.435,-0.635,-1.562
8.67,2.375,,,
8.68,2.375,0.422,-0.660,-0.430
8.69,2.375,,,
8.70,2.380,0.408,-0.655,0.857
8.71,2.375,,,
