"Time","Potential","Position","Velocity","Acceleration"
1.40,2.370,0.415,-0.019,0.172
1.41,2.370,,,
1.42,2.370,0.415,-0.010,0.304
1.43,2.375,,,
1.44,2.375,0.415,-0.005,0.314
1.45,2.370,,,
1.46,2.375,0.414,0.003,0.271
1.47,2.375,,,
1.48,2.370,0.415,0.011,-0.006
1.49,2.370,,,
1.50,2.375,0.415,0.004,-0.335
1.51,2.375,,,
1.52,2.370,0.415,-0.007,-0.443
1.53,2.370,,,
1.54,2.375,0.415,-0.018,-0.360
1.55,2.370,,,
1.56,2.370,0.414,-0.024,-0.163
1.57,2.005,,,
1.58,2.370,0.414,-0.023,-0.002
1.59,2.370,,,
1.60,2.370,0.413,-0.024,0.179
1.61,2.375,,,
1.62,2.375,0.413,-0.018,0.432
1.63,2.370,,,
1.64,2.370,0.412,-0.003,0.482
1.65,2.370,,,
1.66,2.375,0.413,0.005,0.344
1.67,2.375,,,
1.68,2.370,0.413,0.011,0.165
1.69,2.375,,,
1.70,2.370,0.413,0.012,-0.045
1.71,2.375,,,
1.72,2.375,0.413,0.007,-0.155
1.73,2.375,,,
1.74,2.375,0.413,0.006,-0.225
1.75,2.375,,,
1.76,2.370,0.414,-0.003,-0.205
1.77,2.000,,,
1.78,2.370,0.413,-0.006,-0.031
1.79,2.375,,,
1.80,2.370,0.413,-0.003,0.113
1.81,2.375,,,
1.82,2.375,0.413,-0.002,0.297
1.83,2.375,,,
1.84,2.375,0.413,0.009,0.426
1.85,2.375,,,
1.86,2.370,0.414,0.019,0.353
1.87,2.375,,,
1.88,2.370,0.414,0.025,0.157
1.89,2.375,,,
1.90,2.375,0.415,0.029,-0.209
1.91,2.370,,,
1.92,2.375,0.415,0.016,-0.497
1.93,2.370,,,
1.94,2.375,0.415,0.003,-0.509
1.95,2.375,,,
1.96,2.370,0.415,-0.007,-0.379
1.97,1.995,,,
1.98,2.375,0.415,-0.013,-0.170
1.99,2.375,,,
2.00,2.375,0.415,-0.012,-0.019
2.01,2.370,,,
2.02,2.375,0.414,-0.014,0.140
2.03,2.375,,,
2.04,2.375,0.414,-0.008,0.323
2.05,2.375,,,
2.06,2.370,0.414,0.002,0.325
2.07,2.370,,,
2.08,2.370,0.414,0.009,0.142
2.09,2.375,,,
2.10,2.375,0.414,0.010,-0.171
2.11,2.370,,,
2.12,2.375,0.415,0.000,-0.387
2.13,2.375,,,
2.14,2.370,0.414,-0.011,-0.342
2.15,2.375,,,
2.16,2.370,0.414,-0.014,-0.262
2.17,2.000,,,
2.18,2.370,0.414,-0.021,-0.166
2.19,2.375,,,
2.20,2.375,0.413,-0.024,0.081
2.21,2.370,,,
2.22,2.375,0.413,-0.018,0.358
2.23,2.375,,,
2.24,2.370,0.412,-0.008,0.546
2.25,2.370,,,
2.26,2.370,0.412,0.009,0.479
2.27,2.375,,,
2.28,2.375,0.413,0.015,0.225
2.29,2.370,,,
2.30,2.375,0.413,0.017,-0.016
2.31,2.375,,,
2.32,2.375,0.414,0.013,-0.205
2.33,2.370,,,
2.34,2.375,0.414,0.006,-0.242
2.35,2.375,,,
2.36,2.375,0.414,0.003,-0.239
2.37,2.370,,,
2.38,2.005,0.414,-0.004,-0.181
2.39,2.370,,,
2.40,2.375,0.414,-0.007,0.041
2.41,2.375,,,
2.42,2.370,0.414,-0.004,0.314
2.43,2.370,,,
2.44,2.375,0.413,0.007,0.497
2.45,2.375,,,
2.46,2.375,0.414,0.022,0.375
2.47,2.370,,,
2.48,2.375,0.414,0.025,0.053
2.49,2.370,,,
2.50,2.375,0.415,0.022,-0.208
2.51,2.370,,,
2.52,2.370,0.415,0.015,-0.358
2.53,2.375,,,
2.54,2.370,0.415,0.006,-0.406
2.55,2.375,,,
2.56,2.375,0.416,-0.001,-0.443
2.57,2.375,,,
2.58,1.995,0.416,-0.013,-0.360
2.59,2.375,,,
2.60,2.375,0.415,-0.019,-0.107
2.61,2.375,,,
2.62,2.375,0.415,-0.018,0.155
2.63,2.375,,,
2.64,2.375,0.414,-0.011,0.334
2.65,2.370,,,
2.66,2.375,0.414,-0.001,0.316
2.67,2.370,,,
2.68,2.375,0.414,0.003,0.198
2.69,2.375,,,
2.70,2.375,0.414,0.008,0.035
2.71,2.375,,,
2.72,2.370,0.415,0.008,-0.266
2.73,2.375,,,
2.74,2.375,0.415,-0.005,-0.455
2.75,2.370,,,
2.76,2.375,0.414,-0.016,-0.377
2.77,2.370,,,
2.78,2.000,0.414,-0.023,-0.143
2.79,2.375,,,
2.80,2.375,0.413,-0.022,0.147
2.81,2.375,,,
2.82,2.370,0.413,-0.014,0.315
2.83,2.375,,,
2.84,2.375,0.413,-0.009,0.422
2.85,2.375,,,
2.86,2.375,0.413,0.002,0.509
2.87,2.370,,,
2.88,2.375,0.413,0.016,0.349
2.89,2.375,,,
2.90,2.370,0.413,0.019,0.046
2.91,2.375,,,
2.92,2.370,0.414,0.017,-0.196
2.93,2.370,,,
2.94,2.375,0.414,0.009,-0.333
2.95,2.370,,,
2.96,2.375,0.414,0.001,-0.314
2.97,2.375,,,
2.98,2.005,0.414,-0.004,-0.247
2.99,2.370,,,
3.00,2.370,0.414,-0.011,-0.094
3.01,2.375,,,
3.02,2.375,0.414,-0.009,0.137
3.03,2.375,,,
3.04,2.375,0.414,-0.003,0.280
3.05,2.375,,,
3.06,2.375,0.413,0.003,0.339
3.07,2.375,,,
3.08,2.370,0.414,0.012,0.260
3.09,2.375,,,
3.10,2.370,0.414,0.016,0.035
3.11,2.370,,,
3.12,2.375,0.414,0.015,-0.271
3.13,2.370,,,
3.14,2.375,0.415,0.003,-0.461
3.15,2.375,,,
3.16,2.370,0.415,-0.007,-0.428
3.17,2.375,,,
3.18,2.375,0.414,-0.014,-0.344
3.19,2.005,,,
3.20,2.375,0.414,-0.023,-0.161
3.21,2.375,,,
3.22,2.375,0.413,-0.023,0.148
3.23,2.370,,,
3.24,2.370,0.413,-0.015,0.391
3.25,2.375,,,
3.26,2.370,0.413,-0.004,0.465
3.27,2.375,,,
3.28,2.375,0.413,0.005,0.388
3.29,2.370,,,
3.30,2.370,0.413,0.014,0.173
3.31,2.370,,,
3.32,2.375,0.414,0.015,-0.172
3.33,2.370,,,
3.34,2.375,0.414,0.004,-0.381
3.35,2.370,,,
3.36,2.375,0.414,-0.004,-0.368
3.37,2.375,,,
3.38,2.375,0.414,-0.011,-0.316
3.39,2.005,,,
3.40,2.375,0.413,-0.020,-0.126
3.41,2.370,,,
3.42,2.375,0.413,-0.018,0.173
3.43,2.375,,,
3.44,2.370,0.412,-0.011,0.387
3.45,2.375,,,
3.46,2.370,0.412,-0.001,0.508
3.47,2.375,,,
3.48,2.370,0.412,0.014,0.399
3.49,2.375,,,
3.50,2.375,0.413,0.018,0.126
3.51,2.370,,,
3.52,2.370,0.413,0.018,-0.135
3.53,2.370,,,
3.54,2.370,0.414,0.011,-0.335
3.55,2.375,,,
3.56,2.375,0.414,0.002,-0.379
3.57,2.370,,,
3.58,2.375,0.414,-0.006,-0.287
3.59,1.995,,,
3.60,2.375,0.413,-0.012,-0.075
3.61,2.370,,,
3.62,2.370,0.413,-0.009,0.138
3.63,2.375,,,
3.64,2.370,0.413,-0.005,0.289
3.65,2.375,,,
3.66,2.375,0.413,0.004,0.351
3.67,2.370,,,
3.68,2.375,0.413,0.012,0.264
3.69,2.375,,,
3.70,2.375,0.413,0.016,0.095
3.71,2.375,,,
3.72,2.370,0.414,0.018,-0.196
3.73,2.375,,,
3.74,2.370,0.414,0.007,-0.429
3.75,2.375,,,
3.76,2.375,0.414,-0.003,-0.456
3.77,2.370,,,
3.78,2.370,0.414,-0.013,-0.379
3.79,2.040,,,
3.80,2.370,0.414,-0.020,-0.194
3.81,2.375,,,
3.82,2.375,0.413,-0.022,0.054
3.83,2.375,,,
3.84,2.375,0.413,-0.018,0.285
3.85,2.375,,,
3.86,2.370,0.412,-0.009,0.424
3.87,2.375,,,
3.88,2.375,0.412,0.001,0.440
3.89,2.370,,,
3.90,2.370,0.412,0.013,0.254
3.91,2.370,,,
3.92,2.375,0.413,0.013,-0.040
3.93,2.375,,,
3.94,2.370,0.413,0.009,-0.237
3.95,2.375,,,
3.96,2.375,0.413,0.002,-0.310
3.97,2.370,,,
3.98,2.375,0.413,-0.006,-0.230
3.99,2.375,,,
4.00,2.000,0.413,-0.007,-0.127
4.01,2.375,,,
4.02,2.370,0.413,-0.012,0.041
4.03,2.375,,,
4.04,2.375,0.412,-0.008,0.300
4.05,2.375,,,
4.06,2.375,0.412,0.002,0.451
4.07,2.370,,,
4.08,2.375,0.412,0.013,0.432
4.09,2.370,,,
4.10,2.370,0.413,0.024,0.165
4.11,2.375,,,
4.12,2.375,0.414,0.020,-0.135
4.13,2.375,,,
4.14,2.375,0.414,0.015,-0.275
4.15,2.370,,,
4.16,2.375,0.414,0.008,-0.344
4.17,2.375,,,
4.18,2.370,0.414,0.000,-0.306
4.19,2.370,,,
4.20,2.000,0.414,-0.004,-0.248
4.21,2.375,,,
4.22,2.375,0.414,-0.012,-0.095
4.23,2.375,,,
4.24,2.375,0.413,-0.011,0.182
4.25,2.370,,,
4.26,2.375,0.414,-0.003,0.367
4.27,2.370,,,
4.28,2.370,0.413,0.006,0.417
4.29,2.370,,,
4.30,2.370,0.414,0.018,0.209
4.31,2.375,,,
4.32,2.375,0.414,0.017,-0.129
4.33,2.370,,,
4.34,2.375,0.414,0.011,-0.353
4.35,2.370,,,
4.36,2.375,0.415,0.001,-0.442
4.37,2.375,,,
4.38,2.370,0.414,-0.010,-0.374
4.39,2.370,,,
4.40,2.000,0.414,-0.014,-0.274
4.41,2.370,,,
4.42,2.370,0.414,-0.021,-0.117
4.43,2.375,,,
4.44,2.375,0.413,-0.021,0.134
4.45,2.370,,,
4.46,2.370,0.413,-0.015,0.338
4.47,2.375,,,
4.48,2.370,0.413,-0.005,0.412
4.49,2.375,,,
4.50,2.375,0.413,0.004,0.312
4.51,2.375,,,
4.52,2.375,0.413,0.009,0.111
4.53,2.370,,,
4.54,2.375,0.413,0.010,-0.171
4.55,2.375,,,
4.56,2.370,0.413,0.001,-0.371
4.57,2.375,,,
4.58,2.370,0.413,-0.009,-0.345
4.59,2.375,,,
4.60,2.076,0.413,-0.016,-0.166
4.61,2.370,,,
4.62,2.370,0.412,-0.017,0.103
4.63,2.370,,,
4.64,2.375,0.412,-0.009,0.262
4.65,2.375,,,
4.66,2.375,0.412,-0.005,0.329
4.67,2.375,,,
4.68,2.375,0.412,0.004,0.370
4.69,2.370,,,
4.70,2.375,0.412,0.012,0.274
4.71,2.370,,,
4.72,2.375,0.413,0.016,0.111
4.73,2.370,,,
4.74,2.375,0.413,0.018,-0.107
4.75,2.375,,,
4.76,2.370,0.413,0.012,-0.330
4.77,2.375,,,
4.78,2.370,0.414,0.003,-0.426
4.79,2.375,,,
4.80,2.370,0.414,-0.009,-0.323
4.81,2.005,,,
4.82,2.375,0.413,-0.013,-0.057
4.83,2.375,,,
4.84,2.375,0.413,-0.010,0.150
4.85,2.375,,,
4.86,2.370,0.413,-0.006,0.297
4.87,2.370,,,
4.88,2.375,0.413,0.003,0.372
4.89,2.370,,,
4.90,2.375,0.413,0.011,0.295
4.91,2.370,,,
4.92,2.375,0.413,0.017,0.094
4.93,2.375,,,
4.94,2.370,0.414,0.016,-0.165
4.95,2.375,,,
4.96,2.370,0.414,0.009,-0.347
4.97,2.375,,,
4.98,2.375,0.414,-0.001,-0.382
4.99,2.370,,,
5.00,2.370,0.414,-0.009,-0.251
5.01,1.995,,,
5.02,2.370,0.414,-0.010,-0.105
5.03,2.370,,,
5.04,2.370,0.413,-0.014,0.090
5.05,2.375,,,
5.06,2.370,0.413,-0.008,0.335
5.07,2.375,,,
5.08,2.375,0.413,0.002,0.425
5.09,2.370,,,
5.10,2.375,0.413,0.011,0.376
5.11,2.370,,,
5.12,2.375,0.413,0.021,0.114
5.13,2.375,,,
5.14,2.375,0.414,0.017,-0.191
5.15,2.370,,,
5.16,2.370,0.414,0.010,-0.350
5.17,2.375,,,
5.18,2.375,0.414,0.001,-0.401
5.19,2.370,,,
5.20,2.375,0.414,-0.008,-0.318
5.21,1.995,,,
5.22,2.375,0.414,-0.013,-0.153
5.23,2.370,,,
5.24,2.375,0.414,-0.015,0.098
5.25,2.375,,,
5.26,2.375,0.413,-0.010,0.364
5.27,2.370,,,
5.28,2.375,0.413,0.001,0.490
5.29,2.370,,,
5.30,2.375,0.413,0.015,0.325
5.31,2.375,,,
5.32,2.370,0.414,0.017,0.025
5.33,2.375,,,
5.34,2.375,0.414,0.014,-0.196
5.35,2.370,,,
5.36,2.375,0.415,0.008,-0.345
5.37,2.370,,,
5.38,2.375,0.414,-0.001,-0.378
5.39,2.375,,,
5.40,2.375,0.414,-0.008,-0.369
5.41,2.091,,,
5.42,2.370,0.414,-0.018,-0.261
5.43,2.375,,,
5.44,2.375,0.414,-0.021,-0.007
5.45,2.375,,,
5.46,2.370,0.413,-0.018,0.272
5.47,2.370,,,
5.48,2.375,0.413,-0.008,0.448
5.49,2.375,,,
5.50,2.370,0.413,0.003,0.420
5.51,2.375,,,
5.52,2.370,0.413,0.011,0.246
5.53,2.370,,,
5.54,2.375,0.413,0.015,-0.044
5.55,2.370,,,
5.56,2.375,0.414,0.008,-0.290
5.57,2.375,,,
5.58,2.370,0.414,0.000,-0.365
5.59,2.370,,,
5.60,2.375,0.414,-0.008,-0.304
5.61,2.375,,,
5.62,1.995,0.413,-0.014,-0.129
5.63,2.370,,,
5.64,2.375,0.413,-0.015,0.119
5.65,2.375,,,
5.66,2.375,0.413,-0.009,0.392
5.67,2.375,,,
5.68,2.375,0.413,0.003,0.541
5.69,2.375,,,
5.70,2.370,0.413,0.016,0.485
5.71,2.375,,,
5.72,2.370,0.413,0.027,0.202
5.73,2.375,,,
5.74,2.375,0.414,0.025,-0.162
5.75,2.370,,,
5.76,2.375,0.414,0.017,-0.386
5.77,2.370,,,
5.78,2.375,0.415,0.008,-0.478
5.79,2.375,,,
5.80,2.375,0.415,-0.004,-0.424
5.81,2.370,,,
5.82,2.000,0.414,-0.012,-0.239
5.83,2.370,,,
5.84,2.375,0.414,-0.015,-0.003
5.85,2.370,,,
5.86,2.375,0.414,-0.012,0.239
5.87,2.375,,,
5.88,2.370,0.414,-0.004,0.418
5.89,2.375,,,
5.90,2.375,0.413,0.007,0.461
5.91,2.370,,,
5.92,2.375,0.414,0.019,0.240
5.93,2.370,,,
5.94,2.375,0.415,0.019,-0.099
5.95,2.375,,,
5.96,2.375,0.415,0.013,-0.349
5.97,2.375,,,
5.98,2.375,0.415,0.002,-0.453
5.99,2.375,,,
6.00,2.375,0.415,-0.008,-0.359
6.01,2.370,,,
6.02,1.995,0.415,-0.013,-0.174
6.03,2.370,,,
6.04,2.375,0.414,-0.016,0.048
6.05,2.375,,,
6.06,2.375,0.414,-0.012,0.274
6.07,2.375,,,
6.08,2.370,0.414,-0.003,0.397
6.09,2.375,,,
6.10,2.370,0.414,0.008,0.315
6.11,2.375,,,
6.12,2.375,0.414,0.012,0.089
6.13,2.375,,,
6.14,2.375,0.414,0.011,-0.142
6.15,2.375,,,
6.16,2.370,0.415,0.005,-0.307
6.17,2.375,,,
6.18,2.375,0.415,-0.004,-0.312
6.19,2.375,,,
6.20,2.370,0.414,-0.009,-0.220
6.21,2.375,,,
6.22,2.106,0.414,-0.012,-0.135
6.23,2.365,,,
6.24,2.375,0.414,-0.014,-0.037
6.25,2.375,,,
6.26,2.370,0.414,-0.016,0.158
6.27,2.375,,,
6.28,2.375,0.413,-0.008,0.354
6.29,2.375,,,
6.30,2.375,0.413,0.001,0.413
6.31,2.370,,,
6.32,2.370,0.413,0.011,0.328
6.33,2.370,,,
6.34,2.375,0.414,0.016,0.114
6.35,2.370,,,
6.36,2.370,0.414,0.015,-0.092
6.37,2.375,,,
6.38,2.375,0.414,0.013,-0.281
6.39,2.375,,,
6.40,2.370,0.415,0.002,-0.353
6.41,2.375,,,
6.42,2.370,0.414,-0.005,-0.247
6.43,1.995,,,
6.44,2.370,0.414,-0.009,-0.063
6.45,2.375,,,
6.46,2.375,0.414,-0.008,0.173
6.47,2.375,,,
6.48,2.375,0.414,-0.002,0.366
6.49,2.370,,,
6.50,2.375,0.414,0.009,0.412
6.51,2.370,,,
6.52,2.370,0.414,0.018,0.286
6.53,2.370,,,
6.54,2.370,0.415,0.022,0.065
6.55,2.375,,,
6.56,2.370,0.415,0.022,-0.228
6.57,2.375,,,
6.58,2.375,0.416,0.011,-0.414
6.59,2.370,,,
6.60,2.370,0.416,0.001,-0.392
6.61,2.370,,,
6.62,2.375,0.416,-0.007,-0.264
6.63,1.990,,,
6.64,2.375,0.415,-0.010,-0.062
6.65,2.375,,,
6.66,2.375,0.415,-0.008,0.091
6.67,2.370,,,
6.68,2.375,0.415,-0.006,0.202
6.69,2.370,,,
6.70,2.375,0.415,0.000,0.307
6.71,2.375,,,
6.72,2.370,0.415,0.007,0.324
6.73,2.375,,,
6.74,2.375,0.415,0.016,0.152
6.75,2.375,,,
6.76,2.375,0.416,0.018,-0.213
6.77,2.370,,,
6.78,2.375,0.416,0.006,-0.471
6.79,2.370,,,
6.80,2.375,0.416,-0.006,-0.503
6.81,2.375,,,
6.82,2.370,0.416,-0.017,-0.392
6.83,1.995,,,
6.84,2.375,0.415,-0.023,-0.174
6.85,2.375,,,
6.86,2.375,0.415,-0.025,0.104
6.87,2.370,,,
6.88,2.375,0.414,-0.019,0.357
6.89,2.375,,,
6.90,2.370,0.414,-0.007,0.421
6.91,2.370,,,
6.92,2.370,0.414,0.001,0.342
6.93,2.375,,,
6.94,2.370,0.414,0.007,0.221
6.95,2.375,,,
6.96,2.375,0.414,0.011,0.026
6.97,2.375,,,
6.98,2.370,0.415,0.010,-0.241
6.99,2.370,,,
7.00,2.370,0.415,-0.002,-0.366
7.01,2.370,,,
7.02,2.370,0.414,-0.010,-0.241
7.03,2.127,,,
7.04,2.345,0.414,-0.011,-0.093
7.05,2.370,,,
7.06,2.375,0.414,-0.014,0.082
7.07,2.375,,,
7.08,2.370,0.414,-0.009,0.305
7.09,2.375,,,
7.10,2.370,0.414,0.000,0.444
7.11,2.375,,,
7.12,2.375,0.414,0.012,0.432
7.13,2.370,,,
7.14,2.375,0.414,0.021,0.234
7.15,2.375,,,
7.16,2.375,0.415,0.022,-0.026
7.17,2.370,,,
7.18,2.370,0.415,0.020,-0.305
7.19,2.375,,,
7.20,2.375,0.416,0.008,-0.472
7.21,2.370,,,
7.22,2.375,0.415,-0.003,-0.414
7.23,2.370,,,
7.24,1.995,0.415,-0.011,-0.216
7.25,2.370,,,
7.26,2.375,0.415,-0.013,0.044
7.27,2.375,,,
7.28,2.375,0.415,-0.007,0.180
7.29,2.375,,,
7.30,2.370,0.415,-0.004,0.247
7.31,2.370,,,
7.32,2.370,0.414,0.002,0.342
7.33,2.375,,,
7.34,2.375,0.415,0.012,0.274
7.35,2.370,,,
7.36,2.375,0.415,0.019,-0.070
7.37,2.375,,,
7.38,2.370,0.416,0.009,-0.405
7.39,2.375,,,
7.40,2.375,0.415,-0.003,-0.489
7.41,2.370,,,
7.42,2.375,0.416,-0.013,-0.407
7.43,2.375,,,
7.44,1.995,0.415,-0.021,-0.202
7.45,2.370,,,
7.46,2.370,0.415,-0.022,0.061
7.47,2.375,,,
7.48,2.370,0.414,-0.018,0.301
7.49,2.375,,,
7.50,2.370,0.414,-0.007,0.389
7.51,2.370,,,
7.52,2.375,0.414,-0.001,0.357
7.53,2.375,,,
7.54,2.375,0.414,0.008,0.260
7.55,2.375,,,
7.56,2.370,0.414,0.012,0.043
7.57,2.375,,,
7.58,2.375,0.414,0.009,-0.157
7.59,2.375,,,
7.60,2.375,0.415,0.003,-0.237
7.61,2.370,,,
7.62,2.375,0.414,-0.002,-0.207
7.63,2.375,,,
7.64,1.995,0.414,-0.005,-0.152
7.65,2.375,,,
7.66,2.370,0.414,-0.010,0.001
7.67,2.370,,,
7.68,2.375,0.414,-0.007,0.233
7.69,2.370,,,
7.70,2.375,0.414,0.002,0.353
7.71,2.370,,,
7.72,2.370,0.414,0.010,0.331
7.73,2.375,,,
7.74,2.375,0.414,0.016,0.199
7.75,2.375,,,
7.76,2.370,0.415,0.020,-0.012
7.77,2.375,,,
7.78,2.375,0.415,0.016,-0.239
7.79,2.370,,,
7.80,2.370,0.415,0.007,-0.305
7.81,2.370,,,
7.82,2.370,0.415,0.003,-0.307
7.83,2.375,,,
7.84,2.117,0.416,-0.005,-0.281
7.85,2.355,,,
7.86,2.375,0.415,-0.011,-0.092
7.87,2.375,,,
7.88,2.375,0.415,-0.011,0.161
7.89,2.370,,,
7.90,2.370,0.415,-0.003,0.348
7.91,2.375,,,
7.92,2.375,0.415,0.006,0.367
7.93,2.370,,,
7.94,2.375,0.415,0.014,0.237
7.95,2.375,,,
7.96,2.370,0.415,0.017,0.012
7.97,2.375,,,
7.98,2.375,0.416,0.014,-0.213
7.99,2.370,,,
8.00,2.375,0.416,0.009,-0.410
8.01,2.370,,,
8.02,2.375,0.416,-0.005,-0.470
8.03,2.375,,,
8.04,2.375,0.416,-0.014,-0.327
8.05,1.995,,,
8.06,2.375,0.416,-0.019,-0.079
8.07,2.370,,,
8.08,2.375,0.415,-0.017,0.194
8.09,2.375,,,
8.10,2.370,0.415,-0.008,0.308
8.11,2.375,,,
8.12,2.375,0.415,-0.004,0.337
8.13,2.370,,,
8.14,2.370,0.414,0.005,0.327
8.15,2.370,,,
8.16,2.375,0.415,0.013,0.128
8.17,2.370,,,
8.18,2.375,0.415,0.012,-0.133
8.19,2.370,,,
8.20,2.375,0.415,0.006,-0.323
8.21,2.375,,,
8.22,2.370,0.416,-0.005,-0.313
8.23,2.370,,,
8.24,2.370,0.415,-0.009,-0.140
8.25,1.995,,,
8.26,2.375,0.415,-0.008,-0.041
8.27,2.370,,,
8.28,2.375,0.415,-0.011,0.087
8.29,2.375,,,
8.30,2.370,0.415,-0.009,0.358
8.31,2.375,,,
8.32,2.370,0.414,0.005,0.532
8.33,2.370,,,
8.34,2.370,0.415,0.018,0.421
8.35,2.375,,,
8.36,2.375,0.415,0.025,0.117
8.37,2.375,,,
8.38,2.375,0.416,0.022,-0.184
8.39,2.375,,,
8.40,2.370,0.416,0.014,-0.308
8.41,2.375,,,
8.42,2.375,0.416,0.010,-0.366
8.43,2.370,,,
8.44,2.375,0.417,-0.002,-0.326
8.45,1.990,,,
8.46,2.370,0.416,-0.007,-0.124
8.47,2.375,,,
8.48,2.375,0.416,-0.007,0.091
8.49,2.375,,,
8.50,2.370,0.416,-0.003,0.280
8.51,2.370,,,
8.52,2.375,0.416,0.005,0.380
8.53,2.370,,,
8.54,2.375,0.416,0.015,0.342
8.55,2.370,,,
8.56,2.375,0.417,0.024,0.047
8.57,2.375,,,
8.58,2.375,0.417,0.018,-0.303
8.59,2.375,,,
8.60,2.375,0.417,0.008,-0.470
8.61,2.375,,,
8.62,2.370,0.418,-0.003,-0.521
8.63,2.370,,,
8.64,2.370,0.417,-0.016,-0.382
8.65,2.127,,,
8.66,2.329,0.417,-0.020,-0.133
8.67,2.375,,,
8.68,2.370,0.416,-0.019,0.049
8.69,2.375,,,
8.70,2.375,0.416,-0.017,0.169
8.71,2.375,,,
