"Time","Position","Velocity","Acceleration","Potential"
19.08,0.441,0.313,-1.955,
19.10,0.447,0.267,-2.520,
19.12,0.452,0.212,-3.060,
19.14,0.456,0.142,-3.475,
19.16,0.458,0.069,-3.651,
19.18,0.459,-0.005,-3.738,
19.20,0.458,-0.084,-3.615,
19.22,0.455,-0.153,-3.270,
19.24,0.451,-0.214,-2.904,
19.26,0.446,-0.271,-2.443,
19.28,0.440,-0.316,-1.786,
19.30,0.433,-0.343,-1.075,
19.32,0.427,-0.358,-0.403,
19.34,0.419,-0.361,0.383,
19.36,0.412,-0.344,1.259,
19.38,0.405,-0.309,2.060,
19.40,0.399,-0.260,2.741,
19.42,0.394,-0.198,3.296,
19.44,0.391,-0.126,3.695,
19.46,0.389,-0.045,3.812,
19.48,0.389,0.031,3.673,
19.50,0.391,0.102,3.483,
19.52,0.393,0.170,3.266,
19.54,0.397,0.235,2.915,
19.56,0.403,0.290,2.386,
19.58,0.409,0.334,1.636,
19.60,0.417,0.358,0.718,
19.62,0.424,0.361,-0.149,
19.64,0.431,0.351,-0.923,
19.66,0.438,0.325,-1.673,
19.68,0.444,0.282,-2.338,
19.70,0.450,0.228,-2.829,
19.72,0.454,0.169,-3.246,
19.74,0.457,0.096,-3.542,
19.76,0.457,0.022,-3.607,
19.78,0.457,-0.049,-3.599,
19.80,0.456,-0.124,-3.434,
19.82,0.452,-0.190,-3.041,
19.84,0.448,-0.247,-2.537,
19.86,0.442,-0.293,-1.938,
19.88,0.436,-0.325,-1.317,
19.90,0.429,-0.346,-0.672,
19.92,0.422,-0.354,0.097,
19.94,0.415,-0.343,0.922,
19.96,0.408,-0.316,1.701,
19.98,0.402,-0.274,2.416,
20.00,0.397,-0.218,3.028,
20.02,0.393,-0.151,3.499,
20.04,0.390,-0.074,3.747,
20.06,0.390,0.004,3.727,
20.08,0.391,0.076,3.578,
20.10,0.393,0.148,3.347,
20.12,0.397,0.213,2.959,
20.14,0.402,0.268,2.450,
20.16,0.408,0.312,1.845,
20.18,0.414,0.343,1.132,
20.20,0.422,0.361,0.262,
20.22,0.429,0.356,-0.718,
20.24,0.436,0.329,-1.563,
20.26,0.443,0.290,-2.197,
20.28,0.448,0.239,-2.693,
20.30,0.452,0.180,-3.064,
20.32,0.455,0.115,-3.328,
20.34,0.457,0.045,-3.451,
20.36,0.457,-0.024,-3.486,
20.38,0.456,-0.095,-3.474,
20.40,0.453,-0.168,-3.187,
20.42,0.449,-0.227,-2.666,
20.44,0.444,-0.274,-2.129,
20.46,0.438,-0.312,-1.567,
20.48,0.431,-0.339,-0.890,
20.50,0.424,-0.349,-0.105,
20.52,0.417,-0.343,0.663,
20.54,0.410,-0.324,1.454,
20.56,0.404,-0.284,2.202,
20.58,0.399,-0.233,2.805,
20.60,0.394,-0.171,3.308,
20.62,0.392,-0.097,3.598,
20.64,0.391,-0.021,3.606,
20.66,0.391,0.048,3.529,
20.68,0.392,0.120,3.381,
20.70,0.396,0.187,3.042,
20.72,0.400,0.244,2.592,
20.74,0.406,0.292,2.053,
20.76,0.412,0.327,1.408,
20.78,0.419,0.352,0.576,
20.80,0.426,0.354,-0.416,
20.82,0.433,0.332,-1.292,
20.84,0.440,0.298,-1.944,
20.86,0.445,0.252,-2.447,
20.88,0.450,0.199,-2.861,
20.90,0.454,0.137,-3.185,
20.92,0.456,0.070,-3.398,
20.94,0.456,-0.001,-3.514,
20.96,0.456,-0.074,-3.468,
20.98,0.453,-0.143,-3.230,
21.00,0.450,-0.205,-2.829,
21.02,0.445,-0.258,-2.283,
21.04,0.439,-0.298,-1.670,
21.06,0.433,-0.324,-1.070,
21.08,0.426,-0.341,-0.426,
21.10,0.419,-0.345,0.387,
21.12,0.412,-0.327,1.256,
21.14,0.406,-0.291,1.978,
21.16,0.400,-0.245,2.575,
21.18,0.396,-0.188,3.115,
21.20,0.392,-0.119,3.530,
21.22,0.391,-0.041,3.653,
21.24,0.391,0.030,3.597,
21.26,0.392,0.103,3.475,
21.28,0.395,0.173,3.142,
21.30,0.399,0.231,2.659,
21.32,0.404,0.280,2.090,
21.34,0.411,0.315,1.451,
21.36,0.417,0.339,0.761,
21.38,0.424,0.347,-0.003,
21.40,0.431,0.341,-0.851,
21.42,0.438,0.314,-1.741,
21.44,0.444,0.267,-2.417,
21.46,0.449,0.213,-2.827,
21.48,0.453,0.152,-3.121,
21.50,0.455,0.087,-3.342,
21.52,0.456,0.016,-3.424,
21.54,0.456,-0.053,-3.346,
21.56,0.454,-0.118,-3.217,
21.58,0.451,-0.182,-3.012,
21.60,0.447,-0.242,-2.613,
21.62,0.441,-0.290,-2.003,
21.64,0.435,-0.323,-1.290,
21.66,0.428,-0.344,-0.479,
21.68,0.421,-0.344,0.375,
21.70,0.414,-0.325,1.069,
21.72,0.408,-0.298,1.646,
21.74,0.402,-0.262,2.310,
21.76,0.397,-0.207,2.975,
21.78,0.394,-0.139,3.424,
21.80,0.391,-0.067,3.675,
21.82,0.391,0.012,3.694,
21.84,0.392,0.086,3.455,
21.86,0.394,0.151,3.138,
21.88,0.398,0.211,2.777,
21.90,0.403,0.264,2.285,
21.92,0.409,0.305,1.663,
21.94,0.415,0.332,0.966,
21.96,0.422,0.344,0.236,
21.98,0.429,0.344,-0.616,
22.00,0.436,0.321,-1.525,
22.02,0.442,0.279,-2.228,
22.04,0.448,0.228,-2.713,
22.06,0.452,0.168,-3.062,
22.08,0.455,0.104,-3.284,
22.10,0.456,0.035,-3.382,
22.12,0.456,-0.033,-3.386,
22.14,0.455,-0.101,-3.318,
22.16,0.452,-0.168,-3.114,
22.18,0.448,-0.229,-2.726,
22.20,0.443,-0.280,-2.155,
22.22,0.436,-0.318,-1.431,
22.24,0.430,-0.339,-0.614,
22.26,0.423,-0.342,0.206,
22.28,0.416,-0.328,0.903,
22.30,0.409,-0.305,1.507,
22.32,0.403,-0.270,2.169,
22.34,0.398,-0.216,2.743,
22.36,0.395,-0.157,3.160,
22.38,0.392,-0.090,3.525,
22.40,0.391,-0.014,3.741,
22.42,0.391,0.065,3.672,
22.44,0.393,0.138,3.327,
22.46,0.397,0.199,2.884,
22.48,0.402,0.254,2.381,
22.50,0.407,0.296,1.779,
22.52,0.414,0.325,1.150,
22.54,0.420,0.343,0.463,
22.56,0.428,0.345,-0.299,
22.58,0.434,0.333,-1.156,
22.60,0.441,0.300,-2.058,
22.62,0.447,0.246,-2.704,
22.64,0.451,0.187,-3.057,
22.66,0.454,0.122,-3.282,
22.68,0.456,0.054,-3.412,
22.70,0.457,-0.016,-3.423,
22.72,0.455,-0.086,-3.249,
22.74,0.453,-0.147,-3.010,
22.76,0.450,-0.205,-2.787,
22.78,0.445,-0.262,-2.376,
22.80,0.439,-0.305,-1.720,
22.82,0.432,-0.332,-0.967,
22.84,0.425,-0.344,-0.176,
22.86,0.418,-0.340,0.653,
22.88,0.411,-0.318,1.461,
22.90,0.405,-0.278,2.104,
22.92,0.400,-0.230,2.551,
22.94,0.396,-0.176,2.962,
22.96,0.393,-0.112,3.350,
22.98,0.391,-0.040,3.601,
23.00,0.391,0.036,3.659,
23.02,0.393,0.109,3.528,
23.04,0.396,0.179,3.235,
23.06,0.400,0.243,2.702,
23.08,0.406,0.290,1.989,
23.10,0.412,0.321,1.304,
23.12,0.419,0.343,0.592,
23.14,0.426,0.347,-0.214,
23.16,0.433,0.333,-0.987,
23.18,0.439,0.306,-1.685,
23.20,0.445,0.266,-2.359,
23.22,0.450,0.211,-2.966,
23.24,0.454,0.143,-3.320,
23.26,0.456,0.075,-3.469,
23.28,0.457,0.004,-3.570,
23.30,0.456,-0.071,-3.495,
23.32,0.454,-0.140,-3.192,
23.34,0.451,-0.200,-2.793,
23.36,0.446,-0.252,-2.359,
23.38,0.440,-0.295,-1.878,
23.40,0.434,-0.329,-1.280,
23.42,0.427,-0.349,-0.515,
23.44,0.420,-0.352,0.363,
23.46,0.413,-0.334,1.240,
23.48,0.406,-0.299,1.968,
23.50,0.400,-0.254,2.568,
23.52,0.396,-0.195,3.041,
23.54,0.393,-0.130,3.376,
23.56,0.390,-0.058,3.601,
23.58,0.390,0.018,3.615,
23.60,0.391,0.088,3.508,
23.62,0.394,0.159,3.325,
23.64,0.398,0.224,2.964,
23.66,0.403,0.282,2.359,
23.68,0.409,0.322,1.583,
23.70,0.416,0.344,0.818,
23.72,0.423,0.354,0.039,
23.74,0.430,0.347,-0.762,
23.76,0.437,0.324,-1.524,
23.78,0.444,0.284,-2.190,
23.80,0.449,0.232,-2.680,
23.82,0.453,0.176,-3.105,
23.84,0.456,0.109,-3.504,
23.86,0.458,0.032,-3.691,
23.88,0.457,-0.044,-3.617,
23.90,0.456,-0.116,-3.356,
23.92,0.453,-0.179,-2.998,
23.94,0.448,-0.236,-2.578,
23.96,0.443,-0.285,-2.021,
23.98,0.437,-0.318,-1.414,
24.00,0.430,-0.341,-0.803,
24.02,0.423,-0.353,-0.038,
24.04,0.416,-0.344,0.829,
24.06,0.409,-0.318,1.636,
24.08,0.403,-0.277,2.348,
24.10,0.398,-0.222,2.937,
24.12,0.394,-0.158,3.395,
24.14,0.391,-0.083,3.661,
24.16,0.390,-0.008,3.713,
24.18,0.391,0.067,3.629,
24.20,0.393,0.140,3.392,
24.22,0.397,0.205,3.015,
24.24,0.401,0.262,2.526,
24.26,0.407,0.307,1.941,
24.28,0.414,0.341,1.251,
24.30,0.421,0.361,0.385,
24.32,0.429,0.359,-0.574,
24.34,0.436,0.336,-1.424,
24.36,0.442,0.299,-2.106,
24.38,0.448,0.249,-2.638,
24.40,0.452,0.191,-3.046,
24.42,0.456,0.126,-3.357,
24.44,0.458,0.054,-3.512,
24.46,0.458,-0.018,-3.508,
24.48,0.457,-0.086,-3.457,
24.50,0.454,-0.156,-3.332,
24.52,0.451,-0.225,-2.933,
24.54,0.445,-0.277,-2.347,
24.56,0.439,-0.318,-1.751,
24.58,0.432,-0.349,-1.027,
24.60,0.425,-0.362,-0.158,
24.62,0.418,-0.356,0.728,
24.64,0.410,-0.330,1.474,
24.66,0.404,-0.295,2.093,
24.68,0.398,-0.247,2.713,
24.70,0.394,-0.184,3.211,
24.72,0.391,-0.115,3.535,
24.74,0.389,-0.041,3.739,
24.76,0.389,0.036,3.823,
24.78,0.391,0.116,3.652,
24.80,0.394,0.187,3.197,
24.82,0.399,0.245,2.677,
24.84,0.404,0.293,2.153,
24.86,0.410,0.333,1.521,
24.88,0.418,0.357,0.751,
24.90,0.425,0.363,-0.047,
24.92,0.432,0.357,-0.920,
24.94,0.440,0.328,-1.856,
24.96,0.446,0.278,-2.562,
24.98,0.451,0.220,-2.999,
25.00,0.455,0.157,-3.340,
25.02,0.457,0.086,-3.585,
25.04,0.458,0.010,-3.651,
25.06,0.458,-0.064,-3.519,
25.08,0.456,-0.133,-3.230,
25.10,0.452,-0.193,-2.923,
25.12,0.448,-0.249,-2.630,
25.14,0.442,-0.301,-2.143,
25.16,0.436,-0.340,-1.376,
25.18,0.428,-0.358,-0.485,
25.20,0.421,-0.358,0.355,
25.22,0.414,-0.344,1.153,
25.24,0.407,-0.312,1.930,
25.26,0.401,-0.263,2.543,
25.28,0.396,-0.207,2.967,
25.30,0.392,-0.145,3.347,
25.32,0.390,-0.072,3.657,
25.34,0.390,0.004,3.813,
25.36,0.390,0.083,3.801,
25.38,0.393,0.161,3.517,
25.40,0.397,0.229,2.946,
25.42,0.402,0.280,2.296,
25.44,0.408,0.320,1.649,
25.46,0.415,0.347,0.949,
25.48,0.422,0.359,0.174,
25.50,0.430,0.354,-0.640,
25.52,0.437,0.333,-1.414,
25.54,0.443,0.295,-2.066,
25.56,0.449,0.249,-2.659,
25.58,0.454,0.190,-3.243,
25.60,0.457,0.116,-3.623,
25.62,0.458,0.040,-3.736,
25.64,0.458,-0.036,-3.642,
25.66,0.457,-0.108,-3.384,
25.68,0.454,-0.174,-3.018,
25.70,0.450,-0.228,-2.681,
25.72,0.445,-0.280,-2.352,
25.74,0.438,-0.327,-1.770,
25.76,0.431,-0.355,-0.949,
25.78,0.424,-0.366,-0.064,
25.80,0.416,-0.357,0.789,
25.82,0.409,-0.333,1.589,
25.84,0.403,-0.293,2.338,
25.86,0.397,-0.238,2.987,
25.88,0.393,-0.169,3.409,
25.90,0.391,-0.097,3.582,
25.92,0.389,-0.025,3.671,
25.94,0.389,0.050,3.680,
25.96,0.391,0.124,3.549,
25.98,0.395,0.195,3.256,
26.00,0.399,0.257,2.780,
26.02,0.405,0.308,2.171,
26.04,0.412,0.347,1.388,
26.06,0.419,0.367,0.434,
26.08,0.427,0.363,-0.470,
26.10,0.434,0.346,-1.258,
26.12,0.441,0.312,-1.970,
26.14,0.447,0.264,-2.534,
26.16,0.451,0.208,-2.948,
26.18,0.455,0.145,-3.263,
26.20,0.457,0.077,-3.534,
26.22,0.458,0.003,-3.727,
26.24,0.458,-0.076,-3.657,
26.26,0.455,-0.148,-3.334,
26.28,0.451,-0.211,-2.928,
26.30,0.447,-0.266,-2.462,
26.32,0.441,-0.310,-1.900,
26.34,0.434,-0.345,-1.180,
26.36,0.427,-0.362,-0.274,
26.38,0.419,-0.354,0.559,
26.40,0.412,-0.336,1.223,
26.42,0.406,-0.305,1.895,
26.44,0.400,-0.260,2.547,
26.46,0.395,-0.203,3.159,
26.48,0.391,-0.131,3.645,
26.50,0.390,-0.053,3.886,
26.52,0.389,0.029,3.852,
26.54,0.391,0.105,3.570,
26.56,0.394,0.172,3.216,
26.58,0.398,0.234,2.800,
26.60,0.403,0.287,2.241,
26.62,0.410,0.326,1.572,
26.64,0.416,0.351,0.834,
26.66,0.424,0.360,0.048,
26.68,0.431,0.352,-0.746,
26.70,0.438,0.331,-1.581,
26.72,0.445,0.289,-2.389,
26.74,0.450,0.231,-2.938,
26.76,0.454,0.168,-3.257,
26.78,0.457,0.099,-3.467,
26.80,0.458,0.026,-3.532,
26.82,0.458,-0.043,-3.523,
26.84,0.456,-0.114,-3.480,
26.86,0.453,-0.186,-3.212,
26.88,0.449,-0.247,-2.725,
26.90,0.443,-0.296,-2.155,
26.92,0.437,-0.335,-1.460,
26.94,0.430,-0.357,-0.632,
26.96,0.422,-0.361,0.255,
26.98,0.415,-0.345,1.044,
27.00,0.408,-0.317,1.692,
27.02,0.402,-0.277,2.322,
27.04,0.397,-0.223,2.899,
27.06,0.393,-0.159,3.352,
27.08,0.390,-0.087,3.684,
27.10,0.389,-0.010,3.875,
27.12,0.390,0.071,3.874,
27.14,0.392,0.150,3.577,
27.16,0.396,0.218,3.014,
27.18,0.401,0.271,2.399,
27.20,0.407,0.314,1.762,
27.22,0.414,0.342,1.086,
27.24,0.421,0.358,0.391,
27.26,0.428,0.360,-0.399,
27.28,0.436,0.344,-1.288,
27.30,0.443,0.308,-2.152,
27.32,0.448,0.253,-2.786,
27.34,0.453,0.193,-3.220,
27.36,0.456,0.124,-3.544,
27.38,0.458,0.048,-3.654,
27.40,0.458,-0.026,-3.564,
27.42,0.457,-0.097,-3.336,
27.44,0.454,-0.159,-3.081,
27.46,0.450,-0.219,-2.831,
27.48,0.445,-0.276,-2.395,
27.50,0.439,-0.319,-1.757,
27.52,0.432,-0.348,-1.001,
27.54,0.425,-0.360,-0.157,
27.56,0.417,-0.355,0.715,
27.58,0.410,-0.331,1.539,
27.60,0.404,-0.292,2.275,
27.62,0.398,-0.236,2.807,
27.64,0.394,-0.176,3.134,
27.66,0.391,-0.112,3.447,
27.68,0.390,-0.037,3.686,
27.70,0.390,0.039,3.738,
27.72,0.391,0.116,3.597,
27.74,0.395,0.186,3.258,
27.76,0.399,0.247,2.797,
27.78,0.405,0.301,2.147,
27.80,0.411,0.337,1.323,
27.82,0.418,0.353,0.535,
27.84,0.426,0.358,-0.247,
27.86,0.433,0.344,-1.061,
27.88,0.440,0.314,-1.790,
27.90,0.446,0.269,-2.353,
27.92,0.451,0.219,-2.844,
27.94,0.455,0.157,-3.340,
27.96,0.457,0.082,-3.659,
27.98,0.458,0.005,-3.707,
28.00,0.457,-0.069,-3.554,
28.02,0.455,-0.139,-3.275,
28.04,0.452,-0.201,-2.938,
28.06,0.447,-0.258,-2.502,
28.08,0.441,-0.304,-1.886,
28.10,0.434,-0.336,-1.131,
28.12,0.427,-0.350,-0.344,
28.14,0.420,-0.348,0.381,
28.16,0.413,-0.334,1.075,
28.18,0.407,-0.306,1.794,
28.20,0.401,-0.262,2.477,
28.22,0.396,-0.205,3.067,
28.24,0.392,-0.137,3.525,
28.26,0.390,-0.061,3.781,
28.28,0.390,0.019,3.770,
28.30,0.391,0.093,3.553,
28.32,0.394,0.161,3.265,
28.34,0.398,0.225,2.887,
28.36,0.403,0.280,2.335,
28.38,0.409,0.321,1.647,
28.40,0.416,0.346,0.916,
28.42,0.423,0.357,0.162,
28.44,0.430,0.355,-0.711,
28.46,0.438,0.331,-1.662,
28.48,0.444,0.284,-2.394,
28.50,0.449,0.230,-2.853,
28.52,0.453,0.169,-3.209,
28.54,0.456,0.101,-3.453,
28.56,0.457,0.028,-3.533,
28.58,0.457,-0.044,-3.446,
28.60,0.456,-0.110,-3.298,
28.62,0.453,-0.175,-3.130,
28.64,0.449,-0.238,-2.800,
28.66,0.443,-0.292,-2.222,
28.68,0.437,-0.330,-1.449,
28.70,0.430,-0.350,-0.653,
28.72,0.423,-0.356,0.156,
28.74,0.415,-0.345,1.004,
28.76,0.408,-0.314,1.722,
28.78,0.403,-0.272,2.269,
28.80,0.397,-0.224,2.838,
28.82,0.393,-0.159,3.386,
28.84,0.391,-0.083,3.650,
28.86,0.390,-0.008,3.657,
28.88,0.391,0.064,3.567,
28.90,0.392,0.134,3.425,
28.92,0.396,0.203,3.129,
28.94,0.401,0.263,2.635,
28.96,0.407,0.313,1.925,
28.98,0.414,0.342,1.080,
29.00,0.421,0.355,0.273,
29.02,0.428,0.353,-0.514,
29.04,0.435,0.335,-1.302,
29.06,0.442,0.299,-2.010,
29.08,0.447,0.250,-2.514,
29.10,0.452,0.198,-2.959,
29.12,0.455,0.133,-3.440,
29.14,0.457,0.057,-3.709,
29.16,0.458,-0.020,-3.691,
29.18,0.456,-0.094,-3.465,
29.20,0.454,-0.161,-3.112,
29.22,0.450,-0.220,-2.688,
29.24,0.445,-0.270,-2.190,
29.26,0.439,-0.307,-1.668,
29.28,0.432,-0.336,-1.094,
29.30,0.425,-0.356,-0.278,
29.32,0.418,-0.350,0.648,
29.34,0.411,-0.326,1.414,
29.36,0.405,-0.292,2.096,
29.38,0.399,-0.243,2.750,
29.40,0.395,-0.179,3.228,
29.42,0.392,-0.111,3.540,
29.44,0.390,-0.037,3.792,
29.46,0.390,0.046,3.787,
29.48,0.392,0.120,3.486,
29.50,0.395,0.185,3.137,
29.52,0.399,0.246,2.709,
29.54,0.405,0.298,2.069,
29.56,0.412,0.330,1.361,
29.58,0.418,0.350,0.685,
29.60,0.426,0.361,-0.168,
29.62,0.433,0.347,-1.149,
29.64,0.440,0.311,-1.945,
29.66,0.446,0.264,-2.465,
29.68,0.451,0.211,-2.851,
29.70,0.455,0.150,-3.220,
29.72,0.457,0.081,-3.522,
29.74,0.458,0.005,-3.598,
29.76,0.457,-0.067,-3.462,
29.78,0.455,-0.133,-3.290,
29.80,0.452,-0.201,-2.973,
29.82,0.447,-0.255,-2.485,
29.84,0.441,-0.300,-1.940,
29.86,0.435,-0.335,-1.269,
29.88,0.428,-0.354,-0.462,
29.90,0.420,-0.354,0.410,
29.92,0.413,-0.337,1.272,
29.94,0.406,-0.300,1.970,
29.96,0.401,-0.254,2.457,
29.98,0.396,-0.203,2.928,
30.00,0.393,-0.137,3.364,
30.02,0.391,-0.065,3.646,
30.04,0.390,0.012,3.739,
30.06,0.391,0.088,3.621,
30.08,0.394,0.158,3.370,
30.10,0.398,0.224,2.980,
30.12,0.403,0.282,2.353,
30.14,0.409,0.322,1.558,
30.16,0.416,0.343,0.793,
30.18,0.423,0.353,0.048,
30.20,0.430,0.346,-0.753,
30.22,0.437,0.323,-1.549,
30.24,0.443,0.281,-2.186,
30.26,0.448,0.231,-2.617,
30.28,0.453,0.178,-3.060,
30.30,0.456,0.110,-3.511,
30.32,0.457,0.033,-3.711,
30.34,0.457,-0.043,-3.650,
30.36,0.455,-0.117,-3.370,
30.38,0.452,-0.180,-2.973,
30.40,0.448,-0.235,-2.573,
30.42,0.443,-0.285,-2.037,
30.44,0.436,-0.318,-1.408,
30.46,0.430,-0.341,-0.789,
30.48,0.423,-0.352,-0.044,
30.50,0.416,-0.344,0.793,
30.52,0.409,-0.321,1.637,
30.54,0.402,-0.278,2.397,
30.56,0.397,-0.221,2.950,
30.58,0.393,-0.157,3.361,
30.60,0.391,-0.086,3.676,
30.62,0.390,-0.006,3.760,
30.64,0.391,0.069,3.601,
30.66,0.393,0.138,3.363,
30.68,0.396,0.206,2.996,
30.70,0.401,0.261,2.463,
30.72,0.407,0.305,1.864,
30.74,0.414,0.337,1.173,
30.76,0.421,0.353,0.396,
30.78,0.428,0.353,-0.414,
30.80,0.435,0.338,-1.281,
30.82,0.442,0.302,-2.114,
30.84,0.447,0.249,-2.692,
30.86,0.452,0.190,-3.050,
30.88,0.455,0.126,-3.335,
30.90,0.457,0.055,-3.499,
30.92,0.457,-0.017,-3.471,
30.94,0.456,-0.085,-3.349,
30.96,0.454,-0.152,-3.168,
30.98,0.450,-0.215,-2.822,
31.00,0.445,-0.267,-2.344,
31.02,0.439,-0.310,-1.765,
31.04,0.433,-0.340,-1.053,
31.06,0.425,-0.352,-0.279,
31.08,0.418,-0.352,0.559,
31.10,0.411,-0.331,1.448,
31.12,0.405,-0.292,2.225,
31.14,0.399,-0.239,2.789,
31.16,0.395,-0.177,3.160,
31.18,0.392,-0.111,3.448,
31.20,0.390,-0.038,3.650,
31.22,0.390,0.038,3.679,
31.24,0.392,0.112,3.533,
31.26,0.395,0.181,3.228,
31.28,0.399,0.243,2.791,
31.30,0.405,0.296,2.161,
31.32,0.412,0.333,1.327,
31.34,0.419,0.349,0.491,
31.36,0.426,0.351,-0.257,
31.38,0.433,0.338,-0.887,
31.40,0.439,0.311,-1.239,
31.42,0.445,0.281,-1.282,
31.44,0.450,0.259,-1.211,
