"Time","Potential","Position","Velocity","Acceleration"
3.10,1.012,0.374,0.357,4.116
3.11,2.370,,,
3.12,2.375,0.382,0.434,3.397
3.13,2.370,,,
3.14,2.375,0.392,0.494,2.556
3.15,2.375,,,
3.16,2.370,0.402,0.537,1.626
3.17,2.370,,,
3.18,2.375,0.414,0.562,0.534
3.19,2.375,,,
3.20,2.375,0.425,0.559,-0.591
3.21,2.370,,,
3.22,2.375,0.436,0.536,-1.600
3.23,2.375,,,
3.24,2.375,0.447,0.493,-2.486
3.25,2.375,,,
3.26,2.375,0.456,0.435,-3.227
3.27,2.370,,,
3.28,2.375,0.465,0.362,-3.858
3.29,2.370,,,
3.30,2.375,0.471,0.277,-4.323
3.31,2.370,,,
3.32,2.375,0.476,0.189,-4.729
3.33,2.375,,,
3.34,2.370,0.479,0.089,-5.116
3.35,2.375,,,
3.36,2.370,0.479,-0.020,-5.241
3.37,2.370,,,
3.38,2.375,0.478,-0.128,-4.989
3.39,2.370,,,
3.40,2.370,0.474,-0.222,-4.564
3.41,2.370,,,
3.42,2.375,0.469,-0.311,-4.089
3.43,2.370,,,
3.44,2.375,0.461,-0.389,-3.472
3.45,2.375,,,
3.46,2.370,0.453,-0.449,-2.822
3.47,2.375,,,
3.48,2.375,0.443,-0.502,-2.094
3.49,2.370,,,
3.50,2.375,0.433,-0.537,-1.194
3.51,2.375,,,
3.52,2.375,0.422,-0.552,-0.202
3.53,2.375,,,
3.54,2.370,0.410,-0.545,0.827
3.55,2.375,,,
3.56,2.375,0.400,-0.518,1.805
3.57,2.375,,,
3.58,2.375,0.389,-0.472,2.732
3.59,2.370,,,
3.60,2.375,0.380,-0.405,3.495
3.61,2.375,,,
3.62,2.370,0.373,-0.330,4.121
3.63,2.375,,,
3.64,2.370,0.367,-0.240,4.675
3.65,2.370,,,
3.66,2.370,0.363,-0.141,5.050
3.67,2.375,,,
3.68,2.375,0.361,-0.035,5.244
3.69,2.375,,,
3.70,2.370,0.362,0.074,5.154
3.71,2.375,,,
3.72,2.370,0.364,0.174,4.879
3.73,2.375,,,
3.74,2.370,0.369,0.270,4.509
3.75,2.375,,,
3.76,0.996,0.375,0.357,3.989
3.77,2.370,,,
3.78,2.375,0.383,0.432,3.338
3.79,2.370,,,
3.80,2.375,0.393,0.492,2.536
3.81,2.375,,,
3.82,2.370,0.403,0.535,1.617
3.83,2.375,,,
3.84,2.375,0.414,0.561,0.516
3.85,2.375,,,
3.86,2.375,0.426,0.556,-0.618
3.87,2.370,,,
3.88,2.375,0.437,0.533,-1.620
3.89,2.380,,,
3.90,2.375,0.448,0.490,-2.494
3.91,2.375,,,
3.92,2.370,0.457,0.431,-3.219
3.93,2.375,,,
3.94,2.375,0.465,0.359,-3.840
3.95,2.370,,,
3.96,2.375,0.471,0.275,-4.331
3.97,2.375,,,
3.98,2.375,0.476,0.185,-4.746
3.99,2.375,,,
4.00,2.375,0.479,0.083,-5.013
4.01,2.375,,,
4.02,2.375,0.480,-0.019,-5.060
4.03,2.370,,,
4.04,2.375,0.478,-0.122,-4.930
4.05,2.370,,,
4.06,2.375,0.475,-0.219,-4.615
4.07,2.375,,,
4.08,2.375,0.469,-0.309,-4.144
4.09,2.370,,,
4.10,2.375,0.462,-0.388,-3.507
4.11,2.375,,,
4.12,2.370,0.453,-0.449,-2.857
4.13,2.370,,,
4.14,2.375,0.444,-0.503,-2.143
4.15,2.370,,,
4.16,2.375,0.433,-0.538,-1.244
4.17,2.375,,,
4.18,2.375,0.422,-0.554,-0.280
4.19,2.370,,,
4.20,2.370,0.411,-0.550,0.729
4.21,2.370,,,
4.22,2.375,0.400,-0.524,1.730
4.23,2.375,,,
4.24,2.375,0.389,-0.480,2.662
4.25,2.375,,,
4.26,2.375,0.380,-0.417,3.508
4.27,2.375,,,
4.28,2.370,0.372,-0.338,4.236
4.29,2.375,,,
4.30,2.370,0.367,-0.244,4.756
4.31,2.375,,,
4.32,2.370,0.363,-0.144,5.073
4.33,2.370,,,
4.34,2.375,0.361,-0.038,5.210
4.35,2.370,,,
4.36,2.375,0.361,0.067,5.182
4.37,2.375,,,
4.38,2.370,0.363,0.171,5.014
4.39,2.370,,,
4.40,2.370,0.368,0.270,4.657
4.41,2.370,,,
4.42,1.006,0.374,0.360,4.118
4.43,2.375,,,
4.44,2.375,0.383,0.440,3.317
4.45,2.375,,,
4.46,2.370,0.392,0.495,2.400
4.47,2.375,,,
4.48,2.370,0.403,0.535,1.498
4.49,2.375,,,
4.50,2.370,0.414,0.556,0.524
4.51,2.375,,,
4.52,2.375,0.425,0.557,-0.501
4.53,2.370,,,
4.54,2.375,0.437,0.536,-1.525
4.55,2.375,,,
4.56,2.370,0.447,0.494,-2.443
4.57,2.370,,,
4.58,2.375,0.457,0.438,-3.286
4.59,2.375,,,
4.60,2.375,0.465,0.360,-3.968
4.61,2.375,,,
4.62,2.370,0.471,0.274,-4.379
4.63,2.375,,,
4.64,2.370,0.476,0.183,-4.651
4.65,2.375,,,
4.66,2.370,0.479,0.087,-4.847
4.67,2.370,,,
4.68,2.375,0.479,-0.011,-4.997
4.69,2.370,,,
4.70,2.375,0.478,-0.116,-4.943
4.71,2.370,,,
4.72,2.375,0.475,-0.213,-4.637
4.73,2.375,,,
4.74,2.375,0.470,-0.304,-4.180
4.75,2.375,,,
4.76,2.370,0.462,-0.383,-3.568
4.77,2.375,,,
4.78,2.375,0.454,-0.448,-2.862
4.79,2.370,,,
4.80,2.375,0.444,-0.499,-2.054
4.81,2.370,,,
4.82,2.375,0.434,-0.530,-1.222
4.83,2.375,,,
4.84,2.375,0.423,-0.549,-0.330
4.85,2.370,,,
4.86,2.375,0.411,-0.545,0.649
4.87,2.370,,,
4.88,2.375,0.401,-0.523,1.614
4.89,2.370,,,
4.90,2.375,0.390,-0.480,2.556
4.91,2.370,,,
4.92,2.375,0.381,-0.419,3.413
4.93,2.370,,,
4.94,2.375,0.373,-0.342,4.151
4.95,2.375,,,
4.96,2.375,0.367,-0.250,4.710
4.97,2.375,,,
4.98,2.375,0.363,-0.150,5.066
4.99,2.370,,,
5.00,2.375,0.361,-0.043,5.145
5.01,2.370,,,
5.02,2.375,0.361,0.058,5.072
5.03,2.375,,,
5.04,2.370,0.363,0.159,5.006
5.05,2.375,,,
5.06,2.375,0.368,0.261,4.741
5.07,2.370,,,
5.08,1.017,0.374,0.355,4.154
5.09,2.375,,,
5.10,2.375,0.382,0.430,3.410
5.11,2.370,,,
5.12,2.370,0.391,0.492,2.585
5.13,2.375,,,
5.14,2.370,0.402,0.536,1.622
5.15,2.375,,,
5.16,2.375,0.413,0.556,0.645
5.17,2.370,,,
5.18,2.370,0.425,0.563,-0.397
5.19,2.375,,,
5.20,2.370,0.436,0.543,-1.518
5.21,2.375,,,
5.22,2.370,0.447,0.499,-2.483
5.23,2.375,,,
5.24,2.370,0.456,0.438,-3.198
5.25,2.375,,,
5.26,2.375,0.464,0.369,-3.772
5.27,2.370,,,
5.28,2.375,0.471,0.290,-4.392
5.29,2.375,,,
5.30,2.370,0.476,0.192,-4.903
5.31,2.375,,,
5.32,2.375,0.479,0.087,-5.112
5.33,2.370,,,
5.34,2.370,0.480,-0.016,-5.097
5.35,2.370,,,
5.36,2.375,0.478,-0.117,-4.967
5.37,2.370,,,
5.38,2.375,0.475,-0.218,-4.685
5.39,2.375,,,
5.40,2.370,0.469,-0.309,-4.201
5.41,2.375,,,
5.42,2.370,0.463,-0.387,-3.599
5.43,2.375,,,
5.44,2.375,0.454,-0.454,-2.907
5.45,2.375,,,
5.46,2.375,0.444,-0.505,-2.114
5.47,2.375,,,
5.48,2.375,0.433,-0.540,-1.212
5.49,2.375,,,
5.50,2.370,0.422,-0.554,-0.275
5.51,2.375,,,
5.52,2.375,0.411,-0.553,0.734
5.53,2.370,,,
5.54,2.375,0.400,-0.526,1.777
5.55,2.370,,,
5.56,2.375,0.390,-0.477,2.620
5.57,2.375,,,
5.58,2.375,0.381,-0.420,3.399
5.59,2.375,,,
5.60,2.370,0.372,-0.344,4.225
5.61,2.370,,,
5.62,2.375,0.366,-0.246,4.789
5.63,2.375,,,
5.64,2.375,0.363,-0.145,5.018
5.65,2.370,,,
5.66,2.375,0.361,-0.046,5.196
5.67,2.375,,,
5.68,2.370,0.361,0.063,5.284
5.69,2.375,,,
5.70,2.370,0.363,0.171,5.108
5.71,2.375,,,
5.72,2.370,0.368,0.271,4.712
5.73,2.375,,,
5.74,1.027,0.374,0.364,4.050
5.75,2.375,,,
5.76,2.375,0.382,0.435,3.261
5.77,2.370,,,
5.78,2.375,0.392,0.494,2.462
5.79,2.375,,,
5.80,2.375,0.402,0.535,1.583
5.81,2.370,,,
5.82,2.375,0.413,0.558,0.642
5.83,2.370,,,
5.84,2.375,0.425,0.564,-0.457
5.85,2.370,,,
5.86,2.375,0.436,0.539,-1.542
5.87,2.375,,,
5.88,2.370,0.447,0.498,-2.425
5.89,2.370,,,
5.90,2.375,0.457,0.442,-3.262
5.91,2.370,,,
5.92,2.375,0.465,0.366,-3.977
5.93,2.370,,,
5.94,2.375,0.471,0.279,-4.485
5.95,2.375,,,
5.96,2.370,0.476,0.184,-4.850
5.97,2.375,,,
5.98,2.370,0.479,0.083,-5.048
5.99,2.375,,,
6.00,2.375,0.480,-0.019,-5.118
6.01,2.370,,,
6.02,2.375,0.478,-0.125,-4.990
6.03,2.370,,,
6.04,2.370,0.474,-0.224,-4.586
6.05,2.375,,,
6.06,2.370,0.469,-0.310,-4.062
6.07,2.375,,,
6.08,2.375,0.462,-0.385,-3.560
6.09,2.375,,,
6.10,2.375,0.453,-0.455,-2.939
6.11,2.370,,,
6.12,2.375,0.443,-0.506,-2.129
6.13,2.375,,,
6.14,2.370,0.433,-0.542,-1.188
6.15,2.375,,,
6.16,2.370,0.421,-0.555,-0.181
6.17,2.375,,,
6.18,2.375,0.410,-0.548,0.785
6.19,2.375,,,
6.20,2.375,0.399,-0.524,1.763
6.21,2.375,,,
6.22,2.375,0.389,-0.478,2.722
6.23,2.375,,,
6.24,2.370,0.380,-0.413,3.583
6.25,2.375,,,
6.26,2.370,0.372,-0.330,4.210
6.27,2.375,,,
6.28,2.375,0.367,-0.242,4.666
6.29,2.370,,,
6.30,2.375,0.362,-0.143,5.049
6.31,2.375,,,
6.32,2.375,0.361,-0.037,5.227
6.33,2.375,,,
6.34,2.370,0.361,0.070,5.186
6.35,2.375,,,
6.36,2.370,0.364,0.173,4.974
6.37,2.375,,,
6.38,2.375,0.368,0.271,4.623
6.39,2.370,,,
6.40,1.006,0.375,0.360,4.122
6.41,2.375,,,
6.42,2.375,0.382,0.438,3.465
6.43,2.375,,,
6.44,2.370,0.392,0.504,2.554
6.45,2.375,,,
6.46,2.375,0.403,0.542,1.528
6.47,2.370,,,
6.48,2.375,0.414,0.564,0.515
6.49,2.370,,,
6.50,2.375,0.426,0.564,-0.559
6.51,2.375,,,
6.52,2.370,0.437,0.541,-1.592
6.53,2.375,,,
6.54,2.370,0.448,0.499,-2.538
6.55,2.370,,,
6.56,2.370,0.457,0.438,-3.370
6.57,2.370,,,
6.58,2.375,0.466,0.361,-4.005
6.59,2.370,,,
6.60,2.370,0.472,0.273,-4.406
6.61,2.375,,,
6.62,2.370,0.477,0.184,-4.740
6.63,2.375,,,
6.64,2.370,0.479,0.083,-4.997
6.65,2.375,,,
6.66,2.370,0.480,-0.019,-5.068
6.67,2.370,,,
6.68,2.375,0.479,-0.123,-4.960
6.69,2.370,,,
6.70,2.375,0.475,-0.221,-4.660
6.71,2.375,,,
6.72,2.375,0.470,-0.312,-4.184
6.73,2.375,,,
6.74,2.375,0.462,-0.391,-3.541
6.75,2.375,,,
6.76,2.375,0.454,-0.452,-2.913
6.77,2.370,,,
6.78,2.370,0.444,-0.509,-2.202
6.79,2.370,,,
6.80,2.375,0.433,-0.545,-1.248
6.81,2.375,,,
6.82,2.375,0.422,-0.560,-0.214
6.83,2.375,,,
6.84,2.375,0.410,-0.553,0.780
6.85,2.370,,,
6.86,2.375,0.400,-0.528,1.728
6.87,2.370,,,
6.88,2.375,0.389,-0.484,2.689
6.89,2.375,,,
6.90,2.370,0.380,-0.420,3.601
6.91,2.375,,,
6.92,2.370,0.372,-0.337,4.329
6.93,2.370,,,
6.94,2.375,0.366,-0.241,4.750
6.95,2.375,,,
6.96,2.375,0.362,-0.145,5.007
6.97,2.370,,,
6.98,2.375,0.360,-0.041,5.231
6.99,2.375,,,
7.00,2.375,0.361,0.067,5.291
7.01,2.370,,,
7.02,2.370,0.363,0.175,5.084
7.03,2.375,,,
7.04,2.370,0.368,0.275,4.640
7.05,2.370,,,
7.06,1.017,0.374,0.363,4.051
7.07,2.370,,,
7.08,2.370,0.383,0.438,3.358
7.09,2.375,,,
7.10,2.370,0.392,0.499,2.543
7.11,2.375,,,
7.12,2.375,0.403,0.543,1.534
7.13,2.375,,,
7.14,2.375,0.414,0.561,0.472
7.15,2.370,,,
7.16,2.375,0.425,0.561,-0.560
7.17,2.375,,,
7.18,2.370,0.437,0.538,-1.562
7.19,2.370,,,
7.20,2.375,0.447,0.497,-2.478
7.21,2.370,,,
7.22,2.375,0.457,0.439,-3.332
7.23,2.370,,,
7.24,2.375,0.465,0.362,-4.030
7.25,2.370,,,
7.26,2.375,0.472,0.274,-4.541
7.27,2.375,,,
7.28,2.370,0.476,0.178,-4.918
7.29,2.375,,,
7.30,2.375,0.479,0.075,-5.142
7.31,2.370,,,
7.32,2.375,0.479,-0.032,-5.124
7.33,2.370,,,
7.34,2.375,0.478,-0.132,-4.948
7.35,2.375,,,
7.36,2.370,0.474,-0.232,-4.636
7.37,2.375,,,
7.38,2.370,0.468,-0.321,-4.118
7.39,2.375,,,
7.40,2.370,0.461,-0.398,-3.476
7.41,2.375,,,
7.42,2.375,0.452,-0.462,-2.737
7.43,2.370,,,
7.44,2.370,0.442,-0.507,-1.979
7.45,2.375,,,
7.46,2.375,0.432,-0.543,-1.100
7.47,2.375,,,
7.48,2.375,0.420,-0.554,-0.083
7.49,2.375,,,
7.50,2.370,0.409,-0.545,0.906
7.51,2.370,,,
7.52,2.375,0.398,-0.518,1.905
7.53,2.375,,,
7.54,2.370,0.388,-0.467,2.794
7.55,2.375,,,
7.56,2.370,0.379,-0.404,3.561
7.57,2.375,,,
7.58,2.370,0.371,-0.324,4.255
7.59,2.375,,,
7.60,2.375,0.366,-0.232,4.782
7.61,2.375,,,
7.62,2.375,0.362,-0.131,5.152
7.63,2.370,,,
7.64,2.375,0.361,-0.020,5.242
7.65,2.375,,,
7.66,2.370,0.361,0.083,5.102
7.67,2.375,,,
7.68,2.375,0.364,0.184,4.873
7.69,2.370,,,
7.70,2.375,0.369,0.280,4.513
7.71,2.370,,,
7.72,1.037,0.375,0.368,3.975
7.73,2.375,,,
7.74,2.370,0.384,0.442,3.262
7.75,2.375,,,
7.76,2.370,0.393,0.500,2.442
7.77,2.375,,,
7.78,2.375,0.404,0.541,1.516
7.79,2.370,,,
7.80,2.375,0.415,0.562,0.519
7.81,2.370,,,
7.82,2.375,0.427,0.565,-0.624
7.83,2.375,,,
7.84,2.375,0.438,0.537,-1.750
7.85,2.375,,,
7.86,2.375,0.449,0.490,-2.634
7.87,2.370,,,
7.88,2.375,0.458,0.428,-3.352
7.89,2.370,,,
7.90,2.375,0.466,0.354,-3.951
7.91,2.375,,,
7.92,2.370,0.472,0.270,-4.499
7.93,2.370,,,
7.94,2.370,0.477,0.172,-4.891
7.95,2.375,,,
7.96,2.375,0.479,0.072,-5.097
7.97,2.370,,,
7.98,2.375,0.480,-0.035,-5.120
7.99,2.375,,,
8.00,2.370,0.478,-0.139,-4.855
8.01,2.375,,,
8.02,2.370,0.474,-0.231,-4.462
8.03,2.375,,,
8.04,2.375,0.469,-0.317,-4.032
8.05,2.370,,,
8.06,2.375,0.461,-0.393,-3.528
8.07,2.375,,,
8.08,2.370,0.453,-0.461,-2.875
8.09,2.370,,,
8.10,2.375,0.443,-0.512,-2.021
8.11,2.375,,,
8.12,2.370,0.432,-0.542,-1.110
8.13,2.375,,,
8.14,2.375,0.421,-0.557,-0.140
8.15,2.370,,,
8.16,2.375,0.409,-0.549,0.890
8.17,2.370,,,
8.18,2.375,0.398,-0.519,1.818
8.19,2.375,,,
8.20,2.370,0.388,-0.476,2.715
8.21,2.375,,,
8.22,2.370,0.379,-0.413,3.659
8.23,2.370,,,
8.24,2.375,0.371,-0.327,4.437
8.25,2.370,,,
8.26,2.375,0.366,-0.228,4.848
8.27,2.375,,,
8.28,2.375,0.362,-0.130,5.054
8.29,2.375,,,
8.30,2.370,0.360,-0.025,5.181
8.31,2.370,,,
8.32,2.375,0.361,0.080,5.168
8.33,2.370,,,
8.34,2.375,0.364,0.184,4.965
8.35,2.370,,,
8.36,2.375,0.369,0.282,4.541
8.37,2.370,,,
8.38,1.006,0.375,0.368,3.973
8.39,2.375,,,
8.40,2.370,0.384,0.443,3.278
8.41,2.375,,,
8.42,2.375,0.393,0.502,2.438
8.43,2.370,,,
8.44,2.370,0.404,0.544,1.421
8.45,2.370,,,
8.46,2.375,0.415,0.559,0.369
8.47,2.375,,,
8.48,2.370,0.427,0.557,-0.629
8.49,2.375,,,
8.50,2.370,0.438,0.534,-1.633
8.51,2.375,,,
8.52,2.370,0.448,0.491,-2.583
8.53,2.375,,,
8.54,2.375,0.458,0.428,-3.404
8.55,2.375,,,
8.56,2.375,0.466,0.352,-4.068
8.57,2.370,,,
8.58,2.370,0.472,0.264,-4.587
8.59,2.375,,,
8.60,2.375,0.476,0.166,-4.932
8.61,2.375,,,
8.62,2.375,0.479,0.064,-5.123
8.63,2.370,,,
8.64,2.375,0.479,-0.042,-5.109
8.65,2.375,,,
8.66,2.375,0.477,-0.145,-4.851
8.67,2.375,,,
8.68,2.370,0.473,-0.238,-4.452
8.69,2.375,,,
8.70,2.370,0.467,-0.322,-4.042
8.71,2.370,,,
