"Time","Potential","Position","Velocity","Acceleration"
1.54,2.375,0.423,-0.051,-0.218
1.55,2.375,,,
1.56,2.370,0.422,-0.055,-0.167
1.57,2.375,,,
1.58,2.375,0.421,-0.057,-0.124
1.59,2.370,,,
1.60,2.375,0.420,-0.060,-0.092
1.61,2.375,,,
1.62,2.375,0.419,-0.062,-0.010
1.63,2.370,,,
1.64,2.375,0.418,-0.061,0.086
1.65,2.375,,,
1.66,2.375,0.416,-0.058,0.131
1.67,2.375,,,
1.68,2.375,0.415,-0.053,0.067
1.69,2.370,,,
1.70,2.375,0.414,-0.056,0.064
1.71,2.370,,,
1.72,2.370,0.413,-0.054,0.203
1.73,2.375,,,
1.74,2.370,0.412,-0.046,0.239
1.75,2.375,,,
1.76,2.370,0.411,-0.043,0.230
1.77,2.375,,,
1.78,2.370,0.410,-0.038,0.266
1.79,2.375,,,
1.80,2.375,0.410,-0.033,0.315
1.81,2.375,,,
1.82,2.370,0.409,-0.025,0.370
1.83,2.375,,,
1.84,2.375,0.409,-0.017,0.391
1.85,2.375,,,
1.86,2.375,0.408,-0.010,0.425
1.87,2.370,,,
1.88,2.375,0.408,-0.001,0.470
1.89,2.370,,,
1.90,2.375,0.408,0.009,0.485
1.91,2.375,,,
1.92,2.375,0.409,0.021,0.383
1.93,2.375,,,
1.94,2.375,0.409,0.025,0.268
1.95,2.375,,,
1.96,2.375,0.410,0.030,0.267
1.97,2.370,,,
1.98,2.370,0.410,0.035,0.303
1.99,2.375,,,
2.00,2.375,0.411,0.042,0.330
2.01,2.370,,,
2.02,2.375,0.412,0.051,0.251
2.03,2.375,,,
2.04,2.375,0.413,0.052,0.150
2.05,2.375,,,
2.06,2.375,0.414,0.055,0.111
2.07,2.375,,,
2.08,2.370,0.415,0.056,0.101
2.09,0.773,,,
2.10,1.904,0.416,0.059,0.095
2.11,2.375,,,
2.12,2.375,0.418,0.060,0.071
2.13,2.375,,,
2.14,2.375,0.419,0.061,0.063
2.15,2.370,,,
2.16,2.375,0.420,0.066,-0.059
2.17,2.370,,,
2.18,2.375,0.422,0.060,-0.201
2.19,2.370,,,
2.20,2.375,0.423,0.053,-0.169
2.21,2.375,,,
2.22,2.375,0.424,0.053,-0.122
2.23,2.375,,,
2.24,2.375,0.425,0.053,-0.237
2.25,2.370,,,
2.26,2.375,0.426,0.043,-0.340
2.27,2.370,,,
2.28,2.375,0.426,0.036,-0.324
2.29,2.375,,,
2.30,2.370,0.427,0.031,-0.335
2.31,2.375,,,
2.32,2.370,0.428,0.023,-0.363
2.33,2.375,,,
2.34,2.375,0.428,0.017,-0.436
2.35,2.375,,,
2.36,2.375,0.428,0.005,-0.472
2.37,2.375,,,
2.38,2.375,0.428,-0.003,-0.444
2.39,2.375,,,
2.40,2.375,0.428,-0.012,-0.432
2.41,2.375,,,
2.42,2.370,0.428,-0.022,-0.360
2.43,2.375,,,
2.44,2.375,0.427,-0.026,-0.330
2.45,2.370,,,
2.46,2.375,0.427,-0.034,-0.327
2.47,2.370,,,
2.48,2.375,0.426,-0.040,-0.280
2.49,2.375,,,
2.50,2.375,0.425,-0.045,-0.253
2.51,2.375,,,
2.52,2.375,0.424,-0.050,-0.226
2.53,2.370,,,
2.54,2.375,0.423,-0.055,-0.158
2.55,2.375,,,
2.56,2.375,0.422,-0.056,-0.084
2.57,2.375,,,
2.58,2.375,0.421,-0.057,-0.047
2.59,2.375,,,
2.60,2.370,0.420,-0.059,0.007
2.61,2.375,,,
2.62,2.370,0.419,-0.056,0.001
2.63,2.375,,,
2.64,2.375,0.417,-0.059,-0.013
2.65,2.370,,,
2.66,2.375,0.416,-0.058,0.035
2.67,2.370,,,
2.68,2.375,0.415,-0.057,0.074
2.69,2.375,,,
2.70,2.375,0.414,-0.055,0.142
2.71,2.375,,,
2.72,2.375,0.413,-0.052,0.235
2.73,2.370,,,
2.74,2.375,0.412,-0.046,0.315
2.75,2.370,,,
2.76,2.370,0.411,-0.037,0.282
2.77,2.375,,,
2.78,2.370,0.410,-0.034,0.243
2.79,2.375,,,
2.80,2.375,0.410,-0.029,0.288
2.81,2.370,,,
2.82,2.375,0.409,-0.023,0.328
2.83,2.370,,,
2.84,2.375,0.409,-0.016,0.368
2.85,2.375,,,
2.86,2.370,0.409,-0.008,0.399
2.87,2.375,,,
2.88,2.375,0.408,0.001,0.415
2.89,2.375,,,
2.90,2.375,0.409,0.009,0.401
2.91,2.375,,,
2.92,2.375,0.409,0.017,0.386
2.93,2.370,,,
2.94,2.370,0.409,0.024,0.374
2.95,2.375,,,
2.96,2.370,0.410,0.032,0.350
2.97,2.370,,,
2.98,2.370,0.411,0.040,0.251
2.99,2.370,,,
3.00,2.375,0.411,0.041,0.168
3.01,2.375,,,
3.02,2.375,0.412,0.045,0.164
3.03,2.375,,,
3.04,2.370,0.413,0.048,0.150
3.05,2.375,,,
3.06,2.370,0.414,0.050,0.174
3.07,2.375,,,
3.08,2.370,0.415,0.055,0.205
3.09,0.779,,,
3.10,1.898,0.416,0.060,0.179
3.11,2.375,,,
3.12,2.375,0.418,0.064,0.056
3.13,2.375,,,
3.14,2.370,0.419,0.061,-0.033
3.15,2.375,,,
3.16,2.370,0.420,0.061,-0.047
3.17,2.375,,,
3.18,2.375,0.421,0.061,-0.143
3.19,2.375,,,
3.20,2.370,0.423,0.056,-0.249
3.21,2.370,,,
3.22,2.375,0.424,0.049,-0.244
3.23,2.375,,,
3.24,2.370,0.424,0.045,-0.193
3.25,2.375,,,
3.26,2.375,0.425,0.042,-0.180
3.27,2.375,,,
3.28,2.375,0.426,0.039,-0.202
3.29,2.370,,,
3.30,2.375,0.427,0.036,-0.320
3.31,2.375,,,
3.32,2.375,0.428,0.025,-0.430
3.33,2.375,,,
3.34,2.370,0.428,0.017,-0.454
3.35,2.375,,,
3.36,2.375,0.428,0.009,-0.517
3.37,2.370,,,
3.38,2.375,0.428,-0.005,-0.533
3.39,2.370,,,
3.40,2.375,0.428,-0.016,-0.400
3.41,2.375,,,
3.42,2.375,0.428,-0.020,-0.281
3.43,2.375,,,
3.44,2.375,0.427,-0.023,-0.328
3.45,2.375,,,
3.46,2.375,0.427,-0.034,-0.349
3.47,2.375,,,
3.48,2.375,0.426,-0.040,-0.272
3.49,2.370,,,
3.50,2.375,0.425,-0.044,-0.228
3.51,2.375,,,
3.52,2.375,0.424,-0.048,-0.196
3.53,2.375,,,
3.54,2.375,0.423,-0.053,-0.141
3.55,2.370,,,
3.56,2.375,0.422,-0.055,-0.071
3.57,2.375,,,
3.58,2.375,0.421,-0.053,-0.105
3.59,2.380,,,
3.60,2.375,0.420,-0.059,-0.130
3.61,2.375,,,
3.62,2.375,0.419,-0.060,-0.064
3.63,2.370,,,
3.64,2.370,0.418,-0.061,-0.004
3.65,2.375,,,
3.66,2.375,0.416,-0.060,0.058
3.67,2.370,,,
3.68,2.375,0.415,-0.059,0.117
3.69,2.375,,,
3.70,2.370,0.414,-0.056,0.190
3.71,2.375,,,
3.72,2.375,0.413,-0.052,0.261
3.73,2.375,,,
3.74,2.370,0.412,-0.045,0.315
3.75,2.375,,,
3.76,2.375,0.411,-0.037,0.271
3.77,2.375,,,
3.78,2.375,0.410,-0.035,0.250
3.79,2.375,,,
3.80,2.375,0.409,-0.029,0.319
3.81,2.375,,,
3.82,2.370,0.409,-0.021,0.344
3.83,2.375,,,
3.84,2.375,0.409,-0.015,0.364
3.85,2.370,,,
3.86,2.375,0.409,-0.007,0.397
3.87,2.375,,,
3.88,2.375,0.408,0.002,0.392
3.89,2.375,,,
3.90,2.370,0.409,0.009,0.370
3.91,2.375,,,
3.92,2.375,0.409,0.016,0.382
3.93,2.370,,,
3.94,2.375,0.409,0.024,0.379
3.95,2.370,,,
3.96,2.375,0.410,0.032,0.350
3.97,2.375,,,
3.98,2.370,0.411,0.040,0.259
3.99,2.375,,,
4.00,2.370,0.411,0.041,0.192
4.01,2.375,,,
4.02,2.375,0.412,0.046,0.200
4.03,2.370,,,
4.04,2.375,0.413,0.050,0.185
4.05,2.370,,,
4.06,2.375,0.414,0.054,0.148
4.07,2.375,,,
4.08,2.370,0.415,0.056,0.102
4.09,0.794,,,
4.10,1.888,0.416,0.058,0.062
4.11,2.375,,,
4.12,2.375,0.418,0.058,0.026
4.13,2.375,,,
4.14,2.375,0.419,0.059,-0.007
4.15,2.375,,,
4.16,2.370,0.420,0.058,-0.049
4.17,2.375,,,
4.18,2.375,0.421,0.057,-0.080
4.19,2.375,,,
4.20,2.375,0.422,0.055,-0.098
4.21,2.370,,,
4.22,2.375,0.423,0.052,-0.103
4.23,2.370,,,
4.24,2.375,0.424,0.052,-0.191
4.25,2.375,,,
4.26,2.370,0.425,0.046,-0.340
4.27,2.375,,,
4.28,2.375,0.426,0.037,-0.414
4.29,2.375,,,
4.30,2.375,0.427,0.027,-0.399
4.31,2.370,,,
4.32,2.375,0.427,0.021,-0.379
4.33,2.370,,,
4.34,2.375,0.428,0.013,-0.384
4.35,2.375,,,
4.36,2.375,0.428,0.006,-0.372
4.37,2.375,,,
4.38,2.375,0.428,-0.002,-0.362
4.39,2.375,,,
4.40,2.375,0.428,-0.009,-0.339
4.41,2.370,,,
4.42,2.375,0.428,-0.014,-0.380
4.43,2.370,,,
4.44,2.375,0.427,-0.025,-0.400
4.45,2.375,,,
4.46,2.370,0.427,-0.032,-0.340
4.47,2.375,,,
4.48,2.375,0.426,-0.038,-0.281
4.49,2.375,,,
4.50,2.375,0.425,-0.042,-0.247
4.51,2.370,,,
4.52,2.375,0.424,-0.047,-0.252
4.53,2.375,,,
4.54,2.370,0.423,-0.054,-0.198
4.55,2.375,,,
4.56,2.370,0.422,-0.056,-0.121
4.57,2.375,,,
4.58,2.375,0.421,-0.059,-0.041
4.59,2.375,,,
4.60,2.375,0.420,-0.056,-0.021
4.61,2.370,,,
4.62,2.375,0.419,-0.057,-0.098
4.63,2.375,,,
4.64,2.370,0.417,-0.063,-0.031
4.65,2.375,,,
4.66,2.375,0.416,-0.060,0.097
4.67,2.375,,,
4.68,2.375,0.415,-0.057,0.137
4.69,2.370,,,
4.70,2.375,0.414,-0.055,0.185
4.71,2.375,,,
4.72,2.375,0.413,-0.050,0.214
4.73,2.375,,,
4.74,2.370,0.412,-0.046,0.231
4.75,2.375,,,
4.76,2.370,0.411,-0.040,0.232
4.77,2.375,,,
4.78,2.370,0.410,-0.037,0.244
4.79,2.370,,,
4.80,2.375,0.409,-0.032,0.316
4.81,2.370,,,
4.82,2.370,0.409,-0.024,0.378
4.83,2.375,,,
4.84,2.370,0.408,-0.015,0.390
4.85,2.370,,,
4.86,2.375,0.408,-0.008,0.386
4.87,2.370,,,
4.88,2.375,0.408,-0.001,0.410
4.89,2.375,,,
4.90,2.375,0.408,0.009,0.419
4.91,2.375,,,
4.92,2.370,0.408,0.017,0.401
4.93,2.375,,,
4.94,2.375,0.409,0.024,0.382
4.95,2.375,,,
4.96,2.375,0.409,0.032,0.370
4.97,2.375,,,
4.98,2.375,0.410,0.041,0.274
4.99,2.375,,,
5.00,2.370,0.411,0.043,0.164
5.01,2.375,,,
5.02,2.375,0.412,0.045,0.170
5.03,2.375,,,
5.04,2.375,0.413,0.049,0.208
5.05,2.375,,,
5.06,2.375,0.414,0.054,0.243
5.07,2.375,,,
5.08,2.370,0.415,0.061,0.164
5.09,0.804,,,
5.10,1.884,0.416,0.062,0.024
5.11,2.375,,,
5.12,2.370,0.418,0.060,-0.010
5.13,2.375,,,
5.14,2.370,0.419,0.060,0.008
5.15,2.375,,,
5.16,2.375,0.420,0.062,-0.030
5.17,2.370,,,
5.18,2.375,0.421,0.060,-0.109
5.19,2.370,,,
5.20,2.375,0.422,0.056,-0.149
5.21,2.370,,,
5.22,2.375,0.424,0.054,-0.185
5.23,2.370,,,
5.24,2.375,0.425,0.049,-0.212
5.25,2.370,,,
5.26,2.375,0.426,0.046,-0.286
5.27,2.375,,,
5.28,2.370,0.427,0.037,-0.346
5.29,2.375,,,
5.30,2.370,0.427,0.031,-0.352
5.31,2.375,,,
5.32,2.375,0.428,0.024,-0.409
5.33,2.370,,,
5.34,2.375,0.428,0.014,-0.450
5.35,2.370,,,
5.36,2.375,0.428,0.005,-0.449
5.37,2.370,,,
5.38,2.375,0.428,-0.003,-0.443
5.39,2.375,,,
5.40,2.370,0.428,-0.013,-0.429
5.41,2.375,,,
5.42,2.375,0.428,-0.021,-0.382
5.43,2.375,,,
5.44,2.375,0.427,-0.028,-0.310
5.45,2.370,,,
5.46,2.375,0.426,-0.034,-0.247
5.47,2.375,,,
5.48,2.370,0.426,-0.037,-0.259
5.49,2.375,,,
5.50,2.370,0.425,-0.043,-0.294
5.51,2.375,,,
5.52,2.375,0.424,-0.050,-0.243
5.53,2.370,,,
5.54,2.375,0.423,-0.054,-0.159
5.55,2.370,,,
5.56,2.375,0.422,-0.056,-0.115
5.57,2.375,,,
5.58,2.370,0.421,-0.058,-0.084
5.59,2.370,,,
5.60,2.375,0.420,-0.060,-0.024
5.61,2.375,,,
5.62,2.375,0.418,-0.060,0.061
5.63,2.375,,,
5.64,2.375,0.417,-0.055,0.056
5.65,2.375,,,
5.66,2.370,0.416,-0.057,0.037
5.67,2.375,,,
5.68,2.370,0.415,-0.055,0.084
5.69,2.375,,,
5.70,2.375,0.414,-0.053,0.125
5.71,2.370,,,
5.72,2.375,0.413,-0.050,0.174
5.73,2.375,,,
5.74,2.370,0.412,-0.046,0.214
5.75,2.375,,,
5.76,2.375,0.411,-0.042,0.271
5.77,2.375,,,
5.78,2.370,0.410,-0.036,0.328
5.79,2.375,,,
5.80,2.375,0.409,-0.028,0.354
5.81,2.375,,,
5.82,2.375,0.409,-0.022,0.393
5.83,2.375,,,
5.84,2.375,0.409,-0.013,0.448
5.85,2.375,,,
5.86,2.370,0.409,-0.001,0.390
5.87,2.375,,,
5.88,2.375,0.409,0.002,0.321
5.89,2.375,,,
5.90,2.375,0.409,0.010,0.333
5.91,2.370,,,
5.92,2.375,0.409,0.016,0.333
5.93,2.375,,,
5.94,2.370,0.409,0.023,0.338
5.95,2.375,,,
5.96,2.370,0.410,0.030,0.320
5.97,2.375,,,
5.98,2.375,0.410,0.036,0.284
5.99,2.375,,,
6.00,2.375,0.411,0.042,0.222
6.01,2.375,,,
6.02,2.375,0.412,0.044,0.203
6.03,2.375,,,
6.04,2.370,0.413,0.050,0.210
6.05,2.375,,,
6.06,2.375,0.414,0.053,0.164
6.07,2.375,,,
6.08,2.370,0.415,0.057,0.089
6.09,0.809,,,
6.10,1.873,0.417,0.057,0.020
6.11,2.375,,,
6.12,2.370,0.418,0.055,0.069
6.13,2.375,,,
6.14,2.375,0.419,0.060,0.119
6.15,2.375,,,
6.16,2.370,0.420,0.064,-0.004
6.17,2.370,,,
6.18,2.375,0.421,0.059,-0.132
6.19,2.375,,,
6.20,2.375,0.422,0.056,-0.166
6.21,2.375,,,
6.22,2.375,0.424,0.053,-0.196
6.23,2.375,,,
6.24,2.380,0.424,0.049,-0.245
6.25,2.375,,,
6.26,2.370,0.426,0.043,-0.284
6.27,2.375,,,
6.28,2.375,0.426,0.037,-0.303
6.29,2.375,,,
6.30,2.375,0.427,0.031,-0.343
6.31,2.370,,,
6.32,2.375,0.427,0.024,-0.409
6.33,2.370,,,
6.34,2.375,0.428,0.014,-0.439
6.35,2.375,,,
6.36,2.370,0.428,0.005,-0.412
6.37,2.375,,,
6.38,2.375,0.428,-0.002,-0.393
6.39,2.370,,,
6.40,2.375,0.428,-0.011,-0.367
6.41,2.375,,,
6.42,2.375,0.428,-0.016,-0.382
6.43,2.375,,,
6.44,2.370,0.427,-0.026,-0.382
6.45,2.370,,,
6.46,2.375,0.427,-0.033,-0.300
6.47,2.370,,,
6.48,2.375,0.426,-0.037,-0.262
6.49,2.375,,,
6.50,2.370,0.425,-0.043,-0.260
6.51,2.370,,,
6.52,2.375,0.424,-0.048,-0.238
6.53,2.375,,,
6.54,2.375,0.423,-0.053,-0.168
6.55,2.370,,,
6.56,2.375,0.422,-0.055,-0.095
6.57,2.375,,,
6.58,2.375,0.421,-0.057,-0.044
6.59,2.375,,,
6.60,2.370,0.420,-0.055,-0.069
6.61,2.375,,,
6.62,2.375,0.419,-0.059,-0.101
6.63,2.375,,,
6.64,2.375,0.417,-0.061,-0.044
6.65,2.375,,,
6.66,2.375,0.416,-0.061,0.031
6.67,2.375,,,
6.68,2.370,0.415,-0.060,0.125
6.69,2.375,,,
6.70,2.375,0.414,-0.056,0.205
6.71,2.375,,,
6.72,2.375,0.413,-0.050,0.205
6.73,2.375,,,
6.74,2.375,0.412,-0.048,0.217
6.75,2.370,,,
6.76,2.375,0.411,-0.043,0.280
6.77,2.375,,,
6.78,2.375,0.410,-0.036,0.313
6.79,2.375,,,
6.80,2.370,0.409,-0.030,0.347
6.81,2.370,,,
6.82,2.370,0.409,-0.022,0.384
6.83,2.375,,,
6.84,2.375,0.408,-0.014,0.394
6.85,2.370,,,
6.86,2.375,0.408,-0.006,0.397
6.87,2.375,,,
6.88,2.375,0.408,0.001,0.413
6.89,2.375,,,
6.90,2.370,0.408,0.010,0.431
6.91,2.375,,,
6.92,2.375,0.409,0.019,0.431
6.93,2.370,,,
6.94,2.375,0.409,0.029,0.329
6.95,2.370,,,
6.96,2.375,0.410,0.031,0.246
6.97,2.375,,,
6.98,2.370,0.410,0.037,0.251
6.99,2.375,,,
7.00,2.375,0.411,0.043,0.213
7.01,2.370,,,
7.02,2.375,0.412,0.046,0.170
7.03,2.370,,,
7.04,2.375,0.413,0.049,0.156
7.05,2.375,,,
7.06,2.375,0.414,0.051,0.206
7.07,2.375,,,
7.08,2.370,0.415,0.058,0.225
7.09,0.809,,,
7.10,1.878,0.416,0.063,0.098
7.11,2.370,,,
7.12,2.375,0.418,0.061,-0.004
7.13,2.375,,,
7.14,2.375,0.419,0.061,-0.034
7.15,2.370,,,
7.16,2.375,0.420,0.060,-0.084
7.17,2.375,,,
7.18,2.375,0.421,0.057,-0.115
7.19,2.375,,,
7.20,2.375,0.423,0.055,-0.145
7.21,2.375,,,
7.22,2.375,0.423,0.052,-0.176
7.23,2.380,,,
7.24,2.375,0.425,0.048,-0.205
7.25,2.375,,,
7.26,2.375,0.425,0.043,-0.226
7.27,2.370,,,
7.28,2.375,0.426,0.041,-0.313
7.29,2.375,,,
7.30,2.375,0.427,0.031,-0.418
7.31,2.375,,,
7.32,2.375,0.428,0.022,-0.449
7.33,2.375,,,
7.34,2.370,0.428,0.013,-0.439
7.35,2.375,,,
7.36,2.375,0.428,0.005,-0.413
7.37,2.375,,,
7.38,2.375,0.428,-0.003,-0.412
7.39,2.375,,,
7.40,2.375,0.428,-0.012,-0.411
7.41,2.375,,,
7.42,2.370,0.428,-0.021,-0.368
7.43,2.370,,,
7.44,2.375,0.427,-0.027,-0.314
7.45,2.375,,,
7.46,2.375,0.427,-0.032,-0.292
7.47,2.375,,,
7.48,2.375,0.426,-0.038,-0.268
7.49,2.375,,,
7.50,2.375,0.425,-0.044,-0.226
7.51,2.375,,,
7.52,2.375,0.424,-0.048,-0.150
7.53,2.375,,,
7.54,2.370,0.423,-0.048,-0.129
7.55,2.375,,,
7.56,2.370,0.422,-0.052,-0.159
7.57,2.375,,,
7.58,2.375,0.421,-0.055,-0.166
7.59,2.375,,,
7.60,2.375,0.420,-0.061,-0.102
7.61,2.375,,,
7.62,2.375,0.418,-0.060,-0.012
7.63,2.375,,,
7.64,2.375,0.418,-0.059,-0.015
7.65,2.375,,,
7.66,2.375,0.416,-0.062,0.036
7.67,2.375,,,
7.68,2.375,0.415,-0.059,0.162
7.69,2.375,,,
7.70,2.375,0.414,-0.053,0.219
7.71,2.375,,,
7.72,2.370,0.413,-0.050,0.239
7.73,2.375,,,
7.74,2.375,0.412,-0.045,0.286
7.75,2.375,,,
7.76,2.375,0.411,-0.036,0.261
7.77,2.370,,,
7.78,2.375,0.410,-0.034,0.234
7.79,2.375,,,
7.80,2.375,0.410,-0.029,0.294
7.81,2.375,,,
7.82,2.375,0.409,-0.023,0.357
7.83,2.370,,,
7.84,2.375,0.409,-0.014,0.392
7.85,2.370,,,
7.86,2.375,0.409,-0.006,0.380
7.87,2.380,,,
7.88,2.375,0.408,0.001,0.376
7.89,2.375,,,
7.90,2.370,0.409,0.009,0.372
7.91,2.375,,,
7.92,2.370,0.409,0.016,0.367
7.93,2.375,,,
7.94,2.370,0.409,0.023,0.383
7.95,2.375,,,
7.96,2.375,0.410,0.031,0.397
7.97,2.375,,,
7.98,2.375,0.411,0.041,0.314
7.99,2.370,,,
8.00,2.375,0.412,0.044,0.194
8.01,2.375,,,
8.02,2.375,0.412,0.047,0.161
8.03,2.370,,,
8.04,2.375,0.413,0.050,0.156
8.05,2.375,,,
8.06,2.375,0.414,0.054,0.136
8.07,2.375,,,
8.08,2.370,0.416,0.056,0.096
8.09,0.804,,,
8.10,1.888,0.417,0.057,0.079
8.11,2.370,,,
8.12,2.375,0.418,0.059,0.072
8.13,2.370,,,
8.14,2.375,0.419,0.061,0.007
8.15,2.375,,,
8.16,2.375,0.420,0.060,-0.082
8.17,2.375,,,
8.18,2.370,0.421,0.056,-0.097
8.19,2.375,,,
8.20,2.375,0.422,0.055,-0.095
8.21,2.375,,,
8.22,2.375,0.424,0.054,-0.159
8.23,2.375,,,
8.24,2.375,0.425,0.049,-0.227
8.25,2.370,,,
8.26,2.375,0.425,0.044,-0.280
8.27,2.375,,,
8.28,2.375,0.427,0.038,-0.328
8.29,2.375,,,
8.30,2.375,0.427,0.031,-0.354
8.31,2.370,,,
8.32,2.370,0.428,0.023,-0.364
8.33,2.375,,,
8.34,2.375,0.428,0.016,-0.342
8.35,2.370,,,
8.36,2.375,0.428,0.012,-0.409
8.37,2.375,,,
8.38,2.370,0.429,0.000,-0.507
8.39,2.375,,,
8.40,2.375,0.428,-0.011,-0.485
8.41,2.370,,,
8.42,2.375,0.428,-0.020,-0.402
8.43,2.375,,,
8.44,2.370,0.427,-0.027,-0.341
8.45,2.375,,,
8.46,2.370,0.427,-0.034,-0.293
8.47,2.375,,,
8.48,2.370,0.426,-0.039,-0.248
8.49,2.375,,,
8.50,2.375,0.425,-0.043,-0.249
8.51,2.370,,,
8.52,2.375,0.424,-0.049,-0.217
8.53,2.375,,,
8.54,2.375,0.423,-0.053,-0.132
8.55,2.375,,,
8.56,2.375,0.422,-0.054,-0.067
8.57,2.375,,,
8.58,2.370,0.421,-0.053,-0.105
8.59,2.375,,,
8.60,2.375,0.420,-0.058,-0.151
8.61,2.375,,,
8.62,2.375,0.419,-0.061,-0.109
8.63,2.375,,,
8.64,2.375,0.418,-0.063,-0.035
8.65,2.375,,,
8.66,2.370,0.416,-0.064,0.127
8.67,2.375,,,
8.68,2.370,0.415,-0.057,0.259
8.69,2.375,,,
8.70,2.375,0.414,-0.050,0.193
8.71,2.375,,,
