"Time","Potential","Position","Velocity","Acceleration"
1.11,2.370,,,
1.12,2.370,0.421,-0.185,-1.155
1.13,2.375,,,
1.14,2.370,0.417,-0.203,-0.627
1.15,1.980,,,
1.16,1.686,0.413,-0.210,-0.054
1.17,2.370,,,
1.18,2.375,0.408,-0.205,0.514
1.19,2.370,,,
1.20,2.370,0.404,-0.189,1.024
1.21,2.375,,,
1.22,2.375,0.401,-0.162,1.432
1.23,2.375,,,
1.24,2.370,0.398,-0.129,1.715
1.25,2.375,,,
1.26,2.370,0.396,-0.094,1.994
1.27,2.375,,,
1.28,2.375,0.394,-0.049,2.245
1.29,2.370,,,
1.30,2.370,0.394,-0.002,2.354
1.31,2.375,,,
1.32,2.370,0.394,0.046,2.360
1.33,2.375,,,
1.34,2.370,0.395,0.097,2.142
1.35,2.375,,,
1.36,2.370,0.398,0.135,1.771
1.37,2.375,,,
1.38,2.375,0.401,0.167,1.411
1.39,2.370,,,
1.40,2.375,0.405,0.194,0.903
1.41,2.375,,,
1.42,2.370,0.409,0.203,0.358
1.43,2.375,,,
1.44,2.375,0.413,0.206,-0.101
1.45,2.370,,,
1.46,2.370,0.417,0.200,-0.579
1.47,2.375,,,
1.48,2.375,0.421,0.183,-1.066
1.49,2.370,,,
1.50,2.375,0.425,0.159,-1.602
1.51,2.370,,,
1.52,2.370,0.428,0.117,-1.992
1.53,2.375,,,
1.54,2.370,0.429,0.073,-2.094
1.55,2.375,,,
1.56,2.375,0.431,0.032,-2.124
1.57,2.375,,,
1.58,2.375,0.431,-0.011,-2.162
1.59,2.370,,,
1.60,2.375,0.430,-0.054,-2.185
1.61,2.375,,,
1.62,2.370,0.429,-0.101,-2.050
1.63,2.375,,,
1.64,2.370,0.426,-0.140,-1.715
1.65,2.375,,,
1.66,2.370,0.423,-0.171,-1.298
1.67,2.370,,,
1.68,2.375,0.419,-0.193,-0.801
1.69,2.375,,,
1.70,2.335,0.415,-0.202,-0.348
1.71,1.295,,,
1.72,2.375,0.411,-0.207,0.101
1.73,2.375,,,
1.74,2.375,0.406,-0.200,0.639
1.75,2.370,,,
1.76,2.375,0.403,-0.181,1.159
1.77,2.375,,,
1.78,2.375,0.399,-0.153,1.645
1.79,2.375,,,
1.80,2.370,0.396,-0.112,1.959
1.81,2.375,,,
1.82,2.370,0.395,-0.072,2.145
1.83,2.375,,,
1.84,2.375,0.393,-0.026,2.303
1.85,2.375,,,
1.86,2.375,0.393,0.023,2.274
1.87,2.370,,,
1.88,2.370,0.394,0.066,2.143
1.89,2.375,,,
1.90,2.370,0.396,0.109,1.975
1.91,2.370,,,
1.92,2.375,0.399,0.147,1.695
1.93,2.370,,,
1.94,2.375,0.402,0.179,1.289
1.95,2.370,,,
1.96,2.375,0.406,0.202,0.724
1.97,2.370,,,
1.98,2.375,0.410,0.207,0.180
1.99,2.375,,,
2.00,2.370,0.414,0.207,-0.283
2.01,2.375,,,
2.02,2.375,0.419,0.198,-0.837
2.03,2.370,,,
2.04,2.370,0.423,0.173,-1.353
2.05,2.375,,,
2.06,2.370,0.426,0.142,-1.738
2.07,2.370,,,
2.08,2.370,0.429,0.101,-2.003
2.09,2.375,,,
2.10,2.370,0.430,0.059,-2.119
2.11,2.375,,,
2.12,2.375,0.431,0.018,-2.244
2.13,2.370,,,
2.14,2.370,0.431,-0.032,-2.283
2.15,2.370,,,
2.16,2.375,0.429,-0.077,-2.139
2.17,2.375,,,
2.18,2.370,0.428,-0.119,-1.897
2.19,2.375,,,
2.20,2.370,0.425,-0.155,-1.534
2.21,2.375,,,
2.22,2.375,0.421,-0.182,-1.083
2.23,2.370,,,
2.24,2.375,0.417,-0.199,-0.587
2.25,2.370,,,
2.26,1.184,0.413,-0.204,-0.151
2.27,2.370,,,
2.28,2.370,0.409,-0.206,0.321
2.29,2.375,,,
2.30,2.375,0.405,-0.193,0.874
2.31,2.375,,,
2.32,2.375,0.401,-0.170,1.374
2.33,2.375,,,
2.34,2.375,0.398,-0.137,1.818
2.35,2.375,,,
2.36,2.370,0.395,-0.093,2.069
2.37,2.375,,,
2.38,2.370,0.394,-0.053,2.199
2.39,2.375,,,
2.40,2.375,0.393,-0.006,2.309
2.41,2.370,,,
2.42,2.375,0.394,0.043,2.264
2.43,2.370,,,
2.44,2.375,0.395,0.086,2.115
2.45,2.375,,,
2.46,2.370,0.397,0.129,1.840
2.47,2.375,,,
2.48,2.375,0.400,0.162,1.453
2.49,2.370,,,
2.50,2.375,0.404,0.188,1.011
2.51,2.375,,,
2.52,2.375,0.408,0.205,0.444
2.53,2.375,,,
2.54,2.370,0.412,0.205,-0.085
2.55,2.375,,,
2.56,2.375,0.416,0.200,-0.545
2.57,2.375,,,
2.58,2.375,0.420,0.183,-0.998
2.59,2.370,,,
2.60,2.370,0.424,0.159,-1.392
2.61,2.375,,,
2.62,2.370,0.427,0.129,-1.823
2.63,2.375,,,
2.64,2.370,0.429,0.083,-2.121
2.65,2.375,,,
2.66,2.375,0.430,0.039,-2.169
2.67,2.375,,,
2.68,2.375,0.431,-0.002,-2.242
2.69,2.370,,,
2.70,2.375,0.430,-0.051,-2.256
2.71,2.375,,,
2.72,2.370,0.429,-0.097,-2.038
2.73,2.375,,,
2.74,2.370,0.426,-0.135,-1.679
2.75,2.375,,,
2.76,2.375,0.423,-0.165,-1.256
2.77,2.375,,,
2.78,2.375,0.420,-0.183,-0.913
2.79,2.375,,,
2.80,2.375,0.416,-0.202,-0.529
2.81,1.189,,,
2.82,2.375,0.411,-0.209,0.047
2.83,2.375,,,
2.84,2.370,0.407,-0.201,0.665
2.85,2.375,,,
2.86,2.375,0.403,-0.180,1.195
2.87,2.370,,,
2.88,2.375,0.400,-0.149,1.546
2.89,2.375,,,
2.90,2.375,0.397,-0.118,1.848
2.91,2.375,,,
2.92,2.370,0.395,-0.076,2.139
2.93,2.375,,,
2.94,2.375,0.394,-0.028,2.230
2.95,2.370,,,
2.96,2.375,0.394,0.015,2.228
2.97,2.370,,,
2.98,2.375,0.394,0.061,2.197
2.99,2.370,,,
3.00,2.375,0.396,0.105,2.041
3.01,2.375,,,
3.02,2.375,0.399,0.144,1.751
3.03,2.375,,,
3.04,2.375,0.402,0.178,1.280
3.05,2.370,,,
3.06,2.375,0.406,0.197,0.744
3.07,2.370,,,
3.08,2.375,0.410,0.207,0.228
3.09,2.370,,,
3.10,2.375,0.415,0.206,-0.291
3.11,2.375,,,
3.12,2.370,0.419,0.195,-0.784
3.13,2.375,,,
3.14,2.375,0.423,0.174,-1.229
3.15,2.370,,,
3.16,2.375,0.426,0.144,-1.594
3.17,2.375,,,
3.18,2.375,0.428,0.111,-1.976
3.19,2.375,,,
3.20,2.375,0.430,0.064,-2.254
3.21,2.370,,,
3.22,2.370,0.431,0.016,-2.309
3.23,2.375,,,
3.24,2.370,0.431,-0.031,-2.241
3.25,2.370,,,
3.26,2.375,0.430,-0.075,-2.073
3.27,2.375,,,
3.28,2.370,0.428,-0.114,-1.854
3.29,2.375,,,
3.30,2.370,0.425,-0.151,-1.527
3.31,2.375,,,
3.32,2.370,0.422,-0.176,-1.149
3.33,2.375,,,
3.34,2.375,0.418,-0.197,-0.721
3.35,2.370,,,
3.36,1.225,0.414,-0.207,-0.172
3.37,2.365,,,
3.38,2.375,0.409,-0.203,0.328
3.39,2.370,,,
3.40,2.370,0.405,-0.193,0.802
3.41,2.375,,,
3.42,2.375,0.401,-0.171,1.272
3.43,2.370,,,
3.44,2.375,0.398,-0.141,1.658
3.45,2.370,,,
3.46,2.375,0.396,-0.104,1.986
3.47,2.370,,,
3.48,2.370,0.394,-0.060,2.223
3.49,2.375,,,
3.50,2.370,0.393,-0.013,2.352
3.51,2.370,,,
3.52,2.375,0.394,0.036,2.355
3.53,2.370,,,
3.54,2.375,0.395,0.083,2.233
3.55,2.370,,,
3.56,2.375,0.397,0.129,1.908
3.57,2.375,,,
3.58,2.375,0.400,0.161,1.449
3.59,2.375,,,
3.60,2.375,0.404,0.186,0.990
3.61,2.375,,,
3.62,2.375,0.408,0.201,0.538
3.63,2.375,,,
3.64,2.375,0.412,0.207,0.097
3.65,2.375,,,
3.66,2.370,0.416,0.207,-0.455
3.67,2.375,,,
3.68,2.375,0.420,0.189,-0.998
3.69,2.375,,,
3.70,2.370,0.424,0.164,-1.402
3.71,2.375,,,
3.72,2.375,0.427,0.134,-1.823
3.73,2.375,,,
3.74,2.375,0.429,0.090,-2.148
3.75,2.375,,,
3.76,2.370,0.431,0.044,-2.260
3.77,2.375,,,
3.78,2.375,0.431,-0.003,-2.230
3.79,2.375,,,
3.80,2.375,0.430,-0.046,-2.127
3.81,2.375,,,
3.82,2.375,0.429,-0.087,-2.035
3.83,2.370,,,
3.84,2.375,0.427,-0.130,-1.804
3.85,2.375,,,
3.86,2.375,0.424,-0.162,-1.424
3.87,2.375,,,
3.88,2.375,0.420,-0.187,-1.000
3.89,2.370,,,
3.90,2.375,0.416,-0.203,-0.513
3.91,1.635,,,
3.92,2.046,0.412,-0.209,0.025
3.93,2.370,,,
3.94,2.370,0.408,-0.203,0.587
3.95,2.375,,,
3.96,2.375,0.404,-0.182,1.016
3.97,2.375,,,
3.98,2.375,0.400,-0.161,1.388
3.99,2.375,,,
4.00,2.375,0.397,-0.129,1.836
4.01,2.370,,,
4.02,2.375,0.395,-0.086,2.204
4.03,2.375,,,
4.04,2.375,0.394,-0.037,2.347
4.05,2.375,,,
4.06,2.370,0.393,0.012,2.272
4.07,2.375,,,
4.08,2.370,0.394,0.054,2.158
4.09,2.370,,,
4.10,2.375,0.396,0.098,2.018
4.11,2.375,,,
4.12,2.370,0.398,0.137,1.750
4.13,2.375,,,
4.14,2.370,0.401,0.170,1.364
4.15,2.375,,,
4.16,2.375,0.405,0.193,0.914
4.17,2.370,,,
4.18,2.375,0.409,0.206,0.454
4.19,2.370,,,
4.20,2.375,0.413,0.213,-0.135
4.21,2.370,,,
4.22,2.375,0.418,0.202,-0.772
4.23,2.370,,,
4.24,2.370,0.422,0.180,-1.274
4.25,2.375,,,
4.26,2.375,0.425,0.149,-1.646
4.27,2.370,,,
4.28,2.375,0.428,0.113,-1.915
4.29,2.375,,,
4.30,2.375,0.430,0.071,-2.104
4.31,2.375,,,
4.32,2.370,0.431,0.026,-2.186
4.33,2.370,,,
4.34,2.370,0.431,-0.016,-2.257
4.35,2.375,,,
4.36,2.375,0.430,-0.066,-2.193
4.37,2.370,,,
4.38,2.375,0.428,-0.107,-1.934
4.39,2.370,,,
4.40,2.375,0.426,-0.144,-1.626
4.41,2.375,,,
4.42,2.370,0.422,-0.174,-1.214
4.43,2.375,,,
4.44,2.375,0.419,-0.192,-0.803
4.45,2.375,,,
4.46,2.025,0.415,-0.207,-0.346
4.47,1.630,,,
4.48,2.375,0.410,-0.208,0.231
4.49,2.375,,,
4.50,2.375,0.406,-0.198,0.790
4.51,2.375,,,
4.52,2.375,0.402,-0.176,1.290
4.53,2.375,,,
4.54,2.375,0.399,-0.143,1.629
4.55,2.370,,,
4.56,2.370,0.396,-0.109,1.890
4.57,2.370,,,
4.58,2.375,0.394,-0.070,2.216
4.59,2.375,,,
4.60,2.370,0.393,-0.019,2.427
4.61,2.375,,,
4.62,2.375,0.394,0.034,2.332
4.63,2.370,,,
4.64,2.375,0.395,0.076,2.105
4.65,2.370,,,
4.66,2.370,0.397,0.117,1.880
4.67,2.375,,,
4.68,2.370,0.400,0.153,1.588
4.69,2.370,,,
4.70,2.375,0.403,0.182,1.199
4.71,2.375,,,
4.72,2.370,0.407,0.203,0.698
4.73,2.375,,,
4.74,2.370,0.411,0.211,0.159
4.75,2.375,,,
4.76,2.375,0.416,0.210,-0.437
4.77,2.375,,,
4.78,2.370,0.420,0.192,-0.982
4.79,2.375,,,
4.80,2.370,0.423,0.168,-1.370
4.81,2.375,,,
4.82,2.370,0.427,0.138,-1.739
4.83,2.370,,,
4.84,2.375,0.429,0.098,-2.061
4.85,2.370,,,
4.86,2.375,0.431,0.053,-2.266
4.87,2.370,,,
4.88,2.375,0.431,0.005,-2.326
4.89,2.375,,,
4.90,2.375,0.431,-0.042,-2.244
4.91,2.370,,,
4.92,2.375,0.430,-0.086,-2.077
4.93,2.370,,,
4.94,2.375,0.427,-0.126,-1.829
4.95,2.375,,,
4.96,2.370,0.424,-0.161,-1.494
4.97,2.375,,,
4.98,2.370,0.421,-0.189,-1.009
4.99,2.375,,,
5.00,2.375,0.417,-0.201,-0.531
5.01,2.350,,,
5.02,1.275,0.413,-0.209,-0.078
5.03,2.370,,,
5.04,2.375,0.408,-0.206,0.459
5.05,2.375,,,
5.06,2.370,0.404,-0.191,0.982
5.07,2.375,,,
5.08,2.370,0.400,-0.165,1.456
5.09,2.375,,,
5.10,2.370,0.397,-0.131,1.851
5.11,2.375,,,
5.12,2.370,0.395,-0.091,2.178
5.13,2.375,,,
5.14,2.375,0.394,-0.041,2.323
5.15,2.375,,,
5.16,2.370,0.393,0.005,2.299
5.17,2.375,,,
5.18,2.370,0.394,0.051,2.227
5.19,2.375,,,
5.20,2.375,0.395,0.095,2.065
5.21,2.370,,,
5.22,2.375,0.398,0.135,1.815
5.23,2.375,,,
5.24,2.375,0.401,0.171,1.419
5.25,2.375,,,
5.26,2.375,0.405,0.194,0.938
5.27,2.375,,,
5.28,2.370,0.409,0.209,0.406
5.29,2.375,,,
5.30,2.375,0.413,0.210,-0.132
5.31,2.370,,,
5.32,2.375,0.417,0.203,-0.610
5.33,2.370,,,
5.34,2.370,0.422,0.186,-1.101
5.35,2.370,,,
5.36,2.375,0.425,0.158,-1.542
5.37,2.375,,,
5.38,2.370,0.428,0.124,-1.940
5.39,2.370,,,
5.40,2.370,0.430,0.078,-2.209
5.41,2.370,,,
5.42,2.370,0.431,0.032,-2.315
5.43,2.375,,,
5.44,2.370,0.431,-0.016,-2.330
5.45,2.375,,,
5.46,2.370,0.430,-0.063,-2.201
5.47,2.375,,,
5.48,2.370,0.429,-0.106,-1.944
5.49,2.375,,,
5.50,2.375,0.426,-0.142,-1.612
5.51,2.375,,,
5.52,2.370,0.423,-0.169,-1.311
5.53,2.375,,,
5.54,2.370,0.419,-0.196,-0.920
5.55,2.375,,,
5.56,2.375,0.415,-0.209,-0.369
5.57,1.184,,,
5.58,2.375,0.411,-0.211,0.201
5.59,2.375,,,
5.60,2.375,0.406,-0.201,0.743
5.61,2.370,,,
5.62,2.375,0.402,-0.179,1.161
5.63,2.375,,,
5.64,2.370,0.399,-0.154,1.536
5.65,2.375,,,
5.66,2.375,0.396,-0.120,1.989
5.67,2.370,,,
5.68,2.375,0.394,-0.072,2.319
5.69,2.370,,,
5.70,2.375,0.393,-0.021,2.354
5.71,2.370,,,
5.72,2.375,0.393,0.024,2.244
5.73,2.375,,,
5.74,2.375,0.394,0.068,2.104
5.75,2.375,,,
5.76,2.375,0.396,0.108,1.951
5.77,2.370,,,
5.78,2.375,0.399,0.148,1.702
5.79,2.375,,,
5.80,2.375,0.402,0.179,1.290
5.81,2.370,,,
5.82,2.370,0.406,0.200,0.816
5.83,2.375,,,
5.84,2.375,0.410,0.215,0.217
5.85,2.370,,,
5.86,2.375,0.415,0.209,-0.388
5.87,2.370,,,
5.88,2.370,0.419,0.196,-0.845
5.89,2.375,,,
5.90,2.370,0.423,0.175,-1.260
5.91,2.375,,,
5.92,2.370,0.426,0.145,-1.641
5.93,2.375,,,
5.94,2.375,0.429,0.110,-2.024
5.95,2.370,,,
5.96,2.375,0.431,0.062,-2.290
5.97,2.370,,,
5.98,2.375,0.431,0.014,-2.356
5.99,2.375,,,
6.00,2.370,0.431,-0.034,-2.299
6.01,2.375,,,
6.02,2.375,0.430,-0.079,-2.122
6.03,2.370,,,
6.04,2.375,0.428,-0.120,-1.852
6.05,2.370,,,
6.06,2.375,0.425,-0.154,-1.519
6.07,2.375,,,
6.08,2.375,0.422,-0.181,-1.147
6.09,2.375,,,
6.10,2.370,0.417,-0.202,-0.675
6.11,2.375,,,
6.12,1.179,0.413,-0.209,-0.157
6.13,2.375,,,
6.14,2.370,0.409,-0.209,0.385
6.15,2.375,,,
6.16,2.375,0.405,-0.194,0.929
6.17,2.375,,,
6.18,2.370,0.401,-0.168,1.320
6.19,2.370,,,
6.20,2.370,0.398,-0.141,1.677
6.21,2.375,,,
6.22,2.375,0.395,-0.102,2.025
6.23,2.370,,,
6.24,2.375,0.394,-0.057,2.234
6.25,2.375,,,
6.26,2.375,0.393,-0.011,2.357
6.27,2.375,,,
6.28,2.370,0.393,0.038,2.383
6.29,2.375,,,
6.30,2.375,0.395,0.088,2.207
6.31,2.370,,,
6.32,2.375,0.397,0.129,1.902
6.33,2.370,,,
6.34,2.375,0.400,0.164,1.554
6.35,2.370,,,
6.36,2.370,0.404,0.194,1.026
6.37,2.375,,,
6.38,2.375,0.408,0.206,0.456
6.39,2.370,,,
6.40,2.370,0.412,0.210,-0.027
6.41,2.375,,,
6.42,2.370,0.416,0.205,-0.504
6.43,2.375,,,
6.44,2.375,0.420,0.191,-0.982
6.45,2.370,,,
6.46,2.375,0.424,0.165,-1.449
6.47,2.375,,,
6.48,2.375,0.427,0.130,-1.798
6.49,2.370,,,
6.50,2.375,0.429,0.093,-2.114
6.51,2.370,,,
6.52,2.375,0.431,0.044,-2.331
6.53,2.375,,,
6.54,2.375,0.431,-0.004,-2.346
6.55,2.375,,,
6.56,2.370,0.431,-0.051,-2.240
6.57,2.375,,,
6.58,2.370,0.429,-0.095,-2.015
6.59,2.375,,,
6.60,2.375,0.427,-0.133,-1.718
6.61,2.375,,,
6.62,2.370,0.424,-0.164,-1.366
6.63,2.375,,,
6.64,2.370,0.420,-0.187,-1.019
6.65,2.370,,,
6.66,2.370,0.416,-0.208,-0.547
6.67,1.280,,,
6.68,2.365,0.412,-0.211,0.053
6.69,2.370,,,
6.70,2.375,0.408,-0.204,0.606
6.71,2.370,,,
6.72,2.370,0.403,-0.187,1.139
6.73,2.375,,,
6.74,2.370,0.400,-0.156,1.529
6.75,2.375,,,
6.76,2.375,0.397,-0.124,1.806
6.77,2.370,,,
6.78,2.375,0.395,-0.084,2.069
6.79,2.375,,,
6.80,2.375,0.394,-0.040,2.262
6.81,2.370,,,
6.82,2.375,0.393,0.008,2.348
6.83,2.370,,,
6.84,2.375,0.394,0.056,2.279
6.85,2.375,,,
6.86,2.370,0.395,0.102,2.075
6.87,2.375,,,
6.88,2.375,0.398,0.140,1.787
6.89,2.370,,,
6.90,2.375,0.401,0.174,1.429
6.91,2.375,,,
6.92,2.370,0.405,0.201,0.883
6.93,2.375,,,
6.94,2.375,0.409,0.211,0.234
6.95,2.375,,,
6.96,2.375,0.414,0.208,-0.320
6.97,2.375,,,
6.98,2.370,0.418,0.196,-0.760
6.99,2.370,,,
7.00,2.375,0.422,0.178,-1.152
7.01,2.370,,,
7.02,2.375,0.425,0.150,-1.544
7.03,2.375,,,
7.04,2.370,0.428,0.115,-1.891
7.05,2.375,,,
7.06,2.375,0.430,0.074,-2.196
7.07,2.370,,,
7.08,2.375,0.431,0.024,-2.335
7.09,2.370,,,
7.10,2.375,0.431,-0.023,-2.274
7.11,2.375,,,
7.12,2.370,0.430,-0.068,-2.133
7.13,2.375,,,
7.14,2.375,0.428,-0.109,-1.923
7.15,2.375,,,
7.16,2.375,0.426,-0.146,-1.613
7.17,2.370,,,
7.18,2.375,0.422,-0.175,-1.206
7.19,2.375,,,
7.20,2.370,0.418,-0.193,-0.829
7.21,2.370,,,
7.22,1.696,0.414,-0.209,-0.376
7.23,1.975,,,
7.24,2.375,0.410,-0.213,0.272
7.25,2.375,,,
7.26,2.375,0.405,-0.198,0.909
7.27,2.370,,,
7.28,2.370,0.402,-0.171,1.328
7.29,2.370,,,
7.30,2.375,0.399,-0.144,1.644
7.31,2.370,,,
7.32,2.370,0.396,-0.108,2.012
7.33,2.375,,,
7.34,2.375,0.394,-0.060,2.215
7.35,2.370,,,
7.36,2.375,0.394,-0.016,2.251
7.37,2.375,,,
7.38,2.375,0.393,0.030,2.257
7.39,2.375,,,
7.40,2.370,0.395,0.076,2.160
7.41,2.375,,,
7.42,2.370,0.396,0.119,1.931
7.43,2.375,,,
7.44,2.375,0.400,0.155,1.566
7.45,2.370,,,
7.46,2.375,0.403,0.182,1.124
7.47,2.375,,,
7.48,2.370,0.407,0.202,0.578
7.49,2.375,,,
7.50,2.370,0.411,0.205,0.032
7.51,2.375,,,
7.52,2.375,0.415,0.201,-0.414
7.53,2.375,,,
7.54,2.375,0.419,0.189,-0.856
7.55,2.370,,,
7.56,2.370,0.423,0.167,-1.305
7.57,2.370,,,
7.58,2.370,0.426,0.138,-1.793
7.59,2.375,,,
7.60,2.370,0.429,0.093,-2.139
7.61,2.370,,,
7.62,2.370,0.430,0.048,-2.252
7.63,2.375,,,
7.64,2.375,0.431,0.002,-2.259
7.65,2.370,,,
7.66,2.370,0.430,-0.043,-2.183
7.67,2.375,,,
7.68,2.370,0.429,-0.088,-1.996
7.69,2.375,,,
7.70,2.370,0.426,-0.125,-1.704
7.71,2.375,,,
7.72,2.375,0.424,-0.154,-1.448
7.73,2.370,,,
7.74,2.375,0.420,-0.185,-1.081
7.75,2.375,,,
7.76,2.375,0.416,-0.201,-0.554
7.77,2.117,,,
7.78,1.539,0.412,-0.207,-0.025
7.79,2.370,,,
7.80,2.370,0.408,-0.202,0.513
7.81,2.370,,,
7.82,2.375,0.404,-0.186,1.021
7.83,2.370,,,
7.84,2.375,0.400,-0.160,1.472
7.85,2.375,,,
7.86,2.370,0.397,-0.125,1.830
7.87,2.375,,,
7.88,2.370,0.395,-0.085,2.088
7.89,2.375,,,
7.90,2.375,0.394,-0.041,2.266
7.91,2.370,,,
7.92,2.375,0.393,0.006,2.357
7.93,2.370,,,
7.94,2.370,0.394,0.057,2.248
7.95,2.375,,,
7.96,2.370,0.396,0.098,2.010
7.97,2.370,,,
7.98,2.370,0.398,0.137,1.741
7.99,2.375,,,
8.00,2.370,0.401,0.170,1.366
8.01,2.370,,,
8.02,2.375,0.405,0.193,0.915
8.03,2.375,,,
8.04,2.375,0.409,0.208,0.395
8.05,2.370,,,
8.06,2.370,0.413,0.208,-0.114
8.07,2.375,,,
8.08,2.375,0.418,0.204,-0.655
8.09,2.370,,,
8.10,2.375,0.422,0.184,-1.266
8.11,2.370,,,
8.12,2.375,0.425,0.150,-1.726
8.13,2.375,,,
8.14,2.375,0.428,0.111,-1.967
8.15,2.375,,,
8.16,2.375,0.430,0.071,-2.111
8.17,2.375,,,
8.18,2.375,0.431,0.026,-2.189
8.19,2.370,,,
8.20,2.370,0.431,-0.019,-2.182
8.21,2.375,,,
8.22,2.370,0.430,-0.061,-2.180
8.23,2.375,,,
8.24,2.370,0.428,-0.109,-2.019
8.25,2.375,,,
8.26,2.370,0.425,-0.146,-1.619
8.27,2.375,,,
8.28,2.370,0.422,-0.172,-1.232
8.29,2.370,,,
8.30,2.375,0.419,-0.195,-0.829
8.31,2.375,,,
8.32,2.365,0.414,-0.209,-0.281
8.33,1.235,,,
8.34,2.370,0.410,-0.206,0.263
8.35,2.375,,,
8.36,2.370,0.406,-0.197,0.745
8.37,2.375,,,
8.38,2.375,0.402,-0.177,1.217
8.39,2.370,,,
8.40,2.370,0.399,-0.148,1.652
8.41,2.370,,,
8.42,2.375,0.396,-0.109,2.009
8.43,2.375,,,
8.44,2.370,0.394,-0.064,2.184
8.45,2.375,,,
8.46,2.375,0.393,-0.020,2.258
8.47,2.370,,,
8.48,2.375,0.393,0.026,2.327
8.49,2.370,,,
8.50,2.370,0.394,0.074,2.289
8.51,2.375,,,
8.52,2.370,0.396,0.122,2.003
8.53,2.375,,,
8.54,2.370,0.399,0.156,1.584
8.55,2.375,,,
8.56,2.370,0.403,0.185,1.136
8.57,2.375,,,
8.58,2.375,0.407,0.203,0.628
8.59,2.370,,,
8.60,2.375,0.411,0.210,0.126
8.61,2.370,,,
8.62,2.375,0.416,0.208,-0.371
8.63,2.375,,,
8.64,2.375,0.420,0.195,-0.833
8.65,2.370,,,
8.66,2.375,0.423,0.176,-1.340
8.67,2.375,,,
8.68,2.375,0.427,0.141,-1.823
8.69,2.370,,,
8.70,2.375,0.429,0.100,-2.129
8.71,2.375,,,
8.72,2.370,0.431,0.053,-2.287
