"Time","Position","Velocity","Acceleration","Potential"
2.19,,,,2.370
2.20,0.423,-0.228,0.183,2.370
2.21,,,,2.375
2.22,0.418,-0.216,0.598,2.375
2.23,,,,2.375
2.24,0.414,-0.200,0.862,2.375
2.25,,,,2.375
2.26,0.410,-0.183,1.189,2.375
2.27,,,,2.370
2.28,0.406,-0.155,1.575,2.375
2.29,,,,2.375
2.30,0.404,-0.117,1.824,2.370
2.31,,,,2.375
2.32,0.402,-0.081,2.007,2.370
2.33,,,,2.375
2.34,0.400,-0.037,2.165,2.167
2.35,,,,1.326
2.36,0.400,0.009,2.144,2.375
2.37,,,,2.370
2.38,0.401,0.049,2.077,2.375
2.39,,,,2.375
2.40,0.402,0.093,1.969,2.370
2.41,,,,2.375
2.42,0.405,0.130,1.771,2.370
2.43,,,,2.375
2.44,0.407,0.163,1.581,2.375
2.45,,,,2.370
2.46,0.411,0.196,1.241,2.375
2.47,,,,2.375
2.48,0.415,0.215,0.766,2.370
2.49,,,,2.375
2.50,0.420,0.225,0.344,2.370
2.51,,,,2.375
2.52,0.424,0.228,-0.040,2.375
2.53,,,,2.375
2.54,0.429,0.225,-0.515,2.375
2.55,,,,2.375
2.56,0.434,0.209,-1.036,2.375
2.57,,,,2.375
2.58,0.438,0.180,-1.365,2.375
2.59,,,,2.375
2.60,0.441,0.151,-1.550,2.370
2.61,,,,2.370
2.62,0.444,0.119,-1.750,2.370
2.63,,,,2.375
2.64,0.446,0.083,-1.990,2.375
2.65,,,,2.370
2.66,0.447,0.039,-2.230,2.375
2.67,,,,2.375
2.68,0.447,-0.010,-2.301,2.370
2.69,,,,2.375
2.70,0.447,-0.057,-2.165,2.375
2.71,,,,2.370
2.72,0.445,-0.099,-1.893,2.375
2.73,,,,2.370
2.74,0.443,-0.130,-1.692,2.375
2.75,,,,2.370
2.76,0.440,-0.164,-1.566,2.375
2.77,,,,2.375
2.78,0.436,-0.197,-1.231,2.370
2.79,,,,2.375
2.80,0.432,-0.217,-0.730,2.375
2.81,,,,2.370
2.82,0.427,-0.226,-0.218,2.375
2.83,,,,2.370
2.84,0.422,-0.223,0.186,2.375
2.85,,,,2.375
2.86,0.418,-0.216,0.458,2.375
2.87,,,,2.375
2.88,0.414,-0.207,0.818,2.370
2.89,,,,2.375
2.90,0.410,-0.186,1.275,2.375
2.91,,,,2.370
2.92,0.406,-0.155,1.666,2.370
2.93,,,,2.375
2.94,0.403,-0.116,1.889,2.375
2.95,,,,2.375
2.96,0.402,-0.077,1.963,2.370
2.97,,,,2.375
2.98,0.400,-0.038,2.056,2.152
2.99,,,,1.336
3.00,0.400,0.005,2.157,2.375
3.01,,,,2.375
3.02,0.401,0.049,2.189,2.375
3.03,,,,2.370
3.04,0.402,0.094,2.133,2.370
3.05,,,,2.375
3.06,0.404,0.138,1.874,2.375
3.07,,,,2.375
3.08,0.408,0.172,1.449,2.375
3.09,,,,2.375
3.10,0.411,0.195,1.080,2.375
3.11,,,,2.375
3.12,0.416,0.213,0.788,2.375
3.13,,,,2.375
3.14,0.420,0.227,0.457,2.370
3.15,,,,2.375
3.16,0.425,0.235,-0.050,2.370
3.17,,,,2.375
3.18,0.430,0.227,-0.651,2.375
3.19,,,,2.375
3.20,0.434,0.205,-1.067,2.370
3.21,,,,2.370
3.22,0.438,0.182,-1.330,2.375
3.23,,,,2.375
3.24,0.441,0.153,-1.591,2.370
3.25,,,,2.375
3.26,0.444,0.117,-1.801,2.375
3.27,,,,2.375
3.28,0.446,0.081,-2.001,2.375
3.29,,,,2.370
3.30,0.447,0.038,-2.222,2.375
3.31,,,,2.375
3.32,0.448,-0.011,-2.290,2.375
3.33,,,,2.375
3.34,0.447,-0.057,-2.161,2.370
3.35,,,,2.375
3.36,0.445,-0.099,-1.932,2.370
3.37,,,,2.375
3.38,0.443,-0.135,-1.677,2.375
3.39,,,,2.370
3.40,0.440,-0.165,-1.454,2.375
3.41,,,,2.375
3.42,0.436,-0.193,-1.220,2.370
3.43,,,,2.375
3.44,0.432,-0.218,-0.793,2.370
3.45,,,,2.375
3.46,0.427,-0.228,-0.232,2.375
3.47,,,,2.375
3.48,0.423,-0.224,0.199,2.375
3.49,,,,2.375
3.50,0.418,-0.216,0.484,2.375
3.51,,,,2.375
3.52,0.414,-0.206,0.813,2.370
3.53,,,,2.370
3.54,0.410,-0.185,1.205,2.375
3.55,,,,2.375
3.56,0.406,-0.157,1.578,2.375
3.57,,,,2.375
3.58,0.404,-0.122,1.908,2.375
3.59,,,,2.370
3.60,0.401,-0.080,2.152,2.375
3.61,,,,2.375
3.62,0.400,-0.032,2.200,2.147
3.63,,,,1.341
3.64,0.400,0.011,2.118,2.370
3.65,,,,2.375
3.66,0.401,0.051,2.094,2.375
3.67,,,,2.370
3.68,0.402,0.096,2.005,2.375
3.69,,,,2.375
3.70,0.405,0.133,1.804,2.375
3.71,,,,2.375
3.72,0.408,0.169,1.542,2.370
3.73,,,,2.375
3.74,0.412,0.198,1.137,2.375
3.75,,,,2.370
3.76,0.416,0.214,0.726,2.375
3.77,,,,2.370
3.78,0.420,0.225,0.359,2.375
3.79,,,,2.375
3.80,0.425,0.229,-0.046,2.370
3.81,,,,2.375
3.82,0.429,0.225,-0.518,2.375
3.83,,,,2.370
3.84,0.434,0.209,-1.017,2.375
3.85,,,,2.370
3.86,0.438,0.182,-1.399,2.375
3.87,,,,2.370
3.88,0.441,0.151,-1.654,2.375
3.89,,,,2.375
3.90,0.444,0.115,-1.853,2.370
3.91,,,,2.370
3.92,0.446,0.075,-1.984,2.375
3.93,,,,2.370
3.94,0.447,0.035,-2.085,2.375
3.95,,,,2.370
3.96,0.447,-0.007,-2.221,2.375
3.97,,,,2.370
3.98,0.447,-0.056,-2.222,2.375
3.99,,,,2.375
4.00,0.445,-0.100,-1.988,2.375
4.01,,,,2.375
4.02,0.443,-0.136,-1.697,2.375
4.03,,,,2.375
4.04,0.440,-0.168,-1.403,2.375
4.05,,,,2.370
4.06,0.436,-0.192,-1.120,2.375
4.07,,,,2.375
4.08,0.432,-0.213,-0.825,2.370
4.09,,,,2.375
4.10,0.427,-0.228,-0.374,2.370
4.11,,,,2.375
4.12,0.423,-0.229,0.151,2.375
4.13,,,,2.370
4.14,0.418,-0.221,0.641,2.375
4.15,,,,2.375
4.16,0.414,-0.201,1.020,2.370
4.17,,,,2.375
4.18,0.410,-0.177,1.237,2.370
4.19,,,,2.375
4.20,0.407,-0.152,1.466,2.375
4.21,,,,2.370
4.22,0.404,-0.119,1.726,2.375
4.23,,,,2.370
4.24,0.402,-0.084,1.996,2.375
4.25,,,,2.375
4.26,0.400,-0.040,2.280,2.147
4.27,,,,1.341
4.28,0.400,0.013,2.307,2.375
4.29,,,,2.375
4.30,0.401,0.057,2.086,2.370
4.31,,,,2.375
4.32,0.402,0.094,1.922,2.375
4.33,,,,2.370
4.34,0.405,0.132,1.811,2.375
4.35,,,,2.375
4.36,0.408,0.168,1.606,2.370
4.37,,,,2.375
4.38,0.411,0.200,1.228,2.370
4.39,,,,2.370
4.40,0.416,0.220,0.704,2.375
4.41,,,,2.375
4.42,0.420,0.227,0.205,2.375
4.43,,,,2.375
4.44,0.425,0.227,-0.211,2.375
4.45,,,,2.375
4.46,0.430,0.218,-0.572,2.375
4.47,,,,2.375
4.48,0.434,0.203,-0.876,2.370
4.49,,,,2.375
4.50,0.438,0.183,-1.172,2.375
4.51,,,,2.370
4.52,0.441,0.158,-1.543,2.375
4.53,,,,2.375
4.54,0.444,0.122,-1.930,2.370
4.55,,,,2.375
4.56,0.446,0.077,-2.131,2.370
4.57,,,,2.375
4.58,0.447,0.034,-2.200,2.370
4.59,,,,2.375
4.60,0.448,-0.013,-2.183,2.375
4.61,,,,2.370
4.62,0.447,-0.055,-2.066,2.375
4.63,,,,2.375
4.64,0.445,-0.093,-2.004,2.370
4.65,,,,2.370
4.66,0.443,-0.136,-1.884,2.370
4.67,,,,2.375
4.68,0.440,-0.173,-1.570,2.375
4.69,,,,2.370
4.70,0.436,-0.200,-1.144,2.375
4.71,,,,2.370
4.72,0.432,-0.219,-0.656,2.375
4.73,,,,2.375
4.74,0.427,-0.227,-0.150,2.375
4.75,,,,2.370
4.76,0.422,-0.223,0.228,2.375
4.77,,,,2.370
4.78,0.418,-0.216,0.485,2.375
4.79,,,,2.370
4.80,0.414,-0.205,0.831,2.375
4.81,,,,2.370
4.82,0.410,-0.184,1.264,2.375
4.83,,,,2.375
4.84,0.406,-0.154,1.664,2.370
4.85,,,,2.375
4.86,0.403,-0.115,1.911,2.375
4.87,,,,2.370
4.88,0.402,-0.074,1.981,2.375
4.89,,,,2.375
4.90,0.401,-0.036,2.036,2.142
4.91,,,,1.346
4.92,0.400,0.005,2.152,2.370
4.93,,,,2.375
4.94,0.401,0.051,2.225,2.375
4.95,,,,2.375
4.96,0.402,0.098,2.119,2.375
4.97,,,,2.370
4.98,0.405,0.139,1.805,2.375
4.99,,,,2.375
5.00,0.408,0.171,1.424,2.375
5.01,,,,2.370
5.02,0.412,0.196,1.059,2.375
5.03,,,,2.375
5.04,0.416,0.213,0.699,2.370
5.05,,,,2.375
5.06,0.420,0.223,0.361,2.375
5.07,,,,2.370
5.08,0.425,0.228,-0.007,2.375
5.09,,,,2.375
5.10,0.429,0.225,-0.499,2.375
5.11,,,,2.375
5.12,0.434,0.209,-1.021,2.370
5.13,,,,2.375
5.14,0.438,0.182,-1.404,2.375
5.15,,,,2.370
5.16,0.441,0.151,-1.664,2.375
5.17,,,,2.370
5.18,0.444,0.114,-1.838,2.375
5.19,,,,2.375
5.20,0.446,0.076,-1.942,2.370
5.21,,,,2.375
5.22,0.447,0.038,-2.097,2.370
5.23,,,,2.375
5.24,0.448,-0.007,-2.269,2.375
5.25,,,,2.370
5.26,0.447,-0.057,-2.231,2.375
5.27,,,,2.370
5.28,0.445,-0.100,-2.004,2.375
5.29,,,,2.375
5.30,0.443,-0.138,-1.723,2.375
5.31,,,,2.375
5.32,0.440,-0.170,-1.377,2.370
5.33,,,,2.375
5.34,0.436,-0.192,-1.068,2.375
5.35,,,,2.370
5.36,0.432,-0.212,-0.800,2.375
5.37,,,,2.370
5.38,0.427,-0.227,-0.398,2.375
5.39,,,,2.375
5.40,0.423,-0.230,0.109,2.370
5.41,,,,2.375
5.42,0.418,-0.222,0.600,2.375
5.43,,,,2.370
5.44,0.414,-0.205,1.047,2.370
5.45,,,,2.375
5.46,0.410,-0.177,1.347,2.375
5.47,,,,2.375
5.48,0.406,-0.149,1.515,2.370
5.49,,,,2.375
5.50,0.404,-0.118,1.733,2.370
5.51,,,,2.375
5.52,0.402,-0.080,1.984,2.375
5.53,,,,2.375
5.54,0.400,-0.038,2.179,2.142
5.55,,,,1.356
5.56,0.400,0.008,2.296,2.370
5.57,,,,2.375
5.58,0.401,0.058,2.210,2.370
5.59,,,,2.370
5.60,0.402,0.100,1.940,2.375
5.61,,,,2.370
5.62,0.405,0.134,1.691,2.375
5.63,,,,2.370
5.64,0.408,0.167,1.454,2.375
5.65,,,,2.375
5.66,0.412,0.193,1.171,2.370
5.67,,,,2.375
5.68,0.416,0.214,0.850,2.370
5.69,,,,2.375
5.70,0.420,0.230,0.377,2.375
5.71,,,,2.370
5.72,0.425,0.231,-0.160,2.375
5.73,,,,2.370
5.74,0.429,0.222,-0.591,2.375
5.75,,,,2.370
5.76,0.434,0.206,-0.974,2.370
5.77,,,,2.375
5.78,0.438,0.182,-1.291,2.375
5.79,,,,2.370
5.80,0.441,0.153,-1.551,2.375
5.81,,,,2.370
5.82,0.444,0.121,-1.861,2.375
5.83,,,,2.370
5.84,0.446,0.080,-2.174,2.375
5.85,,,,2.375
5.86,0.447,0.030,-2.288,2.370
5.87,,,,2.370
5.88,0.448,-0.016,-2.203,2.375
5.89,,,,2.370
5.90,0.447,-0.059,-2.034,2.375
5.91,,,,2.370
5.92,0.445,-0.098,-1.833,2.370
5.93,,,,2.370
5.94,0.443,-0.131,-1.700,2.375
5.95,,,,2.375
5.96,0.440,-0.165,-1.560,2.370
5.97,,,,2.375
5.98,0.436,-0.197,-1.234,2.375
5.99,,,,2.370
6.00,0.432,-0.218,-0.732,2.375
6.01,,,,2.370
6.02,0.427,-0.226,-0.236,2.375
6.03,,,,2.375
6.04,0.423,-0.225,0.148,2.370
6.05,,,,2.375
6.06,0.418,-0.219,0.506,2.370
6.07,,,,2.370
6.08,0.414,-0.206,0.892,2.375
6.09,,,,2.370
6.10,0.410,-0.183,1.253,2.375
6.11,,,,2.375
6.12,0.406,-0.154,1.561,2.370
6.13,,,,2.375
6.14,0.403,-0.120,1.844,2.370
6.15,,,,2.375
6.16,0.401,-0.081,2.097,2.375
6.17,,,,2.370
6.18,0.400,-0.036,2.274,2.132
6.19,,,,1.361
6.20,0.400,0.014,2.272,2.375
6.21,,,,2.375
6.22,0.401,0.058,2.118,2.375
6.23,,,,2.375
6.24,0.402,0.099,1.926,2.370
6.25,,,,2.375
6.26,0.405,0.135,1.716,2.375
6.27,,,,2.375
6.28,0.408,0.168,1.470,2.370
6.29,,,,2.370
6.30,0.412,0.194,1.178,2.375
6.31,,,,2.375
6.32,0.416,0.216,0.822,2.370
6.33,,,,2.375
6.34,0.420,0.231,0.312,2.375
6.35,,,,2.375
6.36,0.425,0.228,-0.198,2.370
6.37,,,,2.370
6.38,0.430,0.220,-0.597,2.375
6.39,,,,2.375
6.40,0.434,0.204,-0.945,2.375
6.41,,,,2.375
6.42,0.438,0.181,-1.228,2.370
6.43,,,,2.375
6.44,0.441,0.157,-1.583,2.375
6.45,,,,2.370
6.46,0.444,0.119,-1.983,2.375
6.47,,,,2.370
6.48,0.446,0.073,-2.158,2.375
6.49,,,,2.370
6.50,0.447,0.030,-2.146,2.370
6.51,,,,2.375
6.52,0.447,-0.013,-2.095,2.375
6.53,,,,2.375
6.54,0.447,-0.054,-2.052,2.375
6.55,,,,2.375
6.56,0.445,-0.095,-2.020,2.375
6.57,,,,2.370
6.58,0.443,-0.137,-1.851,2.375
6.59,,,,2.370
6.60,0.440,-0.172,-1.512,2.375
6.61,,,,2.375
6.62,0.436,-0.199,-1.097,2.370
6.63,,,,2.375
6.64,0.432,-0.217,-0.635,2.370
6.65,,,,2.375
6.66,0.427,-0.223,-0.218,2.375
6.67,,,,2.370
6.68,0.423,-0.224,0.112,2.375
6.69,,,,2.375
6.70,0.418,-0.220,0.487,2.370
6.71,,,,2.375
6.72,0.414,-0.205,0.902,2.370
6.73,,,,2.375
6.74,0.410,-0.183,1.298,2.375
6.75,,,,2.370
6.76,0.406,-0.153,1.665,2.375
6.77,,,,2.375
6.78,0.403,-0.115,1.930,2.375
6.79,,,,2.375
6.80,0.402,-0.073,2.044,2.370
6.81,,,,2.375
6.82,0.401,-0.031,2.053,2.127
6.83,,,,1.361
6.84,0.400,0.009,2.077,2.375
6.85,,,,2.375
6.86,0.401,0.051,2.133,2.375
6.87,,,,2.375
6.88,0.402,0.095,2.116,2.375
6.89,,,,2.375
6.90,0.405,0.139,1.891,2.370
6.91,,,,2.375
6.92,0.408,0.175,1.453,2.375
6.93,,,,2.370
6.94,0.412,0.197,1.013,2.370
6.95,,,,2.370
6.96,0.416,0.213,0.677,2.370
6.97,,,,2.375
6.98,0.420,0.224,0.338,2.370
6.99,,,,2.375
7.00,0.425,0.228,-0.066,2.375
7.01,,,,2.370
7.02,0.430,0.221,-0.466,2.375
7.03,,,,2.370
7.04,0.434,0.210,-0.916,2.375
7.05,,,,2.375
7.06,0.438,0.186,-1.416,2.370
7.07,,,,2.375
7.08,0.442,0.150,-1.760,2.370
7.09,,,,2.375
7.10,0.444,0.112,-1.914,2.375
7.11,,,,2.370
7.12,0.446,0.073,-1.991,2.375
7.13,,,,2.375
7.14,0.447,0.034,-2.102,2.370
7.15,,,,2.375
7.16,0.448,-0.012,-2.177,2.375
7.17,,,,2.375
7.18,0.447,-0.056,-2.127,2.375
7.19,,,,2.370
7.20,0.445,-0.098,-2.001,2.375
7.21,,,,2.370
7.22,0.443,-0.138,-1.771,2.375
7.23,,,,2.370
7.24,0.440,-0.170,-1.447,2.375
7.25,,,,2.375
7.26,0.436,-0.197,-1.057,2.370
7.27,,,,2.375
7.28,0.432,-0.212,-0.704,2.375
7.29,,,,2.370
7.30,0.427,-0.223,-0.404,2.375
7.31,,,,2.370
7.32,0.423,-0.231,0.053,2.375
7.33,,,,2.375
7.34,0.418,-0.223,0.602,2.375
7.35,,,,2.375
7.36,0.414,-0.205,1.059,2.370
7.37,,,,2.375
7.38,0.410,-0.180,1.434,2.375
7.39,,,,2.375
7.40,0.406,-0.145,1.649,2.375
7.41,,,,2.375
7.42,0.404,-0.111,1.726,2.375
7.43,,,,2.375
7.44,0.402,-0.078,1.880,2.370
7.45,,,,2.375
7.46,0.401,-0.037,2.091,2.122
7.47,,,,1.367
7.48,0.400,0.008,2.220,2.375
7.49,,,,2.370
7.50,0.401,0.053,2.237,2.375
7.51,,,,2.375
7.52,0.402,0.100,2.065,2.370
7.53,,,,2.375
7.54,0.405,0.139,1.725,2.370
7.55,,,,2.375
7.56,0.408,0.168,1.420,2.370
7.57,,,,2.375
7.58,0.412,0.195,1.159,2.375
7.59,,,,2.370
7.60,0.416,0.215,0.849,2.375
7.61,,,,2.375
7.62,0.420,0.232,0.387,2.370
7.63,,,,2.375
7.64,0.425,0.234,-0.213,2.370
7.65,,,,2.375
7.66,0.430,0.220,-0.696,2.375
7.67,,,,2.375
7.68,0.434,0.203,-1.015,2.375
7.69,,,,2.370
7.70,0.438,0.179,-1.286,2.375
7.71,,,,2.375
7.72,0.442,0.151,-1.527,2.370
7.73,,,,2.375
7.74,0.444,0.119,-1.808,2.370
7.75,,,,2.375
7.76,0.447,0.080,-2.129,2.375
7.77,,,,2.370
7.78,0.448,0.031,-2.293,2.370
7.79,,,,2.370
7.80,0.448,-0.015,-2.271,2.375
7.81,,,,2.370
7.82,0.447,-0.061,-2.127,2.370
7.83,,,,2.375
7.84,0.445,-0.102,-1.896,2.375
7.85,,,,2.375
7.86,0.443,-0.137,-1.651,2.375
7.87,,,,2.370
7.88,0.440,-0.168,-1.419,2.375
7.89,,,,2.370
7.90,0.436,-0.194,-1.191,2.375
7.91,,,,2.375
7.92,0.432,-0.218,-0.828,2.370
7.93,,,,2.375
7.94,0.427,-0.231,-0.279,2.375
7.95,,,,2.375
7.96,0.422,-0.229,0.268,2.375
7.97,,,,2.375
7.98,0.418,-0.218,0.696,2.370
7.99,,,,2.375
8.00,0.413,-0.198,0.989,2.370
8.01,,,,2.370
8.02,0.410,-0.176,1.181,2.375
8.03,,,,2.370
8.04,0.407,-0.154,1.470,2.375
8.05,,,,2.375
8.06,0.404,-0.119,1.829,2.375
8.07,,,,2.370
8.08,0.402,-0.077,2.057,2.370
8.09,,,,2.375
8.10,0.400,-0.035,2.191,2.117
8.11,,,,1.371
8.12,0.400,0.010,2.277,2.375
8.13,,,,2.370
8.14,0.401,0.059,2.214,2.375
8.15,,,,2.370
8.16,0.403,0.103,1.953,2.375
8.17,,,,2.375
8.18,0.405,0.137,1.658,2.370
8.19,,,,2.375
8.20,0.408,0.168,1.419,2.375
8.21,,,,2.375
8.22,0.412,0.194,1.165,2.370
8.23,,,,2.370
8.24,0.416,0.214,0.868,2.375
8.25,,,,2.370
8.26,0.420,0.232,0.408,2.375
8.27,,,,2.375
8.28,0.426,0.235,-0.223,2.370
8.29,,,,2.375
8.30,0.430,0.220,-0.729,2.375
8.31,,,,2.375
8.32,0.434,0.202,-1.050,2.375
8.33,,,,2.370
8.34,0.438,0.178,-1.328,2.375
8.35,,,,2.370
8.36,0.442,0.148,-1.579,2.375
8.37,,,,2.375
8.38,0.444,0.114,-1.786,2.370
8.39,,,,2.375
8.40,0.446,0.078,-2.012,2.375
8.41,,,,2.375
8.42,0.448,0.033,-2.184,2.375
8.43,,,,2.375
8.44,0.447,-0.013,-2.190,2.375
8.45,,,,2.375
8.46,0.447,-0.056,-2.124,2.375
8.47,,,,2.370
8.48,0.445,-0.099,-1.969,2.370
8.49,,,,2.375
8.50,0.443,-0.135,-1.770,2.375
8.51,,,,2.370
8.52,0.440,-0.171,-1.496,2.375
8.53,,,,2.375
8.54,0.436,-0.197,-1.109,2.375
8.55,,,,2.375
8.56,0.432,-0.214,-0.757,2.370
8.57,,,,2.375
8.58,0.427,-0.229,-0.328,2.370
8.59,,,,2.375
8.60,0.423,-0.229,0.187,2.375
8.61,,,,2.375
8.62,0.418,-0.221,0.686,2.375
8.63,,,,2.375
8.64,0.413,-0.199,1.057,2.370
8.65,,,,2.375
8.66,0.410,-0.175,1.244,2.370
8.67,,,,2.375
8.68,0.406,-0.151,1.468,2.375
8.69,,,,2.370
8.70,0.404,-0.118,1.759,2.375
8.71,,,,2.370
