"Time","Position","Velocity","Acceleration","Potential"
0.92,0.433,0.183,-0.956,2.375
0.93,,,,2.375
0.94,0.436,0.162,-1.310,2.375
0.95,,,,2.370
0.96,0.439,0.130,-1.617,2.375
0.97,,,,2.375
0.98,0.441,0.097,-1.888,2.370
0.99,,,,2.375
1.00,0.443,0.055,-2.127,2.370
1.01,,,,2.375
1.02,0.444,0.008,-2.160,2.370
1.03,,,,2.375
1.04,0.444,-0.035,-2.049,2.375
1.05,,,,2.375
1.06,0.442,-0.073,-1.951,1.964
1.07,,,,1.579
1.08,0.441,-0.112,-1.839,2.375
1.09,,,,2.375
1.10,0.438,-0.151,-1.524,2.375
1.11,,,,2.375
1.12,0.434,-0.175,-1.088,2.375
1.13,,,,2.370
1.14,0.431,-0.194,-0.635,2.375
1.15,,,,2.370
1.16,0.426,-0.200,-0.214,2.375
1.17,,,,2.375
1.18,0.423,-0.201,0.125,2.370
1.19,,,,2.375
1.20,0.418,-0.198,0.560,2.370
1.21,,,,2.375
1.22,0.414,-0.178,0.986,2.375
1.23,,,,2.370
1.24,0.411,-0.155,1.273,2.375
1.25,,,,2.375
1.26,0.408,-0.128,1.568,2.375
1.27,,,,2.375
1.28,0.406,-0.093,1.883,2.375
1.29,,,,2.375
1.30,0.404,-0.052,2.130,2.375
1.31,,,,2.370
1.32,0.404,-0.006,2.257,2.375
1.33,,,,2.380
1.34,0.404,0.042,2.183,2.370
1.35,,,,2.375
1.36,0.406,0.085,1.940,2.370
1.37,,,,2.375
1.38,0.408,0.118,1.731,2.370
1.39,,,,2.375
1.40,0.410,0.154,1.504,2.375
1.41,,,,2.370
1.42,0.414,0.183,1.088,2.375
1.43,,,,2.375
1.44,0.418,0.198,0.605,2.375
1.45,,,,2.375
1.46,0.422,0.205,0.192,2.370
1.47,,,,2.375
1.48,0.426,0.205,-0.179,2.375
1.49,,,,2.370
1.50,0.430,0.200,-0.618,2.375
1.51,,,,2.370
1.52,0.434,0.183,-1.150,2.375
1.53,,,,2.375
1.54,0.438,0.151,-1.573,2.375
1.55,,,,2.375
1.56,0.440,0.115,-1.766,2.370
1.57,,,,2.375
1.58,0.442,0.080,-1.915,2.375
1.59,,,,2.370
1.60,0.444,0.041,-2.134,2.370
1.61,,,,2.375
1.62,0.444,-0.008,-2.203,2.375
1.63,,,,2.370
1.64,0.443,-0.052,-2.038,2.375
1.65,,,,2.365
1.66,0.442,-0.089,-1.846,1.093
1.67,,,,2.375
1.68,0.440,-0.124,-1.710,2.375
1.69,,,,2.370
1.70,0.437,-0.160,-1.448,2.375
1.71,,,,2.370
1.72,0.433,-0.185,-1.021,2.375
1.73,,,,2.375
1.74,0.429,-0.201,-0.542,2.375
1.75,,,,2.375
1.76,0.425,-0.208,-0.035,2.370
1.77,,,,2.375
1.78,0.421,-0.201,0.377,2.375
1.79,,,,2.375
1.80,0.417,-0.190,0.660,2.375
1.81,,,,2.375
1.82,0.413,-0.176,1.028,2.370
1.83,,,,2.375
1.84,0.410,-0.152,1.508,2.370
1.85,,,,2.375
1.86,0.407,-0.115,1.914,2.375
1.87,,,,2.370
1.88,0.405,-0.070,2.079,2.370
1.89,,,,2.370
1.90,0.404,-0.028,2.060,2.375
1.91,,,,2.375
1.92,0.404,0.010,2.107,2.370
1.93,,,,2.375
1.94,0.404,0.055,2.162,2.375
1.95,,,,2.370
1.96,0.406,0.102,1.954,2.375
1.97,,,,2.375
1.98,0.409,0.137,1.539,2.375
1.99,,,,2.375
2.00,0.412,0.162,1.177,2.370
2.01,,,,2.375
2.02,0.415,0.182,0.903,2.370
2.03,,,,2.375
2.04,0.419,0.199,0.592,2.375
2.05,,,,2.370
2.06,0.423,0.207,0.194,2.375
2.07,,,,2.370
2.08,0.427,0.209,-0.338,2.375
2.09,,,,2.375
2.10,0.432,0.195,-0.923,2.370
2.11,,,,2.375
2.12,0.436,0.169,-1.336,2.370
2.13,,,,2.375
2.14,0.439,0.139,-1.589,2.370
2.15,,,,2.375
2.16,0.441,0.104,-1.794,2.375
2.17,,,,2.375
2.18,0.443,0.068,-2.035,2.375
2.19,,,,2.375
2.20,0.444,0.024,-2.270,2.375
2.21,,,,2.375
2.22,0.444,-0.027,-2.254,2.370
2.23,,,,2.375
2.24,0.443,-0.071,-1.993,2.375
2.25,,,,1.068
2.26,0.441,-0.107,-1.693,2.375
2.27,,,,2.375
2.28,0.438,-0.137,-1.459,2.370
2.29,,,,2.375
2.30,0.435,-0.165,-1.239,2.370
2.31,,,,2.375
2.32,0.432,-0.190,-0.871,2.370
2.33,,,,2.375
2.34,0.428,-0.203,-0.357,2.375
2.35,,,,2.370
2.36,0.423,-0.203,0.107,2.375
2.37,,,,2.375
2.38,0.419,-0.196,0.431,2.375
2.39,,,,2.375
2.40,0.416,-0.186,0.767,2.370
2.41,,,,2.375
2.42,0.412,-0.167,1.193,2.375
2.43,,,,2.370
2.44,0.409,-0.139,1.635,2.375
2.45,,,,2.370
2.46,0.406,-0.101,2.007,2.375
2.47,,,,2.375
2.48,0.405,-0.054,2.165,2.370
2.49,,,,2.375
2.50,0.404,-0.010,2.109,2.370
2.51,,,,2.370
2.52,0.404,0.029,2.053,2.375
2.53,,,,2.370
2.54,0.405,0.072,1.969,2.370
2.55,,,,2.370
2.56,0.407,0.110,1.803,2.375
2.57,,,,2.375
2.58,0.410,0.145,1.580,2.370
2.59,,,,2.375
2.60,0.413,0.176,1.189,2.375
2.61,,,,2.375
2.62,0.417,0.193,0.747,2.375
2.63,,,,2.370
2.64,0.421,0.204,0.366,2.375
2.65,,,,2.375
2.66,0.425,0.208,-0.028,2.370
2.67,,,,2.375
2.68,0.429,0.205,-0.521,2.375
2.69,,,,2.375
2.70,0.434,0.189,-1.082,2.375
2.71,,,,2.370
2.72,0.437,0.159,-1.499,2.375
2.73,,,,2.375
2.74,0.440,0.125,-1.720,2.375
2.75,,,,2.375
2.76,0.442,0.091,-1.937,2.370
2.77,,,,2.370
2.78,0.444,0.047,-2.121,2.375
2.79,,,,2.375
2.80,0.444,0.003,-2.166,2.375
2.81,,,,2.370
2.82,0.444,-0.040,-2.147,2.375
2.83,,,,2.375
2.84,0.442,-0.085,-1.972,1.443
2.85,,,,2.117
2.86,0.440,-0.122,-1.655,2.375
2.87,,,,2.375
2.88,0.437,-0.150,-1.382,2.370
2.89,,,,2.375
2.90,0.434,-0.176,-1.137,2.375
2.91,,,,2.375
2.92,0.430,-0.198,-0.762,2.375
2.93,,,,2.375
2.94,0.426,-0.208,-0.273,2.370
2.95,,,,2.375
2.96,0.422,-0.209,0.238,2.380
2.97,,,,2.375
2.98,0.418,-0.197,0.663,2.375
2.99,,,,2.370
3.00,0.414,-0.181,1.017,2.375
3.01,,,,2.370
3.02,0.410,-0.158,1.419,2.375
3.03,,,,2.370
3.04,0.407,-0.123,1.747,2.375
3.05,,,,2.375
3.06,0.405,-0.087,2.001,2.370
3.07,,,,2.375
3.08,0.404,-0.043,2.220,2.375
3.09,,,,2.370
3.10,0.403,0.006,2.238,2.375
3.11,,,,2.370
3.12,0.404,0.051,2.040,2.375
3.13,,,,2.375
3.14,0.406,0.087,1.854,2.370
3.15,,,,2.375
3.16,0.408,0.123,1.713,2.370
3.17,,,,2.375
3.18,0.411,0.156,1.502,2.375
3.19,,,,2.370
3.20,0.414,0.186,1.141,2.375
3.21,,,,2.370
3.22,0.418,0.205,0.600,2.375
3.23,,,,2.375
3.24,0.422,0.209,0.081,2.375
3.25,,,,2.375
3.26,0.427,0.206,-0.330,2.375
3.27,,,,2.370
3.28,0.431,0.195,-0.690,2.375
3.29,,,,2.370
3.30,0.435,0.180,-1.091,2.375
3.31,,,,2.375
3.32,0.438,0.153,-1.536,2.370
3.33,,,,2.375
3.34,0.441,0.115,-1.833,2.370
3.35,,,,2.375
3.36,0.443,0.077,-2.004,2.375
3.37,,,,2.370
3.38,0.444,0.036,-2.178,2.375
3.39,,,,2.370
3.40,0.444,-0.011,-2.284,2.375
3.41,,,,2.375
3.42,0.444,-0.059,-2.185,2.375
3.43,,,,2.036
3.44,0.442,-0.101,-1.916,1.523
3.45,,,,2.375
3.46,0.439,-0.136,-1.598,2.370
3.47,,,,2.370
3.48,0.436,-0.166,-1.247,2.375
3.49,,,,2.375
3.50,0.433,-0.187,-0.849,2.375
3.51,,,,2.375
3.52,0.429,-0.198,-0.487,2.370
3.53,,,,2.375
3.54,0.425,-0.206,-0.146,2.375
3.55,,,,2.370
3.56,0.420,-0.207,0.320,2.375
3.57,,,,2.370
3.58,0.416,-0.195,0.852,2.375
3.59,,,,2.370
3.60,0.412,-0.170,1.263,2.370
3.61,,,,2.375
3.62,0.409,-0.141,1.521,2.370
3.63,,,,2.375
3.64,0.407,-0.110,1.761,2.375
3.65,,,,2.370
3.66,0.405,-0.071,2.006,2.375
3.67,,,,2.375
3.68,0.404,-0.028,2.174,2.375
3.69,,,,2.375
3.70,0.404,0.017,2.253,2.370
3.71,,,,2.375
3.72,0.404,0.065,2.136,2.375
3.73,,,,2.375
3.74,0.406,0.106,1.817,2.375
3.75,,,,2.375
3.76,0.409,0.137,1.514,2.375
3.77,,,,2.375
3.78,0.412,0.165,1.277,2.370
3.79,,,,2.375
3.80,0.415,0.189,0.999,2.370
3.81,,,,2.375
3.82,0.420,0.208,0.548,2.375
3.83,,,,2.370
3.84,0.424,0.214,-0.049,2.375
3.85,,,,2.370
3.86,0.428,0.205,-0.570,2.375
3.87,,,,2.370
3.88,0.432,0.188,-0.957,2.375
3.89,,,,2.375
3.90,0.436,0.166,-1.280,2.375
3.91,,,,2.370
3.92,0.439,0.136,-1.540,2.370
3.93,,,,2.375
3.94,0.441,0.105,-1.841,2.375
3.95,,,,2.375
3.96,0.444,0.063,-2.145,2.375
3.97,,,,2.375
3.98,0.444,0.014,-2.206,2.370
3.99,,,,2.375
4.00,0.444,-0.027,-2.161,2.370
4.01,,,,2.375
4.02,0.443,-0.073,-2.045,2.365
4.03,,,,1.072
4.04,0.441,-0.112,-1.777,2.375
4.05,,,,2.375
4.06,0.438,-0.143,-1.523,2.375
4.07,,,,2.375
4.08,0.435,-0.174,-1.189,2.375
4.09,,,,2.370
4.10,0.431,-0.194,-0.698,2.375
4.11,,,,2.375
4.12,0.427,-0.200,-0.251,2.370
4.13,,,,2.375
4.14,0.423,-0.201,0.069,2.375
4.15,,,,2.375
4.16,0.419,-0.199,0.423,2.370
4.17,,,,2.375
4.18,0.415,-0.186,0.867,2.375
4.19,,,,2.375
4.20,0.412,-0.164,1.309,2.375
4.21,,,,2.370
4.22,0.408,-0.133,1.710,2.370
4.23,,,,2.375
4.24,0.406,-0.093,1.990,2.370
4.25,,,,2.375
4.26,0.405,-0.050,2.086,2.375
4.27,,,,2.375
4.28,0.404,-0.008,2.074,2.370
4.29,,,,2.370
4.30,0.404,0.033,2.051,2.375
4.31,,,,2.375
4.32,0.405,0.074,1.998,2.375
4.33,,,,2.370
4.34,0.407,0.114,1.853,2.375
4.35,,,,2.375
4.36,0.410,0.151,1.536,2.370
4.37,,,,2.375
4.38,0.414,0.177,1.123,2.375
4.39,,,,2.375
4.40,0.417,0.196,0.721,2.375
4.41,,,,2.370
4.42,0.421,0.207,0.251,2.375
4.43,,,,2.375
4.44,0.426,0.205,-0.201,2.370
4.45,,,,2.375
4.46,0.430,0.197,-0.554,2.370
4.47,,,,2.375
4.48,0.434,0.185,-0.982,2.375
4.49,,,,2.375
4.50,0.437,0.160,-1.505,2.375
4.51,,,,2.375
4.52,0.440,0.122,-1.876,2.375
4.53,,,,2.375
4.54,0.442,0.080,-2.013,2.370
4.55,,,,2.375
4.56,0.443,0.040,-2.047,2.370
4.57,,,,2.375
4.58,0.444,-0.001,-2.063,2.375
4.59,,,,2.370
4.60,0.443,-0.045,-1.991,2.375
4.61,,,,2.375
4.62,0.442,-0.081,-1.892,1.062
4.63,,,,2.370
4.64,0.440,-0.119,-1.801,2.370
4.65,,,,2.375
4.66,0.437,-0.157,-1.506,2.370
4.67,,,,2.375
4.68,0.434,-0.183,-1.043,2.375
4.69,,,,2.375
4.70,0.430,-0.199,-0.539,2.370
4.71,,,,2.370
4.72,0.426,-0.204,-0.043,2.375
4.73,,,,2.375
4.74,0.421,-0.198,0.323,2.370
4.75,,,,2.375
4.76,0.418,-0.189,0.595,2.375
4.77,,,,2.370
4.78,0.414,-0.177,0.966,2.375
4.79,,,,2.370
4.80,0.410,-0.153,1.424,2.375
4.81,,,,2.375
4.82,0.408,-0.119,1.828,2.370
4.83,,,,2.375
4.84,0.405,-0.076,2.025,2.375
4.85,,,,2.370
4.86,0.405,-0.035,2.062,2.375
4.87,,,,2.375
4.88,0.404,0.007,2.078,2.375
4.89,,,,2.375
4.90,0.405,0.049,2.015,2.370
4.91,,,,2.375
4.92,0.406,0.088,1.910,2.375
4.93,,,,2.375
4.94,0.408,0.127,1.743,2.375
4.95,,,,2.370
4.96,0.411,0.159,1.454,2.370
4.97,,,,2.370
4.98,0.415,0.187,1.022,2.375
4.99,,,,2.375
5.00,0.419,0.203,0.472,2.370
5.01,,,,2.375
5.02,0.423,0.204,0.018,2.375
5.03,,,,2.375
5.04,0.427,0.201,-0.333,2.375
5.05,,,,2.370
5.06,0.431,0.191,-0.697,2.375
5.07,,,,2.370
5.08,0.435,0.175,-1.121,2.375
5.09,,,,2.375
5.10,0.438,0.148,-1.593,2.370
5.11,,,,2.370
5.12,0.441,0.108,-1.932,2.375
5.13,,,,2.375
5.14,0.443,0.067,-2.085,2.370
5.15,,,,2.370
5.16,0.444,0.024,-2.162,2.375
5.17,,,,2.375
5.18,0.444,-0.022,-2.104,2.375
5.19,,,,2.375
5.20,0.443,-0.063,-1.905,2.370
5.21,,,,1.498
5.22,0.441,-0.097,-1.741,2.061
5.23,,,,2.370
5.24,0.439,-0.131,-1.626,2.375
5.25,,,,2.370
5.26,0.436,-0.165,-1.352,2.375
5.27,,,,2.375
5.28,0.432,-0.189,-0.875,2.375
5.29,,,,2.375
5.30,0.428,-0.201,-0.358,2.370
5.31,,,,2.375
5.32,0.424,-0.201,0.043,2.375
5.33,,,,2.370
5.34,0.420,-0.196,0.330,2.375
5.35,,,,2.375
5.36,0.416,-0.189,0.701,2.375
5.37,,,,2.375
5.38,0.412,-0.170,1.163,2.370
5.39,,,,2.375
5.40,0.409,-0.142,1.600,2.370
5.41,,,,2.375
5.42,0.407,-0.106,1.977,2.375
5.43,,,,2.370
5.44,0.405,-0.059,2.149,2.375
5.45,,,,2.370
5.46,0.404,-0.015,2.087,2.375
5.47,,,,2.375
5.48,0.404,0.023,2.024,2.370
5.49,,,,2.370
5.50,0.405,0.065,2.000,2.375
5.51,,,,2.370
5.52,0.407,0.105,1.871,2.375
5.53,,,,2.375
5.54,0.409,0.141,1.640,2.375
5.55,,,,2.375
5.56,0.412,0.173,1.271,2.370
5.57,,,,2.375
5.58,0.417,0.194,0.780,2.370
5.59,,,,2.375
5.60,0.420,0.203,0.331,2.375
5.61,,,,2.370
5.62,0.425,0.207,-0.088,2.375
5.63,,,,2.375
5.64,0.429,0.202,-0.568,2.375
5.65,,,,2.375
5.66,0.433,0.183,-1.001,2.375
5.67,,,,2.375
5.68,0.436,0.158,-1.275,2.370
5.69,,,,2.375
5.70,0.439,0.132,-1.551,2.375
5.71,,,,2.370
5.72,0.442,0.098,-1.913,2.375
5.73,,,,2.375
5.74,0.443,0.054,-2.168,2.370
5.75,,,,2.375
5.76,0.444,0.007,-2.200,2.370
5.77,,,,2.370
5.78,0.444,-0.037,-2.079,2.375
5.79,,,,2.375
5.80,0.442,-0.075,-1.957,2.056
5.81,,,,1.473
5.82,0.441,-0.116,-1.773,2.375
5.83,,,,2.375
5.84,0.438,-0.149,-1.444,2.370
5.85,,,,2.375
5.86,0.435,-0.173,-1.114,2.370
5.87,,,,2.375
5.88,0.431,-0.195,-0.705,2.370
5.89,,,,2.375
5.90,0.427,-0.203,-0.204,2.375
5.91,,,,2.370
5.92,0.422,-0.201,0.214,2.375
5.93,,,,2.375
5.94,0.419,-0.194,0.606,2.370
5.95,,,,2.375
5.96,0.414,-0.177,0.989,2.375
5.97,,,,2.375
5.98,0.411,-0.153,1.280,2.375
5.99,,,,2.370
6.00,0.408,-0.126,1.599,2.375
6.01,,,,2.375
6.02,0.406,-0.090,1.938,2.375
6.03,,,,2.375
6.04,0.405,-0.047,2.182,2.370
6.05,,,,2.375
6.06,0.404,0.002,2.215,2.375
6.07,,,,2.370
6.08,0.405,0.045,2.029,2.375
6.09,,,,2.375
6.10,0.406,0.082,1.827,2.375
6.11,,,,2.370
6.12,0.408,0.117,1.647,2.375
6.13,,,,2.375
6.14,0.411,0.149,1.423,2.370
6.15,,,,2.375
6.16,0.414,0.176,1.126,2.375
6.17,,,,2.375
6.18,0.418,0.195,0.776,2.375
6.19,,,,2.375
6.20,0.422,0.209,0.295,2.375
6.21,,,,2.375
6.22,0.427,0.209,-0.297,2.370
6.23,,,,2.375
6.24,0.431,0.195,-0.779,2.370
6.25,,,,2.375
6.26,0.434,0.175,-1.144,2.375
6.27,,,,2.370
6.28,0.438,0.149,-1.455,2.375
6.29,,,,2.375
6.30,0.440,0.117,-1.759,2.370
6.31,,,,2.375
6.32,0.443,0.077,-1.990,2.370
6.33,,,,2.375
6.34,0.443,0.036,-2.110,2.375
6.35,,,,2.375
6.36,0.444,-0.008,-2.181,2.375
6.37,,,,2.370
6.38,0.443,-0.054,-2.086,2.375
6.39,,,,2.370
6.40,0.442,-0.094,-1.848,1.078
6.41,,,,2.375
6.42,0.439,-0.129,-1.562,2.375
6.43,,,,2.375
6.44,0.436,-0.156,-1.279,2.375
6.45,,,,2.375
6.46,0.433,-0.179,-1.013,2.375
6.47,,,,2.375
6.48,0.429,-0.199,-0.617,2.375
6.49,,,,2.370
6.50,0.425,-0.206,-0.099,2.375
6.51,,,,2.375
6.52,0.421,-0.203,0.421,2.370
6.53,,,,2.375
6.54,0.417,-0.187,0.827,2.370
6.55,,,,2.370
6.56,0.413,-0.167,1.088,2.375
6.57,,,,2.375
6.58,0.410,-0.144,1.362,2.370
6.59,,,,2.375
6.60,0.407,-0.114,1.685,2.375
6.61,,,,2.375
6.62,0.405,-0.076,1.970,2.375
6.63,,,,2.370
6.64,0.404,-0.033,2.159,2.375
6.65,,,,2.370
6.66,0.404,0.012,2.229,2.375
6.67,,,,2.375
6.68,0.405,0.058,2.163,2.370
6.69,,,,2.375
6.70,0.406,0.102,1.915,2.375
6.71,,,,2.370
6.72,0.409,0.137,1.552,2.375
6.73,,,,2.375
6.74,0.412,0.163,1.217,2.375
6.75,,,,2.370
6.76,0.415,0.184,0.913,2.375
6.77,,,,2.375
6.78,0.419,0.200,0.581,2.370
6.79,,,,2.370
6.80,0.423,0.210,0.111,2.375
6.81,,,,2.375
6.82,0.428,0.207,-0.498,2.375
6.83,,,,2.370
6.84,0.432,0.187,-0.959,2.375
6.85,,,,2.375
6.86,0.435,0.165,-1.261,2.370
6.87,,,,2.375
6.88,0.439,0.138,-1.581,2.375
6.89,,,,2.370
6.90,0.441,0.101,-1.836,2.375
6.91,,,,2.375
6.92,0.443,0.062,-1.961,2.375
6.93,,,,2.375
6.94,0.444,0.023,-2.079,2.375
6.95,,,,2.375
6.96,0.444,-0.021,-2.170,2.370
6.97,,,,2.375
6.98,0.443,-0.067,-2.085,2.370
6.99,,,,1.062
7.00,0.441,-0.107,-1.846,2.375
7.01,,,,2.370
7.02,0.438,-0.143,-1.498,2.375
7.03,,,,2.375
7.04,0.435,-0.167,-1.154,2.370
7.05,,,,2.375
7.06,0.432,-0.188,-0.842,2.370
7.07,,,,2.375
7.08,0.428,-0.203,-0.430,2.370
7.09,,,,2.375
7.10,0.423,-0.206,0.053,2.375
7.11,,,,2.370
7.12,0.419,-0.200,0.535,2.375
7.13,,,,2.375
7.14,0.415,-0.185,0.989,2.370
7.15,,,,2.375
7.16,0.412,-0.159,1.325,2.370
7.17,,,,2.375
7.18,0.409,-0.129,1.544,2.375
7.19,,,,2.375
7.20,0.406,-0.097,1.766,2.375
7.21,,,,2.370
7.22,0.405,-0.059,1.996,2.375
7.23,,,,2.375
7.24,0.404,-0.016,2.135,2.375
7.25,,,,2.375
7.26,0.404,0.028,2.172,2.370
7.27,,,,2.375
7.28,0.405,0.072,2.127,2.375
7.29,,,,2.370
7.30,0.407,0.117,1.883,2.375
7.31,,,,2.370
7.32,0.410,0.151,1.454,2.375
7.33,,,,2.375
7.34,0.413,0.174,1.057,2.375
7.35,,,,2.375
7.36,0.417,0.192,0.726,2.370
7.37,,,,2.375
7.38,0.421,0.203,0.386,2.375
7.39,,,,2.375
7.40,0.425,0.209,-0.064,2.370
7.41,,,,2.375
7.42,0.430,0.203,-0.633,2.375
7.43,,,,2.375
7.44,0.434,0.182,-1.122,2.370
7.45,,,,2.375
7.46,0.437,0.155,-1.457,2.370
7.47,,,,2.375
7.48,0.440,0.122,-1.661,2.375
7.49,,,,2.370
7.50,0.442,0.088,-1.812,2.375
7.51,,,,2.375
7.52,0.443,0.052,-2.049,2.370
7.53,,,,2.370
7.54,0.444,0.006,-2.258,2.375
7.55,,,,2.370
7.56,0.444,-0.045,-2.184,2.375
7.57,,,,2.370
7.58,0.442,-0.085,-1.938,1.579
7.59,,,,1.990
7.60,0.440,-0.121,-1.710,2.375
7.61,,,,2.375
7.62,0.437,-0.155,-1.379,2.370
7.63,,,,2.375
7.64,0.434,-0.178,-0.946,2.375
7.65,,,,2.375
7.66,0.430,-0.191,-0.591,2.375
7.67,,,,2.375
7.68,0.426,-0.200,-0.319,2.375
7.69,,,,2.375
7.70,0.422,-0.206,0.058,2.375
7.71,,,,2.375
7.72,0.418,-0.200,0.570,2.370
7.73,,,,2.375
7.74,0.414,-0.183,1.095,2.370
7.75,,,,2.375
7.76,0.410,-0.155,1.552,2.375
7.77,,,,2.375
7.78,0.407,-0.118,1.848,2.370
7.79,,,,2.370
7.80,0.405,-0.078,1.958,2.375
7.81,,,,2.375
7.82,0.404,-0.039,1.997,2.370
7.83,,,,2.375
7.84,0.404,0.001,2.047,2.370
7.85,,,,2.375
7.86,0.404,0.043,2.068,2.375
7.87,,,,2.375
7.88,0.406,0.085,2.020,2.375
7.89,,,,2.375
7.90,0.408,0.126,1.864,2.375
7.91,,,,2.375
7.92,0.411,0.164,1.482,2.375
7.93,,,,2.375
7.94,0.415,0.188,0.936,2.375
7.95,,,,2.370
7.96,0.418,0.199,0.471,2.375
7.97,,,,2.375
7.98,0.423,0.205,0.092,2.375
7.99,,,,2.370
8.00,0.427,0.204,-0.307,2.370
8.01,,,,2.375
8.02,0.431,0.193,-0.698,2.375
8.03,,,,2.370
8.04,0.435,0.174,-1.048,2.375
8.05,,,,2.370
8.06,0.438,0.153,-1.473,2.375
8.07,,,,2.375
8.08,0.441,0.117,-1.924,2.370
8.09,,,,2.375
8.10,0.443,0.070,-2.112,2.375
8.11,,,,2.375
8.12,0.444,0.029,-2.118,2.375
8.13,,,,2.370
8.14,0.444,-0.014,-2.110,2.375
8.15,,,,2.370
8.16,0.443,-0.058,-1.976,2.375
8.17,,,,2.147
8.18,0.441,-0.093,-1.822,1.387
8.19,,,,2.375
8.20,0.439,-0.129,-1.714,2.370
8.21,,,,2.375
8.22,0.436,-0.165,-1.417,2.375
8.23,,,,2.370
8.24,0.433,-0.189,-0.933,2.375
8.25,,,,2.375
8.26,0.429,-0.202,-0.422,2.370
8.27,,,,2.375
8.28,0.424,-0.206,0.077,2.375
8.29,,,,2.370
8.30,0.420,-0.198,0.476,2.375
8.31,,,,2.370
8.32,0.416,-0.184,0.744,2.375
8.33,,,,2.370
8.34,0.413,-0.169,1.071,2.375
8.35,,,,2.375
8.36,0.409,-0.143,1.470,2.370
8.37,,,,2.375
8.38,0.407,-0.109,1.803,2.370
8.39,,,,2.375
8.40,0.405,-0.069,2.037,2.375
8.41,,,,2.370
8.42,0.404,-0.026,2.181,2.375
8.43,,,,2.370
8.44,0.404,0.019,2.244,2.370
8.45,,,,2.375
8.46,0.405,0.067,2.116,2.370
8.47,,,,2.375
8.48,0.407,0.107,1.800,2.375
8.49,,,,2.370
8.50,0.409,0.138,1.508,2.375
8.51,,,,2.370
8.52,0.412,0.166,1.270,2.375
8.53,,,,2.375
8.54,0.416,0.191,0.904,2.375
8.55,,,,2.370
8.56,0.420,0.203,0.448,2.380
8.57,,,,2.375
8.58,0.424,0.209,-0.005,2.370
8.59,,,,2.370
8.60,0.429,0.206,-0.554,2.375
8.61,,,,2.370
8.62,0.433,0.184,-1.003,2.375
8.63,,,,2.375
8.64,0.436,0.162,-1.291,2.370
8.65,,,,2.375
8.66,0.439,0.134,-1.615,2.370
8.67,,,,2.370
8.68,0.442,0.096,-1.858,2.375
8.69,,,,2.375
8.70,0.443,0.057,-1.964,2.375
8.71,,,,2.370
8.72,0.444,0.019,-2.095,2.375
8.73,,,,2.375
