"Time","Potential","Position","Velocity","Acceleration"
1.14,2.370,0.498,-0.249,-7.085
1.15,2.370,,,
1.16,2.375,0.491,-0.382,-6.368
1.17,2.375,,,
1.18,2.370,0.482,-0.502,-5.635
1.19,2.370,,,
1.20,2.375,0.471,-0.610,-4.751
1.21,2.370,,,
1.22,2.375,0.458,-0.697,-3.631
1.23,2.370,,,
1.24,2.375,0.443,-0.756,-2.413
1.25,2.375,,,
1.26,2.375,0.427,-0.796,-1.037
1.27,2.370,,,
1.28,2.375,0.411,-0.801,0.539
1.29,2.370,,,
1.30,2.375,0.395,-0.774,2.113
1.31,2.370,,,
1.32,2.375,0.379,-0.716,3.612
1.33,2.370,,,
1.34,2.370,0.365,-0.625,4.850
1.35,2.375,,,
1.36,2.370,0.354,-0.518,5.879
1.37,2.375,,,
1.38,2.375,0.344,-0.389,6.806
1.39,2.370,,,
1.40,2.375,0.338,-0.242,7.488
1.41,2.375,,,
1.42,2.259,0.334,-0.085,7.883
1.43,1.209,,,
1.44,2.370,0.335,0.080,7.863
1.45,2.375,,,
1.46,2.370,0.338,0.234,7.549
1.47,2.375,,,
1.48,2.375,0.344,0.385,7.033
1.49,2.370,,,
1.50,2.375,0.353,0.523,6.099
1.51,2.375,,,
1.52,2.370,0.365,0.633,4.899
1.53,2.375,,,
1.54,2.375,0.379,0.720,3.591
1.55,2.375,,,
1.56,2.375,0.395,0.779,2.162
1.57,2.370,,,
1.58,2.375,0.411,0.808,0.677
1.59,2.370,,,
1.60,2.370,0.427,0.806,-0.851
1.61,2.375,,,
1.62,2.375,0.443,0.773,-2.334
1.63,2.375,,,
1.64,2.375,0.459,0.713,-3.777
1.65,2.370,,,
1.66,2.375,0.473,0.620,-5.090
1.67,2.370,,,
1.68,2.375,0.484,0.504,-6.111
1.69,2.375,,,
1.70,2.370,0.493,0.370,-6.829
1.71,2.375,,,
1.72,2.370,0.499,0.225,-7.182
1.73,2.375,,,
1.74,2.370,0.502,0.080,-7.294
1.75,2.375,,,
1.76,2.375,0.502,-0.072,-7.122
1.77,2.375,,,
1.78,2.375,0.499,-0.207,-6.809
1.79,2.375,,,
1.80,2.370,0.494,-0.342,-6.520
1.81,2.375,,,
1.82,2.375,0.485,-0.475,-5.871
1.83,2.375,,,
1.84,2.375,0.474,-0.581,-4.991
1.85,2.375,,,
1.86,2.370,0.462,-0.675,-4.008
1.87,2.375,,,
1.88,2.370,0.447,-0.746,-2.738
1.89,2.375,,,
1.90,2.370,0.431,-0.789,-1.243
1.91,2.375,,,
1.92,2.375,0.415,-0.798,0.359
1.93,2.370,,,
1.94,2.375,0.399,-0.771,1.818
1.95,2.375,,,
1.96,2.370,0.384,-0.723,3.134
1.97,2.370,,,
1.98,2.370,0.370,-0.647,4.436
1.99,2.375,,,
2.00,2.370,0.358,-0.543,5.612
2.01,2.375,,,
2.02,2.375,0.347,-0.419,6.591
2.03,2.370,,,
2.04,2.375,0.340,-0.274,7.222
2.05,2.375,,,
2.06,2.243,0.337,-0.126,7.571
2.07,1.209,,,
2.08,2.370,0.335,0.031,7.755
2.09,2.375,,,
2.10,2.375,0.338,0.190,7.633
2.11,2.375,,,
2.12,2.375,0.343,0.341,7.198
2.13,2.370,,,
2.14,2.375,0.352,0.483,6.442
2.15,2.375,,,
2.16,2.370,0.363,0.602,5.439
2.17,2.375,,,
2.18,2.370,0.376,0.704,4.182
2.19,2.375,,,
2.20,2.370,0.391,0.778,2.527
2.21,2.375,,,
2.22,2.370,0.408,0.806,0.795
2.23,2.375,,,
2.24,2.375,0.424,0.804,-0.713
2.25,2.375,,,
2.26,2.370,0.440,0.776,-2.125
2.27,2.375,,,
2.28,2.370,0.455,0.718,-3.454
2.29,2.375,,,
2.30,2.380,0.469,0.637,-4.701
2.31,2.375,,,
2.32,2.375,0.481,0.528,-5.789
2.33,2.375,,,
2.34,2.375,0.491,0.401,-6.622
2.35,2.370,,,
2.36,2.375,0.498,0.262,-7.316
2.37,2.375,,,
2.38,2.370,0.502,0.102,-7.610
2.39,2.375,,,
2.40,2.370,0.502,-0.053,-7.370
2.41,2.375,,,
2.42,2.375,0.499,-0.193,-7.049
2.43,2.370,,,
2.44,2.375,0.494,-0.334,-6.679
2.45,2.375,,,
2.46,2.370,0.486,-0.466,-5.997
2.47,2.375,,,
2.48,2.370,0.475,-0.578,-5.076
2.49,2.375,,,
2.50,2.375,0.462,-0.671,-3.998
2.51,2.375,,,
2.52,2.375,0.448,-0.740,-2.809
2.53,2.375,,,
2.54,2.370,0.432,-0.784,-1.563
2.55,2.375,,,
2.56,2.370,0.416,-0.807,-0.072
2.57,2.370,,,
2.58,2.370,0.399,-0.791,1.639
2.59,2.375,,,
2.60,2.375,0.384,-0.739,3.270
2.61,2.370,,,
2.62,2.375,0.369,-0.656,4.667
2.63,2.375,,,
2.64,2.375,0.357,-0.547,5.736
2.65,2.375,,,
2.66,2.370,0.347,-0.424,6.587
2.67,2.370,,,
2.68,2.375,0.340,-0.282,7.297
2.69,2.370,,,
2.70,2.238,0.336,-0.129,7.785
2.71,1.184,,,
2.72,2.370,0.335,0.034,7.965
2.73,2.375,,,
2.74,2.370,0.337,0.199,7.667
2.75,2.375,,,
2.76,2.375,0.343,0.346,7.062
2.77,2.375,,,
2.78,2.375,0.351,0.482,6.300
2.79,2.370,,,
2.80,2.375,0.362,0.603,5.249
2.81,2.375,,,
2.82,2.375,0.376,0.697,3.933
2.83,2.375,,,
2.84,2.375,0.391,0.762,2.488
2.85,2.375,,,
2.86,2.370,0.407,0.796,1.055
2.87,2.375,,,
2.88,2.375,0.423,0.807,-0.525
2.89,2.370,,,
2.90,2.375,0.440,0.776,-2.178
2.91,2.375,,,
2.92,2.370,0.455,0.716,-3.653
2.93,2.375,,,
2.94,2.375,0.469,0.630,-5.066
2.95,2.375,,,
2.96,2.375,0.480,0.513,-6.268
2.97,2.370,,,
2.98,2.375,0.490,0.363,-6.634
2.99,2.375,,,
3.00,2.370,0.494,0.227,-6.155
3.01,2.375,,,
3.02,2.370,0.498,0.136,-6.437
3.03,2.375,,,
3.04,2.370,0.501,-0.010,-7.525
3.05,2.375,,,
3.06,2.375,0.498,-0.189,-7.590
3.07,2.375,,,
3.08,2.375,0.493,-0.329,-6.861
3.09,2.375,,,
3.10,2.370,0.485,-0.460,-6.086
3.11,2.375,,,
3.12,2.370,0.474,-0.576,-5.108
3.13,2.375,,,
3.14,2.375,0.461,-0.668,-3.956
3.15,2.375,,,
3.16,2.375,0.447,-0.736,-2.673
3.17,2.370,,,
3.18,2.375,0.432,-0.776,-1.327
3.19,2.375,,,
3.20,2.370,0.416,-0.791,0.130
3.21,2.375,,,
3.22,2.375,0.399,-0.772,1.643
3.23,2.375,,,
3.24,2.370,0.384,-0.724,3.072
3.25,2.375,,,
3.26,2.375,0.370,-0.647,4.389
3.27,2.375,,,
3.28,2.375,0.358,-0.545,5.526
3.29,2.375,,,
3.30,2.370,0.348,-0.423,6.488
3.31,2.375,,,
3.32,2.375,0.341,-0.283,7.251
3.33,2.370,,,
3.34,2.223,0.336,-0.130,7.756
3.35,1.219,,,
3.36,2.370,0.335,0.035,7.845
3.37,2.370,,,
3.38,2.375,0.338,0.191,7.550
3.39,2.375,,,
3.40,2.370,0.343,0.338,7.117
3.41,2.375,,,
3.42,2.370,0.351,0.479,6.467
3.43,2.370,,,
3.44,2.375,0.363,0.603,5.447
3.45,2.375,,,
3.46,2.375,0.376,0.702,4.097
3.47,2.370,,,
3.48,2.375,0.391,0.769,2.600
3.49,2.370,,,
3.50,2.370,0.407,0.807,1.010
3.51,2.370,,,
3.52,2.375,0.424,0.812,-0.692
3.53,2.370,,,
3.54,2.370,0.440,0.777,-2.249
3.55,2.375,,,
3.56,2.370,0.455,0.716,-3.510
3.57,2.375,,,
3.58,2.370,0.469,0.635,-4.634
3.59,2.375,,,
3.60,2.370,0.481,0.531,-5.669
3.61,2.370,,,
3.62,2.375,0.491,0.401,-6.414
3.63,2.375,,,
3.64,2.370,0.497,0.267,-6.866
3.65,2.375,,,
3.66,2.370,0.501,0.144,-7.903
3.67,2.375,,,
3.68,2.370,0.505,-0.053,-8.607
3.69,2.375,,,
3.70,2.375,0.499,-0.241,-7.481
3.71,2.370,,,
3.72,2.375,0.493,-0.353,-6.193
3.73,2.370,,,
3.74,2.375,0.485,-0.470,-5.598
3.75,2.375,,,
3.76,2.370,0.475,-0.580,-4.929
3.77,2.375,,,
3.78,2.370,0.462,-0.674,-3.960
3.79,2.375,,,
3.80,2.375,0.447,-0.742,-2.720
3.81,2.370,,,
3.82,2.375,0.432,-0.785,-1.322
3.83,2.370,,,
3.84,2.375,0.415,-0.798,0.247
3.85,2.370,,,
3.86,2.370,0.399,-0.775,1.813
3.87,2.370,,,
3.88,2.375,0.384,-0.723,3.236
3.89,2.370,,,
3.90,2.375,0.370,-0.643,4.509
3.91,2.375,,,
3.92,2.375,0.358,-0.540,5.609
3.93,2.370,,,
3.94,2.375,0.348,-0.417,6.554
3.95,2.375,,,
3.96,2.370,0.341,-0.273,7.222
3.97,2.370,,,
3.98,2.223,0.337,-0.123,7.607
3.99,1.189,,,
4.00,2.375,0.336,0.035,7.742
4.01,2.370,,,
4.02,2.370,0.338,0.192,7.545
4.03,2.375,,,
4.04,2.370,0.343,0.341,7.043
4.05,2.370,,,
4.06,2.370,0.352,0.478,6.256
4.07,2.375,,,
4.08,2.375,0.363,0.596,5.227
4.09,2.370,,,
4.10,2.375,0.376,0.690,3.981
4.11,2.370,,,
4.12,2.375,0.391,0.757,2.587
4.13,2.375,,,
4.14,2.370,0.407,0.797,1.019
4.15,2.370,,,
4.16,2.375,0.423,0.799,-0.603
4.17,2.370,,,
4.18,2.375,0.439,0.769,-2.041
4.19,2.370,,,
4.20,2.375,0.455,0.714,-3.330
4.21,2.375,,,
4.22,2.370,0.468,0.636,-4.591
4.23,2.375,,,
4.24,2.370,0.480,0.531,-5.806
4.25,2.375,,,
4.26,2.375,0.490,0.398,-6.714
4.27,2.375,,,
4.28,2.375,0.497,0.255,-7.205
4.29,2.370,,,
4.30,2.375,0.500,0.108,-7.472
4.31,2.370,,,
4.32,2.375,0.501,-0.047,-7.505
4.33,2.375,,,
4.34,2.370,0.498,-0.199,-7.185
4.35,2.370,,,
4.36,2.375,0.493,-0.339,-6.618
4.37,2.375,,,
4.38,2.375,0.485,-0.465,-5.938
4.39,2.370,,,
4.40,2.375,0.474,-0.579,-5.069
4.41,2.370,,,
4.42,2.370,0.461,-0.672,-3.933
4.43,2.375,,,
4.44,2.370,0.447,-0.738,-2.675
4.45,2.375,,,
4.46,2.375,0.431,-0.781,-1.280
4.47,2.375,,,
4.48,2.375,0.415,-0.791,0.204
4.49,2.375,,,
4.50,2.375,0.399,-0.773,1.659
4.51,2.375,,,
4.52,2.370,0.384,-0.724,3.066
4.53,2.375,,,
4.54,2.375,0.370,-0.648,4.371
4.55,2.370,,,
4.56,2.375,0.357,-0.547,5.552
4.57,2.375,,,
4.58,2.375,0.348,-0.424,6.561
4.59,2.375,,,
4.60,2.375,0.340,-0.281,7.333
4.61,2.375,,,
4.62,2.238,0.336,-0.124,7.721
4.63,1.204,,,
4.64,2.375,0.335,0.032,7.830
4.65,2.370,,,
4.66,2.370,0.337,0.193,7.663
4.67,2.370,,,
4.68,2.375,0.343,0.345,7.124
4.69,2.375,,,
4.70,2.370,0.351,0.482,6.350
4.71,2.375,,,
4.72,2.375,0.363,0.601,5.382
4.73,2.375,,,
4.74,2.375,0.376,0.700,4.187
4.75,2.375,,,
4.76,2.375,0.391,0.776,2.600
4.77,2.375,,,
4.78,2.370,0.407,0.808,0.841
4.79,2.375,,,
4.80,2.370,0.424,0.806,-0.753
4.81,2.375,,,
4.82,2.375,0.440,0.775,-2.193
4.83,2.370,,,
4.84,2.375,0.455,0.716,-3.479
4.85,2.370,,,
4.86,2.375,0.469,0.634,-4.660
4.87,2.370,,,
4.88,2.375,0.481,0.527,-5.694
4.89,2.375,,,
4.90,2.370,0.490,0.405,-6.617
4.91,2.375,,,
4.92,2.375,0.497,0.259,-7.294
4.93,2.375,,,
4.94,2.375,0.501,0.106,-7.533
4.95,2.370,,,
4.96,2.375,0.502,-0.049,-7.374
4.97,2.375,,,
4.98,2.370,0.499,-0.192,-7.029
4.99,2.375,,,
5.00,2.370,0.494,-0.330,-6.611
5.01,2.370,,,
5.02,2.375,0.485,-0.461,-5.917
5.03,2.370,,,
5.04,2.370,0.475,-0.570,-5.030
5.05,2.375,,,
5.06,2.375,0.462,-0.664,-3.991
5.07,2.375,,,
5.08,2.370,0.448,-0.731,-2.836
5.09,2.370,,,
5.10,2.370,0.433,-0.781,-1.506
5.11,2.375,,,
5.12,2.375,0.416,-0.797,0.078
5.13,2.370,,,
5.14,2.375,0.400,-0.777,1.660
5.15,2.375,,,
5.16,2.370,0.385,-0.728,3.128
5.17,2.375,,,
5.18,2.370,0.371,-0.650,4.453
5.19,2.375,,,
5.20,2.375,0.358,-0.547,5.596
5.21,2.370,,,
5.22,2.375,0.349,-0.421,6.466
5.23,2.375,,,
5.24,2.370,0.341,-0.286,7.140
5.25,2.375,,,
5.26,2.132,0.337,-0.134,7.638
5.27,1.240,,,
5.28,2.375,0.336,0.027,7.754
5.29,2.375,,,
5.30,2.375,0.338,0.181,7.556
5.31,2.375,,,
5.32,2.375,0.343,0.332,7.099
5.33,2.375,,,
5.34,2.370,0.352,0.471,6.294
5.35,2.375,,,
5.36,2.370,0.363,0.589,5.223
5.37,2.375,,,
5.38,2.375,0.376,0.681,4.042
5.39,2.370,,,
5.40,2.375,0.390,0.752,2.715
5.41,2.375,,,
5.42,2.375,0.406,0.793,1.203
5.43,2.370,,,
5.44,2.375,0.422,0.803,-0.430
5.45,2.375,,,
5.46,2.375,0.439,0.778,-2.135
5.47,2.375,,,
5.48,2.370,0.454,0.713,-3.626
5.49,2.370,,,
5.50,2.375,0.468,0.628,-4.841
5.51,2.375,,,
5.52,2.375,0.480,0.517,-5.869
5.53,2.375,,,
5.54,2.370,0.489,0.388,-6.591
5.55,2.375,,,
5.56,2.375,0.495,0.249,-7.018
5.57,2.375,,,
5.58,2.370,0.499,0.102,-7.161
5.59,2.375,,,
5.60,2.375,0.499,-0.038,-7.240
5.61,2.375,,,
5.62,2.375,0.497,-0.189,-7.181
5.63,2.375,,,
5.64,2.370,0.492,-0.333,-6.702
5.65,2.375,,,
5.66,2.370,0.484,-0.461,-5.954
5.67,2.375,,,
5.68,2.375,0.473,-0.574,-5.013
5.69,2.370,,,
5.70,2.375,0.460,-0.664,-3.932
5.71,2.375,,,
5.72,2.370,0.446,-0.732,-2.755
5.73,2.375,,,
5.74,2.370,0.431,-0.777,-1.408
5.75,2.375,,,
5.76,2.375,0.414,-0.792,0.109
5.77,2.370,,,
5.78,2.375,0.399,-0.774,1.692
5.79,2.370,,,
5.80,2.375,0.383,-0.723,3.230
5.81,2.375,,,
5.82,2.375,0.369,-0.640,4.522
5.83,2.375,,,
5.84,2.375,0.357,-0.539,5.591
5.85,2.370,,,
5.86,2.375,0.347,-0.415,6.538
5.87,2.375,,,
5.88,2.375,0.340,-0.274,7.254
5.89,2.375,,,
5.90,2.193,0.336,-0.120,7.693
5.91,1.204,,,
5.92,2.370,0.335,0.039,7.824
5.93,2.375,,,
5.94,2.370,0.338,0.197,7.659
5.95,2.375,,,
5.96,2.375,0.343,0.352,7.105
5.97,2.375,,,
5.98,2.375,0.352,0.486,6.235
5.99,2.375,,,
6.00,2.370,0.363,0.604,5.170
6.01,2.375,,,
6.02,2.375,0.377,0.696,3.919
6.03,2.375,,,
6.04,2.375,0.391,0.763,2.545
6.05,2.370,,,
6.06,2.370,0.408,0.800,1.036
6.07,2.370,,,
6.08,2.375,0.424,0.805,-0.531
6.09,2.375,,,
6.10,2.370,0.440,0.780,-2.098
6.11,2.375,,,
6.12,2.375,0.456,0.718,-3.493
6.13,2.370,,,
6.14,2.375,0.469,0.633,-4.569
6.15,2.370,,,
6.16,2.375,0.481,0.535,-5.582
6.17,2.370,,,
6.18,2.375,0.491,0.412,-6.607
6.19,2.375,,,
6.20,2.375,0.498,0.265,-7.280
6.21,2.375,,,
6.22,2.375,0.502,0.109,-7.341
6.23,2.370,,,
6.24,2.375,0.502,-0.034,-7.099
6.25,2.370,,,
6.26,2.375,0.500,-0.173,-6.873
6.27,2.375,,,
6.28,2.370,0.495,-0.309,-6.585
6.29,2.375,,,
6.30,2.375,0.488,-0.439,-6.149
6.31,2.370,,,
6.32,2.375,0.478,-0.561,-5.377
6.33,2.370,,,
6.34,2.375,0.465,-0.660,-4.261
6.35,2.370,,,
6.36,2.375,0.451,-0.733,-3.005
6.37,2.375,,,
6.38,2.370,0.435,-0.782,-1.626
6.39,2.375,,,
6.40,2.370,0.419,-0.801,-0.118
6.41,2.370,,,
6.42,2.375,0.403,-0.786,1.379
6.43,2.375,,,
6.44,2.375,0.387,-0.744,2.818
6.45,2.375,,,
6.46,2.370,0.373,-0.673,4.194
6.47,2.375,,,
6.48,2.370,0.360,-0.574,5.408
6.49,2.375,,,
6.50,2.375,0.349,-0.451,6.336
6.51,2.370,,,
6.52,2.375,0.342,-0.318,7.060
6.53,2.375,,,
6.54,2.253,0.336,-0.167,7.627
6.55,1.209,,,
6.56,2.375,0.335,-0.008,7.888
6.57,2.375,,,
6.58,2.375,0.336,0.154,7.800
6.59,2.370,,,
6.60,2.375,0.341,0.311,7.305
6.61,2.370,,,
6.62,2.375,0.349,0.450,6.557
6.63,2.375,,,
6.64,2.375,0.359,0.575,5.664
6.65,2.375,,,
6.66,2.370,0.372,0.681,4.498
6.67,2.375,,,
6.68,2.370,0.387,0.761,3.034
6.69,2.375,,,
6.70,2.375,0.403,0.804,1.475
6.71,2.370,,,
6.72,2.375,0.419,0.819,-0.081
6.73,2.370,,,
6.74,2.370,0.436,0.801,-1.643
6.75,2.375,,,
6.76,2.370,0.452,0.751,-3.081
6.77,2.375,,,
6.78,2.375,0.467,0.678,-4.508
6.79,2.375,,,
6.80,2.370,0.480,0.570,-5.927
6.81,2.375,,,
6.82,2.375,0.490,0.438,-7.248
6.83,2.375,,,
6.84,2.370,0.497,0.284,-8.612
6.85,2.375,,,
6.86,2.375,0.502,0.089,-9.548
6.87,2.375,,,
6.88,2.370,0.501,-0.124,-9.137
6.89,2.375,,,
6.90,2.375,0.496,-0.296,-7.706
6.91,2.370,,,
6.92,2.375,0.489,-0.426,-6.407
6.93,2.375,,,
6.94,2.370,0.479,-0.546,-5.372
6.95,2.375,,,
6.96,2.370,0.467,-0.643,-4.314
6.97,2.375,,,
6.98,2.375,0.453,-0.720,-3.181
6.99,2.370,,,
7.00,2.375,0.438,-0.773,-1.884
7.01,2.370,,,
7.02,2.375,0.422,-0.797,-0.440
7.03,2.375,,,
7.04,2.370,0.405,-0.792,1.099
7.05,2.370,,,
7.06,2.370,0.390,-0.754,2.655
7.07,2.370,,,
7.08,2.375,0.375,-0.685,4.153
7.09,2.370,,,
7.10,2.375,0.362,-0.582,5.343
7.11,2.370,,,
7.12,2.375,0.351,-0.465,6.189
7.13,2.375,,,
7.14,2.370,0.343,-0.333,6.895
7.15,2.375,,,
7.16,2.375,0.338,-0.187,7.434
7.17,2.370,,,
7.18,2.172,0.335,-0.031,7.712
7.19,1.230,,,
7.20,2.370,0.336,0.126,7.678
7.21,2.375,,,
7.22,2.370,0.340,0.280,7.346
7.23,2.375,,,
7.24,2.375,0.348,0.427,6.623
7.25,2.370,,,
7.26,2.375,0.358,0.549,5.641
7.27,2.370,,,
7.28,2.375,0.370,0.654,4.528
7.29,2.375,,,
7.30,2.370,0.384,0.734,3.216
7.31,2.375,,,
7.32,2.375,0.400,0.783,1.812
7.33,2.375,,,
7.34,2.375,0.416,0.808,0.286
7.35,2.370,,,
7.36,2.375,0.433,0.799,-1.404
7.37,2.370,,,
7.38,2.375,0.449,0.749,-2.970
7.39,2.370,,,
7.40,2.370,0.463,0.675,-4.274
7.41,2.375,,,
7.42,2.375,0.476,0.578,-5.456
7.43,2.375,,,
7.44,2.375,0.486,0.453,-6.406
7.45,2.370,,,
7.46,2.375,0.494,0.311,-6.859
7.47,2.375,,,
7.48,2.375,0.499,0.176,-7.096
7.49,2.375,,,
7.50,2.370,0.501,0.031,-7.382
7.51,2.375,,,
7.52,2.375,0.500,-0.126,-7.310
7.53,2.370,,,
7.54,2.375,0.496,-0.269,-6.847
7.55,2.370,,,
7.56,2.370,0.489,-0.400,-6.288
7.57,2.370,,,
7.58,2.370,0.480,-0.523,-5.540
7.59,2.375,,,
7.60,2.370,0.468,-0.629,-4.446
7.61,2.375,,,
7.62,2.375,0.454,-0.702,-3.244
7.63,2.375,,,
7.64,2.375,0.440,-0.755,-2.138
7.65,2.370,,,
7.66,2.375,0.424,-0.791,-0.851
7.67,2.375,,,
7.68,2.375,0.407,-0.794,0.679
7.69,2.375,,,
7.70,2.375,0.392,-0.766,2.308
7.71,2.375,,,
7.72,2.375,0.376,-0.701,3.890
7.73,2.370,,,
7.74,2.375,0.363,-0.605,5.203
7.75,2.375,,,
7.76,2.370,0.352,-0.488,6.216
7.77,2.375,,,
7.78,2.370,0.343,-0.353,6.997
7.79,2.375,,,
7.80,2.375,0.337,-0.205,7.556
7.81,2.375,,,
7.82,2.142,0.335,-0.047,7.834
7.83,1.209,,,
7.84,2.370,0.335,0.113,7.813
7.85,2.370,,,
7.86,2.375,0.340,0.272,7.403
7.87,2.375,,,
7.88,2.375,0.347,0.414,6.683
7.89,2.375,,,
7.90,2.370,0.356,0.543,5.753
7.91,2.375,,,
7.92,2.375,0.369,0.648,4.606
7.93,2.375,,,
7.94,2.375,0.383,0.729,3.317
7.95,2.375,,,
7.96,2.370,0.398,0.783,1.877
7.97,2.375,,,
7.98,2.370,0.414,0.806,0.319
7.99,2.375,,,
8.00,2.375,0.431,0.796,-1.252
8.01,2.370,,,
8.02,2.375,0.447,0.753,-2.676
8.03,2.375,,,
8.04,2.370,0.462,0.687,-3.984
8.05,2.370,,,
8.06,2.375,0.475,0.593,-5.202
8.07,2.370,,,
8.08,2.370,0.486,0.480,-6.328
8.09,2.375,,,
8.10,2.375,0.495,0.326,-6.775
8.11,2.370,,,
8.12,2.375,0.498,0.196,-6.623
8.13,2.375,,,
8.14,2.370,0.502,0.075,-6.968
8.15,2.375,,,
8.16,2.370,0.502,-0.082,-7.307
8.17,2.375,,,
8.18,2.375,0.499,-0.231,-7.047
8.19,2.370,,,
8.20,2.375,0.492,-0.367,-6.520
8.21,2.370,,,
8.22,2.375,0.484,-0.492,-5.846
8.23,2.375,,,
8.24,2.370,0.473,-0.606,-4.908
8.25,2.375,,,
8.26,2.375,0.459,-0.693,-3.714
8.27,2.370,,,
8.28,2.375,0.444,-0.755,-2.460
8.29,2.375,,,
8.30,2.375,0.429,-0.794,-1.054
8.31,2.375,,,
8.32,2.370,0.412,-0.800,0.501
8.33,2.375,,,
8.34,2.370,0.396,-0.773,2.024
8.35,2.375,,,
8.36,2.375,0.381,-0.717,3.427
8.37,2.370,,,
8.38,2.375,0.367,-0.635,4.720
8.39,2.375,,,
8.40,2.375,0.355,-0.526,5.883
8.41,2.375,,,
8.42,2.370,0.346,-0.394,6.737
8.43,2.375,,,
8.44,2.375,0.339,-0.252,7.315
8.45,2.375,,,
8.46,2.263,0.335,-0.098,7.675
8.47,1.199,,,
8.48,2.375,0.335,0.059,7.754
8.49,2.370,,,
8.50,2.375,0.338,0.215,7.615
8.51,2.375,,,
8.52,2.370,0.344,0.369,7.148
8.53,2.375,,,
8.54,2.375,0.353,0.509,6.228
8.55,2.375,,,
8.56,2.375,0.364,0.621,5.089
8.57,2.370,,,
8.58,2.375,0.378,0.713,3.874
8.59,2.370,,,
8.60,2.375,0.393,0.780,2.456
8.61,2.370,,,
8.62,2.370,0.410,0.815,0.840
8.63,2.375,,,
8.64,2.370,0.427,0.814,-0.842
8.65,2.375,,,
8.66,2.375,0.443,0.777,-2.354
8.67,2.375,,,
8.68,2.375,0.458,0.718,-3.717
8.69,2.370,,,
8.70,2.370,0.472,0.629,-5.020
8.71,2.375,,,
8.72,2.370,0.484,0.513,-6.105
