"Time","Potential","Position","Velocity","Acceleration"
1.60,2.370,0.401,0.033,1.149
1.61,2.370,,,
1.62,2.375,0.402,0.056,1.090
1.63,2.370,,,
1.64,2.375,0.403,0.077,0.987
1.65,2.370,,,
1.66,2.375,0.405,0.095,0.893
1.67,2.370,,,
1.68,2.375,0.407,0.114,0.758
1.69,2.375,,,
1.70,2.375,0.410,0.126,0.592
1.71,2.375,,,
1.72,1.346,0.412,0.137,0.454
1.73,1.848,,,
1.74,2.370,0.415,0.144,0.289
1.75,2.370,,,
1.76,2.370,0.418,0.149,0.111
1.77,2.370,,,
1.78,2.375,0.421,0.151,-0.156
1.79,2.375,,,
1.80,2.370,0.424,0.142,-0.393
1.81,2.375,,,
1.82,2.375,0.427,0.133,-0.531
1.83,2.370,,,
1.84,2.375,0.430,0.123,-0.749
1.85,2.375,,,
1.86,2.370,0.432,0.102,-0.921
1.87,2.375,,,
1.88,2.370,0.434,0.083,-0.980
1.89,2.375,,,
1.90,2.370,0.435,0.063,-1.054
1.91,2.375,,,
1.92,2.375,0.436,0.041,-1.127
1.93,2.375,,,
1.94,2.375,0.437,0.019,-1.211
1.95,2.375,,,
1.96,2.375,0.437,-0.009,-1.227
1.97,2.375,,,
1.98,2.375,0.436,-0.032,-1.146
1.99,2.370,,,
2.00,2.375,0.436,-0.053,-1.120
2.01,2.370,,,
2.02,2.375,0.434,-0.077,-1.077
2.03,2.370,,,
2.04,2.375,0.433,-0.098,-0.923
2.05,2.375,,,
2.06,2.370,0.430,-0.115,-0.717
2.07,2.375,,,
2.08,2.375,0.428,-0.126,-0.552
2.09,2.375,,,
2.10,2.375,0.425,-0.135,-0.484
2.11,2.375,,,
2.12,2.375,0.422,-0.148,-0.319
2.13,2.375,,,
2.14,2.375,0.419,-0.149,-0.083
2.15,2.370,,,
2.16,2.370,0.417,-0.150,0.131
2.17,2.375,,,
2.18,2.375,0.413,-0.146,0.422
2.19,2.370,,,
2.20,2.375,0.410,-0.130,0.589
2.21,2.370,,,
2.22,2.375,0.408,-0.120,0.660
2.23,2.375,,,
2.24,2.370,0.406,-0.106,0.820
2.25,2.375,,,
2.26,2.375,0.404,-0.088,0.995
2.27,2.375,,,
2.28,2.375,0.402,-0.067,1.166
2.29,2.370,,,
2.30,2.375,0.401,-0.038,1.200
2.31,2.370,,,
2.32,2.370,0.401,-0.017,1.157
2.33,2.370,,,
2.34,2.370,0.400,0.006,1.172
2.35,2.375,,,
2.36,2.375,0.401,0.030,1.177
2.37,2.370,,,
2.38,2.375,0.401,0.054,1.160
2.39,2.370,,,
2.40,2.375,0.403,0.079,1.028
2.41,2.375,,,
2.42,2.370,0.405,0.095,0.864
2.43,2.375,,,
2.44,2.370,0.407,0.111,0.769
2.45,2.375,,,
2.46,2.375,0.409,0.126,0.668
2.47,2.375,,,
2.48,1.797,0.412,0.139,0.506
2.49,1.392,,,
2.50,2.375,0.415,0.149,0.234
2.51,2.375,,,
2.52,2.370,0.418,0.148,-0.012
2.53,2.375,,,
2.54,2.370,0.421,0.146,-0.159
2.55,2.375,,,
2.56,2.375,0.424,0.142,-0.291
2.57,2.370,,,
2.58,2.375,0.427,0.136,-0.471
2.59,2.370,,,
2.60,2.375,0.429,0.123,-0.673
2.61,2.380,,,
2.62,2.375,0.431,0.108,-0.861
2.63,2.375,,,
2.64,2.370,0.434,0.090,-1.099
2.65,2.375,,,
2.66,2.375,0.435,0.062,-1.233
2.67,2.370,,,
2.68,2.375,0.436,0.037,-1.183
2.69,2.375,,,
2.70,2.370,0.437,0.015,-1.113
2.71,2.375,,,
2.72,2.375,0.437,-0.006,-1.119
2.73,2.375,,,
2.74,2.370,0.436,-0.028,-1.210
2.75,2.375,,,
2.76,2.375,0.436,-0.056,-1.195
2.77,2.370,,,
2.78,2.375,0.434,-0.079,-1.036
2.79,2.375,,,
2.80,2.370,0.433,-0.098,-0.878
2.81,2.370,,,
2.82,2.370,0.430,-0.114,-0.713
2.83,2.375,,,
2.84,2.375,0.428,-0.124,-0.632
2.85,2.370,,,
2.86,2.375,0.425,-0.140,-0.510
2.87,2.375,,,
2.88,2.375,0.422,-0.148,-0.239
2.89,2.375,,,
2.90,2.370,0.419,-0.149,0.007
2.91,2.375,,,
2.92,2.375,0.416,-0.147,0.217
2.93,2.370,,,
2.94,2.375,0.413,-0.138,0.335
2.95,2.370,,,
2.96,2.375,0.411,-0.134,0.460
2.97,2.370,,,
2.98,2.375,0.408,-0.123,0.693
2.99,2.375,,,
3.00,2.370,0.406,-0.104,0.846
3.01,2.375,,,
3.02,2.370,0.404,-0.087,0.945
3.03,2.375,,,
3.04,2.375,0.402,-0.067,1.066
3.05,2.370,,,
3.06,2.375,0.401,-0.045,1.172
3.07,2.375,,,
3.08,2.370,0.400,-0.019,1.239
3.09,2.375,,,
3.10,2.375,0.400,0.006,1.241
3.11,2.375,,,
3.12,2.375,0.400,0.030,1.237
3.13,2.370,,,
3.14,2.375,0.401,0.057,1.136
3.15,2.370,,,
3.16,2.375,0.403,0.077,0.978
3.17,2.375,,,
3.18,2.370,0.405,0.095,0.867
3.19,2.375,,,
3.20,2.375,0.407,0.111,0.778
3.21,2.370,,,
3.22,2.370,0.409,0.126,0.707
3.23,2.380,,,
3.24,2.243,0.412,0.142,0.496
3.25,0.941,,,
3.26,2.370,0.415,0.147,0.217
3.27,2.375,,,
3.28,2.370,0.418,0.150,-0.012
3.29,2.375,,,
3.30,2.375,0.421,0.146,-0.185
3.31,2.370,,,
3.32,2.375,0.424,0.140,-0.273
3.33,2.370,,,
3.34,2.375,0.426,0.136,-0.415
3.35,2.375,,,
3.36,2.370,0.429,0.125,-0.634
3.37,2.375,,,
3.38,2.375,0.432,0.111,-0.884
3.39,2.375,,,
3.40,2.375,0.434,0.089,-1.065
3.41,2.370,,,
3.42,2.375,0.435,0.066,-1.130
3.43,2.375,,,
3.44,2.375,0.436,0.044,-1.213
3.45,2.375,,,
3.46,2.370,0.437,0.018,-1.270
3.47,2.375,,,
3.48,2.375,0.437,-0.007,-1.291
3.49,2.370,,,
3.50,2.375,0.437,-0.035,-1.269
3.51,2.375,,,
3.52,2.375,0.436,-0.061,-1.115
3.53,2.375,,,
3.54,2.375,0.434,-0.080,-0.934
3.55,2.375,,,
3.56,2.370,0.432,-0.097,-0.802
3.57,2.375,,,
3.58,2.375,0.430,-0.112,-0.657
3.59,2.375,,,
3.60,2.375,0.428,-0.123,-0.531
3.61,2.370,,,
3.62,2.370,0.425,-0.132,-0.469
3.63,2.375,,,
3.64,2.370,0.423,-0.142,-0.367
3.65,2.375,,,
3.66,2.375,0.419,-0.149,-0.150
3.67,2.370,,,
3.68,2.370,0.417,-0.149,0.101
3.69,2.370,,,
3.70,2.375,0.413,-0.145,0.356
3.71,2.370,,,
3.72,2.375,0.411,-0.135,0.594
3.73,2.375,,,
3.74,2.370,0.408,-0.120,0.758
3.75,2.375,,,
3.76,2.375,0.406,-0.102,0.801
3.77,2.375,,,
3.78,2.375,0.404,-0.088,0.867
3.79,2.370,,,
3.80,2.375,0.402,-0.070,1.050
3.81,2.375,,,
3.82,2.375,0.401,-0.046,1.201
3.83,2.375,,,
3.84,2.375,0.400,-0.020,1.255
3.85,2.375,,,
3.86,2.375,0.400,0.008,1.164
3.87,2.375,,,
3.88,2.375,0.401,0.027,1.076
3.89,2.370,,,
3.90,2.375,0.401,0.048,1.097
3.91,2.375,,,
3.92,2.370,0.403,0.072,1.066
3.93,2.375,,,
3.94,2.370,0.404,0.093,0.937
3.95,2.375,,,
3.96,2.375,0.406,0.109,0.796
3.97,2.370,,,
3.98,2.375,0.409,0.123,0.720
3.99,2.370,,,
4.00,2.370,0.411,0.140,0.530
4.01,0.733,,,
4.02,2.370,0.415,0.146,0.229
4.03,2.375,,,
4.04,2.370,0.417,0.147,0.010
4.05,2.375,,,
4.06,2.375,0.420,0.146,-0.150
4.07,2.370,,,
4.08,2.375,0.423,0.141,-0.283
4.09,2.375,,,
4.10,2.370,0.426,0.135,-0.442
4.11,2.375,,,
4.12,2.370,0.429,0.124,-0.622
4.13,2.375,,,
4.14,2.375,0.431,0.111,-0.838
4.15,2.370,,,
4.16,2.375,0.433,0.089,-1.010
4.17,2.370,,,
4.18,2.375,0.435,0.069,-1.110
4.19,2.370,,,
4.20,2.375,0.436,0.045,-1.185
4.21,2.375,,,
4.22,2.370,0.436,0.020,-1.194
4.23,2.375,,,
4.24,2.375,0.437,-0.002,-1.216
4.25,2.370,,,
4.26,2.375,0.436,-0.029,-1.197
4.27,2.375,,,
4.28,2.375,0.436,-0.052,-1.110
4.29,2.375,,,
4.30,2.370,0.434,-0.073,-1.008
4.31,2.375,,,
4.32,2.370,0.433,-0.092,-0.910
4.33,2.375,,,
4.34,2.375,0.431,-0.110,-0.813
4.35,2.370,,,
4.36,2.375,0.428,-0.125,-0.676
4.37,2.370,,,
4.38,2.375,0.426,-0.138,-0.486
4.39,2.375,,,
4.40,2.370,0.422,-0.146,-0.223
4.41,2.370,,,
4.42,2.375,0.420,-0.145,-0.035
4.43,2.375,,,
4.44,2.375,0.417,-0.147,0.126
4.45,2.370,,,
4.46,2.375,0.414,-0.142,0.352
4.47,2.375,,,
4.48,2.370,0.411,-0.130,0.461
4.49,2.375,,,
4.50,2.375,0.409,-0.123,0.566
4.51,2.370,,,
4.52,2.375,0.406,-0.110,0.772
4.53,2.370,,,
4.54,2.375,0.404,-0.092,0.956
4.55,2.375,,,
4.56,2.370,0.402,-0.070,1.080
4.57,2.375,,,
4.58,2.370,0.401,-0.048,1.175
4.59,2.375,,,
4.60,2.375,0.400,-0.023,1.229
4.61,2.370,,,
4.62,2.375,0.400,0.002,1.222
4.63,2.370,,,
4.64,2.375,0.400,0.026,1.223
4.65,2.370,,,
4.66,2.375,0.401,0.053,1.135
4.67,2.370,,,
4.68,2.370,0.403,0.071,1.018
4.69,2.375,,,
4.70,2.370,0.404,0.092,0.975
4.71,2.375,,,
4.72,2.375,0.406,0.113,0.818
4.73,2.370,,,
4.74,2.375,0.409,0.125,0.620
4.75,2.375,,,
4.76,2.370,0.411,0.137,0.462
4.77,0.794,,,
4.78,2.365,0.414,0.144,0.294
4.79,2.370,,,
4.80,2.375,0.417,0.148,0.134
4.81,2.370,,,
4.82,2.375,0.420,0.150,-0.052
4.83,2.375,,,
4.84,2.375,0.423,0.146,-0.228
4.85,2.375,,,
4.86,2.370,0.426,0.143,-0.490
4.87,2.375,,,
4.88,2.370,0.429,0.126,-0.746
4.89,2.375,,,
4.90,2.375,0.431,0.109,-0.864
4.91,2.370,,,
4.92,2.375,0.433,0.092,-0.983
4.93,2.375,,,
4.94,2.370,0.435,0.071,-1.129
4.95,2.375,,,
4.96,2.375,0.436,0.046,-1.221
4.97,2.375,,,
4.98,2.375,0.437,0.020,-1.209
4.99,2.370,,,
5.00,2.375,0.437,-0.003,-1.154
5.01,2.375,,,
5.02,2.375,0.437,-0.026,-1.096
5.03,2.375,,,
5.04,2.370,0.436,-0.045,-1.109
5.05,2.375,,,
5.06,2.375,0.435,-0.071,-1.074
5.07,2.375,,,
5.08,2.375,0.433,-0.091,-0.919
5.09,2.370,,,
5.10,2.375,0.431,-0.106,-0.840
5.11,2.370,,,
5.12,2.375,0.429,-0.125,-0.742
5.13,2.375,,,
5.14,2.370,0.426,-0.138,-0.547
5.15,2.375,,,
5.16,2.370,0.423,-0.147,-0.331
5.17,2.375,,,
5.18,2.375,0.420,-0.151,-0.115
5.19,2.375,,,
5.20,2.370,0.417,-0.152,0.106
5.21,2.375,,,
5.22,2.375,0.414,-0.146,0.305
5.23,2.370,,,
5.24,2.375,0.411,-0.138,0.467
5.25,2.375,,,
5.26,2.370,0.408,-0.128,0.660
5.27,2.375,,,
5.28,2.370,0.406,-0.112,0.859
5.29,2.375,,,
5.30,2.375,0.404,-0.093,1.025
5.31,2.375,,,
5.32,2.370,0.402,-0.069,1.080
5.33,2.375,,,
5.34,2.370,0.401,-0.050,1.113
5.35,2.375,,,
5.36,2.370,0.400,-0.026,1.194
5.37,2.370,,,
5.38,2.375,0.400,-0.001,1.234
5.39,2.375,,,
5.40,2.370,0.400,0.024,1.243
5.41,2.375,,,
5.42,2.370,0.401,0.051,1.129
5.43,2.375,,,
5.44,2.375,0.402,0.070,0.977
5.45,2.370,,,
5.46,2.375,0.404,0.087,0.962
5.47,2.370,,,
5.48,2.375,0.406,0.108,0.939
5.49,2.370,,,
5.50,2.375,0.408,0.129,0.723
5.51,2.375,,,
5.52,2.375,0.411,0.138,0.473
5.53,1.245,,,
5.54,1.960,0.414,0.146,0.296
5.55,2.370,,,
5.56,2.375,0.417,0.149,0.152
5.57,2.375,,,
5.58,2.375,0.420,0.151,0.020
5.59,2.375,,,
5.60,2.370,0.423,0.153,-0.252
5.61,2.375,,,
5.62,2.370,0.426,0.143,-0.580
5.63,2.375,,,
5.64,2.370,0.429,0.127,-0.793
5.65,2.375,,,
5.66,2.375,0.431,0.108,-0.871
5.67,2.375,,,
5.68,2.375,0.433,0.093,-0.952
5.69,2.375,,,
5.70,2.370,0.435,0.072,-1.105
5.71,2.375,,,
5.72,2.375,0.436,0.047,-1.201
5.73,2.370,,,
5.74,2.375,0.437,0.022,-1.204
5.75,2.375,,,
5.76,2.375,0.437,-0.002,-1.150
5.77,2.375,,,
5.78,2.375,0.437,-0.023,-1.116
5.79,2.375,,,
5.80,2.370,0.436,-0.047,-1.074
5.81,2.370,,,
5.82,2.375,0.435,-0.066,-1.048
5.83,2.375,,,
5.84,2.375,0.434,-0.090,-0.972
5.85,2.370,,,
5.86,2.370,0.431,-0.107,-0.815
5.87,2.375,,,
5.88,2.370,0.429,-0.120,-0.752
5.89,2.375,,,
5.90,2.370,0.427,-0.138,-0.619
5.91,2.375,,,
5.92,2.375,0.424,-0.149,-0.303
5.93,2.370,,,
5.94,2.375,0.420,-0.149,-0.028
5.95,2.375,,,
5.96,2.370,0.418,-0.146,0.082
5.97,2.375,,,
5.98,2.370,0.415,-0.146,0.202
5.99,2.375,,,
6.00,2.370,0.412,-0.140,0.411
6.01,2.375,,,
6.02,2.375,0.409,-0.130,0.631
6.03,2.375,,,
6.04,2.375,0.406,-0.114,0.846
6.05,2.370,,,
6.06,2.370,0.404,-0.095,1.013
6.07,2.375,,,
6.08,2.375,0.402,-0.074,1.149
6.09,2.375,,,
6.10,2.375,0.401,-0.047,1.169
6.11,2.375,,,
6.12,2.375,0.401,-0.026,1.143
6.13,2.370,,,
6.14,2.375,0.400,-0.003,1.190
6.15,2.375,,,
6.16,2.370,0.401,0.022,1.210
6.17,2.375,,,
6.18,2.375,0.401,0.047,1.141
6.19,2.370,,,
6.20,2.375,0.403,0.068,1.038
6.21,2.370,,,
6.22,2.375,0.404,0.088,0.960
6.23,2.375,,,
6.24,2.370,0.406,0.107,0.866
6.25,2.375,,,
6.26,2.370,0.408,0.123,0.765
6.27,2.375,,,
6.28,2.375,0.411,0.140,0.544
6.29,1.701,,,
6.30,1.493,0.414,0.145,0.271
6.31,2.375,,,
6.32,2.375,0.417,0.148,0.093
6.33,2.370,,,
6.34,2.375,0.420,0.149,-0.074
6.35,2.375,,,
6.36,2.375,0.423,0.146,-0.251
6.37,2.375,,,
6.38,2.370,0.426,0.139,-0.439
6.39,2.375,,,
6.40,2.370,0.428,0.127,-0.578
6.41,2.375,,,
6.42,2.370,0.431,0.117,-0.773
6.43,2.375,,,
6.44,2.370,0.433,0.097,-1.019
6.45,2.375,,,
6.46,2.370,0.435,0.075,-1.165
6.47,2.375,,,
6.48,2.375,0.436,0.050,-1.237
6.49,2.370,,,
6.50,2.375,0.437,0.024,-1.245
6.51,2.370,,,
6.52,2.375,0.437,-0.001,-1.208
6.53,2.375,,,
6.54,2.370,0.437,-0.025,-1.146
6.55,2.375,,,
6.56,2.375,0.436,-0.047,-1.083
6.57,2.375,,,
6.58,2.375,0.435,-0.068,-0.999
6.59,2.370,,,
6.60,2.375,0.433,-0.085,-0.960
6.61,2.375,,,
6.62,2.375,0.432,-0.107,-0.890
6.63,2.375,,,
6.64,2.370,0.429,-0.124,-0.702
6.65,2.375,,,
6.66,2.370,0.427,-0.135,-0.499
6.67,2.375,,,
6.68,2.370,0.424,-0.144,-0.280
6.69,2.370,,,
6.70,2.375,0.421,-0.145,-0.138
6.71,2.375,,,
6.72,2.370,0.418,-0.149,-0.019
6.73,2.375,,,
6.74,2.375,0.415,-0.149,0.259
6.75,2.370,,,
6.76,2.370,0.412,-0.139,0.549
6.77,2.375,,,
6.78,2.375,0.409,-0.124,0.677
6.79,2.370,,,
6.80,2.375,0.407,-0.111,0.769
6.81,2.375,,,
6.82,2.370,0.405,-0.094,0.919
6.83,2.375,,,
6.84,2.370,0.403,-0.074,1.068
6.85,2.375,,,
6.86,2.375,0.402,-0.051,1.180
6.87,2.370,,,
6.88,2.375,0.401,-0.024,1.159
6.89,2.370,,,
6.90,2.375,0.401,-0.005,1.135
6.91,2.375,,,
6.92,2.370,0.401,0.019,1.189
6.93,2.375,,,
6.94,2.375,0.401,0.044,1.179
6.95,2.370,,,
6.96,2.375,0.402,0.067,1.097
6.97,2.370,,,
6.98,2.375,0.404,0.090,0.901
6.99,2.375,,,
7.00,2.370,0.406,0.103,0.716
7.01,2.375,,,
7.02,2.375,0.408,0.116,0.664
7.03,2.370,,,
7.04,2.375,0.411,0.130,0.602
7.05,2.147,,,
7.06,1.047,0.413,0.142,0.430
7.07,2.375,,,
7.08,2.375,0.417,0.148,0.214
7.09,2.375,,,
7.10,2.375,0.419,0.150,-0.001
7.11,2.375,,,
7.12,2.375,0.423,0.150,-0.302
7.13,2.370,,,
7.14,2.375,0.426,0.138,-0.555
7.15,2.370,,,
7.16,2.375,0.428,0.123,-0.604
7.17,2.370,,,
7.18,2.370,0.430,0.115,-0.698
7.19,2.375,,,
7.20,2.375,0.433,0.099,-0.965
7.21,2.375,,,
7.22,2.375,0.435,0.074,-1.127
7.23,2.370,,,
7.24,2.375,0.436,0.051,-1.148
7.25,2.370,,,
7.26,2.370,0.437,0.027,-1.137
7.27,2.375,,,
7.28,2.370,0.437,0.006,-1.118
7.29,2.375,,,
7.30,2.370,0.437,-0.015,-1.197
7.31,2.375,,,
7.32,2.375,0.436,-0.043,-1.215
7.33,2.370,,,
7.34,2.375,0.435,-0.067,-1.095
7.35,2.375,,,
7.36,2.370,0.434,-0.087,-0.983
7.37,2.375,,,
7.38,2.370,0.432,-0.105,-0.883
7.39,2.375,,,
7.40,2.370,0.429,-0.123,-0.733
7.41,2.375,,,
7.42,2.370,0.427,-0.137,-0.466
7.43,2.370,,,
7.44,2.375,0.424,-0.141,-0.213
7.45,2.375,,,
7.46,2.375,0.421,-0.144,-0.055
7.47,2.370,,,
7.48,2.370,0.418,-0.142,0.036
7.49,2.375,,,
7.50,2.375,0.415,-0.143,0.160
7.51,2.370,,,
7.52,2.375,0.412,-0.138,0.368
7.53,2.370,,,
7.54,2.375,0.410,-0.128,0.568
7.55,2.375,,,
7.56,2.370,0.407,-0.114,0.740
7.57,2.375,,,
7.58,2.375,0.405,-0.098,0.897
7.59,2.370,,,
7.60,2.375,0.403,-0.078,1.058
7.61,2.370,,,
7.62,2.375,0.402,-0.055,1.188
7.63,2.370,,,
7.64,2.375,0.401,-0.030,1.267
7.65,2.375,,,
7.66,2.375,0.401,-0.002,1.201
7.67,2.375,,,
7.68,2.375,0.401,0.018,1.107
7.69,2.370,,,
7.70,2.375,0.401,0.040,1.099
7.71,2.370,,,
7.72,2.375,0.403,0.063,1.063
7.73,2.370,,,
7.74,2.370,0.404,0.084,0.984
7.75,2.375,,,
7.76,2.370,0.406,0.103,0.858
7.77,2.375,,,
7.78,2.375,0.408,0.119,0.709
7.79,2.375,,,
7.80,2.375,0.411,0.132,0.530
7.81,2.360,,,
7.82,0.733,0.413,0.139,0.375
7.83,2.375,,,
7.84,2.370,0.416,0.147,0.193
7.85,2.375,,,
7.86,2.375,0.419,0.148,-0.029
7.87,2.375,,,
7.88,2.375,0.422,0.146,-0.236
7.89,2.370,,,
7.90,2.375,0.425,0.138,-0.446
7.91,2.375,,,
7.92,2.370,0.428,0.127,-0.610
7.93,2.375,,,
7.94,2.370,0.430,0.114,-0.755
7.95,2.375,,,
7.96,2.370,0.432,0.097,-0.883
7.97,2.375,,,
7.98,2.370,0.434,0.078,-0.993
7.99,2.375,,,
8.00,2.375,0.435,0.057,-1.087
8.01,2.370,,,
8.02,2.375,0.437,0.036,-1.216
8.03,2.375,,,
8.04,2.370,0.437,0.007,-1.288
8.05,2.375,,,
8.06,2.370,0.437,-0.018,-1.231
8.07,2.375,,,
8.08,2.375,0.436,-0.043,-1.127
8.09,2.370,,,
8.10,2.375,0.435,-0.064,-0.983
8.11,2.375,,,
8.12,2.375,0.434,-0.080,-0.946
8.13,2.375,,,
8.14,2.375,0.432,-0.102,-0.917
8.15,2.370,,,
8.16,2.375,0.429,-0.120,-0.743
8.17,2.370,,,
8.18,2.370,0.427,-0.132,-0.534
8.19,2.370,,,
8.20,2.375,0.424,-0.140,-0.341
8.21,2.375,,,
8.22,2.375,0.421,-0.146,-0.141
8.23,2.375,,,
8.24,2.375,0.418,-0.147,0.086
8.25,2.370,,,
8.26,2.375,0.415,-0.140,0.214
8.27,2.370,,,
8.28,2.375,0.413,-0.138,0.329
8.29,2.375,,,
8.30,2.370,0.410,-0.129,0.507
8.31,2.375,,,
8.32,2.370,0.407,-0.117,0.678
8.33,2.375,,,
8.34,2.375,0.405,-0.103,0.892
8.35,2.370,,,
8.36,2.375,0.403,-0.081,1.083
8.37,2.370,,,
8.38,2.370,0.402,-0.057,1.160
8.39,2.370,,,
8.40,2.375,0.401,-0.034,1.183
8.41,2.375,,,
8.42,2.375,0.400,-0.010,1.225
8.43,2.375,,,
8.44,2.375,0.401,0.015,1.250
8.45,2.370,,,
8.46,2.375,0.401,0.041,1.217
8.47,2.370,,,
8.48,2.375,0.402,0.066,1.058
8.49,2.375,,,
8.50,2.370,0.404,0.083,0.888
8.51,2.370,,,
8.52,2.375,0.405,0.100,0.801
8.53,2.375,,,
8.54,2.375,0.408,0.115,0.716
8.55,2.370,,,
8.56,2.375,0.410,0.129,0.611
8.57,2.375,,,
8.58,0.733,0.413,0.140,0.463
8.59,2.370,,,
8.60,2.370,0.416,0.148,0.296
8.61,2.370,,,
8.62,2.375,0.419,0.155,0.005
8.63,2.370,,,
8.64,2.375,0.422,0.148,-0.294
8.65,2.375,,,
8.66,2.375,0.425,0.140,-0.464
8.67,2.375,,,
8.68,2.370,0.428,0.129,-0.610
8.69,2.375,,,
8.70,2.375,0.430,0.115,-0.734
8.71,2.370,,,
8.72,2.370,0.432,0.100,-0.857
