"Time","Potential","Position","Velocity","Acceleration"
0.93,2.370,,,
0.94,2.375,0.438,0.571,-2.554
0.95,2.370,,,
0.96,2.375,0.449,0.519,-3.358
0.97,2.375,,,
0.98,2.375,0.459,0.442,-4.310
0.99,2.375,,,
1.00,2.370,0.467,0.344,-5.109
1.01,2.375,,,
1.02,2.375,0.473,0.234,-5.723
1.03,2.370,,,
1.04,2.375,0.476,0.111,-6.080
1.05,2.375,,,
1.06,2.375,0.477,-0.014,-6.146
1.07,2.370,,,
1.08,2.375,0.476,-0.138,-5.974
1.09,2.370,,,
1.10,2.370,0.472,-0.258,-5.504
1.11,2.370,,,
1.12,2.370,0.465,-0.361,-4.876
1.13,2.375,,,
1.14,2.375,0.457,-0.455,-4.124
1.15,2.375,,,
1.16,2.375,0.447,-0.527,-3.260
1.17,2.375,,,
1.18,2.370,0.436,-0.587,-2.275
1.19,2.375,,,
1.20,2.370,0.423,-0.625,-0.955
1.21,2.375,,,
1.22,2.375,0.410,-0.626,0.452
1.23,2.370,,,
1.24,2.375,0.398,-0.603,1.676
1.25,2.375,,,
1.26,2.370,0.386,-0.557,2.785
1.27,1.037,,,
1.28,2.370,0.375,-0.492,3.870
1.29,2.375,,,
1.30,2.375,0.365,-0.401,4.857
1.31,2.370,,,
1.32,2.375,0.359,-0.292,5.534
1.33,2.370,,,
1.34,2.370,0.354,-0.177,6.001
1.35,2.375,,,
1.36,2.370,0.351,-0.050,6.303
1.37,2.375,,,
1.38,2.370,0.352,0.080,6.299
1.39,2.375,,,
1.40,2.370,0.355,0.207,5.999
1.41,2.375,,,
1.42,2.375,0.360,0.326,5.382
1.43,2.375,,,
1.44,2.375,0.368,0.425,4.588
1.45,2.375,,,
1.46,2.370,0.377,0.510,3.718
1.47,2.375,,,
1.48,2.370,0.389,0.576,2.675
1.49,2.375,,,
1.50,2.375,0.401,0.620,1.452
1.51,2.370,,,
1.52,2.375,0.414,0.639,0.005
1.53,2.375,,,
1.54,2.370,0.427,0.620,-1.459
1.55,2.375,,,
1.56,2.370,0.439,0.574,-2.630
1.57,2.375,,,
1.58,2.375,0.450,0.513,-3.642
1.59,2.370,,,
1.60,2.370,0.460,0.428,-4.579
1.61,2.370,,,
1.62,2.375,0.467,0.326,-5.279
1.63,2.370,,,
1.64,2.370,0.473,0.214,-5.787
1.65,2.375,,,
1.66,2.375,0.476,0.091,-6.072
1.67,2.375,,,
1.68,2.375,0.477,-0.034,-6.074
1.69,2.375,,,
1.70,2.375,0.475,-0.154,-5.910
1.71,2.370,,,
1.72,2.375,0.471,-0.274,-5.499
1.73,2.375,,,
1.74,2.370,0.464,-0.380,-4.752
1.75,2.375,,,
1.76,2.370,0.455,-0.467,-3.804
1.77,2.375,,,
1.78,2.370,0.445,-0.532,-2.858
1.79,2.370,,,
1.80,2.375,0.433,-0.578,-2.029
1.81,2.375,,,
1.82,2.370,0.421,-0.616,-1.049
1.83,2.375,,,
1.84,2.370,0.408,-0.628,0.307
1.85,2.370,,,
1.86,2.375,0.396,-0.606,1.789
1.87,2.370,,,
1.88,1.600,0.384,-0.553,3.092
1.89,1.919,,,
1.90,2.370,0.373,-0.478,4.152
1.91,2.375,,,
1.92,2.370,0.364,-0.383,5.006
1.93,2.375,,,
1.94,2.370,0.358,-0.275,5.674
1.95,2.375,,,
1.96,2.370,0.353,-0.154,6.146
1.97,2.370,,,
1.98,2.375,0.351,-0.023,6.286
1.99,2.370,,,
2.00,2.375,0.352,0.101,6.190
2.01,2.375,,,
2.02,2.370,0.355,0.226,5.945
2.03,2.375,,,
2.04,2.375,0.361,0.346,5.339
2.05,2.370,,,
2.06,2.375,0.370,0.445,4.461
2.07,2.370,,,
2.08,2.375,0.380,0.524,3.508
2.09,2.370,,,
2.10,2.370,0.391,0.585,2.497
2.11,2.375,,,
2.12,2.375,0.403,0.630,1.200
2.13,2.375,,,
2.14,2.375,0.417,0.641,-0.454
2.15,2.370,,,
2.16,2.375,0.430,0.607,-1.907
2.17,2.370,,,
2.18,2.375,0.441,0.555,-2.920
2.19,2.370,,,
2.20,2.375,0.452,0.488,-3.765
2.21,2.370,,,
2.22,2.370,0.461,0.405,-4.558
2.23,2.375,,,
2.24,2.370,0.468,0.304,-5.250
2.25,2.370,,,
2.26,2.375,0.473,0.191,-5.744
2.27,2.375,,,
2.28,2.370,0.476,0.073,-6.084
2.29,2.375,,,
2.30,2.370,0.476,-0.057,-6.133
2.31,2.375,,,
2.32,2.370,0.474,-0.180,-5.798
2.33,2.375,,,
2.34,2.375,0.469,-0.290,-5.311
2.35,2.370,,,
2.36,2.375,0.462,-0.396,-4.619
2.37,2.370,,,
2.38,2.375,0.453,-0.478,-3.761
2.39,2.375,,,
2.40,2.370,0.443,-0.544,-2.936
2.41,2.370,,,
2.42,2.375,0.431,-0.599,-1.902
2.43,2.370,,,
2.44,2.375,0.418,-0.628,-0.505
2.45,2.370,,,
2.46,2.370,0.405,-0.620,0.964
2.47,2.370,,,
2.48,2.375,0.393,-0.583,2.151
2.49,2.370,,,
2.50,1.047,0.382,-0.531,3.158
2.51,2.370,,,
2.52,2.375,0.371,-0.458,4.174
2.53,2.370,,,
2.54,2.375,0.363,-0.363,5.093
2.55,2.370,,,
2.56,2.375,0.357,-0.251,5.797
2.57,2.375,,,
2.58,2.370,0.353,-0.124,6.116
2.59,2.375,,,
2.60,2.370,0.352,-0.001,6.141
2.61,2.375,,,
2.62,2.375,0.353,0.123,6.026
2.63,2.370,,,
2.64,2.375,0.357,0.243,5.720
2.65,2.370,,,
2.66,2.375,0.363,0.354,5.225
2.67,2.375,,,
2.68,2.375,0.371,0.458,4.406
2.69,2.375,,,
2.70,2.375,0.381,0.535,3.331
2.71,2.370,,,
2.72,2.375,0.393,0.591,2.169
2.73,2.370,,,
2.74,2.375,0.405,0.624,0.846
2.75,2.375,,,
2.76,2.375,0.418,0.628,-0.587
2.77,2.375,,,
2.78,2.370,0.431,0.599,-1.923
2.79,2.375,,,
2.80,2.375,0.443,0.545,-2.984
2.81,2.370,,,
2.82,2.375,0.453,0.477,-3.852
2.83,2.375,,,
2.84,2.370,0.462,0.391,-4.647
2.85,2.375,,,
2.86,2.370,0.469,0.290,-5.373
2.87,2.375,,,
2.88,2.370,0.474,0.172,-5.896
2.89,2.375,,,
2.90,2.375,0.476,0.049,-6.084
2.91,2.370,,,
2.92,2.375,0.476,-0.074,-6.060
2.93,2.375,,,
2.94,2.375,0.473,-0.198,-5.776
2.95,2.375,,,
2.96,2.370,0.468,-0.310,-5.173
2.97,2.375,,,
2.98,2.375,0.460,-0.408,-4.357
2.99,2.370,,,
3.00,2.370,0.451,-0.486,-3.460
3.01,2.370,,,
3.02,2.375,0.441,-0.543,-2.689
3.03,2.375,,,
3.04,2.370,0.429,-0.594,-1.821
3.05,2.375,,,
3.06,2.375,0.416,-0.625,-0.518
3.07,2.375,,,
3.08,2.375,0.404,-0.620,1.010
3.09,2.370,,,
3.10,2.375,0.391,-0.580,2.364
3.11,1.787,,,
3.12,1.716,0.380,-0.521,3.484
3.13,2.375,,,
3.14,2.370,0.370,-0.439,4.462
3.15,2.375,,,
3.16,2.375,0.362,-0.339,5.208
3.17,2.370,,,
3.18,2.375,0.356,-0.227,5.703
3.19,2.370,,,
3.20,2.375,0.353,-0.105,5.895
3.21,2.370,,,
3.22,2.375,0.352,0.012,5.881
3.23,2.375,,,
3.24,2.370,0.353,0.130,5.835
3.25,2.375,,,
3.26,2.370,0.357,0.248,5.613
3.27,2.370,,,
3.28,2.375,0.363,0.359,5.121
3.29,2.370,,,
3.30,2.375,0.372,0.459,4.284
3.31,2.375,,,
3.32,2.370,0.382,0.534,3.194
3.33,2.375,,,
3.34,2.370,0.394,0.587,2.030
3.35,2.375,,,
3.36,2.375,0.406,0.616,0.791
3.37,2.370,,,
3.38,2.370,0.419,0.620,-0.506
3.39,2.370,,,
3.40,2.370,0.431,0.598,-1.859
3.41,2.375,,,
3.42,2.370,0.443,0.543,-3.055
3.43,2.375,,,
3.44,2.370,0.453,0.471,-3.995
3.45,2.375,,,
3.46,2.375,0.462,0.381,-4.786
3.47,2.370,,,
3.48,2.370,0.469,0.276,-5.374
3.49,2.370,,,
3.50,2.375,0.473,0.165,-5.856
3.51,2.375,,,
3.52,2.375,0.476,0.038,-6.109
3.53,2.375,,,
3.54,2.375,0.475,-0.086,-5.985
3.55,2.375,,,
3.56,2.370,0.472,-0.205,-5.616
3.57,2.370,,,
3.58,2.375,0.466,-0.314,-5.047
3.59,2.375,,,
3.60,2.370,0.459,-0.410,-4.315
3.61,2.375,,,
3.62,2.370,0.450,-0.487,-3.510
3.63,2.375,,,
3.64,2.375,0.440,-0.549,-2.682
3.65,2.370,,,
3.66,2.375,0.428,-0.601,-1.513
3.67,2.380,,,
3.68,2.375,0.415,-0.615,-0.057
3.69,2.375,,,
3.70,2.370,0.403,-0.600,1.271
3.71,2.375,,,
3.72,2.375,0.390,-0.562,2.455
3.73,1.052,,,
3.74,2.375,0.380,-0.499,3.433
3.75,2.375,,,
3.76,2.370,0.370,-0.423,4.298
3.77,2.375,,,
3.78,2.370,0.362,-0.326,5.101
3.79,2.375,,,
3.80,2.370,0.357,-0.216,5.708
3.81,2.370,,,
3.82,2.375,0.354,-0.094,6.086
3.83,2.370,,,
3.84,2.375,0.353,0.032,6.192
3.85,2.370,,,
3.86,2.375,0.355,0.157,6.030
3.87,2.370,,,
3.88,2.375,0.360,0.280,5.498
3.89,2.375,,,
3.90,2.375,0.366,0.381,4.736
3.91,2.370,,,
3.92,2.375,0.375,0.468,3.947
3.93,2.370,,,
3.94,2.375,0.385,0.541,3.027
3.95,2.370,,,
3.96,2.375,0.397,0.593,1.897
3.97,2.375,,,
3.98,2.370,0.410,0.621,0.553
3.99,2.375,,,
4.00,2.370,0.422,0.619,-0.961
4.01,2.375,,,
4.02,2.375,0.435,0.580,-2.350
4.03,2.370,,,
4.04,2.375,0.446,0.517,-3.339
4.05,2.375,,,
4.06,2.375,0.456,0.445,-4.206
4.07,2.370,,,
4.08,2.370,0.464,0.348,-5.001
4.09,2.375,,,
4.10,2.375,0.470,0.240,-5.541
4.11,2.370,,,
4.12,2.375,0.474,0.123,-5.858
4.13,2.370,,,
4.14,2.370,0.475,0.002,-5.910
4.15,2.375,,,
4.16,2.370,0.474,-0.117,-5.730
4.17,2.370,,,
4.18,2.370,0.470,-0.231,-5.316
4.19,2.375,,,
4.20,2.375,0.464,-0.332,-4.746
4.21,2.370,,,
4.22,2.375,0.457,-0.424,-4.019
4.23,2.370,,,
4.24,2.375,0.447,-0.494,-3.186
4.25,2.375,,,
4.26,2.370,0.437,-0.549,-2.415
4.27,2.375,,,
4.28,2.370,0.425,-0.594,-1.458
4.29,2.375,,,
4.30,2.375,0.413,-0.615,-0.134
4.31,2.370,,,
4.32,2.375,0.400,-0.603,1.381
4.33,2.375,,,
4.34,1.954,0.388,-0.556,2.743
4.35,1.564,,,
4.36,2.375,0.377,-0.487,3.806
4.37,2.375,,,
4.38,2.370,0.368,-0.401,4.657
4.39,2.375,,,
4.40,2.375,0.361,-0.299,5.339
4.41,2.370,,,
4.42,2.375,0.356,-0.185,5.858
4.43,2.375,,,
4.44,2.370,0.354,-0.061,6.153
4.45,2.375,,,
4.46,2.375,0.353,0.066,6.172
4.47,2.375,,,
4.48,2.375,0.356,0.192,5.849
4.49,2.370,,,
4.50,2.375,0.361,0.303,5.320
4.51,2.370,,,
4.52,2.375,0.368,0.405,4.711
4.53,2.375,,,
4.54,2.370,0.378,0.495,3.904
4.55,2.375,,,
4.56,2.375,0.389,0.562,2.979
4.57,2.370,,,
4.58,2.375,0.400,0.615,1.853
4.59,2.375,,,
4.60,2.375,0.413,0.658,-0.230
4.61,2.375,,,
4.62,2.370,0.428,0.610,-2.384
4.63,2.375,,,
4.64,2.370,0.438,0.529,-3.080
4.65,2.375,,,
4.66,2.375,0.449,0.480,-3.367
4.67,2.370,,,
4.68,2.375,0.458,0.408,-4.103
4.69,2.370,,,
4.70,2.375,0.465,0.316,-4.901
4.71,2.375,,,
4.72,2.370,0.471,0.207,-5.508
4.73,2.370,,,
4.74,2.370,0.474,0.091,-5.798
4.75,2.375,,,
4.76,2.375,0.474,-0.028,-5.864
4.77,2.370,,,
4.78,2.375,0.473,-0.145,-5.782
4.79,2.370,,,
4.80,2.370,0.469,-0.264,-5.410
4.81,2.375,,,
4.82,2.370,0.462,-0.368,-4.684
4.83,2.375,,,
4.84,2.375,0.454,-0.454,-3.797
4.85,2.370,,,
4.86,2.375,0.444,-0.521,-2.838
4.87,2.370,,,
4.88,2.375,0.432,-0.569,-1.761
4.89,2.370,,,
4.90,2.370,0.420,-0.593,-0.569
4.91,2.375,,,
4.92,2.375,0.408,-0.590,0.553
4.93,2.375,,,
4.94,2.375,0.397,-0.571,1.653
4.95,2.370,,,
4.96,1.032,0.385,-0.526,2.804
4.97,2.370,,,
4.98,2.370,0.375,-0.457,3.842
4.99,2.375,,,
5.00,2.370,0.366,-0.369,4.706
5.01,2.375,,,
5.02,2.370,0.360,-0.266,5.402
5.03,2.375,,,
5.04,2.375,0.356,-0.149,5.880
5.05,2.370,,,
5.06,2.370,0.354,-0.026,6.073
5.07,2.370,,,
5.08,2.375,0.355,0.097,6.017
5.09,2.375,,,
5.10,2.370,0.358,0.220,5.644
5.11,2.375,,,
5.12,2.370,0.364,0.327,5.033
5.13,2.375,,,
5.14,2.375,0.371,0.422,4.348
5.15,2.370,,,
5.16,2.370,0.381,0.501,3.649
5.17,2.375,,,
5.18,2.370,0.391,0.568,2.836
5.19,2.375,,,
5.20,2.375,0.404,0.618,1.663
5.21,2.375,,,
5.22,2.370,0.416,0.659,-0.546
5.23,2.375,,,
5.24,2.375,0.432,0.603,-2.947
5.25,2.370,,,
5.26,2.375,0.441,0.500,-3.547
5.27,2.375,,,
5.28,2.370,0.451,0.448,-3.471
5.29,2.370,,,
5.30,2.375,0.459,0.380,-4.085
5.31,2.375,,,
5.32,2.375,0.466,0.290,-4.934
5.33,2.370,,,
5.34,2.375,0.471,0.178,-5.574
5.35,2.370,,,
5.36,2.375,0.474,0.060,-5.814
5.37,2.375,,,
5.38,2.370,0.474,-0.060,-5.755
5.39,2.375,,,
5.40,2.370,0.471,-0.174,-5.478
5.41,2.375,,,
5.42,2.375,0.467,-0.281,-5.033
5.43,2.370,,,
5.44,2.370,0.460,-0.382,-4.194
5.45,2.375,,,
5.46,2.370,0.451,-0.455,-3.032
5.47,2.370,,,
5.48,2.370,0.441,-0.502,-2.017
5.49,2.375,,,
5.50,2.375,0.430,-0.519,-1.753
5.51,2.370,,,
5.52,2.375,0.421,-0.558,-1.994
5.53,2.375,,,
5.54,2.375,0.409,-0.631,-0.768
5.55,2.375,,,
5.56,2.370,0.394,-0.620,1.903
5.57,2.101,,,
5.58,1.412,0.383,-0.536,3.840
5.59,2.370,,,
5.60,2.375,0.373,-0.444,4.709
5.61,2.370,,,
5.62,2.375,0.365,-0.345,5.248
5.63,2.370,,,
5.64,2.375,0.359,-0.234,5.657
5.65,2.370,,,
5.66,2.375,0.355,-0.116,5.923
5.67,2.375,,,
5.68,2.370,0.354,0.005,6.050
5.69,2.375,,,
5.70,2.375,0.355,0.129,5.980
5.71,2.370,,,
5.72,2.375,0.359,0.250,5.581
5.73,2.370,,,
5.74,2.375,0.366,0.358,4.854
5.75,2.375,,,
5.76,2.370,0.374,0.444,4.059
5.77,2.375,,,
5.78,2.375,0.384,0.521,3.203
5.79,2.375,,,
5.80,2.375,0.395,0.576,2.121
5.81,2.370,,,
5.82,2.375,0.407,0.611,0.739
5.83,2.375,,,
5.84,2.370,0.420,0.611,-0.888
5.85,2.375,,,
5.86,2.370,0.432,0.569,-2.219
5.87,2.375,,,
5.88,2.375,0.443,0.513,-3.081
5.89,2.370,,,
5.90,2.375,0.453,0.445,-3.821
5.91,2.375,,,
5.92,2.370,0.461,0.362,-4.588
5.93,2.375,,,
5.94,2.370,0.468,0.260,-5.263
5.95,2.375,,,
5.96,2.375,0.472,0.147,-5.681
5.97,2.370,,,
5.98,2.375,0.474,0.029,-5.834
5.99,2.370,,,
6.00,2.375,0.473,-0.090,-5.741
6.01,2.370,,,
6.02,2.375,0.470,-0.203,-5.489
6.03,2.375,,,
6.04,2.370,0.465,-0.313,-5.022
6.05,2.375,,,
6.06,2.375,0.457,-0.408,-4.292
6.07,2.370,,,
6.08,2.375,0.448,-0.487,-3.416
6.09,2.370,,,
6.10,2.375,0.437,-0.548,-2.358
6.11,2.375,,,
6.12,2.370,0.426,-0.584,-1.162
6.13,2.375,,,
6.14,2.375,0.414,-0.594,0.025
6.15,2.375,,,
6.16,2.370,0.402,-0.583,1.208
6.17,2.375,,,
6.18,2.375,0.390,-0.546,2.383
6.19,1.037,,,
6.20,2.365,0.379,-0.486,3.460
6.21,2.375,,,
6.22,2.370,0.370,-0.405,4.403
6.23,2.375,,,
6.24,2.370,0.363,-0.305,5.075
6.25,2.370,,,
6.26,2.375,0.358,-0.199,5.542
6.27,2.370,,,
6.28,2.375,0.355,-0.082,5.902
6.29,2.370,,,
6.30,2.375,0.354,0.041,6.010
6.31,2.370,,,
6.32,2.370,0.356,0.162,5.853
6.33,2.375,,,
6.34,2.375,0.361,0.281,5.367
6.35,2.375,,,
6.36,2.375,0.368,0.381,4.624
6.37,2.375,,,
6.38,2.375,0.376,0.466,3.793
6.39,2.375,,,
6.40,2.375,0.387,0.535,2.842
6.41,2.375,,,
6.42,2.375,0.398,0.583,1.734
6.43,2.370,,,
6.44,2.375,0.410,0.608,0.409
6.45,2.370,,,
6.46,2.375,0.423,0.601,-1.010
6.47,2.375,,,
6.48,2.375,0.435,0.566,-2.328
6.49,2.375,,,
6.50,2.375,0.446,0.503,-3.382
6.51,2.375,,,
6.52,2.370,0.455,0.426,-4.175
6.53,2.375,,,
6.54,2.375,0.463,0.335,-4.858
6.55,2.375,,,
6.56,2.375,0.469,0.230,-5.411
6.57,2.370,,,
6.58,2.375,0.473,0.114,-5.721
6.59,2.375,,,
6.60,2.370,0.474,-0.003,-5.770
6.61,2.375,,,
6.62,2.375,0.472,-0.119,-5.645
6.63,2.370,,,
6.64,2.375,0.469,-0.233,-5.280
6.65,2.370,,,
6.66,2.375,0.463,-0.335,-4.614
6.67,2.375,,,
6.68,2.370,0.455,-0.423,-3.641
6.69,2.375,,,
6.70,2.370,0.446,-0.483,-2.577
6.71,2.370,,,
6.72,2.375,0.436,-0.524,-1.696
6.73,2.370,,,
6.74,2.375,0.424,-0.537,-1.405
6.75,2.375,,,
6.76,2.375,0.415,-0.569,-1.425
6.77,2.375,,,
6.78,2.375,0.402,-0.626,0.044
6.79,2.370,,,
6.80,2.274,0.388,-0.596,2.766
6.81,1.225,,,
6.82,2.375,0.377,-0.493,4.559
6.83,2.370,,,
6.84,2.375,0.368,-0.388,5.140
6.85,2.375,,,
6.86,2.370,0.361,-0.286,5.444
6.87,2.375,,,
6.88,2.370,0.357,-0.174,5.815
6.89,2.375,,,
6.90,2.375,0.354,-0.052,6.098
6.91,2.370,,,
6.92,2.375,0.354,0.075,6.103
6.93,2.370,,,
6.94,2.370,0.357,0.199,5.720
6.95,2.375,,,
6.96,2.370,0.363,0.307,5.133
6.97,2.375,,,
6.98,2.375,0.370,0.403,4.543
6.99,2.370,,,
7.00,2.375,0.379,0.490,3.817
7.01,2.370,,,
7.02,2.375,0.390,0.561,2.776
7.03,2.370,,,
7.04,2.375,0.402,0.608,1.362
7.05,2.375,,,
7.06,2.370,0.415,0.622,-0.334
7.07,2.375,,,
7.08,2.375,0.427,0.590,-1.803
7.09,2.370,,,
7.10,2.375,0.438,0.537,-2.690
7.11,2.370,,,
7.12,2.375,0.449,0.481,-3.436
7.13,2.370,,,
7.14,2.375,0.458,0.404,-4.283
7.15,2.375,,,
7.16,2.370,0.465,0.308,-5.038
7.17,2.375,,,
7.18,2.370,0.471,0.198,-5.573
7.19,2.375,,,
7.20,2.370,0.473,0.081,-5.834
7.21,2.375,,,
7.22,2.375,0.474,-0.039,-5.850
7.23,2.375,,,
7.24,2.370,0.472,-0.157,-5.636
7.25,2.375,,,
7.26,2.370,0.468,-0.268,-5.207
7.27,2.375,,,
7.28,2.375,0.461,-0.369,-4.558
7.29,2.375,,,
7.30,2.375,0.453,-0.453,-3.744
7.31,2.375,,,
7.32,2.375,0.442,-0.521,-2.780
7.33,2.375,,,
7.34,2.370,0.431,-0.565,-1.721
7.35,2.375,,,
7.36,2.375,0.420,-0.591,-0.578
7.37,2.370,,,
7.38,2.375,0.407,-0.590,0.647
7.39,2.370,,,
7.40,2.375,0.396,-0.564,1.813
7.41,2.370,,,
7.42,1.194,0.384,-0.516,2.870
7.43,2.319,,,
7.44,2.375,0.375,-0.447,3.827
7.45,2.375,,,
7.46,2.370,0.366,-0.361,4.681
7.47,2.375,,,
7.48,2.375,0.360,-0.258,5.400
7.49,2.370,,,
7.50,2.375,0.356,-0.142,5.898
7.51,2.375,,,
7.52,2.370,0.354,-0.017,6.063
7.53,2.375,,,
7.54,2.370,0.355,0.105,5.959
7.55,2.375,,,
7.56,2.370,0.358,0.226,5.605
7.57,2.370,,,
7.58,2.375,0.364,0.333,5.023
7.59,2.370,,,
7.60,2.375,0.372,0.428,4.305
7.61,2.375,,,
7.62,2.370,0.382,0.510,3.346
7.63,2.375,,,
7.64,2.370,0.393,0.564,2.245
7.65,2.370,,,
7.66,2.375,0.404,0.599,1.085
7.67,2.370,,,
7.68,2.375,0.417,0.613,-0.317
7.69,2.375,,,
7.70,2.370,0.430,0.590,-1.826
7.71,2.375,,,
7.72,2.370,0.441,0.532,-2.979
7.73,2.375,,,
7.74,2.375,0.451,0.463,-3.766
7.75,2.370,,,
7.76,2.375,0.460,0.382,-4.494
7.77,2.375,,,
7.78,2.375,0.467,0.283,-5.154
7.79,2.370,,,
7.80,2.375,0.471,0.172,-5.596
7.81,2.375,,,
7.82,2.370,0.473,0.055,-5.779
7.83,2.375,,,
7.84,2.375,0.474,-0.061,-5.812
7.85,2.370,,,
7.86,2.375,0.471,-0.182,-5.571
7.87,2.375,,,
7.88,2.370,0.466,-0.290,-4.971
7.89,2.375,,,
7.90,2.370,0.459,-0.385,-4.062
7.91,2.375,,,
7.92,2.375,0.450,-0.457,-2.912
7.93,2.375,,,
7.94,2.375,0.441,-0.504,-1.755
7.95,2.370,,,
7.96,2.375,0.429,-0.515,-1.264
7.97,2.375,,,
7.98,2.370,0.420,-0.538,-1.475
7.99,2.375,,,
8.00,2.375,0.408,-0.578,-1.322
8.01,2.375,,,
8.02,2.375,0.397,-0.625,0.475
8.03,2.355,,,
8.04,1.083,0.382,-0.587,3.534
8.05,2.370,,,
8.06,2.375,0.372,-0.454,5.307
8.07,2.375,,,
8.08,2.370,0.364,-0.345,5.630
8.09,2.375,,,
8.10,2.370,0.358,-0.232,5.831
8.11,2.375,,,
8.12,2.375,0.355,-0.115,6.053
8.13,2.375,,,
8.14,2.375,0.354,0.012,6.186
8.15,2.370,,,
8.16,2.375,0.355,0.140,5.957
8.17,2.375,,,
8.18,2.370,0.359,0.255,5.472
8.19,2.375,,,
8.20,2.375,0.366,0.358,4.957
8.21,2.370,,,
8.22,2.375,0.374,0.453,4.383
8.23,2.370,,,
8.24,2.375,0.384,0.536,3.565
8.25,2.375,,,
8.26,2.370,0.395,0.602,2.319
8.27,2.375,,,
8.28,2.370,0.408,0.651,0.141
8.29,2.375,,,
8.30,2.375,0.423,0.608,-1.973
8.31,2.370,,,
8.32,2.375,0.433,0.536,-2.511
8.33,2.370,,,
8.34,2.375,0.444,0.503,-2.765
8.35,2.375,,,
8.36,2.370,0.454,0.442,-3.627
8.37,2.375,,,
8.38,2.370,0.462,0.359,-4.558
8.39,2.370,,,
8.40,2.375,0.468,0.255,-5.313
8.41,2.370,,,
8.42,2.375,0.472,0.141,-5.747
8.43,2.370,,,
8.44,2.375,0.474,0.021,-5.901
8.45,2.375,,,
8.46,2.370,0.473,-0.099,-5.794
8.47,2.375,,,
8.48,2.375,0.470,-0.214,-5.476
8.49,2.375,,,
8.50,2.375,0.464,-0.321,-4.964
8.51,2.370,,,
8.52,2.375,0.457,-0.417,-4.193
8.53,2.375,,,
8.54,2.370,0.447,-0.493,-3.193
8.55,2.375,,,
8.56,2.370,0.437,-0.544,-2.196
8.57,2.375,,,
8.58,2.375,0.425,-0.581,-1.176
8.59,2.370,,,
8.60,2.375,0.413,-0.593,-0.029
8.61,2.375,,,
8.62,2.370,0.401,-0.583,1.164
8.63,2.375,,,
8.64,2.370,0.390,-0.548,2.384
8.65,1.377,,,
8.66,2.127,0.379,-0.485,3.489
8.67,2.375,,,
8.68,2.375,0.370,-0.403,4.338
8.69,2.370,,,
8.70,2.375,0.363,-0.310,5.048
8.71,2.375,,,
