"Time","Position","Velocity","Acceleration","Potential"
8.73,,,,2.370
8.74,0.424,0.218,0.153,2.375
8.75,,,,2.375
8.76,0.428,0.219,-0.358,2.375
8.77,,,,2.375
8.78,0.433,0.206,-0.961,2.375
8.79,,,,2.375
8.80,0.436,0.178,-1.444,2.370
8.81,,,,2.375
8.82,0.440,0.144,-1.729,2.375
8.83,,,,2.370
8.84,0.442,0.106,-1.865,2.375
8.85,,,,2.375
8.86,0.444,0.070,-1.995,2.375
8.87,,,,2.375
8.88,0.445,0.028,-2.163,2.370
8.89,,,,2.375
8.90,0.445,-0.019,-2.215,2.370
8.91,,,,2.370
8.92,0.444,-0.063,-2.146,2.375
8.93,,,,2.375
8.94,0.443,-0.105,-2.022,2.375
8.95,,,,2.375
8.96,0.440,-0.145,-1.781,2.375
8.97,,,,2.370
8.98,0.437,-0.180,-1.337,2.375
8.99,,,,2.375
9.00,0.433,-0.201,-0.781,2.375
9.01,,,,2.375
9.02,0.428,-0.208,-0.353,2.375
9.03,,,,2.375
9.04,0.424,-0.212,-0.060,2.375
9.05,,,,2.370
9.06,0.420,-0.213,0.315,2.375
9.07,,,,2.375
9.08,0.416,-0.202,0.797,2.375
9.09,,,,2.375
9.10,0.412,-0.181,1.286,2.375
9.11,,,,2.370
9.12,0.408,-0.149,1.700,2.375
9.13,,,,2.370
9.14,0.406,-0.109,1.916,1.047
9.15,,,,2.375
9.16,0.404,-0.070,1.961,2.375
9.17,,,,2.375
9.18,0.403,-0.032,2.033,2.375
9.19,,,,2.370
9.20,0.403,0.011,2.131,2.375
9.21,,,,2.370
9.22,0.403,0.055,2.144,2.375
9.23,,,,2.375
9.24,0.405,0.098,2.044,2.370
9.25,,,,2.375
9.26,0.407,0.138,1.828,2.370
9.27,,,,2.375
9.28,0.410,0.175,1.440,2.375
9.29,,,,2.370
9.30,0.414,0.199,0.918,2.375
9.31,,,,2.370
9.32,0.419,0.210,0.464,2.370
9.33,,,,2.370
9.34,0.423,0.215,0.108,2.375
9.35,,,,2.375
9.36,0.427,0.214,-0.233,2.370
9.37,,,,2.375
9.38,0.431,0.209,-0.705,2.375
9.39,,,,2.375
9.40,0.436,0.188,-1.296,2.375
9.41,,,,2.370
9.42,0.439,0.153,-1.728,2.375
9.43,,,,2.375
9.44,0.442,0.115,-1.961,2.370
9.45,,,,2.375
9.46,0.444,0.074,-2.100,2.370
9.47,,,,2.375
9.48,0.445,0.030,-2.143,2.375
9.49,,,,2.370
9.50,0.445,-0.013,-2.110,2.375
9.51,,,,2.375
9.52,0.444,-0.056,-2.015,2.370
9.53,,,,2.375
9.54,0.443,-0.094,-1.910,2.370
9.55,,,,2.375
9.56,0.441,-0.131,-1.797,2.375
9.57,,,,2.370
9.58,0.438,-0.169,-1.507,2.375
9.59,,,,2.375
9.60,0.434,-0.195,-1.048,2.375
9.61,,,,2.370
9.62,0.430,-0.211,-0.556,2.375
9.63,,,,2.375
9.64,0.425,-0.217,-0.080,2.370
9.65,,,,2.375
9.66,0.421,-0.214,0.390,2.375
9.67,,,,2.375
9.68,0.416,-0.200,0.791,2.375
9.69,,,,2.375
9.70,0.413,-0.181,1.102,2.370
9.71,,,,2.375
9.72,0.409,-0.157,1.443,2.375
9.73,,,,2.375
9.74,0.406,-0.122,1.735,1.306
9.75,,,,2.223
9.76,0.404,-0.087,1.986,2.375
9.77,,,,2.370
9.78,0.403,-0.044,2.263,2.375
9.79,,,,2.375
9.80,0.402,0.008,2.329,2.375
9.81,,,,2.375
9.82,0.403,0.054,2.152,2.370
9.83,,,,2.375
9.84,0.405,0.094,1.940,2.370
9.85,,,,2.375
9.86,0.407,0.131,1.741,2.375
9.87,,,,2.375
9.88,0.410,0.164,1.487,2.375
9.89,,,,2.375
9.90,0.413,0.193,1.101,2.370
9.91,,,,2.375
9.92,0.418,0.211,0.584,2.375
9.93,,,,2.370
9.94,0.422,0.215,0.097,2.375
9.95,,,,2.375
9.96,0.426,0.213,-0.301,2.375
9.97,,,,2.375
9.98,0.431,0.203,-0.682,2.370
9.99,,,,2.375
10.00,0.435,0.185,-1.053,2.370
10.01,,,,2.375
10.02,0.438,0.161,-1.423,2.375
10.03,,,,2.370
10.04,0.441,0.130,-1.831,2.370
10.05,,,,2.375
10.06,0.444,0.086,-2.150,2.370
10.07,,,,2.375
10.08,0.445,0.039,-2.243,2.375
10.09,,,,2.375
10.10,0.445,-0.006,-2.196,2.370
10.11,,,,2.375
10.12,0.445,-0.049,-2.099,2.370
10.13,,,,2.375
10.14,0.443,-0.091,-1.920,2.375
10.15,,,,2.370
10.16,0.441,-0.126,-1.709,2.375
10.17,,,,2.375
10.18,0.438,-0.159,-1.486,2.370
10.19,,,,2.375
10.20,0.434,-0.188,-1.147,2.375
10.21,,,,2.375
10.22,0.430,-0.207,-0.686,2.375
10.23,,,,2.375
10.24,0.426,-0.217,-0.145,2.375
10.25,,,,2.375
10.26,0.422,-0.213,0.376,2.375
10.27,,,,2.375
10.28,0.417,-0.200,0.792,2.375
10.29,,,,2.375
10.30,0.413,-0.178,1.074,2.370
10.31,,,,2.375
10.32,0.410,-0.156,1.320,2.375
10.33,,,,2.370
10.34,0.407,-0.127,1.625,2.112
10.35,,,,1.397
10.36,0.405,-0.091,1.912,2.370
10.37,,,,2.375
10.38,0.403,-0.050,2.166,2.370
10.39,,,,2.380
10.40,0.403,-0.003,2.305,2.375
10.41,,,,2.370
10.42,0.403,0.046,2.204,2.375
10.43,,,,2.370
10.44,0.405,0.089,1.941,2.375
10.45,,,,2.375
10.46,0.407,0.123,1.680,2.370
10.47,,,,2.375
10.48,0.410,0.155,1.453,2.370
10.49,,,,2.375
10.50,0.413,0.183,1.138,2.375
10.51,,,,2.375
10.52,0.417,0.202,0.733,2.375
10.53,,,,2.375
10.54,0.421,0.213,0.280,2.375
10.55,,,,2.375
10.56,0.426,0.215,-0.243,2.375
10.57,,,,2.375
10.58,0.430,0.202,-0.691,2.370
10.59,,,,2.375
10.60,0.434,0.185,-1.044,2.375
10.61,,,,2.370
10.62,0.438,0.160,-1.374,2.375
10.63,,,,2.375
10.64,0.441,0.131,-1.730,2.370
10.65,,,,2.375
10.66,0.443,0.089,-2.000,2.375
10.67,,,,2.375
10.68,0.444,0.047,-2.090,2.370
10.69,,,,2.375
10.70,0.445,0.007,-2.181,2.375
10.71,,,,2.375
10.72,0.445,-0.041,-2.188,2.370
10.73,,,,2.375
10.74,0.443,-0.086,-1.979,2.375
10.75,,,,2.375
10.76,0.441,-0.120,-1.724,2.375
10.77,,,,2.375
10.78,0.438,-0.153,-1.515,2.375
10.79,,,,2.370
10.80,0.435,-0.184,-1.177,2.375
10.81,,,,2.375
10.82,0.431,-0.203,-0.697,2.370
10.83,,,,2.375
10.84,0.427,-0.212,-0.197,2.375
10.85,,,,2.375
10.86,0.422,-0.211,0.293,2.370
10.87,,,,2.375
10.88,0.418,-0.198,0.674,2.375
10.89,,,,2.375
10.90,0.414,-0.181,0.930,2.375
10.91,,,,2.375
10.92,0.411,-0.162,1.240,2.370
10.93,,,,2.375
10.94,0.408,-0.133,1.619,2.370
10.95,,,,1.027
10.96,0.405,-0.096,1.950,2.375
10.97,,,,2.375
10.98,0.404,-0.054,2.189,2.375
10.99,,,,2.375
11.00,0.403,-0.005,2.224,2.375
11.01,,,,2.375
11.02,0.404,0.039,2.069,2.375
11.03,,,,2.370
11.04,0.405,0.077,1.919,2.380
11.05,,,,2.375
11.06,0.407,0.115,1.760,2.375
11.07,,,,2.375
11.08,0.409,0.150,1.484,2.375
11.09,,,,2.375
11.10,0.413,0.175,1.176,2.375
11.11,,,,2.375
11.12,0.416,0.196,0.894,2.370
11.13,,,,2.375
11.14,0.421,0.214,0.450,2.370
11.15,,,,2.375
11.16,0.425,0.217,-0.168,2.375
11.17,,,,2.375
11.18,0.430,0.205,-0.693,2.375
11.19,,,,2.375
11.20,0.434,0.186,-1.051,2.370
11.21,,,,2.375
11.22,0.437,0.163,-1.348,2.370
11.23,,,,2.375
11.24,0.440,0.132,-1.617,2.375
11.25,,,,2.375
11.26,0.442,0.098,-1.868,2.375
11.27,,,,2.375
11.28,0.444,0.057,-2.100,2.370
11.29,,,,2.375
11.30,0.445,0.012,-2.233,2.375
11.31,,,,2.375
11.32,0.445,-0.034,-2.229,2.370
11.33,,,,2.375
11.34,0.443,-0.080,-2.039,2.375
11.35,,,,2.370
11.36,0.441,-0.118,-1.738,2.375
11.37,,,,2.375
11.38,0.439,-0.149,-1.446,2.375
11.39,,,,2.375
11.40,0.435,-0.176,-1.121,2.370
11.41,,,,2.375
11.42,0.431,-0.195,-0.774,2.370
11.43,,,,2.375
11.44,0.427,-0.207,-0.407,2.375
11.45,,,,2.370
11.46,0.423,-0.212,0.015,2.375
11.47,,,,2.375
11.48,0.419,-0.207,0.475,2.370
11.49,,,,2.375
11.50,0.415,-0.193,0.945,2.375
11.51,,,,2.375
11.52,0.411,-0.170,1.390,2.375
11.53,,,,2.370
11.54,0.408,-0.135,1.679,2.375
11.55,,,,1.595
11.56,0.405,-0.098,1.783,1.939
11.57,,,,2.375
11.58,0.404,-0.065,1.936,2.370
11.59,,,,2.375
11.60,0.403,-0.023,2.146,2.370
11.61,,,,2.375
11.62,0.403,0.024,2.185,2.375
11.63,,,,2.370
11.64,0.404,0.071,1.926,
11.66,0.406,0.105,1.499,
11.68,0.408,0.123,1.157,
