"Time","Potential","Position","Velocity","Acceleration"
5.05,2.375,,,
5.06,2.370,0.367,-0.028,4.403
5.07,2.375,,,
5.08,2.375,0.367,0.062,4.394
5.09,2.375,,,
5.10,2.375,0.369,0.151,4.234
5.11,2.370,,,
5.12,2.375,0.373,0.234,3.923
5.13,2.375,,,
5.14,2.370,0.379,0.310,3.468
5.15,1.523,,,
5.16,1.919,0.386,0.374,2.894
5.17,2.375,,,
5.18,2.375,0.394,0.428,2.153
5.19,2.375,,,
5.20,2.375,0.403,0.463,1.267
5.21,2.370,,,
5.22,2.375,0.413,0.478,0.414
5.23,2.370,,,
5.24,2.375,0.423,0.478,-0.372
5.25,2.370,,,
5.26,2.370,0.432,0.464,-1.193
5.27,2.375,,,
5.28,2.375,0.441,0.431,-2.038
5.29,2.370,,,
5.30,2.375,0.450,0.380,-2.744
5.31,2.370,,,
5.32,2.375,0.457,0.319,-3.316
5.33,2.370,,,
5.34,2.370,0.463,0.245,-3.745
5.35,2.375,,,
5.36,2.370,0.467,0.166,-3.986
5.37,2.375,,,
5.38,2.375,0.469,0.086,-4.205
5.39,2.370,,,
5.40,2.375,0.470,-0.003,-4.338
5.41,2.370,,,
5.42,2.375,0.469,-0.093,-4.186
5.43,2.370,,,
5.44,2.375,0.466,-0.174,-3.862
5.45,2.375,,,
5.46,2.370,0.462,-0.246,-3.555
5.47,2.375,,,
5.48,2.375,0.457,-0.315,-3.229
5.49,2.370,,,
5.50,2.375,0.449,-0.379,-2.720
5.51,2.375,,,
5.52,2.370,0.441,-0.429,-1.961
5.53,2.375,,,
5.54,2.370,0.432,-0.459,-1.106
5.55,2.375,,,
5.56,2.375,0.423,-0.471,-0.353
5.57,2.375,,,
5.58,2.375,0.413,-0.473,0.394
5.59,2.370,,,
5.60,2.370,0.403,-0.458,1.265
5.61,2.375,,,
5.62,2.370,0.394,-0.422,2.121
5.63,2.375,,,
5.64,2.375,0.386,-0.369,2.810
5.65,2.370,,,
5.66,2.375,0.379,-0.308,3.395
5.67,2.375,,,
5.68,2.370,0.374,-0.233,3.911
5.69,2.370,,,
5.70,2.375,0.370,-0.147,4.185
5.71,2.375,,,
5.72,2.375,0.368,-0.063,4.295
5.73,2.375,,,
5.74,2.375,0.367,0.025,4.354
5.75,2.375,,,
5.76,2.375,0.369,0.113,4.283
5.77,2.370,,,
5.78,2.375,0.372,0.199,4.079
5.79,2.375,,,
5.80,2.370,0.377,0.278,3.733
5.81,2.375,,,
5.82,0.951,0.383,0.350,3.234
5.83,2.370,,,
5.84,2.380,0.391,0.412,2.492
5.85,2.375,,,
5.86,2.375,0.400,0.452,1.622
5.87,2.370,,,
5.88,2.370,0.409,0.476,0.797
5.89,2.375,,,
5.90,2.370,0.419,0.484,-0.039
5.91,2.375,,,
5.92,2.375,0.429,0.475,-0.896
5.93,2.370,,,
5.94,2.375,0.439,0.449,-1.793
5.95,2.370,,,
5.96,2.375,0.447,0.401,-2.566
5.97,2.375,,,
5.98,2.375,0.455,0.343,-3.133
5.99,2.375,,,
6.00,2.370,0.461,0.274,-3.574
6.01,2.370,,,
6.02,2.375,0.466,0.198,-3.887
6.03,2.375,,,
6.04,2.375,0.469,0.117,-4.099
6.05,2.370,,,
6.06,2.375,0.470,0.032,-4.183
6.07,2.370,,,
6.08,2.370,0.470,-0.052,-4.162
6.09,2.375,,,
6.10,2.375,0.468,-0.136,-4.030
6.11,2.375,,,
6.12,2.375,0.465,-0.215,-3.807
6.13,2.375,,,
6.14,2.375,0.460,-0.291,-3.436
6.15,2.370,,,
6.16,2.375,0.453,-0.355,-2.910
6.17,2.375,,,
6.18,2.370,0.445,-0.408,-2.321
6.19,2.375,,,
6.20,2.375,0.436,-0.449,-1.627
6.21,2.375,,,
6.22,2.375,0.427,-0.475,-0.831
6.23,2.370,,,
6.24,2.375,0.417,-0.484,0.057
6.25,2.375,,,
6.26,2.375,0.408,-0.473,0.934
6.27,2.375,,,
6.28,2.370,0.398,-0.446,1.774
6.29,2.375,,,
6.30,2.375,0.389,-0.400,2.516
6.31,2.370,,,
6.32,2.375,0.382,-0.344,3.156
6.33,2.370,,,
6.34,2.375,0.375,-0.273,3.742
6.35,2.375,,,
6.36,2.370,0.371,-0.192,4.196
6.37,2.375,,,
6.38,2.370,0.368,-0.103,4.496
6.39,2.375,,,
6.40,2.375,0.367,-0.008,4.562
6.41,2.370,,,
6.42,2.375,0.367,0.082,4.454
6.43,2.370,,,
6.44,2.375,0.370,0.173,4.179
6.45,2.375,,,
6.46,2.370,0.374,0.251,3.777
6.47,2.375,,,
6.48,2.304,0.380,0.323,3.366
6.49,1.098,,,
6.50,2.375,0.387,0.388,2.819
6.51,2.370,,,
6.52,2.375,0.396,0.439,2.077
6.53,2.370,,,
6.54,2.370,0.405,0.474,1.169
6.55,2.375,,,
6.56,2.375,0.415,0.486,0.242
6.57,2.375,,,
6.58,2.370,0.425,0.483,-0.617
6.59,2.375,,,
6.60,2.375,0.435,0.461,-1.442
6.61,2.370,,,
6.62,2.375,0.444,0.423,-2.192
6.63,2.375,,,
6.64,2.375,0.452,0.374,-2.945
6.65,2.375,,,
6.66,2.370,0.459,0.304,-3.603
6.67,2.375,,,
6.68,2.375,0.464,0.225,-4.013
6.69,2.375,,,
6.70,2.375,0.468,0.141,-4.254
6.71,2.375,,,
6.72,2.375,0.470,0.054,-4.405
6.73,2.375,,,
6.74,2.370,0.470,-0.037,-4.412
6.75,2.375,,,
6.76,2.375,0.468,-0.126,-4.203
6.77,2.375,,,
6.78,2.375,0.465,-0.206,-3.929
6.79,2.370,,,
6.80,2.375,0.460,-0.285,-3.552
6.81,2.375,,,
6.82,2.375,0.453,-0.351,-3.032
6.83,2.375,,,
6.84,2.375,0.446,-0.407,-2.445
6.85,2.375,,,
6.86,2.375,0.437,-0.451,-1.689
6.87,2.370,,,
6.88,2.375,0.428,-0.477,-0.800
6.89,2.370,,,
6.90,2.375,0.418,-0.483,0.082
6.91,2.375,,,
6.92,2.370,0.408,-0.473,0.926
6.93,2.375,,,
6.94,2.370,0.398,-0.446,1.758
6.95,2.370,,,
6.96,2.375,0.390,-0.400,2.453
6.97,2.370,,,
6.98,2.375,0.382,-0.346,3.055
6.99,2.375,,,
7.00,2.370,0.376,-0.279,3.670
7.01,2.375,,,
7.02,2.370,0.371,-0.198,4.159
7.03,2.375,,,
7.04,2.375,0.368,-0.108,4.427
7.05,2.370,,,
7.06,2.375,0.367,-0.016,4.443
7.07,2.370,,,
7.08,2.375,0.367,0.071,4.327
7.09,2.370,,,
7.10,2.375,0.370,0.155,4.232
7.11,2.375,,,
7.12,2.370,0.373,0.243,4.003
7.13,2.375,,,
7.14,2.375,0.379,0.322,3.443
7.15,1.549,,,
7.16,1.904,0.387,0.382,2.767
7.17,2.375,,,
7.18,2.375,0.395,0.432,2.076
7.19,2.370,,,
7.20,2.375,0.404,0.467,1.286
7.21,2.375,,,
7.22,2.370,0.414,0.484,0.483
7.23,2.370,,,
7.24,2.375,0.424,0.487,-0.367
7.25,2.375,,,
7.26,2.375,0.433,0.472,-1.316
7.27,2.370,,,
7.28,2.375,0.443,0.434,-2.236
7.29,2.375,,,
7.30,2.370,0.451,0.377,-2.894
7.31,2.370,,,
7.32,2.370,0.458,0.314,-3.324
7.33,2.375,,,
7.34,2.375,0.464,0.246,-3.781
7.35,2.370,,,
7.36,2.370,0.468,0.162,-4.148
7.37,2.370,,,
7.38,2.375,0.470,0.076,-4.315
7.39,2.375,,,
7.40,2.370,0.471,-0.013,-4.352
7.41,2.375,,,
7.42,2.375,0.470,-0.101,-4.231
7.43,2.370,,,
7.44,2.375,0.467,-0.184,-3.966
7.45,2.370,,,
7.46,2.375,0.462,-0.262,-3.563
7.47,2.370,,,
7.48,2.370,0.456,-0.327,-3.131
7.49,2.375,,,
7.50,2.370,0.449,-0.388,-2.618
7.51,2.375,,,
7.52,2.375,0.441,-0.434,-1.974
7.53,2.370,,,
7.54,2.375,0.432,-0.468,-1.237
7.55,2.370,,,
7.56,2.375,0.422,-0.486,-0.344
7.57,2.375,,,
7.58,2.375,0.412,-0.482,0.574
7.59,2.375,,,
7.60,2.370,0.402,-0.462,1.417
7.61,2.370,,,
7.62,2.370,0.393,-0.425,2.216
7.63,2.380,,,
7.64,2.375,0.385,-0.373,2.966
7.65,2.370,,,
7.66,2.375,0.378,-0.303,3.529
7.67,2.375,,,
7.68,2.375,0.373,-0.229,3.960
7.69,2.370,,,
7.70,2.375,0.369,-0.144,4.312
7.71,2.370,,,
7.72,2.375,0.367,-0.054,4.486
7.73,2.370,,,
7.74,2.375,0.366,0.038,4.504
7.75,2.370,,,
7.76,2.370,0.368,0.129,4.359
7.77,2.375,,,
7.78,2.375,0.372,0.214,4.079
7.79,2.375,,,
7.80,2.370,0.377,0.296,3.581
7.81,2.375,,,
7.82,0.986,0.384,0.359,2.961
7.83,2.370,,,
7.84,2.370,0.391,0.414,2.327
7.85,2.375,,,
7.86,2.370,0.401,0.454,1.596
7.87,2.375,,,
7.88,2.375,0.410,0.479,0.797
7.89,2.375,,,
7.90,2.375,0.420,0.488,-0.106
7.91,2.375,,,
7.92,2.375,0.430,0.475,-1.044
7.93,2.370,,,
7.94,2.375,0.439,0.445,-1.916
7.95,2.375,,,
7.96,2.375,0.448,0.396,-2.650
7.97,2.375,,,
7.98,2.375,0.455,0.337,-3.238
7.99,2.375,,,
8.00,2.375,0.462,0.265,-3.730
8.01,2.375,,,
8.02,2.375,0.466,0.185,-4.078
8.03,2.370,,,
8.04,2.375,0.469,0.100,-4.291
8.05,2.375,,,
8.06,2.370,0.470,0.012,-4.366
8.07,2.375,,,
8.08,2.375,0.470,-0.077,-4.300
8.09,2.370,,,
8.10,2.370,0.467,-0.164,-4.058
8.11,2.370,,,
8.12,2.375,0.463,-0.240,-3.722
8.13,2.375,,,
8.14,2.370,0.457,-0.314,-3.295
8.15,2.375,,,
8.16,2.375,0.450,-0.374,-2.734
8.17,2.370,,,
8.18,2.375,0.442,-0.425,-2.072
8.19,2.370,,,
8.20,2.375,0.433,-0.461,-1.222
8.21,2.375,,,
8.22,2.370,0.423,-0.473,-0.373
8.23,2.375,,,
8.24,2.370,0.414,-0.473,0.346
8.25,2.375,,,
8.26,2.370,0.404,-0.461,1.120
8.27,2.370,,,
8.28,2.375,0.395,-0.431,2.023
8.29,2.370,,,
8.30,2.370,0.387,-0.378,2.835
8.31,2.375,,,
8.32,2.370,0.380,-0.311,3.344
8.33,2.375,,,
8.34,2.370,0.374,-0.243,3.738
8.35,2.375,,,
8.36,2.375,0.370,-0.164,4.182
8.37,2.370,,,
8.38,2.375,0.367,-0.073,4.508
8.39,2.375,,,
8.40,2.375,0.367,0.022,4.534
8.41,2.370,,,
8.42,2.375,0.368,0.111,4.363
8.43,2.375,,,
8.44,2.370,0.371,0.197,4.093
8.45,2.370,,,
8.46,2.375,0.376,0.279,3.624
8.47,2.370,,,
8.48,2.319,0.383,0.343,3.103
8.49,1.108,,,
8.50,2.375,0.390,0.402,2.567
8.51,2.375,,,
8.52,2.370,0.399,0.449,1.859
8.53,2.375,,,
8.54,2.375,0.408,0.478,1.026
8.55,2.375,,,
8.56,2.375,0.418,0.493,0.027
8.57,2.375,,,
8.58,2.370,0.429,0.480,-0.986
8.59,2.370,,,
8.60,2.370,0.438,0.450,-1.834
8.61,2.375,,,
8.62,2.370,0.447,0.404,-2.512
8.63,2.375,,,
8.64,2.370,0.454,0.348,-3.063
8.65,2.375,,,
8.66,2.375,0.461,0.281,-3.568
8.67,2.375,,,
8.68,2.375,0.466,0.203,-3.921
8.69,2.370,,,
8.70,2.370,0.469,0.121,-4.119
8.71,2.375,,,
