"Time","Position","Velocity","Acceleration","Potential"
2.13,,,,2.370
2.14,0.444,0.082,-2.156,2.375
2.15,,,,2.375
2.16,0.445,0.036,-2.219,2.375
2.17,,,,2.375
2.18,0.446,-0.009,-2.159,2.375
2.19,,,,2.375
2.20,0.445,-0.051,-2.054,2.375
2.21,,,,2.370
2.22,0.444,-0.090,-1.980,2.375
2.23,,,,2.370
2.24,0.441,-0.131,-1.873,2.375
2.25,,,,2.370
2.26,0.438,-0.169,-1.576,2.375
2.27,,,,2.375
2.28,0.435,-0.197,-1.112,2.375
2.29,,,,2.375
2.30,0.430,-0.214,-0.593,2.370
2.31,,,,2.375
2.32,0.426,-0.219,-0.129,2.375
2.33,,,,2.375
2.34,0.421,-0.218,0.266,2.370
2.35,,,,2.375
2.36,0.417,-0.210,0.690,2.370
2.37,,,,2.375
2.38,0.413,-0.189,1.046,2.375
2.39,,,,2.370
2.40,0.409,-0.165,1.285,2.375
2.41,,,,2.375
2.42,0.406,-0.139,1.583,2.375
2.43,,,,2.375
2.44,0.404,-0.103,1.926,1.270
2.45,,,,2.198
2.46,0.402,-0.061,2.191,2.375
2.47,,,,2.375
2.48,0.401,-0.014,2.327,2.370
2.49,,,,2.375
2.50,0.401,0.036,2.252,2.375
2.51,,,,2.375
2.52,0.403,0.079,2.042,2.375
2.53,,,,2.370
2.54,0.405,0.116,1.884,2.375
2.55,,,,2.375
2.56,0.407,0.154,1.705,2.375
2.57,,,,2.375
2.58,0.411,0.188,1.321,2.370
2.59,,,,2.375
2.60,0.415,0.210,0.800,2.375
2.61,,,,2.370
2.62,0.419,0.218,0.357,2.375
2.63,,,,2.375
2.64,0.424,0.222,0.008,2.370
2.65,,,,2.375
2.66,0.428,0.221,-0.454,2.370
2.67,,,,2.375
2.68,0.433,0.205,-0.974,2.375
2.69,,,,2.370
2.70,0.437,0.179,-1.320,2.375
2.71,,,,2.375
2.72,0.440,0.151,-1.563,2.370
2.73,,,,2.375
2.74,0.443,0.118,-1.862,2.375
2.75,,,,2.375
2.76,0.445,0.076,-2.158,2.375
2.77,,,,2.370
2.78,0.446,0.029,-2.332,2.370
2.79,,,,2.375
2.80,0.446,-0.021,-2.294,2.375
2.81,,,,2.375
2.82,0.445,-0.066,-2.071,2.370
2.83,,,,2.375
2.84,0.443,-0.102,-1.901,2.370
2.85,,,,2.375
2.86,0.441,-0.140,-1.785,2.375
2.87,,,,2.370
2.88,0.438,-0.177,-1.500,2.375
2.89,,,,2.370
2.90,0.434,-0.204,-1.018,2.375
2.91,,,,2.375
2.92,0.429,-0.219,-0.464,2.375
2.93,,,,2.375
2.94,0.425,-0.220,-0.025,2.375
2.95,,,,2.370
2.96,0.421,-0.217,0.302,2.375
2.97,,,,2.370
2.98,0.416,-0.209,0.682,2.370
2.99,,,,2.375
3.00,0.412,-0.191,1.117,2.370
3.01,,,,2.375
3.02,0.408,-0.164,1.537,2.370
3.03,,,,2.375
3.04,0.405,-0.127,1.829,2.375
3.05,,,,2.365
3.06,0.403,-0.089,1.988,1.032
3.07,,,,2.375
3.08,0.402,-0.049,2.152,2.370
3.09,,,,2.375
3.10,0.401,-0.003,2.277,2.370
3.11,,,,2.375
3.12,0.402,0.046,2.234,2.375
3.13,,,,2.370
3.14,0.403,0.090,2.020,2.375
3.15,,,,2.370
3.16,0.405,0.127,1.763,2.375
3.17,,,,2.370
3.18,0.408,0.160,1.503,2.375
3.19,,,,2.375
3.20,0.412,0.188,1.191,2.375
3.21,,,,2.375
3.22,0.416,0.208,0.831,2.375
3.23,,,,2.370
3.24,0.420,0.223,0.360,2.375
3.25,,,,2.370
3.26,0.425,0.224,-0.174,2.375
3.27,,,,2.375
3.28,0.429,0.213,-0.576,2.370
3.29,,,,2.375
3.30,0.433,0.200,-0.908,2.370
3.31,,,,2.375
3.32,0.437,0.180,-1.366,2.375
3.33,,,,2.370
3.34,0.441,0.145,-1.825,2.375
3.35,,,,2.370
3.36,0.443,0.103,-2.065,2.375
3.37,,,,2.375
3.38,0.445,0.060,-2.152,2.370
3.39,,,,2.375
3.40,0.446,0.016,-2.165,2.375
3.41,,,,2.375
3.42,0.446,-0.028,-2.070,2.375
3.43,,,,2.370
3.44,0.445,-0.066,-2.015,2.375
3.45,,,,2.375
3.46,0.443,-0.108,-1.999,2.370
3.47,,,,2.375
3.48,0.440,-0.149,-1.795,2.370
3.49,,,,2.375
3.50,0.437,-0.184,-1.370,2.375
3.51,,,,2.375
3.52,0.433,-0.206,-0.847,2.375
3.53,,,,2.375
3.54,0.429,-0.215,-0.416,2.375
3.55,,,,2.375
3.56,0.424,-0.221,-0.044,2.375
3.57,,,,2.375
3.58,0.420,-0.219,0.399,2.370
3.59,,,,2.375
3.60,0.415,-0.206,0.863,2.375
3.61,,,,2.370
3.62,0.411,-0.184,1.291,2.375
3.63,,,,2.375
3.64,0.408,-0.151,1.581,2.370
3.65,,,,2.375
3.66,0.405,-0.117,1.722,2.370
3.67,,,,1.417
3.68,0.403,-0.085,1.961,2.061
3.69,,,,2.370
3.70,0.401,-0.041,2.248,2.375
3.71,,,,2.370
3.72,0.401,0.009,2.327,2.375
3.73,,,,2.370
3.74,0.402,0.056,2.197,2.375
3.75,,,,2.375
3.76,0.404,0.099,1.921,2.370
3.77,,,,2.375
3.78,0.406,0.133,1.647,2.375
3.79,,,,2.375
3.80,0.409,0.164,1.427,2.375
3.81,,,,2.370
3.82,0.413,0.191,1.153,2.375
3.83,,,,2.370
3.84,0.417,0.211,0.788,2.375
3.85,,,,2.375
3.86,0.421,0.225,0.277,2.370
3.87,,,,2.375
3.88,0.426,0.224,-0.325,2.375
3.89,,,,2.370
3.90,0.430,0.209,-0.769,2.375
3.91,,,,2.370
3.92,0.434,0.190,-1.060,2.375
3.93,,,,2.375
3.94,0.438,0.167,-1.345,2.370
3.95,,,,2.375
3.96,0.441,0.139,-1.706,2.375
3.97,,,,2.370
3.98,0.444,0.099,-2.097,2.370
3.99,,,,2.375
4.00,0.445,0.051,-2.276,2.375
4.01,,,,2.370
4.02,0.446,0.004,-2.244,2.375
4.03,,,,2.375
4.04,0.445,-0.040,-2.129,2.370
4.05,,,,2.375
4.06,0.444,-0.082,-1.950,2.375
4.07,,,,2.375
4.08,0.442,-0.117,-1.807,2.375
4.09,,,,2.375
4.10,0.439,-0.153,-1.695,2.375
4.11,,,,2.370
4.12,0.436,-0.189,-1.371,2.375
4.13,,,,2.375
4.14,0.432,-0.213,-0.803,2.370
4.15,,,,2.375
4.16,0.427,-0.222,-0.199,2.375
4.17,,,,2.370
4.18,0.423,-0.217,0.223,2.375
4.19,,,,2.370
4.20,0.418,-0.209,0.479,2.375
4.21,,,,2.375
4.22,0.414,-0.200,0.817,2.370
4.23,,,,2.375
4.24,0.410,-0.179,1.248,2.370
4.25,,,,2.375
4.26,0.407,-0.149,1.650,2.375
4.27,,,,2.370
4.28,0.404,-0.112,1.991,2.365
4.29,,,,0.996
4.30,0.402,-0.066,2.144,2.370
4.31,,,,2.375
4.32,0.402,-0.023,2.111,2.370
4.33,,,,2.375
4.34,0.401,0.017,2.102,2.370
4.35,,,,2.375
4.36,0.402,0.060,2.122,2.375
4.37,,,,2.370
4.38,0.404,0.103,2.063,2.375
4.39,,,,2.375
4.40,0.406,0.147,1.787,2.370
4.41,,,,2.375
4.42,0.410,0.179,1.306,2.370
4.43,,,,2.375
4.44,0.414,0.198,0.866,2.375
4.45,,,,2.375
4.46,0.418,0.212,0.503,2.375
4.47,,,,2.375
4.48,0.422,0.218,0.126,2.375
4.49,,,,2.375
4.50,0.427,0.217,-0.270,2.375
4.51,,,,2.375
4.52,0.431,0.209,-0.731,2.375
4.53,,,,2.370
4.54,0.435,0.188,-1.216,2.370
4.55,,,,2.375
4.56,0.439,0.158,-1.565,2.375
4.57,,,,2.370
4.58,0.442,0.125,-1.834,2.370
4.59,,,,2.375
4.60,0.444,0.083,-2.023,2.375
4.61,,,,2.375
4.62,0.445,0.042,-2.123,2.375
4.63,,,,2.375
4.64,0.446,-0.001,-2.229,2.375
4.65,,,,2.375
4.66,0.445,-0.049,-2.209,2.375
4.67,,,,2.375
4.68,0.444,-0.093,-2.019,2.375
4.69,,,,2.370
4.70,0.441,-0.132,-1.719,2.375
4.71,,,,2.375
4.72,0.438,-0.160,-1.449,2.375
4.73,,,,2.375
4.74,0.435,-0.189,-1.191,2.375
4.75,,,,2.375
4.76,0.430,-0.212,-0.755,2.375
4.77,,,,2.370
4.78,0.426,-0.220,-0.256,2.375
4.79,,,,2.375
4.80,0.422,-0.221,0.235,2.375
4.81,,,,2.375
4.82,0.417,-0.211,0.723,2.375
4.83,,,,2.375
4.84,0.413,-0.190,1.074,2.375
4.85,,,,2.375
4.86,0.410,-0.166,1.295,2.375
4.87,,,,2.380
4.88,0.406,-0.140,1.590,2.375
4.89,,,,2.375
4.90,0.404,-0.104,1.940,1.645
4.91,,,,1.828
4.92,0.402,-0.061,2.195,2.375
4.93,,,,2.375
4.94,0.401,-0.012,2.242,2.375
4.95,,,,2.375
4.96,0.402,0.032,2.113,2.375
4.97,,,,2.375
4.98,0.403,0.072,2.001,2.370
4.99,,,,2.375
5.00,0.404,0.112,1.865,2.375
5.01,,,,2.375
5.02,0.407,0.148,1.655,2.375
5.03,,,,2.375
5.04,0.410,0.179,1.395,2.375
5.05,,,,2.375
5.06,0.414,0.207,0.973,2.375
5.07,,,,2.375
5.08,0.419,0.221,0.410,2.370
5.09,,,,2.375
5.10,0.423,0.221,-0.078,2.370
5.11,,,,2.375
5.12,0.428,0.216,-0.462,2.375
5.13,,,,2.375
5.14,0.432,0.202,-0.809,2.375
5.15,,,,2.375
5.16,0.436,0.184,-1.202,2.375
5.17,,,,2.375
5.18,0.440,0.156,-1.674,2.370
5.19,,,,2.375
5.20,0.442,0.115,-2.023,2.375
5.21,,,,2.370
5.22,0.444,0.071,-2.144,2.375
5.23,,,,2.375
5.24,0.445,0.027,-2.139,2.375
5.25,,,,2.375
5.26,0.445,-0.016,-2.076,2.375
5.27,,,,2.375
5.28,0.445,-0.054,-2.059,2.375
5.29,,,,2.370
5.30,0.443,-0.097,-2.070,2.375
5.31,,,,2.375
5.32,0.441,-0.142,-1.849,2.375
5.33,,,,2.375
5.34,0.437,-0.175,-1.403,2.370
5.35,,,,2.375
5.36,0.434,-0.197,-0.951,2.375
5.37,,,,2.375
5.38,0.430,-0.213,-0.516,2.375
5.39,,,,2.375
5.40,0.425,-0.218,-0.093,2.375
5.41,,,,2.375
5.42,0.421,-0.215,0.260,2.375
5.43,,,,2.375
5.44,0.416,-0.208,0.640,2.375
5.45,,,,2.375
5.46,0.412,-0.190,1.068,2.370
5.47,,,,2.375
5.48,0.409,-0.166,1.502,2.375
5.49,,,,2.375
5.50,0.405,-0.130,1.888,2.375
5.51,,,,2.375
5.52,0.403,-0.085,2.040,0.996
5.53,,,,2.375
5.54,0.402,-0.045,2.031,2.375
5.55,,,,2.375
5.56,0.401,-0.007,2.091,2.370
5.57,,,,2.375
5.58,0.402,0.038,2.156,2.375
5.59,,,,2.375
5.60,0.403,0.082,2.101,2.375
5.61,,,,2.375
5.62,0.405,0.123,1.945,2.375
5.63,,,,2.370
5.64,0.408,0.163,1.620,2.375
5.65,,,,2.375
5.66,0.412,0.191,1.148,2.375
5.67,,,,2.375
5.68,0.416,0.207,0.722,2.375
5.69,,,,2.370
5.70,0.420,0.218,0.377,2.375
5.71,,,,2.375
5.72,0.424,0.224,-0.054,2.375
5.73,,,,2.375
5.74,0.429,0.219,-0.603,2.375
5.75,,,,2.375
5.76,0.433,0.199,-1.084,2.375
5.77,,,,2.375
5.78,0.437,0.173,-1.452,2.370
5.79,,,,2.370
5.80,0.441,0.140,-1.753,2.370
5.81,,,,2.375
5.82,0.443,0.101,-1.924,2.370
5.83,,,,2.375
5.84,0.445,0.061,-1.977,2.375
5.85,,,,2.370
5.86,0.445,0.023,-2.065,2.375
5.87,,,,2.370
5.88,0.446,-0.020,-2.194,2.375
5.89,,,,2.375
5.90,0.445,-0.067,-2.195,2.370
5.91,,,,2.375
5.92,0.443,-0.113,-1.972,2.375
5.93,,,,2.375
5.94,0.440,-0.149,-1.590,2.370
5.95,,,,2.380
5.96,0.437,-0.175,-1.256,2.370
5.97,,,,2.375
5.98,0.433,-0.198,-0.996,2.370
5.99,,,,2.375
6.00,0.429,-0.217,-0.610,2.370
6.01,,,,2.375
6.02,0.424,-0.224,-0.104,2.370
6.03,,,,2.375
6.04,0.420,-0.221,0.412,2.375
6.05,,,,2.375
6.06,0.415,-0.206,0.856,2.375
6.07,,,,2.370
6.08,0.411,-0.186,1.248,2.375
6.09,,,,2.375
6.10,0.407,-0.156,1.589,2.375
6.11,,,,2.375
6.12,0.405,-0.120,1.772,2.375
6.13,,,,1.878
6.14,0.403,-0.085,1.937,1.645
6.15,,,,2.375
6.16,0.401,-0.044,2.149,2.375
6.17,,,,2.375
6.18,0.401,0.002,2.295,2.375
6.19,,,,2.375
6.20,0.401,0.050,2.317,2.375
6.21,,,,2.375
6.22,0.403,0.099,2.110,2.375
6.23,,,,2.370
6.24,0.406,0.137,1.747,2.375
6.25,,,,2.375
6.26,0.408,0.167,1.430,2.375
6.27,,,,2.375
6.28,0.412,0.194,1.119,2.370
6.29,,,,2.375
6.30,0.416,0.213,0.758,2.375
6.31,,,,2.370
6.32,0.421,0.227,0.280,2.370
6.33,,,,2.375
6.34,0.426,0.226,-0.287,2.375
6.35,,,,2.375
6.36,0.430,0.213,-0.746,2.370
6.37,,,,2.375
6.38,0.434,0.195,-1.115,2.375
6.39,,,,2.375
6.40,0.438,0.168,-1.456,2.375
6.41,,,,2.375
6.42,0.441,0.135,-1.733,2.375
6.43,,,,2.370
6.44,0.443,0.097,-1.913,2.375
6.45,,,,2.370
6.46,0.445,0.059,-2.097,2.375
6.47,,,,2.375
6.48,0.446,0.014,-2.289,2.370
6.49,,,,2.375
6.50,0.446,-0.036,-2.280,2.375
6.51,,,,2.375
6.52,0.444,-0.081,-2.088,2.375
6.53,,,,2.370
6.54,0.442,-0.121,-1.830,2.375
6.55,,,,2.375
6.56,0.439,-0.153,-1.582,2.375
6.57,,,,2.375
6.58,0.436,-0.183,-1.344,2.375
6.59,,,,2.375
6.60,0.432,-0.210,-0.956,2.375
6.61,,,,2.375
6.62,0.428,-0.224,-0.421,2.375
6.63,,,,2.375
6.64,0.423,-0.226,0.121,2.370
6.65,,,,2.375
6.66,0.418,-0.218,0.609,2.370
6.67,,,,2.375
6.68,0.414,-0.202,1.048,2.375
6.69,,,,2.375
6.70,0.410,-0.174,1.347,2.375
6.71,,,,2.375
6.72,0.407,-0.145,1.522,2.375
6.73,,,,2.375
6.74,0.404,-0.115,1.781,2.370
6.75,,,,1.002
6.76,0.402,-0.074,2.037,2.370
6.77,,,,2.375
6.78,0.401,-0.032,2.204,2.375
6.79,,,,2.375
6.80,0.401,0.015,2.291,2.375
6.81,,,,2.370
6.82,0.402,0.064,2.164,2.375
6.83,,,,2.375
6.84,0.404,0.103,1.936,2.370
6.85,,,,2.375
6.86,0.406,0.140,1.745,2.375
6.87,,,,2.375
6.88,0.409,0.173,1.512,2.375
6.89,,,,2.375
6.90,0.413,0.204,1.094,2.375
6.91,,,,2.375
6.92,0.418,0.221,0.516,2.375
6.93,,,,2.375
6.94,0.422,0.222,0.028,2.375
6.95,,,,2.370
6.96,0.427,0.219,-0.319,2.375
6.97,,,,2.375
6.98,0.431,0.210,-0.674,2.375
6.99,,,,2.375
7.00,0.435,0.194,-1.129,2.370
7.01,,,,2.375
7.02,0.439,0.166,-1.617,2.370
7.03,,,,2.375
7.04,0.442,0.127,-1.966,2.375
7.05,,,,2.375
7.06,0.444,0.084,-2.125,2.375
7.07,,,,2.370
7.08,0.445,0.040,-2.164,2.375
7.09,,,,2.375
7.10,0.446,-0.004,-2.120,2.375
7.11,,,,2.375
7.12,0.445,-0.046,-2.028,2.375
7.13,,,,2.375
7.14,0.444,-0.084,-1.993,2.380
7.15,,,,2.375
7.16,0.442,-0.125,-1.951,2.375
7.17,,,,2.375
7.18,0.439,-0.166,-1.686,2.375
7.19,,,,2.375
7.20,0.435,-0.197,-1.193,2.375
7.21,,,,2.375
7.22,0.431,-0.214,-0.654,2.375
7.23,,,,2.375
7.24,0.426,-0.222,-0.174,2.370
7.25,,,,2.375
7.26,0.422,-0.221,0.294,2.375
7.27,,,,2.370
7.28,0.417,-0.209,0.687,2.375
7.29,,,,2.370
7.30,0.413,-0.191,0.951,2.375
7.31,,,,2.375
7.32,0.410,-0.172,1.254,2.375
7.33,,,,2.375
7.34,0.406,-0.143,1.637,2.375
7.35,,,,2.375
7.36,0.404,-0.105,1.974,1.975
7.37,,,,1.498
7.38,0.402,-0.062,2.212,2.375
7.39,,,,2.375
7.40,0.401,-0.014,2.271,2.370
7.41,,,,2.375
7.42,0.401,0.032,2.148,2.370
7.43,,,,2.375
7.44,0.402,0.071,2.039,2.375
7.45,,,,2.375
7.46,0.404,0.113,1.939,2.375
7.47,,,,2.375
7.48,0.407,0.153,1.664,2.375
7.49,,,,2.375
7.50,0.411,0.182,1.260,2.375
7.51,,,,2.375
7.52,0.414,0.201,0.899,2.375
7.53,,,,2.370
7.54,0.419,0.217,0.541,2.375
7.55,,,,2.370
7.56,0.423,0.226,0.062,2.375
7.57,,,,2.375
7.58,0.428,0.219,-0.416,2.375
7.59,,,,2.375
7.60,0.432,0.208,-0.861,2.375
7.61,,,,2.375
7.62,0.436,0.187,-1.354,2.375
7.63,,,,2.375
7.64,0.440,0.152,-1.713,2.375
7.65,,,,2.375
7.66,0.442,0.115,-1.896,2.375
7.67,,,,2.375
7.68,0.444,0.074,-1.992,2.370
7.69,,,,2.375
7.70,0.445,0.036,-2.112,2.375
7.71,,,,2.375
7.72,0.446,-0.009,-2.278,2.375
7.73,,,,2.375
7.74,0.445,-0.059,-2.261,2.375
7.75,,,,2.375
7.76,0.443,-0.103,-2.033,2.370
7.77,,,,2.375
7.78,0.441,-0.141,-1.713,2.375
7.79,,,,2.375
7.80,0.438,-0.173,-1.329,2.375
7.81,,,,2.370
7.82,0.434,-0.194,-0.969,2.375
7.83,,,,2.370
7.84,0.430,-0.209,-0.683,2.375
7.85,,,,2.370
7.86,0.426,-0.223,-0.297,2.375
7.87,,,,2.370
7.88,0.421,-0.225,0.240,2.375
7.89,,,,2.375
7.90,0.416,-0.214,0.778,2.375
7.91,,,,2.375
7.92,0.412,-0.190,1.166,2.375
7.93,,,,2.370
7.94,0.409,-0.164,1.398,2.375
7.95,,,,2.375
7.96,0.405,-0.136,1.658,2.375
7.97,,,,2.375
7.98,0.403,-0.099,1.966,1.057
7.99,,,,2.370
8.00,0.401,-0.056,2.213,2.375
8.01,,,,2.370
8.02,0.401,-0.009,2.345,2.375
8.03,,,,2.375
8.04,0.401,0.041,2.294,2.375
8.05,,,,2.375
8.06,0.403,0.086,2.071,2.375
8.07,,,,2.375
8.08,0.405,0.124,1.803,2.375
8.09,,,,2.375
8.10,0.408,0.159,1.517,2.375
8.11,,,,2.375
8.12,0.411,0.186,1.198,2.375
8.13,,,,2.370
8.14,0.415,0.206,0.871,2.375
8.15,,,,2.375
8.16,0.419,0.221,0.495,2.370
8.17,,,,2.375
8.18,0.424,0.228,0.010,2.375
8.19,,,,2.375
8.20,0.429,0.224,-0.561,2.375
8.21,,,,2.375
8.22,0.433,0.204,-1.048,2.375
8.23,,,,2.375
8.24,0.437,0.178,-1.356,2.370
8.25,,,,2.375
8.26,0.440,0.149,-1.607,2.370
8.27,,,,2.375
8.28,0.443,0.116,-1.923,2.375
8.29,,,,2.375
8.30,0.445,0.072,-2.237,2.375
8.31,,,,2.370
8.32,0.446,0.023,-2.373,2.375
8.33,,,,2.375
8.34,0.446,-0.026,-2.314,2.375
8.35,,,,2.375
8.36,0.445,-0.071,-2.145,2.375
8.37,,,,2.370
8.38,0.443,-0.113,-1.901,2.375
8.39,,,,2.370
8.40,0.440,-0.149,-1.589,2.375
8.41,,,,2.375
8.42,0.437,-0.176,-1.298,2.375
8.43,,,,2.375
8.44,0.433,-0.200,-1.032,2.370
8.45,,,,2.375
8.46,0.429,-0.220,-0.613,2.375
8.47,,,,2.375
8.48,0.424,-0.227,-0.049,2.375
8.49,,,,2.375
8.50,0.420,-0.222,0.508,2.375
8.51,,,,2.375
8.52,0.415,-0.203,0.885,2.370
8.53,,,,2.375
8.54,0.412,-0.184,1.122,2.375
8.55,,,,2.375
8.56,0.408,-0.161,1.434,2.375
8.57,,,,2.375
8.58,0.405,-0.127,1.758,2.375
8.59,,,,2.182
8.60,0.403,-0.089,2.033,1.306
8.61,,,,2.375
8.62,0.401,-0.045,2.280,2.370
8.63,,,,2.370
8.64,0.401,0.005,2.346,2.375
8.65,,,,2.375
8.66,0.401,0.052,2.211,2.375
8.67,,,,2.370
8.68,0.403,0.094,2.008,2.375
8.69,,,,2.370
8.70,0.405,0.133,1.773,2.375
8.71,,,,2.375
8.72,0.408,0.167,1.469,2.370
