"Time","Potential","Position","Velocity","Acceleration"
1.70,2.370,0.431,-0.035,-0.646
1.71,2.375,,,
1.72,2.375,0.430,-0.044,-0.616
1.73,2.370,,,
1.74,2.375,0.429,-0.059,-0.614
1.75,2.375,,,
1.76,2.375,0.427,-0.071,-0.511
1.77,2.375,,,
1.78,2.370,0.426,-0.079,-0.404
1.79,2.375,,,
1.80,2.370,0.424,-0.086,-0.318
1.81,2.375,,,
1.82,2.375,0.423,-0.092,-0.237
1.83,2.370,,,
1.84,2.375,0.421,-0.096,-0.127
1.85,2.370,,,
1.86,2.375,0.419,-0.098,0.019
1.87,2.375,,,
1.88,2.375,0.417,-0.095,0.165
1.89,2.375,,,
1.90,2.375,0.415,-0.090,0.248
1.91,2.375,,,
1.92,2.375,0.413,-0.084,0.256
1.93,2.370,,,
1.94,2.375,0.412,-0.080,0.288
1.95,2.370,,,
1.96,2.375,0.410,-0.074,0.379
1.97,2.370,,,
1.98,2.370,0.409,-0.065,0.477
1.99,2.375,,,
2.00,2.370,0.407,-0.055,0.600
2.01,2.375,,,
2.02,2.375,0.406,-0.041,0.724
2.03,2.370,,,
2.04,2.375,0.405,-0.024,0.759
2.05,2.375,,,
2.06,2.375,0.405,-0.008,0.680
2.07,2.375,,,
2.08,2.370,0.405,0.000,0.693
2.09,2.375,,,
2.10,2.375,0.405,0.018,0.782
2.11,2.370,,,
2.12,2.375,0.406,0.036,0.684
2.13,2.370,,,
2.14,2.370,0.407,0.045,0.572
2.15,2.375,,,
2.16,2.375,0.408,0.057,0.549
2.17,2.375,,,
2.18,2.375,0.409,0.067,0.506
2.19,2.375,,,
2.20,2.375,0.410,0.077,0.477
2.21,2.370,,,
2.22,2.375,0.412,0.089,0.349
2.23,2.375,,,
2.24,2.365,0.414,0.091,0.186
2.25,0.591,,,
2.26,2.370,0.416,0.093,0.126
2.27,2.375,,,
2.28,2.375,0.418,0.098,-0.001
2.29,2.370,,,
2.30,2.375,0.420,0.094,-0.131
2.31,2.375,,,
2.32,2.375,0.422,0.090,-0.145
2.33,2.370,,,
2.34,2.375,0.423,0.089,-0.187
2.35,2.370,,,
2.36,2.375,0.425,0.085,-0.323
2.37,2.375,,,
2.38,2.370,0.427,0.075,-0.452
2.39,2.375,,,
2.40,2.375,0.428,0.065,-0.503
2.41,2.375,,,
2.42,2.375,0.429,0.057,-0.616
2.43,2.370,,,
2.44,2.375,0.431,0.040,-0.731
2.45,2.370,,,
2.46,2.370,0.431,0.025,-0.705
2.47,2.375,,,
2.48,2.375,0.432,0.012,-0.676
2.49,2.370,,,
2.50,2.375,0.432,-0.001,-0.694
2.51,2.375,,,
2.52,2.375,0.431,-0.014,-0.757
2.53,2.375,,,
2.54,2.370,0.431,-0.033,-0.750
2.55,2.375,,,
2.56,2.375,0.430,-0.046,-0.644
2.57,2.375,,,
2.58,2.375,0.429,-0.058,-0.563
2.59,2.375,,,
2.60,2.375,0.428,-0.069,-0.465
2.61,2.370,,,
2.62,2.375,0.426,-0.075,-0.435
2.63,2.370,,,
2.64,2.375,0.425,-0.086,-0.418
2.65,2.375,,,
2.66,2.375,0.423,-0.094,-0.294
2.67,2.370,,,
2.68,2.375,0.421,-0.099,-0.137
2.69,2.375,,,
2.70,2.375,0.419,-0.099,0.022
2.71,2.375,,,
2.72,2.370,0.417,-0.097,0.152
2.73,2.375,,,
2.74,2.370,0.415,-0.093,0.250
2.75,2.370,,,
2.76,2.375,0.413,-0.085,0.250
2.77,2.375,,,
2.78,2.375,0.412,-0.084,0.276
2.79,2.370,,,
2.80,2.375,0.410,-0.077,0.413
2.81,2.375,,,
2.82,2.370,0.409,-0.067,0.542
2.83,2.375,,,
2.84,2.375,0.407,-0.055,0.663
2.85,2.370,,,
2.86,2.375,0.406,-0.038,0.685
2.87,2.370,,,
2.88,2.375,0.406,-0.027,0.660
2.89,2.370,,,
2.90,2.375,0.405,-0.013,0.680
2.91,2.375,,,
2.92,2.370,0.405,0.001,0.704
2.93,2.375,,,
2.94,2.375,0.405,0.014,0.784
2.95,2.370,,,
2.96,2.375,0.406,0.034,0.770
2.97,2.370,,,
2.98,2.375,0.407,0.047,0.626
2.99,2.370,,,
3.00,2.375,0.408,0.057,0.569
3.01,2.375,,,
3.02,2.370,0.409,0.070,0.519
3.03,2.375,,,
3.04,2.375,0.410,0.078,0.446
3.05,2.370,,,
3.06,2.370,0.412,0.088,0.365
3.07,2.370,,,
3.08,2.375,0.414,0.095,0.184
3.09,0.839,,,
3.10,2.208,0.416,0.095,0.018
3.11,2.370,,,
3.12,2.370,0.418,0.093,-0.017
3.13,2.375,,,
3.14,2.375,0.420,0.094,-0.023
3.15,2.370,,,
3.16,2.375,0.422,0.093,-0.084
3.17,2.370,,,
3.18,2.375,0.423,0.091,-0.171
3.19,2.375,,,
3.20,2.370,0.425,0.088,-0.341
3.21,2.375,,,
3.22,2.375,0.427,0.076,-0.473
3.23,2.375,,,
3.24,2.375,0.428,0.067,-0.515
3.25,2.370,,,
3.26,2.370,0.430,0.058,-0.660
3.27,2.375,,,
3.28,2.370,0.431,0.041,-0.785
3.29,2.375,,,
3.30,2.370,0.431,0.022,-0.723
3.31,2.375,,,
3.32,2.375,0.431,0.011,-0.637
3.33,2.370,,,
3.34,2.375,0.432,0.001,-0.713
3.35,2.375,,,
3.36,2.375,0.432,-0.018,-0.782
3.37,2.375,,,
3.38,2.375,0.431,-0.033,-0.727
3.39,2.375,,,
3.40,2.375,0.430,-0.047,-0.646
3.41,2.375,,,
3.42,2.375,0.429,-0.059,-0.555
3.43,2.370,,,
3.44,2.375,0.428,-0.069,-0.462
3.45,2.375,,,
3.46,2.370,0.426,-0.078,-0.352
3.47,2.375,,,
3.48,2.370,0.425,-0.082,-0.322
3.49,2.375,,,
3.50,2.370,0.423,-0.091,-0.298
3.51,2.375,,,
3.52,2.375,0.421,-0.095,-0.184
3.53,2.370,,,
3.54,2.370,0.419,-0.098,-0.042
3.55,2.375,,,
3.56,2.370,0.417,-0.097,0.112
3.57,2.375,,,
3.58,2.370,0.415,-0.091,0.156
3.59,2.375,,,
3.60,2.370,0.414,-0.091,0.204
3.61,2.375,,,
3.62,2.375,0.411,-0.085,0.338
3.63,2.375,,,
3.64,2.375,0.410,-0.077,0.434
3.65,2.375,,,
3.66,2.375,0.408,-0.068,0.540
3.67,2.370,,,
3.68,2.370,0.407,-0.055,0.640
3.69,2.375,,,
3.70,2.375,0.406,-0.041,0.682
3.71,2.370,,,
3.72,2.375,0.406,-0.028,0.719
3.73,2.375,,,
3.74,2.370,0.405,-0.013,0.787
3.75,2.375,,,
3.76,2.370,0.405,0.006,0.737
3.77,2.375,,,
3.78,2.375,0.405,0.016,0.667
3.79,2.370,,,
3.80,2.375,0.406,0.030,0.717
3.81,2.370,,,
3.82,2.375,0.406,0.048,0.658
3.83,2.375,,,
3.84,2.370,0.408,0.058,0.532
3.85,2.375,,,
3.86,2.370,0.409,0.066,0.523
3.87,2.375,,,
3.88,2.375,0.410,0.078,0.533
3.89,2.370,,,
3.90,2.370,0.412,0.091,0.378
3.91,2.370,,,
3.92,2.375,0.414,0.094,0.172
3.93,1.341,,,
3.94,1.711,0.416,0.096,0.067
3.95,2.375,,,
3.96,2.370,0.418,0.096,0.002
3.97,2.375,,,
3.98,2.370,0.420,0.095,-0.034
3.99,2.375,,,
4.00,2.375,0.422,0.097,-0.146
4.01,2.375,,,
4.02,2.370,0.424,0.090,-0.300
4.03,2.375,,,
4.04,2.370,0.425,0.082,-0.363
4.05,2.375,,,
4.06,2.375,0.427,0.075,-0.413
4.07,2.370,,,
4.08,2.375,0.428,0.067,-0.500
4.09,2.375,,,
4.10,2.375,0.430,0.055,-0.557
4.11,2.375,,,
4.12,2.370,0.430,0.044,-0.607
4.13,2.375,,,
4.14,2.375,0.431,0.033,-0.752
4.15,2.375,,,
4.16,2.375,0.432,0.013,-0.828
4.17,2.370,,,
4.18,2.370,0.432,-0.003,-0.796
4.19,2.375,,,
4.20,2.375,0.432,-0.019,-0.744
4.21,2.375,,,
4.22,2.370,0.431,-0.033,-0.668
4.23,2.370,,,
4.24,2.370,0.430,-0.045,-0.623
4.25,2.375,,,
4.26,2.375,0.429,-0.058,-0.564
4.27,2.370,,,
4.28,2.375,0.428,-0.067,-0.543
4.29,2.375,,,
4.30,2.375,0.427,-0.080,-0.482
4.31,2.370,,,
4.32,2.370,0.425,-0.089,-0.292
4.33,2.375,,,
4.34,2.370,0.423,-0.091,-0.138
4.35,2.375,,,
4.36,2.375,0.421,-0.093,-0.072
4.37,2.370,,,
4.38,2.370,0.419,-0.093,-0.084
4.39,2.375,,,
4.40,2.370,0.417,-0.097,-0.040
4.41,2.375,,,
4.42,2.370,0.415,-0.097,0.119
4.43,2.375,,,
4.44,2.370,0.414,-0.092,0.290
4.45,2.370,,,
4.46,2.375,0.411,-0.084,0.409
4.47,2.375,,,
4.48,2.370,0.410,-0.075,0.466
4.49,2.375,,,
4.50,2.370,0.408,-0.066,0.542
4.51,2.375,,,
4.52,2.375,0.407,-0.052,0.560
4.53,2.375,,,
4.54,2.375,0.407,-0.044,0.591
4.55,2.370,,,
4.56,2.375,0.406,-0.030,0.689
4.57,2.375,,,
4.58,2.375,0.405,-0.015,0.726
4.59,2.375,,,
4.60,2.370,0.405,0.000,0.741
4.61,2.375,,,
4.62,2.370,0.405,0.014,0.763
4.63,2.375,,,
4.64,2.375,0.406,0.030,0.752
4.65,2.370,,,
4.66,2.370,0.406,0.047,0.615
4.67,2.375,,,
4.68,2.370,0.408,0.055,0.483
4.69,2.375,,,
4.70,2.375,0.409,0.062,0.525
4.71,2.375,,,
4.72,2.375,0.410,0.076,0.560
4.73,2.375,,,
4.74,2.375,0.412,0.089,0.412
4.75,2.370,,,
4.76,2.370,0.414,0.094,0.198
4.77,1.838,,,
4.78,1.214,0.416,0.095,0.059
4.79,2.370,,,
4.80,2.370,0.417,0.094,0.026
4.81,2.375,,,
4.82,2.375,0.419,0.097,-0.016
4.83,2.370,,,
4.84,2.375,0.421,0.095,-0.126
4.85,2.375,,,
4.86,2.375,0.423,0.091,-0.217
4.87,2.370,,,
4.88,2.370,0.425,0.086,-0.296
4.89,2.375,,,
4.90,2.370,0.427,0.080,-0.419
4.91,2.370,,,
4.92,2.375,0.428,0.070,-0.584
4.93,2.370,,,
4.94,2.370,0.429,0.053,-0.604
4.95,2.375,,,
4.96,2.370,0.430,0.045,-0.558
4.97,2.375,,,
4.98,2.370,0.431,0.035,-0.669
4.99,2.370,,,
5.00,2.375,0.432,0.018,-0.794
5.01,2.370,,,
5.02,2.375,0.432,0.001,-0.832
5.03,2.370,,,
5.04,2.370,0.432,-0.017,-0.780
5.05,2.375,,,
5.06,2.370,0.431,-0.031,-0.693
5.07,2.375,,,
5.08,2.375,0.431,-0.043,-0.655
5.09,2.375,,,
5.10,2.375,0.429,-0.056,-0.628
5.11,2.375,,,
5.12,2.375,0.428,-0.070,-0.554
5.13,2.370,,,
5.14,2.375,0.427,-0.079,-0.433
5.15,2.375,,,
5.16,2.370,0.425,-0.086,-0.328
5.17,2.375,,,
5.18,2.375,0.423,-0.093,-0.213
5.19,2.370,,,
5.20,2.375,0.421,-0.095,-0.085
5.21,2.370,,,
5.22,2.375,0.419,-0.096,0.024
5.23,2.375,,,
5.24,2.370,0.418,-0.092,0.036
5.25,2.375,,,
5.26,2.370,0.416,-0.095,0.054
5.27,2.375,,,
5.28,2.370,0.414,-0.093,0.184
5.29,2.370,,,
5.30,2.375,0.412,-0.087,0.317
5.31,2.370,,,
5.32,2.375,0.410,-0.079,0.424
5.33,2.375,,,
5.34,2.370,0.409,-0.070,0.497
5.35,2.375,,,
5.36,2.370,0.407,-0.060,0.606
5.37,2.375,,,
5.38,2.375,0.406,-0.046,0.719
5.39,2.370,,,
5.40,2.375,0.406,-0.031,0.789
5.41,2.375,,,
5.42,2.370,0.405,-0.012,0.765
5.43,2.375,,,
5.44,2.375,0.405,0.001,0.700
5.45,2.375,,,
5.46,2.375,0.405,0.015,0.690
5.47,2.370,,,
5.48,2.375,0.406,0.029,0.662
5.49,2.370,,,
5.50,2.370,0.406,0.042,0.611
5.51,2.375,,,
5.52,2.370,0.407,0.053,0.559
5.53,2.375,,,
5.54,2.370,0.408,0.063,0.542
5.55,2.375,,,
5.56,2.375,0.410,0.075,0.533
5.57,2.370,,,
5.58,2.375,0.411,0.085,0.486
5.59,2.370,,,
5.60,2.375,0.413,0.096,0.318
5.61,2.299,,,
5.62,0.728,0.415,0.099,0.078
5.63,2.375,,,
5.64,2.375,0.417,0.097,-0.060
5.65,2.375,,,
5.66,2.375,0.419,0.095,-0.097
5.67,2.370,,,
5.68,2.375,0.421,0.094,-0.147
5.69,2.375,,,
5.70,2.370,0.423,0.090,-0.234
5.71,2.375,,,
5.72,2.370,0.425,0.084,-0.301
5.73,2.375,,,
5.74,2.375,0.427,0.078,-0.369
5.75,2.370,,,
5.76,2.370,0.428,0.069,-0.446
5.77,2.370,,,
5.78,2.370,0.429,0.061,-0.584
5.79,2.375,,,
5.80,2.370,0.430,0.046,-0.700
5.81,2.375,,,
5.82,2.370,0.431,0.031,-0.733
5.83,2.375,,,
5.84,2.375,0.432,0.016,-0.741
5.85,2.370,,,
5.86,2.370,0.432,0.002,-0.735
5.87,2.370,,,
5.88,2.375,0.432,-0.013,-0.719
5.89,2.375,,,
5.90,2.370,0.431,-0.028,-0.657
5.91,2.375,,,
5.92,2.370,0.431,-0.039,-0.635
5.93,2.375,,,
5.94,2.375,0.430,-0.053,-0.630
5.95,2.370,,,
5.96,2.375,0.428,-0.065,-0.589
5.97,2.370,,,
5.98,2.375,0.427,-0.077,-0.502
5.99,2.375,,,
6.00,2.375,0.425,-0.085,-0.381
6.01,2.375,,,
6.02,2.375,0.424,-0.092,-0.268
6.03,2.375,,,
6.04,2.375,0.422,-0.096,-0.135
6.05,2.370,,,
6.06,2.375,0.420,-0.098,0.004
6.07,2.375,,,
6.08,2.370,0.418,-0.097,0.148
6.09,2.375,,,
6.10,2.370,0.416,-0.090,0.199
6.11,2.375,,,
6.12,2.375,0.414,-0.087,0.182
6.13,2.375,,,
6.14,2.375,0.412,-0.084,0.224
6.15,2.370,,,
6.16,2.375,0.411,-0.080,0.348
6.17,2.375,,,
6.18,2.370,0.409,-0.070,0.474
6.19,2.375,,,
6.20,2.370,0.408,-0.060,0.550
6.21,2.370,,,
6.22,2.375,0.407,-0.048,0.621
6.23,2.370,,,
6.24,2.375,0.406,-0.035,0.669
6.25,2.370,,,
6.26,2.375,0.405,-0.022,0.759
6.27,2.375,,,
6.28,2.370,0.405,-0.004,0.843
6.29,2.375,,,
6.30,2.370,0.405,0.014,0.806
6.31,2.375,,,
6.32,2.375,0.406,0.028,0.735
6.33,2.370,,,
6.34,2.375,0.406,0.042,0.701
6.35,2.370,,,
6.36,2.375,0.407,0.058,0.589
6.37,2.375,,,
6.38,2.370,0.409,0.066,0.481
6.39,2.375,,,
6.40,2.375,0.410,0.075,0.457
6.41,2.370,,,
6.42,2.375,0.412,0.086,0.348
6.43,2.370,,,
6.44,2.375,0.413,0.090,0.213
6.45,2.370,,,
6.46,0.591,0.415,0.092,0.173
6.47,2.370,,,
6.48,2.370,0.417,0.097,0.135
6.49,2.375,,,
6.50,2.375,0.419,0.101,-0.067
6.51,2.370,,,
6.52,2.375,0.421,0.094,-0.271
6.53,2.370,,,
6.54,2.375,0.423,0.085,-0.256
6.55,2.375,,,
6.56,2.375,0.425,0.083,-0.201
6.57,2.375,,,
6.58,2.375,0.426,0.082,-0.336
6.59,2.375,,,
6.60,2.375,0.428,0.071,-0.534
6.61,2.370,,,
6.62,2.370,0.429,0.058,-0.613
6.63,2.375,,,
6.64,2.375,0.430,0.045,-0.620
6.65,2.375,,,
6.66,2.375,0.431,0.033,-0.632
6.67,2.375,,,
6.68,2.370,0.432,0.022,-0.758
6.69,2.375,,,
6.70,2.375,0.432,0.002,-0.844
6.71,2.370,,,
6.72,2.375,0.432,-0.015,-0.776
6.73,2.375,,,
6.74,2.375,0.431,-0.029,-0.697
6.75,2.375,,,
6.76,2.370,0.430,-0.042,-0.636
6.77,2.370,,,
6.78,2.375,0.430,-0.054,-0.588
6.79,2.370,,,
6.80,2.375,0.428,-0.066,-0.530
6.81,2.375,,,
6.82,2.370,0.427,-0.076,-0.438
6.83,2.375,,,
6.84,2.375,0.425,-0.084,-0.297
6.85,2.375,,,
6.86,2.370,0.423,-0.086,-0.235
6.87,2.370,,,
6.88,2.375,0.422,-0.093,-0.222
6.89,2.370,,,
6.90,2.375,0.420,-0.097,-0.114
6.91,2.375,,,
6.92,2.375,0.418,-0.098,0.019
6.93,2.375,,,
6.94,2.370,0.416,-0.096,0.130
6.95,2.370,,,
6.96,2.375,0.414,-0.092,0.242
6.97,2.370,,,
6.98,2.375,0.412,-0.086,0.357
6.99,2.375,,,
7.00,2.375,0.411,-0.078,0.460
7.01,2.375,,,
7.02,2.370,0.409,-0.068,0.544
7.03,2.370,,,
7.04,2.370,0.408,-0.054,0.526
7.05,2.375,,,
7.06,2.375,0.407,-0.047,0.544
7.07,2.370,,,
7.08,2.375,0.406,-0.034,0.659
7.09,2.370,,,
7.10,2.375,0.405,-0.020,0.734
7.11,2.375,,,
7.12,2.370,0.405,-0.004,0.772
7.13,2.375,,,
7.14,2.370,0.405,0.012,0.757
7.15,2.375,,,
7.16,2.375,0.405,0.026,0.740
7.17,2.370,,,
7.18,2.375,0.406,0.043,0.644
7.19,2.370,,,
7.20,2.375,0.407,0.052,0.541
7.21,2.375,,,
7.22,2.370,0.408,0.063,0.513
7.23,2.375,,,
7.24,2.375,0.410,0.073,0.441
7.25,2.370,,,
7.26,2.375,0.411,0.081,0.355
7.27,2.375,,,
7.28,2.375,0.413,0.087,0.286
7.29,2.370,,,
7.30,0.946,0.415,0.092,0.208
7.31,2.106,,,
7.32,2.375,0.417,0.096,0.105
7.33,2.375,,,
7.34,2.375,0.419,0.097,0.004
7.35,2.370,,,
7.36,2.375,0.421,0.095,-0.076
7.37,2.375,,,
7.38,2.370,0.422,0.093,-0.137
7.39,2.375,,,
7.40,2.375,0.424,0.092,-0.290
7.41,2.375,,,
7.42,2.375,0.426,0.083,-0.494
7.43,2.375,,,
7.44,2.375,0.428,0.070,-0.609
7.45,2.370,,,
7.46,2.375,0.429,0.056,-0.609
7.47,2.375,,,
7.48,2.370,0.430,0.046,-0.592
7.49,2.370,,,
7.50,2.370,0.431,0.034,-0.630
7.51,2.375,,,
7.52,2.375,0.431,0.020,-0.663
7.53,2.370,,,
7.54,2.375,0.432,0.008,-0.750
7.55,2.375,,,
7.56,2.375,0.432,-0.010,-0.798
7.57,2.375,,,
7.58,2.370,0.431,-0.026,-0.734
7.59,2.375,,,
7.60,2.370,0.431,-0.040,-0.665
7.61,2.375,,,
7.62,2.375,0.430,-0.051,-0.637
7.63,2.370,,,
7.64,2.375,0.429,-0.066,-0.572
7.65,2.375,,,
7.66,2.370,0.427,-0.076,-0.429
7.67,2.375,,,
7.68,2.375,0.426,-0.082,-0.321
7.69,2.375,,,
7.70,2.375,0.424,-0.088,-0.247
7.71,2.375,,,
7.72,2.375,0.422,-0.091,-0.224
7.73,2.370,,,
7.74,2.375,0.420,-0.098,-0.164
7.75,2.375,,,
7.76,2.370,0.418,-0.101,0.034
7.77,2.375,,,
7.78,2.370,0.416,-0.096,0.203
7.79,2.375,,,
7.80,2.375,0.414,-0.089,0.208
7.81,2.370,,,
7.82,2.375,0.413,-0.088,0.220
7.83,2.380,,,
7.84,2.375,0.411,-0.084,0.384
7.85,2.375,,,
7.86,2.370,0.409,-0.072,0.553
7.87,2.370,,,
7.88,2.375,0.408,-0.058,0.587
7.89,2.375,,,
7.90,2.375,0.407,-0.048,0.586
7.91,2.370,,,
7.92,2.375,0.406,-0.037,0.665
7.93,2.370,,,
7.94,2.375,0.405,-0.022,0.763
7.95,2.375,,,
7.96,2.370,0.405,-0.006,0.816
7.97,2.375,,,
7.98,2.375,0.405,0.014,0.727
7.99,2.375,,,
8.00,2.375,0.406,0.024,0.626
8.01,2.375,,,
8.02,2.375,0.406,0.035,0.659
8.03,2.375,,,
8.04,2.370,0.407,0.051,0.663
8.05,2.375,,,
8.06,2.370,0.408,0.064,0.555
8.07,2.375,,,
8.08,2.375,0.410,0.073,0.449
8.09,2.370,,,
8.10,2.375,0.411,0.081,0.392
8.11,2.370,,,
8.12,2.375,0.413,0.089,0.324
8.13,2.375,,,
8.14,1.447,0.414,0.095,0.223
8.15,1.605,,,
8.16,2.370,0.417,0.098,0.108
8.17,2.375,,,
8.18,2.370,0.418,0.098,0.036
8.19,2.375,,,
8.20,2.375,0.420,0.101,-0.103
8.21,2.375,,,
8.22,2.370,0.423,0.095,-0.272
8.23,2.375,,,
8.24,2.370,0.424,0.088,-0.359
8.25,2.375,,,
8.26,2.370,0.426,0.080,-0.423
8.27,2.375,,,
8.28,2.375,0.427,0.071,-0.490
8.29,2.370,,,
8.30,2.375,0.429,0.061,-0.582
8.31,2.375,,,
8.32,2.370,0.430,0.047,-0.643
8.33,2.375,,,
8.34,2.375,0.431,0.036,-0.725
8.35,2.375,,,
8.36,2.375,0.432,0.019,-0.807
8.37,2.375,,,
8.38,2.375,0.432,0.001,-0.759
8.39,2.375,,,
8.40,2.375,0.431,-0.012,-0.686
8.41,2.375,,,
8.42,2.370,0.431,-0.026,-0.641
8.43,2.370,,,
8.44,2.370,0.430,-0.038,-0.570
8.45,2.375,,,
8.46,2.375,0.430,-0.047,-0.588
8.47,2.370,,,
8.48,2.370,0.429,-0.062,-0.596
8.49,2.370,,,
8.50,2.375,0.427,-0.073,-0.485
8.51,2.375,,,
8.52,2.375,0.426,-0.082,-0.356
8.53,2.375,,,
8.54,2.375,0.424,-0.087,-0.256
8.55,2.370,,,
8.56,2.375,0.422,-0.090,-0.245
8.57,2.375,,,
8.58,2.370,0.420,-0.097,-0.211
8.59,2.375,,,
8.60,2.370,0.418,-0.102,-0.018
8.61,2.375,,,
8.62,2.370,0.416,-0.098,0.206
8.63,2.375,,,
8.64,2.375,0.414,-0.090,0.257
8.65,2.370,,,
8.66,2.375,0.413,-0.087,0.265
8.67,2.375,,,
8.68,2.370,0.411,-0.082,0.395
8.69,2.370,,,
8.70,2.375,0.409,-0.072,0.531
8.71,2.375,,,
