"Time","Potential","Position","Velocity","Acceleration"
1.36,2.370,0.395,0.173,1.854
1.37,2.375,,,
1.38,2.375,0.399,0.209,1.610
1.39,2.375,,,
1.40,1.392,0.404,0.241,1.220
1.41,1.939,,,
1.42,2.375,0.409,0.259,0.775
1.43,2.370,,,
1.44,2.375,0.414,0.270,0.379
1.45,2.375,,,
1.46,2.370,0.420,0.274,-0.045
1.47,2.375,,,
1.48,2.375,0.425,0.269,-0.496
1.49,2.375,,,
1.50,2.375,0.431,0.254,-0.943
1.51,2.370,,,
1.52,2.375,0.435,0.231,-1.337
1.53,2.370,,,
1.54,2.375,0.440,0.200,-1.690
1.55,2.375,,,
1.56,2.370,0.444,0.162,-1.975
1.57,2.375,,,
1.58,2.375,0.446,0.120,-2.193
1.59,2.375,,,
1.60,2.375,0.448,0.074,-2.396
1.61,2.370,,,
1.62,2.375,0.450,0.022,-2.454
1.63,2.375,,,
1.64,2.370,0.449,-0.027,-2.357
1.65,2.375,,,
1.66,2.370,0.448,-0.072,-2.246
1.67,2.375,,,
1.68,2.375,0.446,-0.117,-2.110
1.69,2.370,,,
1.70,2.375,0.444,-0.156,-1.968
1.71,2.370,,,
1.72,2.375,0.440,-0.197,-1.723
1.73,2.370,,,
1.74,2.375,0.436,-0.229,-1.297
1.75,2.375,,,
1.76,2.370,0.431,-0.248,-0.921
1.77,2.375,,,
1.78,2.375,0.426,-0.265,-0.572
1.79,2.370,,,
1.80,2.375,0.420,-0.273,-0.132
1.81,2.370,,,
1.82,2.375,0.415,-0.271,0.327
1.83,2.375,,,
1.84,2.370,0.409,-0.260,0.791
1.85,2.375,,,
1.86,2.375,0.404,-0.236,1.126
1.87,2.375,,,
1.88,2.375,0.400,-0.214,1.426
1.89,2.370,,,
1.90,2.375,0.395,-0.182,1.816
1.91,2.370,,,
1.92,2.375,0.392,-0.140,2.137
1.93,2.375,,,
1.94,2.375,0.390,-0.094,2.340
1.95,2.375,,,
1.96,2.375,0.388,-0.043,2.368
1.97,2.370,,,
1.98,2.375,0.388,0.001,2.351
1.99,2.370,,,
2.00,2.375,0.388,0.049,2.392
2.01,2.375,,,
2.02,2.370,0.390,0.099,2.309
2.03,2.375,,,
2.04,2.370,0.392,0.143,2.107
2.05,2.375,,,
2.06,2.375,0.396,0.184,1.845
2.07,2.370,,,
2.08,2.375,0.400,0.219,1.486
2.09,2.365,,,
2.10,0.870,0.405,0.244,1.116
2.11,2.375,,,
2.12,2.370,0.410,0.264,0.742
2.13,2.370,,,
2.14,2.370,0.415,0.274,0.327
2.15,2.375,,,
2.16,2.375,0.421,0.277,-0.090
2.17,2.370,,,
2.18,2.370,0.427,0.272,-0.575
2.19,2.375,,,
2.20,2.370,0.432,0.254,-1.082
2.21,2.375,,,
2.22,2.370,0.437,0.227,-1.519
2.23,2.375,,,
2.24,2.375,0.441,0.191,-1.835
2.25,2.375,,,
2.26,2.375,0.445,0.153,-2.058
2.27,2.370,,,
2.28,2.375,0.447,0.108,-2.230
2.29,2.375,,,
2.30,2.370,0.449,0.061,-2.293
2.31,2.375,,,
2.32,2.370,0.450,0.017,-2.366
2.33,2.370,,,
2.34,2.375,0.450,-0.034,-2.394
2.35,2.370,,,
2.36,2.375,0.448,-0.081,-2.290
2.37,2.370,,,
2.38,2.375,0.446,-0.126,-2.128
2.39,2.375,,,
2.40,2.370,0.443,-0.168,-1.889
2.41,2.375,,,
2.42,2.370,0.440,-0.201,-1.679
2.43,2.370,,,
2.44,2.375,0.435,-0.236,-1.376
2.45,2.375,,,
2.46,2.375,0.430,-0.259,-0.914
2.47,2.375,,,
2.48,2.370,0.425,-0.273,-0.450
2.49,2.375,,,
2.50,2.370,0.419,-0.277,0.033
2.51,2.375,,,
2.52,2.370,0.413,-0.269,0.417
2.53,2.375,,,
2.54,2.375,0.408,-0.261,0.790
2.55,2.370,,,
2.56,2.375,0.403,-0.240,1.248
2.57,2.375,,,
2.58,2.375,0.398,-0.210,1.658
2.59,2.375,,,
2.60,2.370,0.394,-0.172,2.002
2.61,2.375,,,
2.62,2.375,0.391,-0.126,2.179
2.63,2.375,,,
2.64,2.375,0.389,-0.084,2.280
2.65,2.370,,,
2.66,2.375,0.388,-0.036,2.418
2.67,2.370,,,
2.68,2.370,0.388,0.014,2.487
2.69,2.375,,,
2.70,2.375,0.388,0.065,2.455
2.71,2.375,,,
2.72,2.375,0.390,0.116,2.231
2.73,2.370,,,
2.74,2.375,0.393,0.155,1.941
2.75,2.370,,,
2.76,2.375,0.397,0.192,1.711
2.77,2.375,,,
2.78,2.370,0.401,0.224,1.427
2.79,1.731,,,
2.80,1.605,0.406,0.250,1.076
2.81,2.375,,,
2.82,2.375,0.411,0.268,0.657
2.83,2.370,,,
2.84,2.375,0.417,0.276,0.216
2.85,2.375,,,
2.86,2.370,0.422,0.278,-0.258
2.87,2.375,,,
2.88,2.370,0.428,0.266,-0.731
2.89,2.370,,,
2.90,2.370,0.433,0.247,-1.150
2.91,2.375,,,
2.92,2.375,0.438,0.221,-1.600
2.93,2.370,,,
2.94,2.370,0.442,0.182,-1.968
2.95,2.375,,,
2.96,2.370,0.445,0.138,-2.120
2.97,2.370,,,
2.98,2.370,0.448,0.098,-2.255
2.99,2.375,,,
3.00,2.375,0.449,0.050,-2.442
3.01,2.370,,,
3.02,2.375,0.450,-0.004,-2.466
3.03,2.375,,,
3.04,2.375,0.449,-0.052,-2.342
3.05,2.375,,,
3.06,2.370,0.447,-0.096,-2.226
3.07,2.375,,,
3.08,2.375,0.445,-0.142,-2.065
3.09,2.375,,,
3.10,2.375,0.442,-0.182,-1.778
3.11,2.370,,,
3.12,2.375,0.438,-0.212,-1.514
3.13,2.370,,,
3.14,2.375,0.433,-0.242,-1.212
3.15,2.375,,,
3.16,2.370,0.428,-0.263,-0.778
3.17,2.375,,,
3.18,2.375,0.423,-0.275,-0.281
3.19,2.370,,,
3.20,2.375,0.417,-0.274,0.221
3.21,2.370,,,
3.22,2.375,0.412,-0.262,0.568
3.23,2.375,,,
3.24,2.370,0.406,-0.252,0.908
3.25,2.375,,,
3.26,2.375,0.401,-0.228,1.335
3.27,2.370,,,
3.28,2.375,0.397,-0.198,1.727
3.29,2.370,,,
3.30,2.375,0.393,-0.159,2.069
3.31,2.375,,,
3.32,2.375,0.391,-0.111,2.230
3.33,2.375,,,
3.34,2.375,0.389,-0.068,2.301
3.35,2.375,,,
3.36,2.375,0.388,-0.020,2.380
3.37,2.370,,,
3.38,2.375,0.388,0.028,2.403
3.39,2.370,,,
3.40,2.375,0.389,0.078,2.353
3.41,2.375,,,
3.42,2.375,0.391,0.124,2.207
3.43,2.375,,,
3.44,2.370,0.394,0.166,2.008
3.45,2.370,,,
3.46,2.375,0.398,0.207,1.661
3.47,2.370,,,
3.48,2.375,0.402,0.234,1.257
3.49,0.870,,,
3.50,2.370,0.407,0.256,0.918
3.51,2.375,,,
3.52,2.370,0.413,0.271,0.542
3.53,2.375,,,
3.54,2.375,0.418,0.278,0.108
3.55,2.375,,,
3.56,2.375,0.424,0.278,-0.431
3.57,2.370,,,
3.58,2.375,0.430,0.261,-0.945
3.59,2.370,,,
3.60,2.375,0.435,0.236,-1.279
3.61,2.375,,,
3.62,2.370,0.439,0.210,-1.615
3.63,2.375,,,
3.64,2.375,0.443,0.173,-2.002
3.65,2.375,,,
3.66,2.375,0.446,0.126,-2.202
3.67,2.375,,,
3.68,2.375,0.448,0.082,-2.243
3.69,2.370,,,
3.70,2.375,0.449,0.039,-2.366
3.71,2.375,,,
3.72,2.370,0.450,-0.013,-2.441
3.73,2.375,,,
3.74,2.375,0.449,-0.063,-2.312
3.75,2.370,,,
3.76,2.375,0.447,-0.107,-2.116
3.77,2.370,,,
3.78,2.375,0.445,-0.147,-1.914
3.79,2.370,,,
3.80,2.370,0.441,-0.182,-1.742
3.81,2.375,,,
3.82,2.370,0.437,-0.218,-1.498
3.83,2.375,,,
3.84,2.375,0.432,-0.246,-1.089
3.85,2.370,,,
3.86,2.375,0.427,-0.261,-0.695
3.87,2.375,,,
3.88,2.375,0.422,-0.274,-0.286
3.89,2.375,,,
3.90,2.370,0.416,-0.274,0.177
3.91,2.375,,,
3.92,2.370,0.411,-0.266,0.614
3.93,2.375,,,
3.94,2.375,0.405,-0.249,1.046
3.95,2.370,,,
3.96,2.375,0.401,-0.223,1.433
3.97,2.375,,,
3.98,2.370,0.396,-0.191,1.777
3.99,2.375,,,
4.00,2.370,0.393,-0.152,2.083
4.01,2.375,,,
4.02,2.375,0.390,-0.107,2.322
4.03,2.375,,,
4.04,2.375,0.389,-0.056,2.394
4.05,2.370,,,
4.06,2.375,0.388,-0.010,2.391
4.07,2.370,,,
4.08,2.375,0.388,0.039,2.387
4.09,2.375,,,
4.10,2.375,0.390,0.087,2.281
4.11,2.370,,,
4.12,2.375,0.392,0.132,2.118
4.13,2.370,,,
4.14,2.370,0.395,0.173,1.906
4.15,2.370,,,
4.16,2.370,0.399,0.209,1.629
4.17,2.375,,,
4.18,2.071,0.403,0.241,1.210
4.19,1.255,,,
4.20,2.375,0.409,0.257,0.784
4.21,2.375,,,
4.22,2.375,0.414,0.269,0.459
4.23,2.370,,,
4.24,2.375,0.419,0.279,0.003
4.25,2.370,,,
4.26,2.375,0.425,0.270,-0.498
4.27,2.375,,,
4.28,2.370,0.430,0.257,-0.938
4.29,2.375,,,
4.30,2.370,0.436,0.234,-1.411
4.31,2.375,,,
4.32,2.375,0.440,0.199,-1.791
4.33,2.370,,,
4.34,2.375,0.444,0.159,-2.002
4.35,2.375,,,
4.36,2.375,0.446,0.118,-2.158
4.37,2.370,,,
4.38,2.370,0.448,0.074,-2.355
4.39,2.375,,,
4.40,2.375,0.449,0.022,-2.431
4.41,2.370,,,
4.42,2.375,0.449,-0.026,-2.364
4.43,2.375,,,
4.44,2.370,0.448,-0.072,-2.293
4.45,2.375,,,
4.46,2.375,0.446,-0.119,-2.148
4.47,2.375,,,
4.48,2.370,0.443,-0.160,-1.903
4.49,2.375,,,
4.50,2.370,0.440,-0.196,-1.601
4.51,2.375,,,
4.52,2.375,0.435,-0.223,-1.320
4.53,2.370,,,
4.54,2.375,0.431,-0.249,-0.992
4.55,2.370,,,
4.56,2.375,0.425,-0.265,-0.547
4.57,2.375,,,
4.58,2.375,0.420,-0.272,-0.073
4.59,2.370,,,
4.60,2.375,0.414,-0.268,0.378
4.61,2.375,,,
4.62,2.375,0.409,-0.254,0.727
4.63,2.375,,,
4.64,2.375,0.404,-0.240,1.105
4.65,2.375,,,
4.66,2.375,0.399,-0.212,1.534
4.67,2.375,,,
4.68,2.375,0.396,-0.176,1.863
4.69,2.370,,,
4.70,2.375,0.392,-0.136,2.125
4.71,2.370,,,
4.72,2.375,0.390,-0.089,2.252
4.73,2.375,,,
4.74,2.375,0.389,-0.045,2.306
4.75,2.375,,,
4.76,2.370,0.388,0.003,2.360
4.77,2.375,,,
4.78,2.375,0.389,0.051,2.345
4.79,2.375,,,
4.80,2.370,0.390,0.099,2.226
4.81,2.375,,,
4.82,2.370,0.393,0.141,2.013
4.83,2.375,,,
4.84,2.370,0.396,0.179,1.790
4.85,2.375,,,
4.86,2.375,0.400,0.213,1.540
4.87,2.370,,,
4.88,1.042,0.405,0.241,1.232
4.89,2.289,,,
4.90,2.370,0.410,0.265,0.774
4.91,2.375,,,
4.92,2.370,0.415,0.274,0.252
4.93,2.375,,,
4.94,2.375,0.421,0.274,-0.214
4.95,2.375,,,
4.96,2.370,0.427,0.265,-0.659
4.97,2.375,,,
4.98,2.375,0.432,0.247,-1.054
4.99,2.375,,,
5.00,2.370,0.437,0.222,-1.397
5.01,2.375,,,
5.02,2.370,0.441,0.190,-1.685
5.03,2.375,,,
5.04,2.375,0.444,0.156,-2.004
5.05,2.370,,,
5.06,2.375,0.447,0.108,-2.241
5.07,2.375,,,
5.08,2.375,0.448,0.062,-2.300
5.09,2.370,,,
5.10,2.375,0.449,0.018,-2.375
5.11,2.375,,,
5.12,2.375,0.449,-0.033,-2.392
5.13,2.375,,,
5.14,2.375,0.448,-0.082,-2.217
5.15,2.375,,,
5.16,2.375,0.446,-0.123,-1.996
5.17,2.370,,,
5.18,2.370,0.443,-0.159,-1.870
5.19,2.375,,,
5.20,2.375,0.440,-0.198,-1.699
5.21,2.375,,,
5.22,2.370,0.435,-0.232,-1.300
5.23,2.375,,,
5.24,2.375,0.430,-0.252,-0.824
5.25,2.370,,,
5.26,2.375,0.425,-0.263,-0.422
5.27,2.375,,,
5.28,2.370,0.419,-0.267,-0.080
5.29,2.375,,,
5.30,2.370,0.414,-0.267,0.289
5.31,2.375,,,
5.32,2.375,0.409,-0.257,0.728
5.33,2.370,,,
5.34,2.375,0.404,-0.238,1.181
5.35,2.370,,,
5.36,2.370,0.399,-0.209,1.590
5.37,2.375,,,
5.38,2.375,0.395,-0.173,1.926
5.39,2.375,,,
5.40,2.375,0.392,-0.132,2.205
5.41,2.375,,,
5.42,2.375,0.390,-0.082,2.325
5.43,2.370,,,
5.44,2.375,0.389,-0.037,2.352
5.45,2.370,,,
5.46,2.375,0.388,0.011,2.393
5.47,2.375,,,
5.48,2.370,0.389,0.060,2.360
5.49,2.375,,,
5.50,2.375,0.391,0.107,2.231
5.51,2.370,,,
5.52,2.375,0.393,0.152,1.949
5.53,2.370,,,
5.54,2.375,0.397,0.185,1.645
5.55,2.375,,,
5.56,2.370,0.401,0.216,1.399
5.57,2.335,,,
5.58,0.966,0.406,0.242,1.088
5.59,2.375,,,
5.60,2.370,0.411,0.261,0.717
5.61,2.375,,,
5.62,2.375,0.416,0.274,0.223
5.63,2.375,,,
5.64,2.375,0.422,0.270,-0.289
5.65,2.370,,,
5.66,2.375,0.427,0.260,-0.715
5.67,2.375,,,
5.68,2.375,0.433,0.241,-1.114
5.69,2.370,,,
5.70,2.375,0.437,0.214,-1.429
5.71,2.370,,,
5.72,2.375,0.441,0.185,-1.786
5.73,2.370,,,
5.74,2.375,0.445,0.143,-2.127
5.75,2.375,,,
5.76,2.370,0.447,0.097,-2.300
5.77,2.370,,,
5.78,2.375,0.448,0.049,-2.361
5.79,2.375,,,
5.80,2.375,0.449,0.001,-2.341
5.81,2.370,,,
5.82,2.375,0.448,-0.046,-2.262
5.83,2.370,,,
5.84,2.370,0.447,-0.090,-2.151
5.85,2.375,,,
5.86,2.370,0.445,-0.132,-2.014
5.87,2.375,,,
5.88,2.375,0.442,-0.172,-1.769
5.89,2.370,,,
5.90,2.375,0.438,-0.203,-1.506
5.91,2.375,,,
5.92,2.370,0.434,-0.233,-1.214
5.93,2.375,,,
5.94,2.370,0.428,-0.254,-0.799
5.95,2.375,,,
5.96,2.375,0.423,-0.266,-0.335
5.97,2.370,,,
5.98,2.375,0.418,-0.267,0.138
5.99,2.370,,,
6.00,2.375,0.412,-0.257,0.492
6.01,2.370,,,
6.02,2.375,0.407,-0.247,0.822
6.03,2.375,,,
6.04,2.375,0.402,-0.227,1.231
6.05,2.375,,,
6.06,2.370,0.398,-0.197,1.609
6.07,2.375,,,
6.08,2.375,0.394,-0.161,1.913
6.09,2.375,,,
6.10,2.370,0.392,-0.120,2.155
6.11,2.370,,,
6.12,2.375,0.389,-0.074,2.351
6.13,2.370,,,
6.14,2.375,0.389,-0.022,2.369
6.15,2.375,,,
6.16,2.370,0.389,0.022,2.300
6.17,2.375,,,
6.18,2.370,0.389,0.069,2.239
6.19,2.375,,,
6.20,2.375,0.391,0.113,2.106
6.21,2.375,,,
6.22,2.375,0.394,0.153,1.971
6.23,2.375,,,
6.24,2.375,0.398,0.192,1.783
6.25,2.375,,,
6.26,2.375,0.402,0.227,1.463
6.27,1.371,,,
6.28,1.954,0.407,0.254,0.985
6.29,2.370,,,
6.30,2.375,0.412,0.266,0.500
6.31,2.375,,,
6.32,2.370,0.417,0.273,0.074
6.33,2.370,,,
6.34,2.370,0.423,0.269,-0.366
6.35,2.375,,,
6.36,2.375,0.428,0.258,-0.782
6.37,2.370,,,
6.38,2.375,0.434,0.238,-1.181
6.39,2.375,,,
6.40,2.370,0.438,0.210,-1.532
6.41,2.375,,,
6.42,2.375,0.442,0.175,-1.825
6.43,2.375,,,
6.44,2.370,0.445,0.135,-2.038
6.45,2.375,,,
6.46,2.375,0.447,0.094,-2.240
6.47,2.370,,,
6.48,2.375,0.449,0.044,-2.367
6.49,2.380,,,
6.50,2.375,0.449,-0.004,-2.299
6.51,2.375,,,
6.52,2.375,0.449,-0.046,-2.269
6.53,2.375,,,
6.54,2.375,0.447,-0.095,-2.237
6.55,2.370,,,
6.56,2.375,0.445,-0.139,-2.052
6.57,2.375,,,
6.58,2.375,0.442,-0.178,-1.794
6.59,2.375,,,
6.60,2.370,0.438,-0.212,-1.459
6.61,2.375,,,
6.62,2.375,0.433,-0.237,-1.071
6.63,2.375,,,
6.64,2.375,0.428,-0.255,-0.682
6.65,2.375,,,
6.66,2.375,0.423,-0.263,-0.356
6.67,2.375,,,
6.68,2.375,0.418,-0.269,0.002
6.69,2.375,,,
6.70,2.370,0.412,-0.265,0.448
6.71,2.375,,,
6.72,2.375,0.407,-0.251,0.888
6.73,2.370,,,
6.74,2.375,0.402,-0.229,1.309
6.75,2.370,,,
6.76,2.375,0.398,-0.198,1.695
6.77,2.375,,,
6.78,2.370,0.394,-0.160,2.023
6.79,2.375,,,
6.80,2.370,0.391,-0.116,2.269
6.81,2.370,,,
6.82,2.375,0.389,-0.068,2.439
6.83,2.370,,,
6.84,2.375,0.388,-0.015,2.427
6.85,2.375,,,
6.86,2.375,0.389,0.030,2.327
6.87,2.370,,,
6.88,2.375,0.389,0.076,2.280
6.89,2.375,,,
6.90,2.375,0.392,0.122,2.174
6.91,2.375,,,
6.92,2.375,0.394,0.165,1.977
6.93,2.370,,,
6.94,2.375,0.398,0.204,1.651
6.95,2.375,,,
6.96,2.365,0.403,0.232,1.264
6.97,0.865,,,
6.98,2.375,0.408,0.254,0.871
6.99,2.375,,,
7.00,2.375,0.413,0.266,0.480
7.01,2.370,,,
7.02,2.375,0.418,0.272,0.128
7.03,2.370,,,
7.04,2.375,0.424,0.274,-0.347
7.05,2.370,,,
7.06,2.370,0.430,0.260,-0.905
7.07,2.375,,,
7.08,2.375,0.435,0.236,-1.358
7.09,2.375,,,
7.10,2.375,0.439,0.203,-1.672
7.11,2.375,,,
7.12,2.375,0.443,0.168,-1.923
7.13,2.370,,,
7.14,2.375,0.446,0.126,-2.124
7.15,2.370,,,
7.16,2.370,0.448,0.081,-2.210
7.17,2.375,,,
7.18,2.375,0.449,0.039,-2.329
7.19,2.375,,,
7.20,2.375,0.450,-0.013,-2.406
7.21,2.370,,,
7.22,2.375,0.449,-0.061,-2.314
7.23,2.375,,,
7.24,2.370,0.447,-0.106,-2.142
7.25,2.375,,,
7.26,2.370,0.444,-0.148,-1.903
7.27,2.375,,,
7.28,2.375,0.441,-0.181,-1.703
7.29,2.375,,,
7.30,2.370,0.437,-0.216,-1.474
7.31,2.370,,,
7.32,2.375,0.432,-0.243,-1.124
7.33,2.375,,,
7.34,2.370,0.427,-0.262,-0.704
7.35,2.375,,,
7.36,2.375,0.422,-0.272,-0.248
7.37,2.375,,,
7.38,2.375,0.416,-0.272,0.204
7.39,2.375,,,
7.40,2.375,0.411,-0.263,0.634
7.41,2.370,,,
7.42,2.375,0.406,-0.247,1.055
7.43,2.375,,,
7.44,2.375,0.401,-0.220,1.454
7.45,2.375,,,
7.46,2.370,0.397,-0.187,1.779
7.47,2.375,,,
7.48,2.375,0.393,-0.149,2.058
7.49,2.370,,,
7.50,2.375,0.391,-0.103,2.217
7.51,2.375,,,
7.52,2.370,0.389,-0.059,2.304
7.53,2.375,,,
7.54,2.375,0.388,-0.011,2.380
7.55,2.375,,,
7.56,2.375,0.389,0.038,2.379
7.57,2.370,,,
7.58,2.375,0.390,0.086,2.310
7.59,2.375,,,
7.60,2.375,0.392,0.131,2.162
7.61,2.375,,,
7.62,2.370,0.395,0.173,1.948
7.63,2.375,,,
7.64,2.375,0.399,0.212,1.598
7.65,2.375,,,
7.66,1.711,0.404,0.238,1.205
7.67,1.620,,,
7.68,2.375,0.408,0.259,0.838
7.69,2.370,,,
7.70,2.370,0.414,0.271,0.450
7.71,2.375,,,
7.72,2.370,0.419,0.278,0.031
7.73,2.375,,,
7.74,2.370,0.425,0.275,-0.508
7.75,2.375,,,
7.76,2.375,0.431,0.256,-0.991
7.77,2.375,,,
7.78,2.375,0.436,0.233,-1.368
7.79,2.370,,,
7.80,2.375,0.440,0.201,-1.723
7.81,2.375,,,
7.82,2.370,0.444,0.163,-2.001
7.83,2.375,,,
7.84,2.375,0.447,0.121,-2.222
7.85,2.375,,,
7.86,2.375,0.449,0.073,-2.341
7.87,2.370,,,
7.88,2.375,0.450,0.025,-2.344
7.89,2.370,,,
7.90,2.375,0.450,-0.022,-2.305
7.91,2.375,,,
7.92,2.370,0.449,-0.067,-2.274
7.93,2.370,,,
7.94,2.370,0.447,-0.114,-2.169
7.95,2.375,,,
7.96,2.375,0.444,-0.157,-1.917
7.97,2.370,,,
7.98,2.375,0.441,-0.192,-1.600
7.99,2.375,,,
8.00,2.370,0.436,-0.219,-1.325
8.01,2.375,,,
8.02,2.370,0.432,-0.243,-1.093
8.03,2.375,,,
8.04,2.375,0.427,-0.266,-0.739
8.05,2.370,,,
8.06,2.375,0.421,-0.275,-0.267
8.07,2.375,,,
8.08,2.375,0.416,-0.276,0.214
8.09,2.375,,,
8.10,2.370,0.410,-0.267,0.694
8.11,2.375,,,
8.12,2.370,0.405,-0.248,1.162
8.13,2.375,,,
8.14,2.370,0.400,-0.220,1.585
8.15,2.375,,,
8.16,2.375,0.396,-0.181,1.837
8.17,2.375,,,
8.18,2.370,0.392,-0.146,2.040
8.19,2.375,,,
8.20,2.370,0.390,-0.101,2.267
8.21,2.375,,,
8.22,2.375,0.388,-0.053,2.407
8.23,2.370,,,
8.24,2.370,0.388,-0.003,2.466
8.25,2.375,,,
8.26,2.370,0.388,0.047,2.434
8.27,2.375,,,
8.28,2.370,0.389,0.095,2.333
8.29,2.375,,,
8.30,2.375,0.392,0.141,2.153
8.31,2.370,,,
8.32,2.375,0.395,0.182,1.905
8.33,2.370,,,
8.34,2.375,0.399,0.220,1.520
8.35,2.370,,,
8.36,0.870,0.404,0.244,1.098
8.37,2.370,,,
8.38,2.375,0.409,0.263,0.734
8.39,2.375,,,
8.40,2.375,0.415,0.274,0.327
8.41,2.370,,,
8.42,2.375,0.420,0.276,-0.111
8.43,2.375,,,
8.44,2.375,0.426,0.269,-0.557
8.45,2.370,,,
8.46,2.375,0.431,0.254,-0.982
8.47,2.375,,,
8.48,2.370,0.436,0.231,-1.443
8.49,2.375,,,
8.50,2.370,0.441,0.195,-1.836
8.51,2.375,,,
8.52,2.375,0.444,0.156,-2.117
8.53,2.370,,,
8.54,2.375,0.447,0.109,-2.310
8.55,2.375,,,
8.56,2.370,0.449,0.060,-2.343
8.57,2.375,,,
8.58,2.375,0.450,0.014,-2.323
8.59,2.375,,,
8.60,2.375,0.449,-0.032,-2.295
8.61,2.370,,,
8.62,2.375,0.448,-0.076,-2.317
8.63,2.375,,,
8.64,2.370,0.446,-0.126,-2.265
8.65,2.375,,,
8.66,2.375,0.443,-0.170,-2.018
8.67,2.375,,,
8.68,2.375,0.439,-0.209,-1.665
8.69,2.370,,,
8.70,2.375,0.435,-0.238,-1.246
8.71,2.370,,,
