"Time","Position","Velocity","Acceleration","Potential"
2.68,0.420,0.304,0.735,
2.70,0.427,0.316,0.210,
2.72,0.433,0.315,-0.429,
2.74,0.439,0.301,-1.163,
2.76,0.445,0.268,-1.892,
2.78,0.450,0.222,-2.435,
2.80,0.454,0.169,-2.829,
2.82,0.457,0.107,-3.109,
2.84,0.459,0.042,-3.263,
2.86,0.459,-0.024,-3.385,
2.88,0.458,-0.094,-3.443,
2.90,0.455,-0.166,-3.244,
2.92,0.451,-0.227,-2.856,
2.94,0.446,-0.280,-2.431,
2.96,0.440,-0.325,-1.928,
2.98,0.433,-0.360,-1.288,
3.00,0.425,-0.380,-0.496,
3.02,0.417,-0.380,0.346,
3.04,0.410,-0.366,1.179,
3.06,0.402,-0.331,1.897,
3.08,0.396,-0.286,2.430,
3.10,0.391,-0.235,3.005,
3.12,0.386,-0.168,3.635,
3.14,0.384,-0.087,4.092,
3.16,0.383,0.000,4.325,
3.18,0.384,0.091,4.261,
3.20,0.387,0.175,3.924,
3.22,0.391,0.249,3.497,
3.24,0.397,0.315,3.010,
3.26,0.404,0.370,2.445,
3.28,0.412,0.417,1.687,
3.30,0.421,0.443,0.683,
3.32,0.430,0.444,-0.351,
3.34,0.439,0.426,-1.268,
3.36,0.447,0.390,-2.002,
3.38,0.455,0.346,-2.699,
3.40,0.461,0.284,-3.464,
3.42,0.466,0.204,-4.068,
3.44,0.470,0.117,-4.402,
3.46,0.471,0.026,-4.588,
3.48,0.471,-0.070,-4.589,
3.50,0.468,-0.161,-4.374,
3.52,0.464,-0.246,-4.061,
3.54,0.458,-0.327,-3.535,
3.56,0.451,-0.391,-2.776,
3.58,0.442,-0.439,-1.929,
3.60,0.433,-0.468,-1.096,
3.62,0.423,-0.483,-0.238,
3.64,0.413,-0.480,0.755,
3.66,0.404,-0.453,1.758,
3.68,0.395,-0.409,2.734,
3.70,0.387,-0.343,3.648,
3.72,0.381,-0.259,4.323,
3.74,0.377,-0.165,4.718,
3.76,0.374,-0.068,4.980,
3.78,0.374,0.034,5.163,
3.80,0.376,0.141,5.140,
3.82,0.379,0.246,4.762,
3.84,0.386,0.337,4.070,
3.86,0.393,0.410,3.289,
3.88,0.402,0.469,2.482,
3.90,0.412,0.511,1.560,
3.92,0.423,0.533,0.502,
3.94,0.434,0.534,-0.708,
3.96,0.445,0.506,-1.951,
3.98,0.455,0.452,-2.981,
4.00,0.463,0.383,-3.781,
4.02,0.470,0.298,-4.401,
4.04,0.475,0.203,-4.823,
4.06,0.478,0.104,-5.162,
4.08,0.480,-0.004,-5.408,
4.10,0.478,-0.117,-5.357,
4.12,0.475,-0.224,-4.982,
4.14,0.469,-0.320,-4.370,
4.16,0.462,-0.402,-3.594,
4.18,0.453,-0.463,-2.824,
4.20,0.443,-0.513,-2.063,
4.22,0.432,-0.551,-1.034,
4.24,0.420,-0.559,0.210,
4.26,0.409,-0.540,1.375,
4.28,0.399,-0.502,2.450,
4.30,0.389,-0.442,3.484,
4.32,0.380,-0.362,4.429,
4.34,0.374,-0.261,5.121,
4.36,0.370,-0.153,5.554,
4.38,0.368,-0.037,5.846,
4.40,0.368,0.085,5.880,
4.42,0.371,0.203,5.606,
4.44,0.377,0.315,5.027,
4.46,0.384,0.408,4.212,
4.48,0.393,0.484,3.296,
4.50,0.404,0.542,2.259,
4.52,0.415,0.577,1.102,
4.54,0.427,0.587,-0.114,
4.56,0.439,0.572,-1.322,
4.58,0.450,0.534,-2.509,
4.60,0.461,0.470,-3.615,
4.62,0.470,0.385,-4.467,
4.64,0.477,0.287,-5.054,
4.66,0.481,0.180,-5.452,
4.68,0.484,0.069,-5.790,
4.70,0.484,-0.055,-5.926,
4.72,0.482,-0.176,-5.622,
4.74,0.477,-0.284,-5.023,
4.76,0.470,-0.379,-4.295,
4.78,0.461,-0.458,-3.479,
4.80,0.451,-0.518,-2.633,
4.82,0.441,-0.563,-1.728,
4.84,0.429,-0.591,-0.602,
4.86,0.416,-0.591,0.706,
4.88,0.405,-0.563,2.013,
4.90,0.393,-0.508,3.181,
4.92,0.384,-0.432,4.122,
4.94,0.376,-0.340,4.877,
4.96,0.370,-0.235,5.494,
4.98,0.366,-0.118,5.952,
5.00,0.365,0.007,6.182,
5.02,0.367,0.134,6.104,
5.04,0.371,0.258,5.638,
5.06,0.377,0.365,4.856,
5.08,0.386,0.453,3.961,
5.10,0.396,0.524,3.003,
5.12,0.407,0.575,1.948,
5.14,0.419,0.604,0.763,
5.16,0.431,0.610,-0.627,
5.18,0.444,0.580,-2.072,
5.20,0.455,0.521,-3.232,
5.22,0.465,0.446,-4.101,
5.24,0.473,0.354,-4.798,
5.26,0.479,0.253,-5.390,
5.28,0.484,0.137,-5.866,
5.30,0.485,0.013,-6.055,
5.32,0.484,-0.110,-5.914,
5.34,0.480,-0.229,-5.428,
5.36,0.475,-0.332,-4.693,
5.38,0.467,-0.418,-3.859,
5.40,0.458,-0.485,-3.049,
5.42,0.447,-0.539,-2.237,
5.44,0.436,-0.579,-1.197,
5.46,0.424,-0.591,0.073,
5.48,0.412,-0.576,1.379,
5.50,0.400,-0.535,2.591,
5.52,0.390,-0.468,3.587,
5.54,0.381,-0.387,4.374,
5.56,0.374,-0.294,5.144,
5.58,0.369,-0.181,5.815,
5.60,0.367,-0.056,6.162,
5.62,0.367,0.073,6.109,
5.64,0.370,0.195,5.684,
5.66,0.375,0.302,5.079,
5.68,0.382,0.399,4.376,
5.70,0.391,0.480,3.517,
5.72,0.402,0.542,2.471,
5.74,0.413,0.581,1.258,
5.76,0.425,0.596,-0.145,
5.78,0.438,0.576,-1.575,
5.80,0.449,0.527,-2.716,
5.82,0.459,0.464,-3.626,
5.84,0.468,0.381,-4.423,
5.86,0.474,0.284,-5.023,
5.88,0.479,0.179,-5.486,
5.90,0.482,0.062,-5.795,
5.92,0.482,-0.059,-5.748,
5.94,0.479,-0.174,-5.361,
5.96,0.475,-0.277,-4.756,
5.98,0.468,-0.364,-4.086,
6.00,0.460,-0.441,-3.372,
6.02,0.450,-0.502,-2.508,
6.04,0.439,-0.543,-1.531,
6.06,0.428,-0.566,-0.355,
6.08,0.416,-0.560,0.953,
6.10,0.405,-0.527,2.175,
6.12,0.395,-0.469,3.178,
6.14,0.386,-0.395,3.942,
6.16,0.379,-0.311,4.636,
6.18,0.373,-0.210,5.266,
6.20,0.370,-0.097,5.703,
6.22,0.369,0.025,5.773,
6.24,0.371,0.139,5.519,
6.26,0.375,0.247,5.107,
6.28,0.381,0.348,4.421,
6.30,0.389,0.428,3.527,
6.32,0.399,0.490,2.554,
6.34,0.409,0.531,1.505,
6.36,0.420,0.551,0.396,
6.38,0.432,0.550,-0.873,
6.40,0.443,0.518,-2.180,
6.42,0.453,0.457,-3.200,
6.44,0.461,0.384,-3.929,
6.46,0.468,0.300,-4.593,
6.48,0.474,0.199,-5.121,
6.50,0.476,0.090,-5.328,
6.52,0.477,-0.018,-5.289,
6.54,0.476,-0.125,-5.020,
6.56,0.472,-0.223,-4.510,
6.58,0.466,-0.307,-3.918,
6.60,0.460,-0.379,-3.329,
6.62,0.451,-0.443,-2.580,
6.64,0.442,-0.486,-1.641,
6.66,0.431,-0.510,-0.586,
6.68,0.421,-0.511,0.570,
6.70,0.411,-0.485,1.629,
6.72,0.401,-0.442,2.511,
6.74,0.393,-0.385,3.362,
6.76,0.385,-0.308,4.166,
6.78,0.380,-0.216,4.798,
6.80,0.377,-0.113,5.215,
6.82,0.375,-0.001,5.285,
6.84,0.377,0.105,5.018,
6.86,0.380,0.201,4.615,
6.88,0.385,0.290,4.101,
6.90,0.392,0.369,3.362,
6.92,0.400,0.428,2.449,
6.94,0.409,0.468,1.457,
6.96,0.419,0.487,0.410,
6.98,0.429,0.485,-0.666,
7.00,0.439,0.462,-1.801,
7.02,0.448,0.410,-2.773,
7.04,0.455,0.345,-3.418,
7.06,0.462,0.271,-3.891,
7.08,0.466,0.190,-4.363,
7.10,0.470,0.095,-4.752,
7.12,0.470,-0.006,-4.826,
7.14,0.469,-0.103,-4.578,
7.16,0.466,-0.192,-4.119,
7.18,0.461,-0.269,-3.558,
7.20,0.455,-0.335,-2.955,
7.22,0.448,-0.387,-2.326,
7.24,0.439,-0.430,-1.568,
7.26,0.430,-0.454,-0.595,
7.28,0.421,-0.455,0.459,
7.30,0.412,-0.435,1.493,
7.32,0.403,-0.395,2.458,
7.34,0.396,-0.333,3.193,
7.36,0.390,-0.263,3.735,
7.38,0.385,-0.183,4.207,
7.40,0.382,-0.093,4.520,
7.42,0.381,0.000,4.652,
7.44,0.382,0.098,4.522,
7.46,0.385,0.187,4.094,
7.48,0.390,0.263,3.531,
7.50,0.396,0.329,2.889,
7.52,0.403,0.381,2.139,
7.54,0.411,0.416,1.269,
7.56,0.420,0.433,0.296,
7.58,0.429,0.428,-0.687,
7.60,0.438,0.406,-1.656,
7.62,0.446,0.361,-2.558,
7.64,0.452,0.298,-3.205,
7.66,0.458,0.229,-3.621,
7.68,0.462,0.153,-3.928,
7.70,0.464,0.069,-4.075,
7.72,0.464,-0.012,-4.088,
7.74,0.463,-0.095,-4.007,
7.76,0.460,-0.177,-3.704,
7.78,0.456,-0.247,-3.190,
7.80,0.450,-0.305,-2.606,
7.82,0.444,-0.353,-1.930,
7.84,0.436,-0.384,-1.150,
7.86,0.428,-0.399,-0.349,
7.88,0.420,-0.400,0.549,
7.90,0.412,-0.378,1.495,
7.92,0.404,-0.338,2.320,
7.94,0.398,-0.283,3.007,
7.96,0.393,-0.215,3.550,
7.98,0.389,-0.137,3.866,
8.00,0.387,-0.058,3.997,
8.02,0.387,0.023,4.061,
8.04,0.388,0.107,3.959,
8.06,0.391,0.187,3.567,
8.08,0.396,0.254,2.935,
8.10,0.402,0.305,2.222,
8.12,0.408,0.343,1.502,
8.14,0.416,0.365,0.780,
8.16,0.423,0.374,0.017,
8.18,0.431,0.368,-0.867,
8.20,0.438,0.342,-1.818,
8.22,0.445,0.292,-2.587,
8.24,0.450,0.232,-3.058,
8.26,0.454,0.168,-3.361,
8.28,0.457,0.097,-3.540,
8.30,0.458,0.023,-3.542,
8.32,0.458,-0.048,-3.402,
8.34,0.456,-0.113,-3.234,
8.36,0.453,-0.177,-3.031,
8.38,0.449,-0.237,-2.694,
8.40,0.444,-0.289,-2.140,
8.42,0.437,-0.327,-1.349,
8.44,0.430,-0.344,-0.469,
8.46,0.423,-0.342,0.267,
8.48,0.417,-0.331,0.883,
8.50,0.410,-0.309,1.593,
8.52,0.404,-0.268,2.334,
8.54,0.399,-0.212,2.894,
8.56,0.395,-0.149,3.253,
8.58,0.393,-0.081,3.486,
8.60,0.392,-0.007,3.574,
8.62,0.392,0.065,3.507,
8.64,0.395,0.135,3.281,
8.66,0.398,0.200,2.829,
8.68,0.403,0.250,2.274,
8.70,0.408,0.290,1.729,
8.72,0.415,0.322,1.033,
8.74,0.421,0.333,0.243,
8.76,0.428,0.330,-0.502,
8.78,0.435,0.314,-1.299,
8.80,0.441,0.279,-2.076,
8.82,0.446,0.228,-2.645,
8.84,0.450,0.169,-2.981,
8.86,0.453,0.106,-3.143,
8.88,0.454,0.042,-3.217,
8.90,0.455,-0.025,-3.197,
8.92,0.453,-0.087,-3.100,
8.94,0.451,-0.150,-2.901,
8.96,0.447,-0.206,-2.539,
8.98,0.443,-0.252,-2.102,
9.00,0.437,-0.293,-1.501,
9.02,0.431,-0.316,-0.723,
9.04,0.424,-0.322,0.086,
9.06,0.418,-0.312,0.877,
9.08,0.411,-0.284,1.516,
9.10,0.406,-0.248,2.000,
9.12,0.401,-0.205,2.508,
9.14,0.398,-0.148,2.997,
9.16,0.395,-0.082,3.323,
9.18,0.394,-0.013,3.461,
9.20,0.395,0.060,3.342,
9.22,0.397,0.125,2.988,
9.24,0.400,0.179,2.625,
9.26,0.404,0.230,2.249,
9.28,0.409,0.271,1.747,
9.30,0.415,0.304,1.045,
9.32,0.422,0.316,0.181,
9.34,0.428,0.309,-0.606,
9.36,0.434,0.290,-1.288,
9.38,0.440,0.256,-1.871,
9.40,0.445,0.212,-2.282,
9.42,0.448,0.165,-2.655,
9.44,0.451,0.107,-3.050,
9.46,0.453,0.040,-3.271,
9.48,0.453,-0.028,-3.262,
9.50,0.452,-0.094,-3.077,
9.52,0.449,-0.153,-2.757,
9.54,0.446,-0.206,-2.342,
9.56,0.441,-0.246,-1.908,
9.58,0.436,-0.281,-1.467,
9.60,0.429,-0.310,-0.772,
9.62,0.423,-0.316,0.099,
9.64,0.417,-0.303,0.841,
9.66,0.411,-0.281,1.515,
9.68,0.405,-0.243,2.184,
9.70,0.400,-0.190,2.658,
9.72,0.397,-0.133,2.903,
9.74,0.395,-0.074,3.107,
9.76,0.394,-0.008,3.287,
9.78,0.395,0.060,3.331,
9.80,0.397,0.128,3.194,
9.82,0.400,0.192,2.801,
9.84,0.405,0.244,2.195,
9.86,0.410,0.279,1.568,
9.88,0.416,0.305,0.960,
9.90,0.422,0.320,0.246,
9.92,0.429,0.316,-0.500,
9.94,0.435,0.299,-1.193,
9.96,0.441,0.270,-1.928,
9.98,0.446,0.220,-2.532,
10.00,0.450,0.163,-2.883,
10.02,0.453,0.103,-3.102,
10.04,0.454,0.038,-3.197,
10.06,0.454,-0.028,-3.130,
10.08,0.453,-0.089,-2.990,
10.10,0.451,-0.147,-2.871,
10.12,0.447,-0.206,-2.607,
10.14,0.442,-0.255,-2.108,
10.16,0.437,-0.292,-1.470,
10.18,0.431,-0.316,-0.739,
10.20,0.424,-0.323,0.044,
10.22,0.417,-0.312,0.745,
10.24,0.411,-0.291,1.317,
10.26,0.406,-0.261,1.937,
10.28,0.401,-0.214,2.578,
10.30,0.397,-0.156,3.098,
10.32,0.394,-0.087,3.437,
10.34,0.393,-0.013,3.492,
10.36,0.394,0.056,3.328,
10.38,0.396,0.120,3.127,
10.40,0.399,0.182,2.856,
10.42,0.403,0.237,2.424,
10.44,0.408,0.281,1.887,
10.46,0.414,0.313,1.280,
10.48,0.421,0.335,0.506,
10.50,0.428,0.337,-0.436,
10.52,0.435,0.316,-1.292,
10.54,0.441,0.281,-1.925,
10.56,0.446,0.236,-2.394,
10.58,0.451,0.184,-2.778,
10.60,0.454,0.124,-3.088,
10.62,0.455,0.060,-3.350,
10.64,0.456,-0.011,-3.517,
10.66,0.455,-0.086,-3.411,
10.68,0.453,-0.152,-3.071,
10.70,0.449,-0.209,-2.638,
10.72,0.444,-0.258,-2.157,
10.74,0.438,-0.296,-1.636,
10.76,0.432,-0.324,-1.056,
10.78,0.425,-0.341,-0.343,
10.80,0.418,-0.340,0.476,
10.82,0.411,-0.321,1.281,
10.84,0.405,-0.288,2.037,
10.86,0.400,-0.237,2.615,
10.88,0.396,-0.180,3.025,
10.90,0.392,-0.116,3.408,
10.92,0.391,-0.041,3.624,
10.94,0.391,0.033,3.619,
10.96,0.392,0.105,3.502,
10.98,0.395,0.175,3.261,
11.00,0.399,0.238,2.854,
11.02,0.405,0.291,2.288,
11.04,0.411,0.332,1.572,
11.06,0.418,0.356,0.733,
11.08,0.426,0.361,-0.102,
11.10,0.433,0.351,-0.863,
11.12,0.440,0.328,-1.639,
11.14,0.446,0.285,-2.384,
11.16,0.451,0.228,-2.920,
11.18,0.456,0.166,-3.306,
11.20,0.458,0.096,-3.631,
11.22,0.460,0.018,-3.773,
11.24,0.459,-0.061,-3.623,
11.26,0.457,-0.130,-3.293,
11.28,0.454,-0.192,-2.928,
11.30,0.449,-0.246,-2.611,
11.32,0.444,-0.298,-2.201,
11.34,0.437,-0.339,-1.517,
11.36,0.430,-0.361,-0.697,
11.38,0.422,-0.368,0.159,
11.40,0.415,-0.354,0.967,
11.42,0.408,-0.326,1.646,
11.44,0.402,-0.288,2.297,
11.46,0.396,-0.235,2.943,
11.48,0.392,-0.169,3.490,
11.50,0.389,-0.093,3.874,
11.52,0.388,-0.009,3.976,
11.54,0.389,0.071,3.814,
11.56,0.391,0.144,3.600,
11.58,0.395,0.216,3.293,
11.60,0.400,0.281,2.713,
11.62,0.406,0.326,2.019,
11.64,0.413,0.360,1.339,
11.66,0.421,0.384,0.480,
11.68,0.429,0.382,-0.510,
11.70,0.436,0.361,-1.391,
11.72,0.444,0.324,-2.116,
11.74,0.450,0.273,-2.679,
11.76,0.455,0.214,-3.102,
11.78,0.458,0.150,-3.497,
11.80,0.461,0.075,-3.861,
11.82,0.461,-0.009,-3.993,
11.84,0.460,-0.090,-3.845,
11.86,0.458,-0.166,-3.526,
11.88,0.454,-0.233,-3.093,
11.90,0.448,-0.289,-2.637,
11.92,0.442,-0.341,-2.045,
11.94,0.434,-0.375,-1.253,
11.96,0.427,-0.390,-0.454,
11.98,0.419,-0.394,0.391,
12.00,0.411,-0.376,1.304,
12.02,0.403,-0.341,2.180,
12.04,0.397,-0.288,2.956,
12.06,0.391,-0.218,3.499,
12.08,0.388,-0.143,3.793,
12.10,0.386,-0.066,4.014,
12.12,0.385,0.018,4.174,
12.14,0.386,0.104,4.141,
12.16,0.389,0.188,3.853,
12.18,0.394,0.262,3.350,
12.20,0.400,0.324,2.711,
12.22,0.407,0.373,1.911,
12.24,0.415,0.402,1.018,
12.26,0.424,0.414,0.102,
12.28,0.432,0.406,-0.828,
12.30,0.440,0.379,-1.663,
12.32,0.447,0.338,-2.412,
12.34,0.454,0.282,-3.119,
12.36,0.459,0.211,-3.649,
12.38,0.462,0.132,-3.963,
12.40,0.464,0.050,-4.131,
12.42,0.465,-0.035,-4.123,
12.44,0.463,-0.119,-3.890,
12.46,0.460,-0.192,-3.559,
12.48,0.455,-0.261,-3.207,
12.50,0.449,-0.323,-2.711,
12.52,0.442,-0.373,-2.025,
12.54,0.434,-0.407,-1.162,
12.56,0.425,-0.421,-0.178,
12.58,0.417,-0.413,0.754,
12.60,0.409,-0.388,1.550,
12.62,0.401,-0.351,2.331,
12.64,0.394,-0.295,3.080,
12.66,0.389,-0.226,3.706,
12.68,0.385,-0.145,4.187,
12.70,0.383,-0.055,4.479,
12.72,0.383,0.038,4.546,
12.74,0.384,0.132,4.311,
12.76,0.388,0.215,3.818,
12.78,0.393,0.285,3.265,
12.80,0.400,0.346,2.639,
12.82,0.407,0.393,1.852,
12.84,0.416,0.421,0.980,
12.86,0.424,0.435,-0.017,
12.88,0.434,0.423,-1.086,
12.90,0.442,0.387,-1.931,
12.92,0.449,0.342,-2.585,
12.94,0.456,0.285,-3.278,
12.96,0.461,0.210,-3.899,
12.98,0.464,0.124,-4.259,
13.00,0.466,0.036,-4.372,
13.02,0.466,-0.054,-4.262,
13.04,0.464,-0.138,-3.961,
13.06,0.460,-0.213,-3.610,
13.08,0.455,-0.283,-3.214,
13.10,0.449,-0.345,-2.629,
13.12,0.441,-0.391,-1.863,
13.14,0.433,-0.421,-0.966,
13.16,0.424,-0.432,0.027,
13.18,0.415,-0.419,0.942,
13.20,0.407,-0.391,1.709,
13.22,0.399,-0.351,2.468,
13.24,0.393,-0.293,3.220,
13.26,0.387,-0.220,3.873,
13.28,0.384,-0.135,4.350,
13.30,0.382,-0.042,4.593,
13.32,0.382,0.052,4.627,
13.34,0.384,0.148,4.365,
13.36,0.388,0.231,3.835,
13.38,0.393,0.301,3.257,
13.40,0.400,0.363,2.607,
13.42,0.408,0.408,1.809,
13.44,0.417,0.436,0.918,
13.46,0.426,0.448,-0.120,
13.48,0.435,0.434,-1.252,
13.50,0.444,0.394,-2.183,
13.52,0.451,0.341,-2.847,
13.54,0.457,0.278,-3.377,
13.56,0.462,0.206,-3.873,
13.58,0.466,0.122,-4.284,
13.60,0.467,0.031,-4.464,
13.62,0.467,-0.060,-4.413,
13.64,0.465,-0.151,-4.072,
13.66,0.461,-0.227,-3.509,
13.68,0.455,-0.289,-2.990,
13.70,0.449,-0.345,-2.534,
13.72,0.442,-0.393,-1.937,
13.74,0.433,-0.427,-1.080,
13.76,0.424,-0.440,-0.054,
13.78,0.415,-0.429,0.978,
13.80,0.407,-0.398,1.902,
13.82,0.399,-0.352,2.732,
13.84,0.392,-0.287,3.434,
13.86,0.387,-0.210,3.911,
13.88,0.384,-0.129,4.260,
13.90,0.382,-0.039,4.521,
13.92,0.382,0.055,4.589,
13.94,0.384,0.148,4.414,
13.96,0.388,0.237,3.935,
13.98,0.394,0.310,3.198,
14.00,0.401,0.365,2.406,
14.02,0.409,0.406,1.628,
14.04,0.417,0.431,0.775,
14.06,0.426,0.438,-0.164,
14.08,0.435,0.427,-1.205,
14.10,0.444,0.390,-2.238,
14.12,0.451,0.333,-3.018,
14.14,0.457,0.265,-3.554,
14.16,0.462,0.189,-3.937,
14.18,0.465,0.106,-4.172,
14.20,0.466,0.018,-4.225,
14.22,0.465,-0.065,-4.174,
14.24,0.464,-0.149,-4.058,
14.26,0.460,-0.232,-3.687,
14.28,0.454,-0.300,-3.102,
14.30,0.447,-0.357,-2.399,
14.32,0.440,-0.399,-1.539,
14.34,0.431,-0.419,-0.666,
14.36,0.423,-0.423,0.122,
14.38,0.414,-0.415,0.974,
14.40,0.406,-0.386,1.898,
14.42,0.398,-0.338,2.740,
14.44,0.392,-0.275,3.459,
14.46,0.387,-0.198,4.046,
14.48,0.384,-0.110,4.439,
14.50,0.382,-0.015,4.539,
14.52,0.383,0.077,4.353,
14.54,0.386,0.160,4.051,
14.56,0.390,0.240,3.667,
14.58,0.395,0.309,3.143,
14.60,0.402,0.367,2.485,
14.62,0.410,0.413,1.588,
14.64,0.419,0.435,0.467,
14.66,0.428,0.431,-0.616,
14.68,0.437,0.407,-1.528,
14.70,0.445,0.366,-2.236,
14.72,0.451,0.315,-2.783,
14.74,0.457,0.257,-3.382,
14.76,0.462,0.181,-3.998,
14.78,0.465,0.091,-4.323,
14.80,0.466,0.002,-4.340,
14.82,0.465,-0.085,-4.174,
14.84,0.462,-0.168,-3.790,
14.86,0.458,-0.238,-3.299,
14.88,0.453,-0.300,-2.785,
14.90,0.446,-0.351,-2.208,
14.92,0.438,-0.389,-1.583,
14.94,0.430,-0.417,-0.769,
14.96,0.421,-0.423,0.234,
14.98,0.413,-0.407,1.230,
15.00,0.405,-0.373,2.163,
15.02,0.398,-0.320,2.990,
15.04,0.392,-0.250,3.611,
15.06,0.387,-0.170,3.973,
15.08,0.385,-0.088,4.159,
15.10,0.384,-0.004,4.277,
15.12,0.385,0.084,4.279,
15.14,0.387,0.171,4.068,
15.16,0.392,0.252,3.589,
15.18,0.397,0.319,2.849,
15.20,0.405,0.368,1.978,
15.22,0.412,0.397,1.127,
15.24,0.421,0.412,0.290,
15.26,0.429,0.410,-0.600,
15.28,0.437,0.389,-1.499,
15.30,0.445,0.349,-2.332,
15.32,0.452,0.292,-2.994,
15.34,0.457,0.226,-3.484,
15.36,0.461,0.152,-3.870,
15.38,0.463,0.070,-4.125,
15.40,0.464,-0.018,-4.146,
15.42,0.462,-0.100,-3.928,
15.44,0.460,-0.175,-3.642,
15.46,0.455,-0.247,-3.243,
15.48,0.450,-0.308,-2.658,
15.50,0.443,-0.356,-1.926,
