0,134.449294
0.2838934,134.44631
0.5718893,134.444632
0.8559945,134.443327
1.1518906,134.442954
1.4439836,134.442842
1.7399883,134.443513
2.0319991,134.444446
2.3240005,134.446609
2.6160098,134.447802
2.892016,134.450152
3.1719941,134.450935
3.4639358,134.451905
3.7519833,134.453956
4.0438917,134.455224
4.3520065,134.457723
4.6399941,134.4575
4.9120145,134.45653
5.1919942,134.456008
5.491922,134.455075
5.7839863,134.452241
6.0560123,134.45101
6.3320134,134.449667
6.6240002,134.449108
6.9200165,134.448623
7.2200107,134.44907
7.5120108,134.449294
7.8039835,134.450413
8.0758978,134.451607
8.3919988,134.454553
8.6919616,134.456082
8.9718861,134.459588
9.2718862,134.462012
9.5440068,134.464325
9.8520003,134.468502
10.1319972,134.470143
10.424013,134.472381
10.7240004,134.472791
11.0119966,134.472567
11.3000107,134.472605
11.5760111,134.47294
11.8639614,134.471784
12.1358781,134.470964
12.428008,134.469845
12.716009,134.469285
12.9959954,134.470815
13.304012,134.46839
13.5760041,134.468838
13.8519387,134.468502
14.143999,134.467943
14.4440144,134.467159
14.7320077,134.466339
15.0158807,134.465108
15.3038739,134.460371
15.5879963,134.458618
15.8639966,134.455709
16.1559446,134.453509
16.4478793,134.449928
16.7239379,134.448213
17.0319421,134.447094
17.32399,134.44687
17.6239927,134.445415
17.8959893,134.439858
18.1758762,134.437434
18.4640067,134.434637
18.7463773,134.433779
19.0564238,134.43348
19.3464213,134.433182
19.636287,134.433219
19.9164161,134.433704
20.1863475,134.433853
20.4663897,134.433779
20.7564204,134.433368
21.0363928,134.432399
21.3263562,134.430012
21.6162852,134.429415
21.8962876,134.430235
22.1764046,134.431205
22.4564025,134.432175
22.736407,134.433518
23.0264067,134.434413
23.3063858,134.435793
23.5963867,134.436128
23.8864055,134.43624
24.1863945,134.43624
24.4663721,134.436613
24.7664161,134.438031
25.046283,134.439
25.3363678,134.440716
25.6263593,134.441611
25.906279,134.44217
26.1963678,134.442432
26.4863621,134.442245
26.7863605,134.44176
27.0562773,134.441238
27.3363564,134.440604
27.6263523,134.439597
27.8963533,134.438888
28.1762761,134.437844
28.4663543,134.436203
28.749612,134.435196
29.0400121,134.433294
29.3105079,134.432026
29.6105836,134.429937
29.8905945,134.429117
30.160506,134.428408
30.4405879,134.427326
30.7218894,134.427065
31.0019409,134.427028
31.2819316,134.426692
31.5819662,134.426245
31.8718959,134.425872
32.1519195,134.425685
32.43182,134.426245
32.721962,134.425946
33.0318233,134.424417
33.3019477,134.423559
33.5919424,134.423298
33.891944,134.422627
34.1718321,134.422329
34.4719514,134.421694
34.7719531,134.421172
35.0419167,134.420538
35.3319373,134.418599
35.6118939,134.416324
35.8919288,134.371679
36.1819341,134.353665
36.4618163,134.351763
36.7719434,133.918746
37.0519535,133.247662
37.3419464,131.872525
37.6119515,131.179735
37.8819457,130.106143
38.1619599,129.69308
38.431943,129.485634
38.7219449,129.215306
39.011938,128.929575
39.3019393,128.159505
39.6019292,127.856841
39.8719442,127.624705
40.1519472,127.144022
40.4419266,126.798727
